,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X600188.SH,X600660.SH,X601992.SH,X600886.SH,X600157.SH,X600027.SH,X600111.SH,X000898.SZ,X600339.SH,X600489.SH,X000709.SZ,X002466.SZ,X601158.SH,X600299.SH,X000959.SZ,X000408.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000883.SZ,X600352.SH,X600219.SH,X000983.SZ,X002092.SZ,X000539.SZ,X000825.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X600098.SH,X600021.SH,X601699.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.216553825302828,0,0,0,0.0715866446881982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205733930133281,0,0,-0.0571575924265635,0.040550169585987,0.0265220642885291,0,0,0,0,-0.00271445737389173,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0218302358951102,0,0,0.0483018448224411,0,0,0,0.0243506460904226,0,0,0,0,0,0,0,0.0224435759231405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789787984311447,0,-0.0117534081675049,0,0.202747828895682,0,0,3.46944695195361e-18,-0.0269254122209877,0.0177636507090204,0,0,0,0,0,0
X601088.SH,0,0.00809773533175975,0,0,0.0756016854881594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390938724772486,0,0,0,0.137583867843303,0,0,0.0108299584698836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000235437462566892,0,0.0237110866766553,0.177694192897564,0,-0.0471158071065112,-0.0204753003190529,0.00805549006625141,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.140132191082074,0,0,-0.100759114933425,0,0,0,0,0,0,0,0,0,0,0.560433451871428,-0.277427375333268,0,0,0,-0.160682464986993,0,0,0,0,0,-0.00174420392367815,0,0,0,0,0,0,-0.220725169957778,0,0,-0.070491421227522,0,0.150878781156618,0,-0.074598530960531,0.0459098919411054,-0.0100724385419141,0,0.0920963638777921,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0225986558521814,0.0346418363405561,0.161298441406346,0,0,0,-1.73472347597681e-18,0,0,0,0.310924901680218,0,0.0081747047986135,0,0,0,0,0,0,0,-0.078095729445107,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484874928958971,0,-8.67361737988404e-19,0,0,0,0.00865706637007609,-0.00299556309057341,0.0911673997496625,0,0,0.209223896172877,0,0
X600585.SH,0,0.428218488870392,0,0,0,0,0,0,0.434499461366951,0,0,0,0,0,0,0,0.22348099488729,0,0.0647615953054981,0,0,0,0,0,0,0,0,0,0,0,-0.0448584091926435,-0.0322683417326681,0,0.0742684101921192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233163741737489,-0.0653392144239658,0.0181202767519026,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00121598366940577,0,0,0,0.0101493709920228,0,0,0.0875901740150207,0,0,0,0,0,0,0,0.231740903861828,0.00447351913306918,0,0,0,0,0,0,0,0,0,0,0,0,0.0419861605232768,0,0.124040460166617,0,0,0,0,0,0,0.00525152574325054,0,0,0,-0.00360130072812625,-0.00605823018682268,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0108425527172564,0,0,0,0.162655841500396,0,0,0,0,0,0,0,0,0,0,0.0495786538508159,0.0579865381264447,0,0,0,0,0,0,0,0,0,0.199747373141771,0,0,0,0.113854801933651,0,0,0,-0.0237970974312516,0,0,0.06833617177222,0.0386385693615305,0,0,0,-0.00735090958020039,0.00117153068843077,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0969719620838262,0,0,0,0,-0.033730051907263,0,0.331605581387359,0,-0.084644944365076,0,0,0,0,0,0,0,0,0,-0.180668920168792,0,0,0,0,0,-0.00345298058148226,-0.0572458072145993,0,0,0,0,0,0.276431158871991,0,0.209106558490924,0,-0.0126548570245954,0,0,0,0,0.157947780617795,0,0,-0.0427820604949867,-0.0121630208496948,0.00265221097380574,0,0,0,0,0,0
X600688.SH,0.138118801228795,0.35373259526475,0,0,0,0,0,0,0.070338227478567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874300200609007,0,0,0,0,0.128016817644487,0,0,0,0,0,0,0,0.00598955849663624,0.0543851815796468,-0.0668682513214675,-0.0256999998755414,0,0.0747368153284124,0,-0.035798558624939,-0.00970007290504215,0.00412404702822965,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113475395995707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440891676466644,0.0243498796992535,0,0,0,0.119089285288974,0,0.108912266071607,0.132969434210912,0.0383273247051586,-0.00150939720035798,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0442153618232443,0,0,0.00182676877152921,0,0,0,0,0,0,0,0,0,-0.0014766531456092,0,0,0,0,0,0,0.788305221786304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324771275594312,0.0456519943859141,0,-0.0296845032561337,0,0.0209064452774018,0,0,-0.113296699936049,-0.0245492447768321,0.0113032031884666,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0942298543011175,0,0,0,0,0,0,0,0,0,-0.0375005308979103,0,0,0,0,0,0,0,0,-0.00404278950847595,0,0,0,0,0,0,0,0,0.707685506165775,0,0,0,0,0,0,0,0,0,0,0.0551029743097338,0,-0.129567077340729,0,0.00760556416875542,0.130826832588482,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0777118634912945,0.0809497393762122,0,0,0,0,0.0132049737638988,0,0.00170395823426787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567294156869025,0,0,0,-0.0149680078174552,0.109680431294938,0,0,-0.000862223187410823,0.00262145056504258,0,0,0,0,0,0
X600309.SH,0,0,0,-0.284474464354609,0,0,0,0,-0.0192297782562726,0,0,-0.0631072943794714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318997355068265,0,0,0,0.428843715298003,0,0.233718455165827,0,0,0,0,-0.0369247927587627,0,0,0,0,0,0,0,0,-0.0437216920335138,0.00728233095004,0.224111309784401,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.099856354486395,0,0,0,-0.0747282595744986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105349087746145,0,0,0,0,0,-0.0159862584914447,0,0,0,0,0,0,0,0,0,0,0.0371311013878425,0.165668169485268,0,0.111681011088506,0.0198135685122939,0.0201706157821808,0,0.0525017244369131,0,0.0329224745971819,-0.0197344299020216,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0357749510083821,0,0,0,0,-0.00223195572680209,0.0921490124667516,0,0,0,0,0.0235446840982457,0,0,0,0.00222752844408962,0,0,0,0,0,0,0,0,0,0,0.0922002922052968,0,0,0,0,0,0,0,0,0.563158440426327,0,0,0,0,0,0,0,-0.188071294734914,0.0124327513582037,0.0616357048614445,0.101645864247716,0,-0.000524501781914899,0,0,0,0,0,0
X600660.SH,0,-1.73472347597681e-18,0,0,0.124634113786561,0.020147337863008,0,0.211339061966293,-1.0842021724855e-19,0,0.00439218638979616,0,0,0,0.216432705702246,0,0,0,0,0,0,0.173239941397639,0,0,0,0,0,0,0,0,0,-0.267821461155441,0,0,0,0,0,0,0,0,0,0,0,0,0.0500131895726804,-0.0303007892383393,0.103050497102819,0,0,0,0.000848969833120055,0.00386283381990109,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0673048032419527,0,0,0,0,-0.0918875199475936,0,0,0,-0.0271649632632521,0,0.0998656969438652,0,0,0,0,0,0,0,0,0,0.137424226838663,0,0.445403944960223,0,0,0,0,0.0714477314085846,0,0,0,0,0,0,0,0,0,0.0577051814839802,0,0,0,0.0884406732322181,0,0.0723313850404733,0,0,0.0424270614908158,-0.0196065079202694,0,0,0,0,0,0
X600886.SH,0,0.133492637904638,0.116838894819269,0,0,0,0,0,0.149694843728158,0,0.0365573722820871,0,0.0233033036053561,0,0.155906911830092,0,0,0,-0.0108264084228352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151674839421056,0,0,0,0,-0.063735336008712,0,0,0,0,0,-0.0741631100656485,0,0.00946169665724458,0,0,0.0153782301720886,-0.00328202879679209,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0852064260019293,0,0,0,0,0,0.0665274835469147,0.0256102015123695,0,0,0,0,0,0,0,0.0020587604924912,0.054438127310061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276795622294135,0,0.0249838473485953,0,0.00422927422429812,0.0895222435301258,0,0,0,0.00269032576709001,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.164704562413472,0,0,0,0.0597284693725151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127737759117001,0,0,0,0,0,0,0,0,0,0,0,0.0554579731775902,0,0,0,0,0,-0.0325010606230039,0,0,0,0,0.00365421623197989,0.00157407941466925,0,0,0,0,0,0
X600111.SH,0,0,0,0.0256708801350886,0,0,-1.73472347597681e-18,0,0,0,0,-0.0787229050884481,0.115535051006376,0,0.0094794291473604,0,0,0,0,0,0,0,0,0,0.0205046112527345,0,0,0,0,0,0,0,0,0,0.0388415514255311,0,0,0.0193116182588388,0.0492335923192926,0.0776219803640622,0,0,0,0,0,0.0248931936032378,0.0304071644751417,0,0.191098154827249,0,-0.00679890560409938,0.00272456463757296,0,0,0,0,0,0
