,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X601600.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X000629.SZ,X600219.SH,X002080.SZ,X000539.SZ,X000408.SZ,X300037.SZ,X600995.SH,X000933.SZ,X600688.SH,X000630.SZ,X000723.SZ,X600157.SH,X600096.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514665872407428,0.030805815885585,0,0,0.049387058204098,0,0,0,0,0,0,0,-0.24152220454282,0,0,0.142456458219543,0,0,0,0,0,0,0.0994384118585108,0.101984602659746,0,0,0,0.0105541850596553,-0.0347723846730135,0,0,0,0,0,0
X600803.SH,-0.104194888099805,0,0,0,0,0,0,0,0,-0.0365191555103175,0,0,0,0,0,0.10909089367055,0,0,0,0,0,0,0.120998237215064,0,0.036487336292463,0,0,0,0,0.168626251140603,0,0,0,0,0,0.21443315915785,0,0,0,0.0640710053043442,0,-0.150872400286057,0,0.321150386822999,0,0,0,0,0,-0.0238081844084234,0.185975677378048,0,-0.109500518913813,-0.156615581490466,0,0,0,0,0
X600489.SH,0,-0.018107970322188,0,0,0,0,0,0,0,0,0.697255515520506,0.0662785928295974,0.0447515803760673,0,0,0,0,0,0,0.072572592431134,0,0.0220608018354887,0,0,0,0,0,0,0.0205911885203879,0,0,0,0,0,0,0,0,0,0,0.0122076787468987,0,0,0,0,0,0,0,0.0262504996686626,0.102965309670354,0.0574747825666628,0,0.0241227748700127,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0462905184963738,0,0,0,0,0,0.447109798687259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307233081077359,0,0,0,0,0.0318132253633033,0,0.565986726321533,0,0,0,-0.0135868688337935,0,4.33680868994202e-19,0.0367490066840056,0.122617271077972,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0243042826967471,0,0,0,0.170266175349083,0,0,0,0.0733698082051203,0,0,0,0.0139228761603186,0,0,0,0,0,0,0,0,0,0.0300457845760481,0.135464043732277,0,0,0,0,0.0294541468913799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162313886955904,0,-1.0842021724855e-19,0.0998368533212192,0,0,0,0,0,0
X601699.SH,0,0.220426585313666,0,0,0,-0.431777123713567,0,0.11118378797204,0,0.0978598977316589,0.00631363135640103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338049443805583,0,0,0,0,0,0,0,0,-0.0662210830461394,0.0868097382577643,0,0,0,0,0,0,0,0,0,0,-0.0497340967523988,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0678873399390543,-0.0505571185851788,0,0.0790098405052779,0.0620860554012426,0,0,0,0,0,0.0945866093220488,0,0.343491369714398,0,0,0,0.0430841197410356,0,0,0,0,0,0,0,0,0.0864041932803623,0,0,0,0,-0.0853430381371155,0.299772705271641,0,0,0,0,0,0,0,0.00692888363245767,-0.0204556580994559,0.130784549697369,0.0507205178661766,-0.0942676798091326,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,-0.0590677775858638,-0.0807573682997469,0,0,0,0,0,0,0,0.0542964312667938,0.141446605150293,0.0403053986123899,0.0236068423613177,0,0,0,0,-0.0429049710807746,0,-0.116020919575409,0,0,0,1.73472347597681e-18,0,0,0,0.0639444234029516,0,0,0,0,0,0.285696011204459,0,0,0,0,0,0.0874088523594483,0.0259879320030937,0.0733786029259964,-0.0719321595949754,0,0,0,0,0,0
X600160.SH,-0.0747122757022887,0,0,0,0,0,0,0,0.130543425942561,0,0,0,0,0,0,0,0,0,0,0,0,0.0912125819269211,0,0,0,0,-0.152836648508726,1.73472347597681e-18,0.276919191751574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125827043308857,0.154544991071594,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0475514439451918,0,0,0,0.160576967127316,0,0,0,0,0.491993914727071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479641384589766,0,0,0,0.0501913541700011,0,0,0,0,0,-0.0521215676915757,0,-0.0380246854314477,-0.0118351501239517,0,0,0,0,0,0
X600219.SH,0.0494674169750216,0,0,0,0,0.187697223676302,0,0,0.0201136047638076,0,0,0,0,0,0,0,0,0,0,0,0.00871116698971206,0,0,0,0,0,0,0,0,0,0.0505922566495117,0,0.0766739333024296,0,0.15803317971448,-0.00203135854541476,0,0,0.0826905391161564,-0.0266967226405271,0,0,0.0265250595354411,0,0,3.46944695195361e-18,0.093647277884734,0,0,0.0483808550809051,0.0861683897396206,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0986964902826454,-0.0991487386181737,0,0.200357965318585,0,0,0,0,0,0,0,0,0,0,0.154622506593492,0,0,-0.0532780813271567,0,0,-0.0723046691128404,0,0,0,0,0.145144012037235,0,-0.0851288108697092,0,0,0,0,0,0,0.026816578288363,0,0.0690710386935007,0.109806470716044,0,0,0,0,0,0,0,0,-0.00419419457395533,0,0.184539554493403,-0.219076375794697,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.166561096880549,0,0,0,-0.155305390072313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253659268307168,0,0.488737925537623,0.0788197673597811,-0.0551559119923555,0,0,0,0.0531456417368334,0,0,0,0,0,0,0,0,0,0,0,0,0.0460502064253312,0,0,-0.0469931367814377,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0543588779336918,0,0.220605534780005,0,0,0,0,0.231641919747265,0,0,0,0,0,0,0.139316025017517,0.10880048474283,0,0,0,0,0,0,0,0,0,0,0.221061248147064,0,0,0.0188152455752858,6.93889390390723e-18,0,0,-0.00618321221202113,0,0,0.14361041108047,0,0,0,0.0209716656282699,0,0.09033085359654,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,-0.081080859927484,0,0,0,0,0,-0.0848268690472396,0,0,0.09692086421304,-0.426367929452626,0.00972058275336693,0,0,0,-0.00636687080842789,0,0,0,0,0,0,0,0,0,0.000913445325439593,0,0,0,0,0,0,0,0,0,0,0,0,0.428315938486386,0,0,0.0779092866645372,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369801882136451,0,0,0.0654947662771447,0.153925424819447,0,0,0.429818395502237,0,-0.101205541556157,0,0.16520816346692,0,0,0,-0.396821605191617,0,0,0,0,0,0,0,0.227366125573611,0,0.129736150991677,0.459775415425216,0,0,0,0,0,0,0.0347629944297439,0,0,0,0,0.0659530264034509,-0.181098927796774,0,0,0,0,0,0
X000933.SZ,0,0,0,0.0117120559938405,0,0,0,0.027687044741422,0,0.0875259038756435,0,0,0,0,0,-0.122010913763958,0,0,0,0,0,0,0,0,0,0.0598191292613296,0,0,0.189614386158162,0,0.458996566308565,0,-1.73472347597681e-18,0.0570258507510988,0.0252829006225745,-0.0737051217817699,0,0.393910421169522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180678543203603,0,0,0,0,0,0,0
X600688.SH,-3.46944695195361e-18,0.199270102912462,0,0,0.0438398988239938,0,0,-3.46944695195361e-18,0,0,0,-0.0410085105166901,0.030921892547031,0,0,0,0,0,0,0,0,0,0.10565363807533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057977830471996,0,0,0,0,0,0.0582947771499127,0,0,0,0,0,0,0.00165958800279251,0,0.0207040439248195,5.42101086242752e-20,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00705143640374727,0,0,0,0,0.153875601465711,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.238882139084298,0,0,0,0,0,0,0.109274520846583,0,0,0,0,0,0,0,0,-0.0165156213754323,0,0,0.0410734681045542,0,0,0,0.0323395022910823,0,0,0.0737571091806188,0,0.0692340035740922,0,0,0,0,0,0,0
X000723.SZ,0.0434091061646204,0,0,0,0,0,0,0.181440865956578,0,0,0,0,0,0,0,0,0,0,0,0,0.0981392557834642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309966139148855,0,0,0.10689636249799,0,0.0566906971151904,0,0,0,-0.0484853482176668,-0.0355853487760696,-0.0450885365334779,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.119544978611482,0,0,0,0,0,0,0,0,0,0,0,0,0.0970393784152878,-0.0186514500713191,0.106299275338108,0,0,0,0,0,0,0,-0.0423680111305328,0,0,0,0.0226349293472264,0,0,0,0,0,0,0,0,0.157378042272813,0.0257216553095291,0,-0.0336709222782386,0.00848078872704941,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.382466287869027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865821253019341,0,0,0,-1.73472347597681e-18,0,0.114133970629661,0,0,0.215089955539768,0,0,0,0,0.0472471757793546,0,0,0,0,0,0.0277723895614625,0,0,-0.00271778880610525,0,0.0519369362532066,-0.0172794638851664,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.135187488871618,0,0,0,0,0,0,0,0,0,0,0,0.0958744015471401,0,-0.224547920294278,0,0,0,0,0,0,0,-0.0787257539088462,0,0,-0.0278462052270778,0,0.380009574162139,0,0,0.0975457395659473,0.33182072401785,0,0,0,0,0,0,0.138662205405377,0,0,0,-0.190985759373836,0,-0.289963409837887,0,0.185012482586799,0,0.22212336411806,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.358890153025114,0,0,0,0.158673574924913,0,0,0,0,0,0.064422695739595,-0.0986428452036481,0,0,0,0,0,0,0,-0.0177084481647679,0.310887296358096,0.0797098606064128,0,0,0,0,0,-0.325759343449094,0,0,-0.109830013827371,2.16840434497101e-19,-0.304271988987229,0,0,0,0,0,0,0,0,0,0,0.0195992525918186,-0.110927921400379,0,0.171553148065145,0,0,0,0
Slope,0,0,-0.467581490090131,0,0,0,0,0,0,0,0,0,0,0,0,-0.516942721178077,0,0,0,0,0,0.268843974450474,0.204578061374479,0,0,0,0,-0.0493114682812441,0.162498973217772,0,0,0,0,0,0.0561068910708799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02338008594561,0,0,0,0,0,0
TED,0,0.110356229580573,0,0,0,0,0,0,0,0,0,0.386189388170324,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.248121743484532,0,0,0,0,0,0,-0.0771968797690385,0,0,0.0386672938507207,0.327653654437437,0,0,0,0,0,0,0,0,-0.124158563510733,0,0,0,0,-0.090240279071277,0,0,0,-0.438062164056585,0.407074143637027,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.241874352083098,0,0,0,0,0,0.226581547002874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221745230739729,0,0.0974114967760237,0,-0.0420425146368462,0,0,0,0,0,0.111535031595085,0.0695353020951768,0,0,0.00276727859250776,0,0,0.00361530287177429,0,0,0,-0.108139659474772,0,2.16840434497101e-19,0.042404050213591,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.00872251526961699,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.00770695768265744,0,0,0,-0.0539251848023965,0.0491585531290405,0,0.0142741563108268,0,0,0,0.0948656103324429,0,0,0,0,0,0,2.16840434497101e-19,0,-0.076637873181685,0,0,0,0,-0.0820484423448143,0,0,-0.0141906503826453,0.093359166647508,0.0151554971220152,-0.0141897315692662,0,0,0,0,0,0
MKvol,-0.003401718798473,0,0,0,0,0,0,0,0,0,0.00243160614010437,0,0,0,0,-0.00212048572252459,0,0,0,0,0,0.00168134255586035,0,0,0,0,-0.00297570663981883,0,0.000406487484687991,0,0,0,0,0,0.000642411773387999,0,0,0,0,0.000234623234448493,0,-0.000250472211111624,-0.000347464759333139,0.00137893273314596,0,0,0,0,0,0.000348874848508315,0,-0.000427411876965165,0.00264822070065792,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00212716426340676,-0.001446425002221,0,0,0,0,-0.00582778413720232,0,0,0,0,0,0,0,0,0,0,0,0,-0.00876934947052377,0,0,0,-0.00196210983239046,0,0,0,0.019546182116243,0,0,0.00753141486779025,0,0,-0.0140623708441509,0,0,0,0,0,0,0,-0.00360262292021589,-0.00146925893002901,0,0,0,-0.011715893669387,0.00663076977232554,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421619780348526,0,0,0,0,0,0,0,0,0,0.0207043239068985,-0.022327440086956,0,0,0,0,0,0
CarbonVol_Hubei,-0.00230892695874811,0,0,0,0,0,0,0.003114324818152,0,0,0,0,0,0,0,0.00148811746010688,0,0,0,0,0,-0.00167205503158124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132621878685718,0,0,0,0,0,0,0,0.00173299402154519,0,-0.000261357923319012,0,0.0023990856187257,0,0,0,0,0,0,0
