,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600547.SH,X600027.SH,X601991.SH,X600111.SH,X600157.SH,X600362.SH,X002466.SZ,X600886.SH,X600188.SH,X600623.SH,X601992.SH,X600489.SH,X600309.SH,X000792.SZ,X600299.SH,X600660.SH,X600549.SH,X300072.SZ,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000723.SZ,X002407.SZ,X000709.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X000761.SZ,X002470.SZ,X000012.SZ,X000060.SZ,X600021.SH,X600176.SH,X600219.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0462095635926074,0,0,0,0,0,0,0.00691091352041058,0,0.00463520947914252,0,0,0,0,-0.0153991187020566,0,0.100363018799033,0,0,0,0,0,0,0,0.1330645069508,0,-0.0356745064126639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171036961109323,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.220657821044347,0,0,0,0,0,0,0,-0.0327899786884933,0.00702180444681225,0,0,0,0,0,0,0.121958463474496,0,0,0,-0.00888287945892584,0.0147438329128068,0,0,0.088059935598882,0,-0.0577721357292195,-0.0392414742960701,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.037633070435655,0,0,0.00200056939560548,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.256935177673012,0,0,-0.0317781106868281,0,0,0,0.0354131302063199,0,0,0,0.048826703854551,0.0118749890543887,0,0,0,0,0,0,0.039043513320193,0,0,0,0,0,0.0662482897249204,-0.00558295463717542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203300343580831,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.084104274443117,0.114409071934464,0,0,0,-0.0123412002101346,0,0,0.017613623372612,0.00282865935821985,0,0,0.142063911748047,0,0.0415178499994846,0,0,0,0.0988983699729718,0,0.0848994715208364,0,0,-0.0425047916273295,0,0,0,0,0,0,0,0,0,0.015666676285615,0,0,0,0,0,0,0,-6.93889390390723e-18,0,3.46944695195361e-18,0,-0.0193578018485475,-0.00789800200709422,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400781967623275,0,0,0,0,0,0.0297104946622681,0,0,0,0,0.0432022527165011,0,0,0.0224063999251072,0,0,0,0,0.179130112672801,0.00898407012735278,0,0,0,0,0,0,0,0,0.0345167709294569,0,0,0,0,0,0,0,-0.0025389367504045,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184787864091025,0,0,0,0,0,0.0205399956493918,0,0,0,0,0,0,0.0628013181518751,0,0.0276272533513023,0.148207219231462,0,0,0,-0.0437106913038725,0.0522473994469834,0,0,0.223783029960406,0,0,0,-0.0219143802001926,0,0,0,0,0,0,0,0,0,0.0250316715910965,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.1388479211021,0,0,0.182422502089302,0,0,-0.037232844002034,0,0,0.03804365391464,0,0,0,0,0,0,0.0964629383345566,0,0,0,0,0,0,0,0.100672954514544,0,0,0,0.152053656099843,0,0,0,0,0,0,0,-0.0904390589690244,0,0,0,0,0,0.100755382266485,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100898672768577,0,0,0,0,0,0.00851680832853701,0,0.0268525573823702,0.309609167387118,0.105624203784094,0,0,0.210950709691945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194360751042235,0,0.0613696336015,0,-0.0325112084578938,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912348922120127,0.017129782214067,0.0332087805765775,0,0,0.258510433434564,0,0,0.0550357660853558,0.0322523039241169,0.0361146052234088,0,0,0,0.0415656972828718,0,0,0,0,0,0,0,0,0.00528593051650934,0,0,0,0,0.11130438895005,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171788201494897,0,0,0,0,0,0.0686299624039418,0,0,0,0.0923879632426614,0,0,0.0455906748936677,0,0.0507409794639447,0,0,0,0.046704151676833,0,0,0,0,0.0980963355756324,0,0,0,0,0,0,0.151432695680746,0,0,0,0,0,0.0216077891179634,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024220180339134,0.0230343706280782,0,0.00508959412217728,0,0.0688725786376744,0,0,0,0,0.00360519507697137,0,0,0,0.0167039215730056,0,0,0.0845129528512879,0,0,0,0,0,0,0,0,0,0,0,0,0.0462544969658418,0,0,0,0,0,0,0.021687684008495,0,0,0,0,0,0,0
