,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600362.SH,X600027.SH,X600111.SH,X601992.SH,X600157.SH,X600886.SH,X600299.SH,X600547.SH,X600623.SH,X600489.SH,X600660.SH,X000709.SZ,X601158.SH,X000792.SZ,X600352.SH,X600583.SH,X600309.SH,X000898.SZ,X002466.SZ,X000539.SZ,X000629.SZ,X000883.SZ,X000630.SZ,X000060.SZ,X002075.SZ,X000027.SZ,X000983.SZ,X000959.SZ,X600021.SH,X601699.SH,X600022.SH,X002470.SZ,X300072.SZ,X600578.SH,X000012.SZ,X600612.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911401609169385,0,0,0,0,0,0,0,0,0.027411634429577,0,0.123436107310939,0,0,0,0,0,0,0.157977064041711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0.137210117358016,0,0,0,0,0,0,0.0693323011187776,0,0,0,0,0,0,0,0,0,0,0,0.029313253482692,0.0538126765121216,0,0,0,0,0.0896452762735645,0,0,0,0,0,0,0,0,0.0481860418485993,0,0,0,0,0,0,0,0,0.000709550874415062,0.00598031001404044,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.400153865412706,0,0,0,0,0,0.0399267946748947,0,0,0,0.130049353332456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151868065823485,0.00804600305716063,0,0,0,0,0,0,0,0,0.0220243395503267,0.114435410766081,0,0,0,0.00821203107368887,0,0,0,-0.0052339343405294,-0.0366453710787792,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0883525760793272,0,0,0,0,0.060927456747031,0,0,0,0.119813131574686,0,0,1.73472347597681e-18,0,0,0,0,0.0322646989960599,0,0.0196363462696391,0,0,0,0.0598225670424202,0,0,0,0,0,0,0,0.145851043587996,0,0,0.00597652576058131,0,0.0175832952042068,0,0,0,0.0230532707828744,0,0,0,-0.0178218496059731,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.011594590974799,0,0,0,0,0,0.00300521680641192,0,0.0698965040170088,0,0.0371060011919288,0,0,0,0,0,0,0.15900057355974,0,0,0,0,0,3.99888906661853e-05,0,0,0.0734972967597498,0,0.227280615277243,0.0981570967054148,0,0,0,0.0908153978018072,0.0871607380505662,0,0.0975516862011313,0,0,0,0,0,0,0,0,-0.0102474165002722,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.053153915249697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350901387969173,-0.000228694752920137,0,0,0,0,0,0.00878929278374439,0,0.0907627508457615,0.0870515035482902,-0.01581921357201,0,0.400069010111801,0,0,0,0,0.0545547196423584,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179691439117574,0.177465651064662,0.0144553878948839,0,0.0751535522417279,0,0,0.09973988220466,0,0,0,0,0,0.0263054185146446,0.0842062534895635,0,0,0.102131619813921,0,0,0,0,0,0.00502822935287311,0,-0.0368204237672617,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.107673613338716,0,0,0,0,0,0,0,0,0,0,0,0,0.196642261920021,0,0.129913492196353,0,0,0,0,0,0,0.0377645260810724,0,0,0,0.196345900134733,0,0,0.0696268342846115,0,0,0,0,0,0,0,0,0,0.00830970692087475,0,0,0,0.116289638133026,0,0,0,-0.00767830217428604,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869723667322587,0.0588550744641992,0,0,0,0,0.157316428258987,0,0,0,0.0550915184874098,0,0,0,0,0,0.248139756252783,0,0,0.101592004216356,0.0441763888195444,0.143343835680771,0,0,0,0,0,0.0504431806462821,0,0,0,0,0.0367180961472471,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0785817747131078,0,0,0,0,0,0,0.0535767863386198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900467026967987,0,0,0,0,0.260948927274395,0,0.277452813157411,0,0,0,0,0,0,0,0,-0.0501488230669152,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0964089659661876,0,0,0.0514111826846436,0,0,0,0,0.0715984659812688,0,0,0,0,0.159662078042597,0,0.0141648352817187,0,0,0,0,0,0,0,0,0.145980746175144,0,0,0.0209237678714156,0,0.0729693662174401,0,0,0,0,0,0,0,0,0,0,0.0282570070502242,0,0,0.0112154392736907,0,0,0,0,-0.00254442263249771,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027146224195128,0.0108370768261238,0.141327995359347,0,0,0.00223570753180399,0.230001564180093,0.0158306999736141,0,0,0.0210919285416232,0.0159430255796989,0.0709839652532403,0,0,0.108228185358919,0,0.161673119297462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.171292235248207,0.138196774709401,0,0,0,0,0,0,0,0,0,0,0,0,0.109104109571784,0,0,0.156130676643158,0,0.074101905190115,0,0,0,0.085078493665087,0,0,0,0,0,0,0,0,0,0.127994000150388,0,0.137306744767015,0,0,0,0,0,0,0,0,0.0130144378445282,-0.0195053659710468,0,0,0,0,0,0
