,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600886.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600111.SH,X600362.SH,X002075.SZ,X600583.SH,X601158.SH,X601992.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X002353.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000792.SZ,X000878.SZ,X000629.SZ,X600660.SH,X600808.SH,X600307.SH,X600863.SH,X600578.SH,X600098.SH,X000060.SZ,X000825.SZ,X300072.SZ,X600489.SH,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0.0717209417961906,0,0.0134396295910365,0.0923837774262988,0,0,0.0878718883978674,0,0,0,0,0,0.0636935808014726,0,0,0,0.0801261818044459,0,0,0,0,0.0451847643583102,-2.16840434497101e-19,0,0.149206303607798,0,0.0223886871567678,0,0,0,0,0,0,0,0,0,0,0,0.0212425206831046,0,0,0,0.0981361347699013,0,0,0,-0.0216003733225305,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.114381710681734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167050274447134,0.127936740296781,0,0.0535127968302991,0,0,0,0,0.232319972106075,0,0,0.0697404331877553,0,0,0,0,0.109872572532083,0,0,0,-0.00350940775225355,-0.0482539697847259,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.607476108805731,0,0,0,0,0,0,0,0.158495264463467,0.0987784253889397,0.169045168138612,0.155677858237525,0,0,0,0,0,-0.0116566847730134,0,0,0,0,0,0.151345108965549,0,0,0,0,-0.00267793759984555,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.187740727182658,0,0,0.380017264559437,0,0,0,0,0,0,0,0.0928971052605902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257732174109881,0,0,0,0,0,0,0,0,0,0,-0.0447652295148815,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0447159032347424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388353913083035,0,0,0.0626015045430278,0.16022305519549,0,0,0.0505486355666221,0.0728520147054863,0,0.0207602168162917,0,0,0.0705345859871354,0,0.0379897287407696,0,0,0,0,0,0,0,0.113392863966328,4.33680868994202e-19,0,0,-0.00653493277583046,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.16201033239869,0,0,0,0.0403203382317516,6.93889390390723e-18,0,0.119513443811901,0,0,0,0,0.0694899621538756,0,0.362663227244125,0,0,0,0,0,0,0,0,0,0,-0.00967880629243705,0,0,0,0,0,0
X600309.SH,0,0,0,0.136530114623212,0,0.128717181699565,0.0399418308645356,0.0674958517070324,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0198352581048865,0,0,0,0,0,0,0.220889377602071,0,0,0,0,0,0,0,0.0248139057659118,-0.0265032840512203,0,0,0,0,0,0,0.199820429554387,0,0,-0.0537283147606501,0,0.00128609517365931,0,0,0,0,0,0
X000539.SZ,0.397964616650145,0,0,0,0,0,0,-0.0400368854046348,0,-0.199002178568639,0,0,0.13248467165801,0,0,0,0,0,0,0.20525612155632,0,0,0,0,0,0,0.0972051208942513,0,0,0,0.0636109572724967,-0.0396523667481716,0,0,0,0,0,0,0,-0.00752151076580011,0,0,0.0700729627361343,0,0.104399446779768,0,0,0,0,0.0894696671988182,0,0,0,0,-0.21183575655312,0,0
X000898.SZ,0,0,0,0,0,0.245466924254601,0,0,0,0,0,0.202455013036102,0.00792572947771502,0,0.137470402794675,0,0,0,0,0,0,0.0234881810062532,0.20419254968891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178516216173832,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119806899012317,0,0,0.00532839236940624,0,0,0,0,0,0,0.137130331766485,0,0.0524143773707639,0,0,0,0,0,0,0,0,0,0.00559498491753649,0,0,0,0,0,0,0,0,-0.00186056113565164,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270554687407041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476218524616797,-0.00566027984450949,0,0,0,0.023105982031505,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208441495313489,0,0,0,0.1865729713591,0,0.109090851233888,0,0,0,0,0,0,0,0,0.00395006791272984,0.027060423965587,0,0,0,0.020520941179841,0,0,0,-0.00561057835655978,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116397570203493,0,0.0471866452934328,0,0.128822998684348,0,0,0,0.0457283567481723,0,0,0,0,0,0.0354594591450108,0,0,0,0,0.0600156236166607,0,0,0,0,0,0.183109489152657,0,0,0,0,0,-0.0134640177924936,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11104919295791,0,0.0953386640710545,0.0224214848116258,0,0,0,0,0,0.0114453114825335,0,0.0602415917915534,0,0.0514525785557617,0,0.0342153695279285,0,0,0,0,0.13711559790085,0,0,-0.00453486538142462,-0.0134094434951416,0,0,0,0,0,0
X002470.SZ,0.0574995882607278,0,0,0,0,0,0,0,0,0,0,0,-0.044150350822287,0,0,0,0,0,0,0,0,0,0,0,0.102748047827666,0,0.248395936580488,0,0.0660856664822705,0,0.0864942267642549,0,0,0.0162353299576919,0,0,0,0,0,0,0,0,0.106599790357495,0,0,0,0,0.0405429011329717,0,-0.00630419979867843,0,0,0,0,0,0,0
X601918.SH,0.0331899653292367,0,0,0,0,0,0,0,0,0,0,0,0.287697087119207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162984783912745,0,0,0,0,0,0,0,0,0,0,0.265183167623074,0,0.0678422459606141,0,0,0,0,0,0,0,0,-0.0513196474693143,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.00805029400951971,0,0,0,0,2.16840434497101e-19,0,0.086174398923022,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273922614389507,0,0,0,0,0,0,0,0,0,0.00978565242491694,0.21848284095011,0,0.0205724334218916,0.314337992480241,0,0.0218932202421844,0,0.0360861487159758,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,-0.041279730782088,0.100719361267091,0.000542176856082942,0.0513840258659021,0,0,0,0,0,-0.131753877014194,0,-0.0370764903178971,0,0,0,0,0,0,0,0,-0.0169910390895176,0,-0.0136742605753308,0,0,0,0,0,0.0211361086536319,0,0,0,0,0,0,0,0,0,0,0,-0.0143792028112619,0,0,0,0.0750906550188906,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553192390910586,0,0,0,0.215546585241201,0,0,0,0.201296554649364,0,0,0,0,0,0,0,0,0.185751691559515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0.0443898049976819,0,0.184690342226445,0,0.0261689224434469,0,0,0,0,0,0,0,0,0,0,0.0405887286629914,0,0,0,0,0.0395724923375491,0.0650644345725715,0.146906331384438,0,0.021871554942943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183806823780918,0.026352815783911,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167921037420398,0,0,0,0.313788088476344,0,0,0,0,0,0,0.0248143023337614,1.73472347597681e-18,0,0.0859619845161005,0,0,0,0,0,0,0,0,0,0,0.0871132515140579,0,0.120104412087258,0,0,0,-0.0299873478194901,1.0842021724855e-19,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.057551870176646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697761935838704,0,0,0,0.05288832618241,0,0,0,0,0,0,0,0,0.118757874393729,0,0.140787032485269,0.0904504608593764,0,0,0,0,0,0,0,-0.0470821546965276,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.036107806744994,0,0,0,0,0,0.0128759034102649,0,0.101726020492254,0,0,0,0.228582229771484,0,0,0,-1.73472347597681e-18,0,0.0223327569808633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268743794355972,0,0,0.00107476780688403,-0.00978287735161397,0,0,0,0,0,0
X600578.SH,0,0,0,0.21936777995125,0,0,0,0.00439501238042661,0,0.0193698560108988,0.0418176843500807,0.0277353906643045,0,0,0.279203607091922,0,0.0950853143510573,0,0.121204618052797,0,0,0,0.118795868495979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110120075559654,-0.00624140775501033,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0286014537801997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121953694432916,0,0,0,0,0,0.0570604022185566,0,0,0,0,0,0.147424489759485,0.00355972759266814,0,0,0,0,0.0155015316243613,0,0.250227492068516,0,0,-0.0113842507380729,-8.67361737988404e-19,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.0215442302509089,0,0,0,0,0,0,0,0,0,0.0698428806167561,0,0,0,0.187160552712184,0,0.0253688896767097,0,0,0.0155046914138895,0,0,0,1.73472347597681e-18,0,0,0,0,0.177123102785409,0,0,0,0,0,0.070040279495705,0,0,0,0,-0.100379099597582,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20779897151006,0,0.0160646550260977,0,0,0,0,0,0.0990257183590661,0,0,0.0777045076662322,0,0,0,0,0.0904737449202518,0,0.047006649641474,0,0,0,0,0,0,0.055123056137933,0,0,0,0,0,0.0459257408887908,0.111494555280306,0,0,-0.00355289791139968,-0.00775149166899268,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131095308607025,0,0,0.246024881309536,0,0,0,0.0658689714131191,0,0,0,0.0722130367271987,-4.33680868994202e-19,0,0,0,0.0664780220355082,0,0,-0.00956414623253047,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0464309601830839,0,0,0,0,0,0,0,0,0.155026154993164,0.108211333353728,0.0625222627569386,0,0,0,0,0,0,0,0,0,0.0860774931006286,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0511305621197481,0,0,0,0,0,0.244703801540411,0,0,0,0,0,-0.00522190016373102,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.0481010579071564,0,0,0,0,0,0,0,0,0,0,0,0,0.0105250589915031,0,0,0,0,0,0.271114904846899,0,0,0,0,0,0,0,0,0,0,0,0,0.0390393109610152,0,0.136596169786093,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0.202456580940254,0,0.0231160368732634,0,0,0,0,0,0.105195001308733,-0.0334459394147544,0.152502851743593,0,0,0,0,0,0.0805538888875139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598710420539695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717549568990017,-0.045954971577394,-0.0222006949177809,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0233514617092783,0,0,-0.0951795656193675,0,-0.0441943920442181,0,0,0,0,0,0,0,0,0,0,0,0.0828698848310958,0,0,0,0,0.0920377731327523,-0.0656307452857114,0,0,0,0,0,0,0,-0.246674177513633,0,0,0.19408194165856,0,0,0.0222131499609119,0,0,0,0,0,-0.0306637743657795,0,0,0,0,0,0
Slope,0,0.598009468157022,0,0,0,0,0,0,0,-0.477925895907998,0,0,0,0,0,-1.23043453636961,0,0,0,0,0,0,0.488604666749511,0,0,0,0,0,0,0,-1.33695999680986,-0.281245106074506,0,-0.816895569878218,0,-0.0116412985980218,0,0,1.81744776795275,0,0,0,-1.25110642256158,0,0,0.43259159201728,0,0,0,0,0,-1.62640008620596,-1.00399468393136,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.741098280863552,0,0,0,0,0,0,-0.507704688463573,0,0,0,0.608027547553085,0,0,0,0,0,0,0,0,0.194252983602874,-0.014114290378537,0,0,0.0158209744616272,0,0,-0.0197107993353806,0,0,0,0,0,-1.09840606349548,-1.01325391954086,0,0.665998114658487,0,0,0,0,0.150585463173907,0,0,-0.213765279828596,0,0,0,0
RealEstate_excess,0,0,-0.173988375403214,0,0,0,0,0,0,0,0,0,0,0,0,0.202988036362389,0,0,0,0.11649173260615,0,0,0.176386754593448,0,0,0,0,0,0,0,0,0,0.230933023829041,0.00341514445999262,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.197716369776051,0,-0.0080586069230072,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.115597713852709,0,0,0,0,0,0,0,0,-0.0177035026089666,0.057596354126466,0,0,0,0.0501563076886279,0,0,0,0,0,0,0,0,0,0,0.0571128162315149,0,0,0,0,0,0,0,0,-0.155939076196782,0,0,0,0,0.126507366877694,0,-0.32072175913265,0,0.214797061091957,0,0,-0.0351652777884612,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201023125446316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000859702366328052,0,0,0,0,0.000752795325447803,0,0,0,0,0.13920281758755,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657610196092986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232780304492714,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00511550358936645,0,0,0,0,-0.0122608788670363,0,0,-0.00188432805374359,0,0,0.00182561832252214,0,0.00659913468311777,0,0,0,0,0,-0.00037517636525754,0.00529390924117723,0,0,0,0,0,0,0,0,0,0.000715511678595699,0,0,0,0,0,0,0,0.014188079577687,0.00542060084718153,0,0,0,-0.00911574377068672,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00030032102429304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258252071991611,0,0,0,0,0,-0.0114701813569725,-0.00592736297716831,-0.000328096811732744,0,0,0,0,0,0
