,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X600011.SH,X600426.SH,X000301.SZ,X601898.SH,X601600.SH,X600886.SH,X600111.SH,X600010.SH,X600188.SH,X600352.SH,X600801.SH,X600486.SH,X601991.SH,X600219.SH,X002080.SZ,X600795.SH,X002353.SZ,X600489.SH,X600688.SH,X600803.SH,X601168.SH,X300037.SZ,X600027.SH,X600399.SH,X601992.SH,X600299.SH,X002409.SZ,X000830.SZ,X000932.SZ,X000027.SZ,X600157.SH,X000898.SZ,X600516.SH,X300073.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.0122863540676025,0,0.00130525808414602,0,-0.00733122107881531,0,0,0,0,0,0,0.102569643797254,0,0,0,0,0,0,0,0,0.0697414166869921,0,0,0,0,0,0,0,0,0,0,0,0.0269108072290617,0,0,0,0,0,0.00300404928653741,0,0,0,0,0,0,0,0,0,-0.000929864704504783,0,0,0,0,0,0,0
X600028.SH,0,0,0.0166265075327102,0,0,0,0,0,0,-0.0178233447223531,0,-0.0350887852293449,0,0,0,0,0.0240047254410375,0,0,0.000105506982202317,0,0,0,0,0,0,0,0.00224139546004547,0,0.139639282368324,0,0,0,0,0,0,0,0.132173116420604,0,0,0,0,0,0,0,0,0.0650050898604302,0,0,-0.00403052033744226,0,0,-0.00226352587030936,0,0,0,-0.00812453935892731,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.211392992455986,0,0,0,0,0.435275700853964,0,0,0,0,0,0,0,0,0,0,0,0.0512393956956526,-0.0411105548487145,0,-0.0432790190043379,0,0,0,0,0,0,0,0,0,0,0,0,0.013517012769051,0,0,0,0,-0.0147418486498474,0,0
X600309.SH,0,0,0,0,0,0.0214250598945093,0,0,0,-0.00703473259613568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112533346056784,0,-0.0949698850075173,0,0,0.0499496377905417,0,0,0,0,0,0,0,0,0,0.0212532564215675,0,0.213815511103112,0,0,0.116619986934913,0,0,0,0,0,0.0417905147649277,0,0,0,0.0207774163942621,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.105173564714453,0,0,0,-0.00428530861742935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111019911467998,-0.0192216478927844,0,0,0,0,-0.0287583862171727,-0.0334609026111233,0,0,0,0,0,0,0,0,0.0206255527978582,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0437407947670319,0,0,0,0.376360823974601,0,0,0,0,0,0.0276844993531806,0,-0.268136073779763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804554322932463,0.316737526801352,0,0,0,0,-0.0912818020967126,0,0,0,0,0,0,0.0918595317539433,0.404911551802379,0,0,-0.0374606512702341,0,0,0,-0.00586448334668761,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0376714768969415,0,0,0,0,0,0,0.258534561302005,0,-0.0937536936031169,0,0.00697773534208887,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0547848126563073,0.0804354286315193,0,0,0,0,0,0,0,0,0.0316415352315058,0,0,0,-0.0677195052583389,0,0,0,0.158556619310712,0,0.0536117571404433,-0.049300374351937,0,0.0301127234869588,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0515875043044738,-0.145892299925687,0,0,0,0,-0.00916266569402185,0,0,0,0,-0.0233555058886766,0,0,0,0,0.0583119180391582,0,0,0,0.0361188646591297,0,0,0,0,0,0.0392676712809188,0,0,0,0,0.180656979476203,0,0,0,0,-0.0606347058589614,0.0764626096497332,0,0,0,0,0,0,0,0,0,0.0221538445157929,0,0,0,0.0178727944635323,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125149185944903,0,0,0.00458094067255448,0,0,0,0.0661400246587098,0,0,0,0,0,0,0.150794573571923,0,0,0,0,0,0.111571762212657,0.0358059939029954,-0.0192768017665891,0,0,0,0.102767473837822,0,0,0.129064707740653,0,0,0,0,0,-0.0477356922335504,0,-0.0605900973015611,0.0893492427097513,0,0,0,0.00613297943814195,0,0
X002271.SZ,0,0,0.295567803190312,0,0,0.00191101792987477,0,0,0,0,0,0.074436462980867,0,0.112507424514448,-0.268783681667543,0,0,0,0,0,0,0,0,0,0,0,0.269278799769324,0,0,0.0724786000125832,0,0.0587905868292587,0,0,0,0,0,0,0,0,0,0.203498463772748,0,0,0,0.0140032914215654,0,0,0.0172243567342537,0,0,-0.00555706613137582,0,0,0,0,0.0296288739110387,0,0
X600547.SH,0,0,0,0,0,0.057267100995423,0.0779007953863108,-0.0187164240342159,0,0,0,-0.0238156260900293,0,-0.0101978043472912,-6.93889390390723e-18,0,0,-0.0090018744812342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582692708000346,0,0,0,0.0131041398319657,0,0.0493727514836039,0,0,-0.0102626328062796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066900365773136,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728998704402485,0,0,0,-0.14306356705621,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.485221490732081,0,0,0,0,0.0211693917639813,0,-0.148270883411619,0,0,0,0.277415414582748,0,0,-0.211668959079005,-0.820166722222728,0,0.0167060554891151,0.250632443711639,0,0.0227700561093303,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0928717177886286,0,0,0,-0.142669644946632,0,0,0,0,0,0.0892848863118012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854549953282748,0,0,0.286735698409803,0,0,0,0.0838393446783392,0,0,0,0,0,0,0,0,0,-0.0334068472463774,0,0,-0.00141765626413793,0,0,0,0,0.0183590676506583,0,0
