,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600801.SH,X601992.SH,X600027.SH,X600111.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X600489.SH,X000629.SZ,X601158.SH,X002110.SZ,X600219.SH,X000990.SZ,X600808.SH,X000883.SZ,X600985.SH,X000553.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000825.SZ,X600157.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626269739546439,0,0.0459399344393733,0,0,0,0,0,0,-0.0557132599654302,0,0,0,0,0,0.0624606142883303,0,0,0.0807765827195928,0,0.0128223927996985,0.0286545450232464,0,0,0.0429496899956756,0,0,0,-0.0237512252485621,0.0119290191134024,0,0,0,0.00969697093147001,0,0
X600795.SH,0,0,0,0,0,0,0,0.0648749760831017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282598368167974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245155195660038,0,0,0,0.0453745585292792,0,0,0.160183511982488,0,0,0.02725979609332,0,0,0,-0.0254426807653249,-0.00996555888999093,0,0,0,0.00139492442228171,0,0
X600362.SH,0,0,0,0,0,0,0,0.234238457036842,0,0.226257902591527,0,0.0666572593874878,0,0,0,0,0,0,0,0,0.153047885810317,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0570718201440278,0,0,0.00550157627879466,0,0,0,0.0406572000934322,0,0.0519836999383185,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.536285665698745,0,0,0,0,0,0,0,0,0.0963693543988044,0,0,0,0,0,0,0,0,0,0,0.0614441271636845,0,0,0,0.310069923224213,0,0,0,0,0,0,0,0,0,0,0.00111368817804572,0,0,0.0258130722886114,0,0,0,0,0,0.0188711584514481,0,0,0,0.0129267726352574,0,0,0,0,-0.052399382200434,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189072082162661,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0620505120951253,0.0183221317686261,0,0,0,0,0,0.0204167396526343,0,0,0,0,0,0,0.20375353267207,0.186232556107031,0.0858207559702838,0,0,0.0273295431337257,-0.0110941901260611,-0.0418373426812588,0,0,0,-0.0473071683759524,0,0
X600027.SH,0,0,0,0,0,0,0.143569538501954,0,0,0,0,-0.0102157028433006,0,0,0,0,0,0,0,0,0,0,0,0.275556875099947,0,0,0.0966720231821064,0,0,0,0,0,0.178978895990829,0,0,0,0,0,0.0478947159643823,0,0,0,0,0,0,0,0,0.0425496934817903,0,-1.73472347597681e-18,0,-0.0442848531451978,-0.0385271886295652,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0936663441450961,0,0,0,0,0,0,0,0,-0.0568677824701549,0,0.0945130519852923,0,0,0,0,0.111891884643954,0,0,0.240294448601904,0,0,0,0,0,0,0,0,0.243075419255798,0,0,0,0,0.267990967658606,0,0,0.0788600364802677,0,0,0,0,0,0,0,0,-0.0393212851133192,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0351290707102671,0,0,0,0,0,0,0,0,0.077337385152959,0,0,0.127669835350249,0,0.00942362540044532,0,0,0.202359032325535,0,1.38777878078145e-17,0.198802071071242,0,0,0,0,0.00499426118516224,0,0,0,0,0,0,0.0396609633726633,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135249115978952,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.233338217871421,0,0,0,0.086629569164718,0,0,0,0,0,0,0.130957126791569,0,0,0,0,0.110337020786,0,0,0,0,0,0.00722826350190618,0,0,0,0.257341518297746,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.00760225172877224,0,0
X000786.SZ,0,0,0,0,0,0.277309076849733,0,0,0,0,0,0.0690997257779875,0.0239308128659788,0,0,0,0,0,0,0,0,0,0,0,0,0.0161869938749179,0,0,0,0,0,0,0,0,0,0,0,0,-0.100658802590563,0,0,0.0900396535011094,0,0,0,0,0,0.0907183047073263,0,0,0,0.00727515124428309,0.0356631633533713,0,-0.131551589217282,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0982899151925691,0,0,0,0,0,0,0,0.185629086223688,0,0,0.118874444526001,0,0,0,0,0.515167307446554,0,0,0,0,0,0,0,0,0,0.107184584066384,0,0,-0.354680692584845,0,0,0,0,0,0,0,0,0,0,-0.0520805961666045,0.172821954504792,0,0,-0.183961235880443,0,0
X002466.SZ,0,0,0,0,0,0,-0.0159574390376626,0.0695980537552957,0,0,0,0.107301512861158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133239985521827,0,0,0.55689710914809,0,0,0,0,0,0,0,-0.0509883277387841,0,0,0,0,0,0,0,0,0,0,0,-0.0644220797416099,0,-0.00990906498834619,0,0,0,-0.0426354122888733,0,0
X000709.SZ,0,0,0,0,0,0,0,0.285992726185389,0,0.156625434275334,0,0.025191784769518,0,0,0,0,0,0,0,0,0.0116314345602818,0,0,0.035631818220237,0,0,0,0.0379991766955477,0,0,0,0,0.0100069836262054,0,0,0,0,0,0,0,0,0.0233324016497414,0,0,0,0,0,0,0,0,0,-0.0224759220546488,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.036681982252009,0,0,0,0,0,0,0,0,0,0,0,0.203875357448719,0,0,0.0675856136026616,0.0526177650761369,0.737414571392912,0,0,0,0.074452200020522,0,0.0390981210217576,0,0,0,-0.00335975096818275,0,0,0,0,0,0,0,0,0,0,0,0,0.0395069286509475,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.246132017693884,0,0,0,0,0,0,0,-0.0229243636052632,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.91571040650247,0,0,-0.0179634602764099,0,0,0,0,0,0,0,0,0,0,0.0103409210523601,0,0,0.161936128182311,0,0,0,0,0,-0.00630840334383044,-0.0257803935488695,0,0,-0.0427812582492515,0.0612834846642531,0,0,0,0.0445701599387565,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0385306555362612,-0.0471917421055524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150807803202768,0.0497859257391633,0,0,0,0,0,0,0.12252884440373,0,0,0,0.184115894487026,0,0,0.06087592856483,0,0,0,0,0,0.33966370826521,0,0,0,-0.0566656486563464,0,0,0,0,0,0,0
X600489.SH,0,0,0,0.0418889733167787,0,0,0,0,0.418531164383789,0,0,0.0276001864770394,0.0089323017958684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524203934795142,0,0,0,0,0,0,0,0.0393912544689086,0,0.0913085649965846,0.0672109992346165,0,0,-0.0179800771635883,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.202077761277558,0,0.0955301500388172,0,-0.0137526772084524,0,0,0,0,0,0,0,0,0.00323218459107686,0,0,0,0,0,0,0.143870417446907,0,0,0,0.0750972371371597,0,0,0,0,0,0.147394628011071,0.0170989166083171,0.0377344977642974,0,0.0481985500708598,-6.93889390390723e-18,0,0,0,0,0.0381071338393931,0,0,0,0.00625154660344005,-0.0457108045371086,0,0,0,0.0140542510190035,0,0
X601158.SH,0,0,0.216874908732065,0,0,0,0,0,0,0,0,0,-0.0271336583327472,0,0,0,0,0,0,0,0,0.120097591317244,0,0.0305858754891952,0,0,0.0877689081876161,0.0584326898203836,0,0,0,0,0.0229399387929977,0,0,0,0,0,0,0,0,0,0,0,0,0.046965444434234,0,0.0395668495968388,0,0,0,0,-0.0246458862340399,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.0257423308879397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732435296879839,0,0.107103972030724,0,0,0,0,0,0.0758339346704684,0.0695286677515893,0,0.376817508832059,0,0,0,0,0,0,0,0,0,0.0213943348782895,0,0,0,0,-0.0145798133734959,0,0
X600219.SH,0,0,0,0,0,0,0,0.0609035884758866,0,0.434443960416322,0,0,0,0,0,0,0,0,0,0.0885279031619114,0,0,0,0,0,0,0,0.00300678926682135,0,0,0,0,0,0,0.0812593078281091,0,0,0,0,0,0,0.0783423754397814,0,0.0185044468076007,0,0,0,0.0884724606892022,0,0,0,-0.00762160256886835,-0.0101544308018876,0,0,0,-0.00869409474667834,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.372891478809105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390538811805349,0,-0.0602967032370919,0,0,0,0.620241121049259,0,0,0,0,0.253256306683282,0.114856824535119,0,0,0,0,0,0.136294486967771,0,0,0,0.13261155193148,0,0,0,-0.145361178094821,0,0
X600808.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0125264486212719,0,0,0,0,0,0,0,0,0,0,0.154984622804469,0.308192803064863,0.101250806125031,0,0,0,0,0,0,0,0,0,0,0,0.0302341497030492,0,0,0,0,0,0,0,0,0,0.157702372417236,0,0,0,0,-0.0308645579400665,0,0,0,0,0.00354342261796971,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502802358491927,0.170420415180686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200054864533319,0.0222576869267445,0.025599242559177,0,0,0,0.0357473144270818,0.0360381199922075,0,0,0.0634720550207125,0,0,0,-0.0254817595972199,-0.00944642035517303,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.0449142173844992,0,0,0,0.173504564593416,0,-0.0268219416138413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790525233770439,0,0,0.0851829340226105,0,0,0,0,0,0,0,0,0.491276456501552,0,0,-0.22487592806768,0,0,0,0,0,0,-0.25785710238351,0,0,0,-0.156597043080272,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.086206269893463,0,0,0,0,0,0,0,0.0281403864059294,0,0,0.0559083117774915,0,0,0,0.238286434284465,0,0,0,0.137255040976019,0,0,0,0,0.0206930237442976,0,0.0410791551738225,0,0,0.239092840707832,0,0,0,0,0.0464605871310662,0,0,0,0,-0.0287243322118853,0.00869796645975618,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0498481497691038,0.0304604565572135,0,0,0,0.0249261263437838,0,0,0,0,0,0,0.161357126165739,0,0,0,0,0,0,0,0,0,0,0,0,0.00288643940382433,0,0,0,0,0.476430079989884,-0.0599962775753989,0,0,0.0931736441015396,0,0,0.011517554386867,0,0,0.0735605660563213,0,0,0,-0.00590951212617682,-0.0320567292956534,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0232660054648422,0,0,0,0,0,0,0,0.136347855399718,0,0,0,0.030814995788886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766925877532163,0,0,0,0,0,0,0.113231970699861,0,0.294721944539882,0,-0.00370311878762772,-0.0089558634912829,0,0,0,0.0398265539230853,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417986724378298,0.105366452377407,0,0,0,0,0,0,0,0,0,0,0,0.147118474057625,0,0,0,0,0,0.123277928035024,0,0,0,0,0,0,0,0,0.0294525952650694,0.128562441240569,0,0,-0.0567915942341101,-0.0211561418176061,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.000653962192500804,0,0,0,0,0.0246138507649134,0,0,0,0,0,0.0614863976789658,0.173504540743441,0,0,0,0.00312568263457789,0,0,0,0,0,0,0,0,0,0,0.0109376356349704,0,0,0,0.275662783118849,0,0,0,0,0.10570622503853,0,0,0,-0.0231660505764683,0,0,0,0,-0.00379580294559573,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218501203677802,0,0,0,0,0.0272039945423245,0,0,0,0,0,0,0,0.244389855946746,0,0,0.194595362914339,0,0,0,0,0,0,0,-0.104216094954537,-0.0822598719759443,0,0,0,-0.0132240111367745,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0729155028672331,0,0,0,0.0948290936998626,0,0,0,0,0,0,0,-0.204349012695386,0,0,0,0,0,0.174958106756112,0,0.298013289587604,0,0,0,0,0,0,0,0,0,0.0597341958551158,0,0,0,0,-0.0531931851539124,0,0.275832870464404,0,0.171580961590659,0,0,0,0.0407203769661638,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0681067410625346,0,0.140510219462,0,0.0520241793507188,0,0,0,0,0,0,0,0.16750833573295,0,0,0,0.152847884564083,0,0,0,0,0,0,0.00524155964841543,0,0,0,0,0,0,0,0,0,0,0.0970853328648779,0.0730162297490567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.14872084526088,-0.0497104358784114,0,-0.357337479733617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183230827027198,0,0,0,0,-0.14982134731046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517771140700947,0,0,0,0,-0.104320948746286,-0.0885224375648244,0,0,0,0.0508922943966847,0,0
Slope,0,0,0,0,0,-0.41814185889897,0,0,0,0,0,0,-0.23496848704821,0,0,0,0,0,0,0,0,0,0,0.170457698434998,0,-0.236361532031454,0.0423254210009021,0,0,0,0,0.721302071728354,-0.0977042179651049,-0.441403597545943,0,0,0,0,0.19098820255606,0,0,-0.231969004750508,0,0.386009289154191,0,-0.818474821365827,0,-0.187844848847973,0.283723478985595,0,0,0,1.15590617328314,0,0,0,0.546287577700834,0,0
TED,0,0,0,0,0,0,0.315119995059926,0,0,0,0,0,0.230355203980129,0,-0.034969421876246,0,0,0,0,0,0,-0.619882597424922,0,0.622808392023881,0,0,-0.157663229828621,0.0516979163663308,0,0,0,0,-0.126937666703334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287040573880489,0,0,-0.820465578384542,0.13277959451854,0,0,0,0,-0.436668807461652,0,0
RealEstate_excess,0,0,0,0,0,0,-0.177435480685152,0,0.054096545575837,0,0,-0.0510962181495535,0,0,0,0,0,0,0,0,0,0,-0.0677031354315415,0,0,0,0,0,0,0,0,-0.125936181403692,0,0,0,0,0,0,0,0,0,0.0579432565775558,0,0,-0.0410155575998959,0,0,0,-0.0726840238444657,0,0.0151360153238319,-0.0393574775206385,0,0,0.0704285216892221,0,-0.0332321796616996,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0319935637982609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534841207174331,0,0,0,0,0,-0.145870507841463,0,0,0,0,0,-0.0645776283764475,0,0,0,0,0,0,0,0,0.0776899079181777,0,0,-0.0815792750007155,0,-0.0111849563935425,0.687043510050338,0,0,-0.0411622976359914,0,0
MKvol,0,0,0,0,0,-0.00497653835835898,0,0,0,0,0,0.00404882205990179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292534234500635,-0.00128554665158046,0,-0.00310950980747994,-0.00279628693293973,0.00237969472582147,0,0,0,0,0,0.00620470412180634,0,0,-0.0023256138400028,0,0,0,0,0,-0.00147434218919221,0,0,0,0.000499073901825513,0,0,0,0,0.0179321965671408,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.169388225962587,0,0,0,0,0,0,0,0,0,0,0,-0.0384516207391871,0,0,0,0,-0.043986445517359,0,0,0,0,0,0,0,0,0,0.025318579515816,0,0,-0.0209632318661523,0,0,-0.0333484090389191,0,0,0,0,-0.322821599795047,0,0.338637298635126,-0.376811495886229,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0241832123671458,0.0252824115638993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100979944087284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996404270374136,0.0143258120674256,0,0,0,-0.0431792693939848,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00433933784212212,0,0,0,0,0,-0.0028397808366519,0,0,0,0,-0.00626013053935512,0,0,0,0.00852566607929882,-0.000391448498328081,0,0,0,0.00348708295736329,-0.00291542158296019,0.00547294367522811,0,0,0,0,0,0,0,0,-0.00460784090795874,0,0,0,0,0,0,0,0,-0.00223628911964921,0.00941571710313825,0,0,0,0.0101573589565025,0,0
