,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X002353.SZ,X600219.SH,X000629.SZ,X600583.SH,X000630.SZ,X000553.SZ,X000027.SZ,X000825.SZ,X601699.SH,X000401.SZ,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0.079333587157572,0.474947253115913,0,0,0,0,0,0,0.0878741988770209,0,0,0,0,0,0,0,0,0,0,0,0.0262194372642996,0,0,0.0314303655388847,0,0,0,0,0.55093453837203,0,0,-0.0279866609743784,-0.0413381359615336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242529860337041,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.00576047620917521,0,0,0,0,0,0,0.112250835064586,0,0,0.00584857989603467,-0.0695118658396102,0,0,0.172166792669754,0.109104686417508,0,0,0,0,0,0,0,0,0,0,0,0.183202043582576,0,0,0,0,0,0,0,0,0.244642254383506,0,0.0487652261862616,0,0,0,-0.0256228705236991,0.0365611875198028,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0427716351090534,0.0914244707434743,0,0,0,0,0,0,0,0,0,0,0.297792003934468,0,0.0857420285851194,0,0,0,0.177677573724491,0,-0.161903147287943,0,0,0,0.26607721696072,-0.158204864180731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168301685277098,0.328090022615735,0,0.147741269454315,-0.0554416157008365,0.0832978779203916,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654707580135817,0,0,0,0.0833495408693296,0,0,0,0,0,0.0490629894384981,0,0,0.0716361874978273,0,0,0,0,0,0,0,0,0,0,0.0963198547401451,0,0.00529916744290444,0,0,0.120495908398341,0,0,-0.0181173582623408,0.0484405124690654,0,0,0,-0.00660694604746616,0,0
X601158.SH,0,0,0,0,0,0,-0.00606065982079415,0.0127600029643729,0,0,0,0,0,0,2.71050543121376e-20,0,8.67361737988404e-19,0,0.0705839520272692,0.0366658796359239,0,0.0137047224744049,0.0458269072586511,0,0,0,0,0,0,0.295048694130763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678812044277407,0,0,0.126804281715804,0,0.00230094797174585,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.0308327268742553,0.161326985985104,0,-0.031543383413143,0,0,0,0.163037240151474,0.0978382834968062,0,0,0.137550375573251,0,0,0,0,0,0,0,0.0501163259713766,0,0,0,0,0.0877574051146046,0,0,0.154449749983903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389695550527829,0,-0.00187304474386546,-0.0122757540793662,0,0,0,0.067749282327447,0,0
X600612.SH,0,0,0,0,0,0,0.495875226341563,0,0,0,0,0,0,0,0,0,0.0363160864459041,0,0,0.0177929416930308,0,0,0.164094855782889,0,0,0.0352961095767435,0,0,0,0,0,0,0,0,0,0,0,0,0.0924887047201858,0,0,0,0,0,0,0,0,0,0.115585965325164,0,0,0.0283166332455835,0,0,0,0,0,0,0
X000883.SZ,0,0,0.174508347873581,0,0,0,0,0,0,-0.0312428792844951,0,-0.0442453311245483,0,0,0.0676866433563855,0,-0.0147871816475836,0,0,0.0873041010044459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798247206588059,0,0,0,0,0,0.44689119738374,0,0,0,0,0,0,0,0,0.00888075249774816,0,0,0,0,-0.0172245066174964,0,0
X002353.SZ,0,0,0,0,0,0,-0.0579111053476837,0.154200365560466,-0.0757349411129903,0,0,0,0,0,0,0,0.0212763087312653,0,0,0,-0.0968028528046056,0,0,0,-0.0849272809988455,0,0,0,0,0,0,0,0,0,0,0,0.0178889620479005,0,0,0,0,0.086474846457527,0,0,-0.0669991323587324,0,0,0,0,0,-0.0212114027436939,-0.0216172671273582,0.0948570165360607,0,0,0,-0.00254532561906701,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.149112207036779,0,0,0,0,0,0,0,0.0907797111058307,0,0,0.034427660240405,0,0.0240163391450403,0,0.0531887686724433,8.67361737988404e-19,0,0,0,0,0.0692053212110126,0,0.0823185484918826,0,0,0,0,0,0,0.00550598490897979,0,0.0029718191042305,0,0,0,0,0,0,0,0.0527381051512363,0,0,0.0218365284559752,-0.0284285045022403,0,0,0,-0.0267757032556543,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923308304349312,0.248801031456398,0,0,0,0.0437721162801094,0,0,0,0,0,0,0.226154610872118,0,0,0,0.0138666206492674,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00231515552655342,-0.000150445826778712,0,0,0,-0.00233038661372109,0,0
X600583.SH,0,0,0,0,0.338014081966009,0,0,0,0,0,0,0,0,0,0,0,-0.086756727660177,0,0,0.0772644982945628,0.0218169122313852,0,0,0,0.00953405503724006,0,0,0,0,0,0.0525533763466614,0,0,0,0,0,0.0825244936249352,0,0,0,0.0218708622009059,0,0,0,0.178609905800179,0,0,0,0,0,0,0.0145619792496656,0,0,0,0,-3.46944695195361e-18,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.00926216298372814,0,0,0,0,0.0714664307441105,0,0,0,0,0.100630940648705,0,0,0,0,0.0119510031754704,0.113360980125309,0,0,0,0,0.0710991294757377,0,0,0,0,0,0.0245467680157315,0.0918220286007798,0,0,0,0.0354924954883888,0,0.0972083533484046,0,0,0,0,0.116098809919495,0,0,-4.33680868994202e-19,0.0114201050935201,0,0,0,0.00989359372344047,0,0
X000553.SZ,0,0,0,0,0,0,-0.0622482577756034,0,0,0,0,0,0,0,0,0,0.0194372026174953,0,0.151764278386558,0,0,0,0,0,0.206697136865105,0,0,0,0.0859422949470796,0,0,0,0.0822434758751662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283173428670804,0,-0.0188324064098051,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0392820124171979,0,-0.0287484390625102,0,0,0,0,0,0,0,0.0211778556874094,0.049480663397568,0,0,0,0,0,0,0,0,0,0,0,0.0955527538690278,0.125622003919552,0,0.162165667009019,0,0,0.0680154860651114,0,0,0,0,0,0,0,-0.00501197726478456,0,0,0,0,0,0,0,0,0.211950756683146,0,0,-0.024405331200474,0.0497225905771246,-0.159198644005169,0.0870604879338001,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.102633494507808,0,0,0,0.136175116333403,0,0,0.0229320176510841,0,0,0,0,0,0,0,0.0541831662405706,0,0,0,0,0,0.0807099869397374,0.0433628693846819,0.0285393689646429,0,0,0,0,0,0,0,0.107516017274815,0,0,0.0818384072115158,0,0,0,0,0,0,0,0,0.0276228174439849,0,0,0,-4.33680868994202e-19,0,0
X601699.SH,0,0,0,0,0,0,-0.140278617726483,0,0,0,0,0,0,0,0,0,0,0,0,0.105568030494754,0,0.0443901077798518,0,0,0.10654559323836,0,1.38777878078145e-17,0,0,0,0.146208791343911,0,0,0,0,0.0339072374355453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238197658615813,0,0,0.0508955707633419,0,0,0,-0.0625457410054872,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328903569994914,0,0,0,0.175177784207562,0.584406307551913,0.169670590085538,0,0.0261310628687839,0,0,0,0,0,0,0.294982965308477,0,0,0,0,-0.147776568671146,0,-0.083996045594795,0,0,0,0,0,0,0,-0.0576187405125096,0,0,0.138540663028243,0,-0.0136569103836592,0,0,0,0,-0.0225245512916028,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25018471074311,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00806863119647284,0.0749869244883029,0,0,0,0,0,0.0715342187212908,0,0,0,0,0,0.501528268757927,0,0,0,0,0,0,-0.00179897378472393,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.124815172474085,0.18533453083029,0,0,0,0.461473591995496,0,0.093271784596614,0,0,0.152268405980299,0,0,0,-0.239426441914354,0,0,0,-0.0446591507479376,0,-0.195455109612817,-0.0891412009588891,0,0,0,0,0,0,0,0.265338013066928,0,0,0,0,0,0,0,0,0,0,0,0.0926779104320591,0,0,0,0,0.0123724082099798,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.133725441643861,0,0,0,0,0,0,0,0,0,-0.145996453505735,0,0,0.0949763366215073,0,0.188971607116172,0,0,0,0,0,0,0,0,0,-0.0951645166441615,0,0,0,0,0,0,0,0,0,0,-0.0488116186062123,-0.154141580440177,0,0,0.0243311281644036,-0.124958562298031,0,0,0,0.0318760630965238,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841758284854118,0,0,0,0.240834472917871,0,0
TED,0,0,0,0,0,0,0.092134549318436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254815483959143,0,0,0,0,0.202937937255305,0,0,0,0,0,0,0.124683024399691,0,0,0,0,0,0,0,-0.288912108854356,0,0,0,-0.807227424093967,0.493881058687586,0,0,0,0,-0.0437451804208174,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340166305822701,0,0,0,0.0772774024169006,0,0,0,-0.0378706684178353,0.0119572908585173,0,0,0,0,-0.0199803288165014,-0.0237947817245958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380772555433119,0,0,0,-0.0379273553722231,0,0
MKreturn,0,0.0879446218739179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763522409406997,0,0,0,0,0,0.189946321158195,0,0.0361318413320549,0,0,-0.0455482657353042,0,0,0,0,0,0,0,0,0,0,0,0.070817416593698,0,0,-0.0543382524177545,0,0,0,-0.0370125799914645,0.0493007830219091,0,0,0,-0.0276467174258722,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248970859163144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000564198180717469,0,0,-0.00469577609023475,0,0,0,0,0,0,0,0.00277751032422338,0,0.00748634726995513,0,0,0,0,0.00445794836688473,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.426920897522535,0,0,0,0,0,0,0,0,0,0,0,-0.529371894252464,-0.0237376742419836,-0.0911450964773269,0,0,0,-0.0574552745504333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387038001981774,0,0,0,0,0,0,-0.277800443734654,0,0,-0.0534370235677029,0.266989424942041,0,0.363365354426179,0,0,0,0,0,0,1.06481564066729
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00646259062162877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209619755681267,0,0,0,-0.00384257303052829,0,0,0,0,0,0,0,0,0,0,-0.000708863778757035,0,0,0,0,0,0,0,0,-0.000857886254988286,0,0,0,0,0,0.0147735083075254,-0.00350424119176475,0,0,0,-0.0353368738025037,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290707942579115,0,0,0,0,0,0,0,0,0,-0.00604625590218554,0.00245124710502621,0,0,0,0.0973708071516354,0,0
