,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X000709.SZ,X600688.SH,X600027.SH,X000539.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X002075.SZ,X600583.SH,X601158.SH,X600352.SH,X002353.SZ,X000898.SZ,X600309.SH,X601992.SH,X600021.SH,X000027.SZ,X000883.SZ,X600660.SH,X000878.SZ,X000629.SZ,X600808.SH,X000959.SZ,X002470.SZ,X000792.SZ,X600863.SH,X000825.SZ,X600578.SH,X600307.SH,X600489.SH,X600315.SH,X600098.SH,X000060.SZ,X300072.SZ,X600395.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.739432521042296,0.158033196572913,0,0,0,0.0171524193061597,0,0,0,-0.0957950070672007,0,0,-0.00480021835205999,0,0,0,0,0,0,0,0,0,0,0,0,0.0119137318351466,0,0,0,0,0,0,0,0,0,0.0256411210468165,0,0,0,0,0,0,0,0,0.0879962964478834,-0.0309610943845104,0,0,0.00634460262078308,0,0,0,0,0,0,0
X600028.SH,0.457264408038199,0,0,0,0,0.221481850081103,0,0,0,0,0.049580909610946,0,0,0.0695044829780008,0,0,0.0338797489658013,0,0,0,0,0,0.0522817930863539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830421027333358,0,0,0,0,0,0,0
X601088.SH,0.230647077517041,0,0,0.128978390275599,0,0.195732266041925,0.0021274061262635,0,0.134757561288912,0,0,0,0,0,0,0,0,0,0,0,0,0.0583609126978853,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203076160963255,-0.00970840820047285,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190665619953387,0,0,0,0,0,0,0,0,0.170479884443685,0,0,0,0,0.00455728809868002,0.254702139863572,0,0.0228667150475173,0,0,0,0,0,0,0,0,0.25921663645163,0,0,0,0.0148182407340098,0.0325466281029545,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.161960677151884,0,0.0402216510678518,0.080595565818748,0,0,0,0,0,0,0,0.0541035287602024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.447716915369222,0,0,0,0,0,0,0,0,-0.00964759827391418,0.00197789872543722,0,0,0,0,0,0
X600019.SH,0,0.0598714881411617,0.158185421119184,0,0.143151063676777,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0398498580390203,0,0,0,0.219700899062503,0,0,0,0,0,0,0,0,0,0,0,0,0.145246287015776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0686361951876539,0.18907089308015,0,0,0,0,0.00100149339509498,0,0,0,0,0,0,0,0.0712155784087953,0,0,0.0525065777423567,0,0.0833260547552135,0,0.0683525891566461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212083863271213,-0.0157694949232432,0,0,0,0,0,0
X600886.SH,0,0,0,0,3.46944695195361e-18,0.134331508598797,0,0,0,0,0,0,0.123911967197192,0,0,0.225748821799996,0,0,0,-0.0673827517504545,0,0,0.0797784013694426,0,0,0,0,0,0.0285221341961753,0,-0.0605313601359258,0,0,0,0,0,0,0,0,0,0.142436368720497,0,0,0,0,0.0717146825614728,0,0,0,0.00104294923793414,-0.0032873351014214,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.263845346471096,0,0,0.0318654192368085,0,0,0,0,0,0.196346264102919,0,0.189641153485612,0,0,0,0,0,0.0116442285185825,0,0,0,0,0,0,0,0,0,0,0,0,0.142442493646884,0,0,0,0,0.0631178598588847,0.189933902782218,0,0,0.00626859729889416,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.066384264272112,0.0026905045359509,0.00240491379295119,0.00452827272347914,0.0969429233383855,0,0,0,0,0,0,0.0435918195308085,0,0,0,0,0,0,0.186446172900906,0,0,0,0,0,0,0,0,0,0.283472695569715,0,0.0974424694647505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
