,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X000786.SZ,X600011.SH,X600219.SH,X000408.SZ,X600399.SH,X000723.SZ,X000932.SZ,X000825.SZ,X601991.SH,X002080.SZ,X300037.SZ,X600803.SH,X600795.SH,X000959.SZ,X000831.SZ,X000898.SZ,X002409.SZ,X600486.SH,X000807.SZ,X600352.SH,X002407.SZ,X002145.SZ,X600549.SH,X000027.SZ,X600801.SH,X600489.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.042309887443287,0.0410467561701303,0,0,0,0,0,0,0,0,0.0521504286430689,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0799440016061884,0,0,0,0,0,-0.0468692982664878,0,0.0805230948117017,0,0,0,0,0,0,0,0,0,0.0594799173632901,0,0,0.00585065348288676,0,-0.00900973110110986,0,0,0,0,0,0,0
X600028.SH,0.114500018339803,0,0,0,-0.0356133168258791,0,0,0,-0.0161423463400827,0,0,0.0226539678920252,0,0.0512621630115219,0,0,0,0.00838353013069394,0,0.071085057553145,0.0346463190406729,0,0,0,0,0,-0.0277836362074705,0.0242306701377324,0,0,0,0,0,0,0,0,0,0,-0.032063146954546,0,0.0591221714664583,0,0,0,0,0,0,0,0.0123312770755389,0,-0.00844322015608529,0.0253182797768931,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0749198343961147,0,0.0870263836682374,0,0,0,0,0,0,0.0675114821251308,0,0,0.118945155204805,0,0.0106628926564537,0.149797641823123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624655293739486,0,0,-0.0334274603173021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,-0.0106212207551048,0,0,0,0,0,0,0,0,0,0.00747452211725327,0,0,0.20627440132218,0,0,0.0849683480029955,0,0.162101468726636,0,0,0,0,0.0135929047073318,0,0,0,0,-0.0820234638820253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655299459539449,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,-0.0979656448889835,0,0,0,0,0,0,0,0.313463525741836,0,0,-0.097343687359247,0,0.126150982551391,0,0,0,0,0,0,0,0,0.108797420419133,0,0,0,0,0.190589096276592,0,0,0,0,0,0,0,0,0,0,0.0956240010170316,0,0,0,0.12542151754155,0.00609142868062346,0.263950783713839,0.197141512273722,0,0,0,0,0.0556922451595362,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.037752440617313,0,0,0,0,0,0,0,0,0,0,0,0,0.0346005456057083,0,0.0254523604463401,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118677280691662,-0.0152948098526136,0,0,0,-0.00541251617622562,0,0,0,0.544143349585104,0,0.00296323121155542,0,0.033807247139055,0.0514683521889159,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0104850975591409,0,0,0,0,0.026820668908958,0,0,0,0,0,0,0,-0.0391468167833204,0,0,0.0873831972448396,0,0,0,-0.0856026089754829,0,0,0.0896827404453648,0.0568438799629861,0.346921723688873,0,0,0,0,0,-0.0297567622959516,0.0736822241649343,0,0,0,0,0,0,0,0,0,0,-0.0623318840019479,0,0
X600111.SH,0,0,0,0,0.0184542456683829,0,0,0,0,0,0,0,0,0,0,0,0.238817975851972,0,0,0,0,0,0,0,0,0,0,0,0,0.0175472818011646,0,0,0.192235101126758,0,0,0,0.13439956071215,0,-4.33680868994202e-19,0,0.0277909098406115,0,0,0,0.505554764577796,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0618354815493437,0,0,0.306186177878,0,0,0,-0.16458246555439,0.356234049851458,0,0.381211288837346,0,0,-0.128908736569397,0,0,0,0,0,0,0,0.157835930390209,0,0,0,0.0339176120703831,0,0,0.0406926039433149,0,0,0,0.0243251975172988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053544209658976,0,0,0,0,0,0,0
X002271.SZ,0,0,0.160346484215422,0,0,0,0,0,0,0,0.209254121442945,0,0,0,0,0,0,-0.0782975759467032,0,0,0,0.0316586395599789,0,0,0,0,0.144425517416091,0,0,0,0,0,0,0,0,0.229209849151327,0.0727441256478271,0,0,0.114093542233963,0,0,0,0.0533482245070542,0,0,0,0,-0.0551757820289294,0,0.0868826575547836,-0.0262178568161517,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.035804324655889,0,0.0958462604174911,0,0,-0.0386522655916911,0,0,0,0,-0.0193182276776821,0,0,0.116178065631785,0,0.0511721006668943,0,0,0.0808499720223631,0,0,0.00477386935259076,0,0,0.0129566705301115,0.186808049259457,0,0,0,0,0,0,0,0,0,0.117900228414147,0,0,0,0,0,0,0,-0.0405027566511396,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0923932297041038,0,0.17777730182521,-0.0633416340417186,0.149880996956487,0,0,0,0,0.0196870287367202,0.0542568829251597,0,0,0,0,0.167586790328492,0,0,0.095314781330618,0,0,0,0.0719283574864209,0,0.150555612007699,0,0,0,0,0,0,0,0,0,-0.00425083044287078,-0.00902006715477689,0,0,0,0.0270435401791142,0,0,0.0919055260919709,0,0,0,-0.0106228845855681,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0744675680077249,0.238494003469157,0.323183474873802,0,0,0,0,0,-0.0193465611123413,0,0,0,0,0,0,0,0,0.055275129405497,0,0,0,-0.00433674552232329,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.224734241619724,0,0,0,0,-0.00250326853163438,-0.0763382792997132,0.10398853173514,0,0,0,0.103824899870679,0,0.0462429063273638,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1685844451663,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.254392256935824,0,0,0,0,0.126809552280342,0,0,0,0.014695168853867,0,0,0,0,0.208678445712407,0,0,0,0,0.215780765150555,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.144264265744851,0,0.0823945176689981,-0.00205023877708405,0.0413237354998315,0.160110903129883,0,-0.0590516259903411,0,0,0,0,0.10647579982557,0,0,0,0,0,0,-0.0163097723457067,0,0.114744049448868,0,0,0,0,0,0,0,0,0,0.0048934016038139,0,0,0.559468738983315,0,0.0354489152984958,0,0,0,0,0,0,0,0.0201114499178535,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0880679968070283,-0.114534288517578,0,0,0.0645073740085118,0,0,0,0,0,0,0,0,0,0,0,-0.0904394990588671,0,0,0,0.0906817289200618,0,0,-0.0468581178285729,0,0,0.0120582688985404,0.0488266962012428,0,-0.0341842715583323,-0.136495540860224,0.139405575982433,0,0,0,0,0,0,0,0.449803682102335,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0548140283199297,0,0,0,0.0343190747336856,0,0,0,0,0,0.278485878731671,0,0,0,0,0.131054920112096,0,0,0,0,0.1113901543798,0,0,0,0,0.221630757122774,0,0,0.0456596022828357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288653113522359,-0.0367597699442344,0,0,0,0,0,0
X600188.SH,0,0,0,0.315732192590762,0,0,0,0,0,0,0,0,0.091633051704054,0,0,0.467016187786476,0,0,0,0,0,0,-0.0288965590084577,0,0,0,-0.0480318890429727,0.136465380664791,0,0.263436021210874,0,0,-0.114347269137086,0,0,0,0,0,0,-0.10362452234964,0,0,0,0,0,0,0,0,0.204650382032585,0,0.11890177644745,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.213847421402677,0,0.178375083330955,0,0,0,0,0,0,0,0,0,0,0,0,0.0920745424854294,0,0,0,0,0,0,0,0,0,0,0.0147409505393083,0.10566584072871,0,0,0,-0.216044136499901,-4.33680868994202e-19,0.111079745855715,0,0.163595601491506,-0.025252908895518,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0.231952088110355,0,0,0,-0.0454356355218244,0,0,0,0,0.115879676397447,0,0,0,0,0.204549865580267,0,0,0,0,0,0.064732233484241,0,0,0,0.132789723870392,0,-0.00374480829203058,0,0,0,0,0,0,0,-0.0926198343683897,0,-0.0242464050229829,0,0,0,0,0.141765859621692,0,0,0,0,0,0,0,-0.0484955768631283,0,0,0,-0.177490438406084,0,0
X600176.SH,0,0,0.0331346572939692,0,-0.0929632500271773,0,0,0,0,0.0459584536589787,0.187315566998897,0,0,0.142283101767407,0,0,0,0,0,0,0,0.0328151829163459,0.0501537652245295,0,0,0,0,0,0,0.0257815783576765,0,0.0107200077913836,0,0.103823676685863,0,0.0970675876470594,0,0,0,0,0,0,0.00597455518395968,0,0,0,0,0,0,0,-0.0550808630082786,-0.0183123883081754,0,0,0,0,0,0
X600886.SH,0,0,0.152225141543212,0,0,0,0.134471775845636,0,0,0.146474828340198,0,0.0847718830140779,0,0,0.0125793823767538,0.0476835118685579,0,0.0680502131354316,0,-4.33680868994202e-19,0.145698002667701,0,0,0,0,-1.73472347597681e-18,0,-0.133494886273823,0.011411173558029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337394774895202,0,0,0,0,0,0.0115684090000241,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.122366520742454,0.127385126373934,0,0,0.227787920442011,0.0649895116307725,0.151038864408749,0.0206814618174414,0,-6.93889390390723e-18,0,0,-0.171952893290747,0,0,0,0,0,0,0,-0.023807112315055,0,0.019384407761901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206489488733655,0,0.293678900994566,0,0,0,0.000280541872550515,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.00197404822570145,0,0.000745814310232554,-0.12128052953799,0,0,0,0.03293994074687,0.0855470464336354,0,0,-0.0555107539111777,0,0,0,0,0,0,0,0,-0.108795763911074,0,0,0,0,0.023829230904289,0,0,0,0,0,0,-0.00298248768376201,0,0,0,-0.00907207831421724,0,0,0.0748431184361022,0,0.0229980910702692,0,0,-0.0082392987200366,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0535313064989765,-0.085099606183482,-0.0204569499331039,0,0.0643681522494449,0,0.361032119722005,0,0,0,0,0,0,0,0,0,0,0.0728779332288373,0,0,0,0,0,0,0,0,0,0,0,-0.0318893553355098,0,0,0.15649091331588,0,0,0,0,0,0,-0.088432289677237,0,0,-0.00500593055637633,-0.0465428064925726,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.14218846975473,0.436821010790573,0,-0.16822792223603,0,0.00878233044813066,0,0,0,0,0.205086149079385,0,0,0,0,-0.268114479137741,0,0.0580211555577954,0,0,0.325852998131596,0,0,0,0,0.0673765136048421,0,0,0,0,0,0,0,0,0,0.168978867317968,0,0,0,0,0,-0.298944691348729,0,0,1.73472347597681e-18,0,0,0,-0.17486584834314,0,0
X600399.SH,0,0,0,0,0,0,0,0.180043832855687,0,0.0811225090117527,0,0.124342085497747,0,0,0,0,0,0,0,0.0566839879405903,0,0,0.269765357379288,0,0,0,0,0,0,-0.0551489810282527,-8.67361737988404e-19,0,0,0,0,0,-0.0672373807231609,0,0.181589656031098,0,0,0,0,0.278519274354158,0,0,0,0,0.100046292561243,0,0,0,0,0,0,0.248198419164134,0,0
X000723.SZ,0,0,0.0290633044304063,0,0,0,0,0,0,0,0,0,0,0,0,0.120809009934711,0,0,0,0,0,0,0.0278489772267317,0,0,0.0380506450383224,0,0,0,0.156836725352254,0,0,0,0,0,0,0.364621531885372,0,0,0.0440343866438651,0,0,0.1004645266579,-0.213021923185829,0,0,0,0,0,0,0,0.095441077445475,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.00494783932457907,0,0,0,0,0,0,0,0.0335204167974842,0.0395409435488481,0.153144453054623,0,0,0.181198786507922,0,0,0,0,0,0,0,0,-0.0443616431726226,0,0,0.162180635686256,0,-0.0121599571150876,0,-0.207218009070814,0,0,0,0.265705221170598,0,0,0.00919041356485288,0,0.11420395034444,0,0,-0.0810333589994591,0,0,0,0,-0.0697088100865138,0,0,0,0,0,0,0
X000825.SZ,0,0,-0.209800188727379,0,0,0,0,0,0.0257505610978006,0,0,0,0.162464486104615,0,0.327317005417765,0.0434817991019267,0,0.12483428284534,0,0,0,0,0,0,0,-0.0404975454738535,0,0,0,0,0,0,0,0,0,0,0,0.337043086166705,0,0,0,0,0.0291956934562186,0,0,0,-0.0518281032712117,0,0,0,0,-0.031869867032894,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0198478779738393,0,0,0.0522866998667072,0.00654010555891395,0,0,0,0.021525804105825,0,0,0,0,0,0,0,0,0.0243528948962252,0,0,0,0,0,0,0.036610071413596,0.0164490595102277,0,0,0.0446126012965835,0,-0.0511222897278927,-0.0447061020144837,0,0.195975490263911,0,0,0.0391942195368999,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.090359926205437,0.0340997216704802,0.027923852173296,0,0,0,-0.152147061597505,0,0,0.202249450668385,0,0,0,0,0,0,0,0,0,0,0,0.0566637687488758,0,0,0,0.18816655190507,0,0.032396309742414,0,0,0,0.0513731485634738,0,0,0.0235799796153591,0,0,0,0,0.0849484775578609,-0.0330530339498161,0,0,0,0,0,0
