,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X601898.SH,X600111.SH,X000877.SZ,X002271.SZ,X002466.SZ,X600011.SH,X600010.SH,X000708.SZ,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600096.SH,X000723.SZ,X000786.SZ,X600803.SH,X600795.SH,X000959.SZ,X600295.SH,X000408.SZ,X600219.SH,X000807.SZ,X000932.SZ,X601991.SH,X000630.SZ,X600801.SH,X600141.SH,X000825.SZ,X600489.SH,X600985.SH,X600486.SH,X601666.SH,X600688.SH,X000683.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0.411816112411904,0,0,0,0,0,0,0.0679169410102637,0.0866323396486139,0,0,0.103331198995973,0,0.159625172813816,0,0,0,0,0.0409135836569305,0,0,0.0617688656659127,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906156571170022,-0.0110323884593635,0,0,0,0,0,0
X000877.SZ,-0.0336567345292976,0,0,0,0,0,0,0,0,0,0.0304549898493928,0,0,-0.0462748897551761,0,0,0.0634280503889229,-0.0211783100373498,0,0,0.00343733225122975,0,0,0,0.0175401722822069,-0.108646208628329,0,0,0,0,0,0,0.236387068626151,0,0,0,0,0,0,-0.0136171025557229,0.497062834566053,0,0,0,0,0,0,0,0,0,0,0.0284722664733491,0.00330638554311638,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.151104440951334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367588355672375,0,0,-0.102890603881005,0,0.415370045268308,0,0,0,0.113472474687373,0,0,0,0,0.21090135594868,-0.218698305604215,0,0,0,0.0654448410169707,-1.38777878078145e-17,0,0.122085217756493,0,0,0,0,0,0.00759199965206748,0,0,0,0,0,0
X002466.SZ,-0.301488047356203,0,0,0,0,0,0,0.884299079068808,0,0,-0.043273388900843,-0.0809216588289018,0.0611568441852984,0,0.0928853651381722,0,0,0,0,0,0,0,0,0,0,0.0151378612871948,0.0676893864319615,0,0,0,0,0,0,0,0.0805465139750284,0,0,0,0,0,-0.0765829235166491,0.0359594879535576,0.0291722415259864,0,0,0,0,0,0,0,0,0.0926855126377969,-0.0956485401354486,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709046628988144,0,0,0,0,0,0,0,0,0,0,0,-0.0563153658981733,0,0,0,0.0748957688905375,0,0.549779830794443,0,0,0.0450199729424457,0,0.168955002100697,0,0,0.198404775181443,0,0,0,0,0,-0.0274036265037986,0,0,0,0.0107107425000089,0,-0.0999872618146214,0.140975940029617,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.198679976460469,0.150422805617569,0.174508585301863,0,0,0,0,0.102907497199949,0,0,0.00918565186582338,0,0,0,0,0,0,0,0.0258381852552063,0,0,0,0,0,0,0,0,0,0,0,0,0.135404078958733,0,0,0,0,0,0,0,0,0,0.0848426204007225,0,-0.00251448108907967,0,0,0,-0.0607298241322369,0,0
X000708.SZ,0,0,0,0.123758366989008,0,0,0,0,0,0,0,0.107556355326977,0.0485126873465505,0,0,0,0,0,0,0.195467458028662,0.10150805547215,0,0,0,0,0,0,0,0,0,0,0,0.113585809101749,0,0,0,0,0.144780706144745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472245660748822,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437099498123464,0,0,0,0,0,0,-0.0234033047410408,0,0,0,0,0,-0.106530305706979,0,0.0507159030333554,0,0,0,0,0,0,0,0,0,0,0,0.0235104444873983,0,0,0,0.849997493490118,0,0,0,0,-0.0433293665694845,0,0,-0.0455673651858068,0,0,0,0,0.0360209309715748,0,0
X601600.SH,0,0,0,0,0,0,0.0484114476530175,0,0,0,0,0,0,0.0676749438114092,0.00587181532065957,0,0,0,0,0,0,0,0,0.134414824301367,0,0.0312296829709663,0,0,0,0,0,0,0.0572035637226969,0.141448583064669,0,0,0.461248281612004,0,0,0,0,0,0.0334143985303256,0,0,0.0189070040989618,0,0,0,0,0,-0.0072805658196844,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.283117289160437,-0.0451008343732606,0,0,0,0,0,0,0,0,0.197926280675596,0,0,0,0,0,-0.0701484094580583,0,0,0,0.218261256235217,0,0,0,-0.0333059133291305,0,0,0,0,0,0,-0.236518555898998,0,0,0,0.0925377033615014,0,0,0,2.77555756156289e-17,0,0,0.0177813738793339,0,0,0,0,0,0
X000301.SZ,0,0,0,0.130184485740562,0,0,0,0,0,0,0.162562143621174,0,0.131091715033494,0,0,0,0.0728927517889721,0,-0.162890896506178,0.178579404497289,0,0,0,0,0,0,0,0.156894860191984,0,0,0,0,0,0,-0.0681128549104928,0,0,0,0,0,0,0,-0.0197377702194875,0,0,0,0,0,0.0833169125855411,0.366536966626054,0,-0.00613881738048942,0.046148039132944,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107982148441599,0,0.0707617325953245,0,0.194747070664491,0,0,0,0,0,0.0668735651591544,0,0,0,0,0,0,0,0.0470729028688108,0,0,0,0,0,0,0,0.0663444670285482,0,0,0,0,0,0,0,-0.00571084313959491,0,0,0,0,-0.032073035234929,0,0,0,0,0.0542336651073633,0,0
X600426.SH,0,0,0,0,0,0.133819370770676,0,0.0913400025561301,0,0,0,0,0,0,0,0,0,0,0.0159508054646574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169288955935323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139645616496971,0,0,0,0,0,0,0
X600362.SH,-0.0444557567793837,0,0,0,0,0,0,0,0,0,0.0221735364091991,0,0,0.0344759362356484,0,0,0,-0.0134433188728019,0.183227134349883,0,0,0,0,0,0,0.089730664247219,0,0.0178637124779642,0,0.115165316462782,0,0,0,0.0210651553105115,0,0,0,0,0,0.281132772706972,0,0.032206571995332,0.158811455961367,0,0,0.108991904212337,0,0,0,0,0,0.00808280743487723,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.150414302861102,0,0,0,0,-0.0278816776719626,0,0,0.102774265718043,0.0338525917177988,0,0,0.169091748088248,0,0,0,0,0,0.0225804417100347,0,0,0,0,0.0967041911728017,0.0802331331981189,0.0391954677207178,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0744865135485418,0,0,0,0,0,0,0.02845125289694,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.155761232897571,0,0.00541126910891918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353534834105161,0,0,0,0,0,0,0,0,0.0204520835308244,0.101193367196935,0,0,0,0,0.14322168836036,0,0,0,0,0.418078240979452,0,0,0,0,-0.00499824750812274,0.0409637709115,0,0,0,0,0,0
X601699.SH,-0.0383297761787825,0,0,0,0,0,0,0,0,0,-0.122825002814727,0,0,0,0.104750272881497,0,0,0,0,0,0,0,0,0,0,0.282071916127702,0,0,0.0667903561029688,0,0,0,0,0,-0.0191057256597049,0,0,0,0,0,0,0,0,0,0.310733211931555,0,0.269511815781603,0,0,0,0,0.0147976639318033,-0.0353823116561821,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.149936340509634,0,0,0,0,0.138668310265648,0,-0.0366324558172167,0,0.125079691282331,0,0,0,0,0,0.064330854355741,0,0,0,0,0,-0.0800284798168135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296358096774862,0,0,0,0,0,0,0,0,-0.045277364507768,0.00858805386266398,0.0513842913352663,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0183722118554293,0,0,0,0,0,0,0.0575661378654319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161969475003545,0.0662471498872086,0,0,0,0,0.187629841959564,0.176531020049806,0,0.0538116846112505,0,0,0,0,0,0,0,0.0211731725074645,0.0754289220097963,0,0,0,0.030720548117621,0.00953605003685457,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0409488440848434,0,0,0,0,0.15678446650099,0,0.674571517653172,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356010240916245,0,0,0,0,0,0,0,0,0,0,0.123692701044893,0,0,0,0.128400208453203,-0.0242251728792933,0,0,0,-0.110451557392485,-0.0468045459756216,0,0.0597116017335653,0,0,0,-0.00122160728609363,0,0,0,-0.0253994982960452,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0459590559516893,0,0,0,0,0,0,0.0475484448040866,0,0,0,0.0489736843883713,0,0.0829085734246061,0,0,0.285531170400396,0,0,0,0,0,0,0,1.0842021724855e-19,0.0251891704888039,0,0,0,0,0,0.0658556854589769,0,0.241910486789744,0,0,0,0,0.0918974814536132,0.00817053097758629,0.0333348544744219,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303028535277465,0,0,0,0,0,0,0,0,0,0,0.0222439038950324,0.13234701448956,0,0,0,0,0,0,0.0487392926898862,0,0,0,0,0.145758147042185,0,0,0,0,0,0.0948326468562163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.00946310842457507,0,0,0,0,0,0,0,0,0.0787449318090487,0,0,0.0328740685547839,0,0,0,0,0,0,0.030095741120999,0,0,0.209458743214747,0,0,0,0,0,0,0.0779896022356206,0,0,0,0,0.327151653492625,0,0,0,0,0,0.006571078106008,0,0,0,0,-0.0570337832876078,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581468823128671,0,0,0.250747337926828,0,0,0,0,0.10861639766529,0,0,0,0,0,0,0,0,0,0,0,0,0.31639773090449,0.0421661630236363,0.11757458662147,0,0,0.167741120524541,0.0357272386385306,0,0.0998531114593846,0,0,0.0309625836048244,0,0,0.0824831694569265,0,-0.0286400760843738,0,0
X000408.SZ,0,0,0,0,0,0,0.546917616034485,0,0,0,0.117455135828017,0,0,0.00436009509737733,0.0286785465648665,0.0239396134637369,0,0.0620693326504417,0,0,0,0,-0.112172609022892,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189056854963129,0,0,0,0,0,-0.0996088450613603,0.114718813593784,0,0,0,-0.0428116327702409,0,0
X600219.SH,0,0,0,0,0,0,0.107753079206409,0,0,0,0,0,0,0,0.0520836249934648,0,0,0.00843361290303698,0.252841314469649,0,0,0,0,0,0,0.144044722528876,0,0,0.003175656008115,0,0.254190722678844,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026522251891635,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827114925967485,0,0,0,0,0,0,0.0209222535063804,0,0.0439674786436642,0,0,0,0,-0.0126717655542661,0,0,0,0,0,0,0.093708204736299,0,0,0,0,0,0,0.33644332941581,0,0,0,0,0,0.0096716727060456,0,0,0,0.10439665008649,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0993822662290432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034006007639367,0,0,0,0,0,0.363013391982686,0.0998342533134686,0,0,0,0,0,0.0971036653869024,0,0,0.213028638184952,0,0.0994067163002006,0,0,0,0,0,0,-0.0024949799419317,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705586052748587,0.0235145532228433,0,0,0.00767552292355103,0.173494397487285,0,0,0,0,0,0.29198328490687,0,0,0.13181744675221,0,0,0.0416396513328061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.167838308172621,0,0,0,0,0,0,0,-0.0263296338098987,0,0,0,0.0685401001361551,0,0,0,0,0,0.269719637785952,0,0,0.136096940691365,0.200805344239462,0,0,0,0,0,0.0475884749526799,0,0,0.0751523631486427,0,0,0,0.0467384942319692,6.93889390390723e-18,0,0,0.0289358759609573,0,0,0,0.0473149762579925,0,0,0.0352964697573779,-0.00676694528535563,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.260795527629177,0,0,0,0,0,0,0.409305153597512,0,-0.168318272674252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755711152680087,0,0,0,0.0361374552080638,0,0,0,0,0.129432122365928,0,0,0,0.109198809932047,0,0,0,0,0,0.0340575279592975,0,0,0,-0.0223303999586086,0,0
X600141.SH,0.279935530826897,0,0,0,0,0,0.00314390872696898,0.0468160409484655,0,0,0.173652945619347,0,0,0.127023809868237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200678593279895,0,0,0,0,-0.143970709033811,0,0.277229673658702,0,0,0,0,0.0664759867835683,-0.0665729594945698,0,0,0,0,0,-0.121137775139708,0,-0.00367791116274241,0,0,0,-0.0130840734419281,0,0,0,0,0,0
X000825.SZ,0,-0.0279126330483074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452824213382957,0.103502326346762,0,0,0,0,0.023806611334752,0,0,0,0,0,0.0109606641700993,0,0,0,0.191586631628945,0,0,0.191723412540292,0,0,0,0.227937843358348,0,0,0,0,0.0298603569765504,-0.0996015855310899,0,0,0.00779812386764279,0,-0.0934873632893456,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0797250147142398,0,0,0,0,0.416463805444036,0,0,0,0,0,0,0,0.059970578500189,0.0256938010336132,0,0,0,0,0,0,0.028982026719695,0,0.0552200870317509,0.113745763689717,0,0,0.0957424223530899,0.0959039621690757,0,0,0,0,0,0,0,0,0,0,0,-0.0248664786509637,0,0,0,0,0,0
X600985.SH,0,0.0492158033847735,0,0,0,0,0,0,0,0.202332754265046,0,0,0,0,0,0,0,0,0,0,0.111637620966499,0,0,0,0,0,0.0277629893653226,0,0,0,0,0,0,0.162125024298283,0,0,0,0,0,0,0,0,0,0,0,0,0.273295001865401,0,0,0,0,-0.0234369754414088,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132323970344926,0,0,0,0,0,0,0,0,0,0.205076271280627,0,0,0,-0.0309865790975168,0,0,0,0,0,0.13721162809344,0,0.180033309292072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256741066241881,0.0318204517576126,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0.438659326778265,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.30406925611265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755353121131554,0,0,0,0.0495318053294096,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.199457798857412,0,0,0.0147706282534611,0,0,0,0,0,0,0,0,0,0,0,0.0949891663115558,0,0,0,0,0.0169027045808456,0,0,0,0,0,0,-1.73472347597681e-18,0.101365417807691,0,0,0,0,0.0694517639785951,0,0,0,0,0,0.0379725020689616,0.262539365811072,0,0,0,0,0,0,0,0,0,0,0.00878115871174651,-0.0144999941843148,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.173694943682793,0,0,0,-0.0841141498123081,0,0,0,-0.0479646068314445,-0.0302077181664736,0,0,0,0,0,0,0,0,0,0,0,0,0.177927963346202,0,-0.024787087684382,0,0,0,0,0,0,0,0,0,0,0,0.110016325265247,0,0,0,0,0.0654726409999357,0,0,0,0,-0.0395544757055848,-0.1025320616108,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.078415855781947,0,0,0,0.0150288169900434,0,0,0,0,0.15481830300654,0.109797977093224,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0476884901081154,0,0,0.0461109407486615,0,0,0.0468292001276194,0,0,0,0,0,0,-0.0287282833529229,0,0,0,0,0,0
Change_TY3M,0.00275349063985238,0,0,-0.022135390096849,0.195391978499039,0,0.00574378548063861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120967037110562,0,0,0,0,0.158000962947685,0,0,0,0.0225401346011279,-0.124835682936691,0,0,0,-0.0325547847523132,0.0829522392046219,0,0,-0.0957426183168257,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0188441500519789,-0.270207359311074,0,0.123716104514156,0.127839787447392,0,0,0,0,0,0,0,0,0,0,0,0.233410089091446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755537347254723,0,0,0,0,-0.0646723987166645,0,0,0,0.155440959085244,0,0.631619644012647,0,0,0,-1.24503058871169,0,0
TED,0,0,0,0,0,0,-0.00947426307630238,0,0,0,0,0,0,0,0.182834865915952,0,0,0,0,0,-0.205112856775253,0,0,0,0,0,-0.149324029552515,-0.094539629367958,-0.052908588222267,0,0,0,0.179008773216416,0,0,0,-0.133011817870522,0,0,0,0.0670990526618659,0,0,0,0,0,0,0,0,0,0,0.943637313566812,0,0,0,0,1.31866638816168,0,0
RealEstate_excess,0.0839874131999435,0,0,0,0,0,0,0,0,-0.0230757398538445,-0.0147498761315973,0,0,-0.0636207533685574,0,0,0,-0.0763643663247421,0,0,0,0,0,0,-0.0582311659487846,-0.00639211750692365,0,0,0,0,0,0,0,0,0,-0.026995319330454,0,0,0,-0.0952084821804875,0,0,0,0,0,0,0,0,0,0,0,0.0314588685964901,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108304879480921,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.331781615421269,0.0609621617384364,0,-0.00164414058463968,0,0,0,0,0,0.0474742394806444,0,0,0,0,0,0,0.118973207318074,0,0,0,0,0.0160305509705262,0.0847338743026682,0,0,0,0,-0.0457520226108045,0.024099387592288,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00129406653967685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198846647678124,0,0,0,0,0,0,0,0,0,-0.00142007917614672,0,-0.00143582787503729,0,0,0,-0.0184443630155782,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00340864275153749,0.0117089722062748,0,0,0,0,0,0,0,0,0,0,0,-0.018029262143928,0,0.0142682749139332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00122768541113924,0,-0.014009560362656,0,0,-0.0714428577808935,0.056504244691347,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0188287736257232,0,0,0.00350387190226051,0,0,0,0,0.00126022881074391,0,0,0,0,0,0,0,0,0,0,0,0,0.00725961156490555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446144237790071,0,0,0,0,0.0384385131396892,-0.0396720684492067,0,0,0,-0.0788458187857932,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.000581049867343983,0,0,-0.00569276269319738,0,0,0,0,0,0,0,0,0,0.00340432846263816,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258130803761324,0,0,0,0.00544803893691613,0,0,0,0,-0.00209969099720401,0,0,0,0,0.00579052999517406,0,0,0,0,0,0.00864599582959599,0,0,0,0.0398344355402381,0,0
