,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X002466.SZ,X000807.SZ,X000630.SZ,X600176.SH,X002128.SZ,X600096.SH,X000408.SZ,X601168.SH,X600985.SH,X000877.SZ,X000933.SZ,X000883.SZ,X600378.SH,X600995.SH,X600352.SH,X600688.SH,X002353.SZ,X600299.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.612084667334277,0.0460830951559744,0,0,0.0771266275299399,0,0,0,0.21169572620619,0.0643686599813797,0,0,0.0117294263764691,0,0.102237240979754,0.164122163459533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558924093397586,0,0,0,-3.46944695195361e-18,-0.0661308617604719,0,0,0,-0.0441286965325325,0,0
X600028.SH,0.282097605917296,0,0.255958817593125,4.33680868994202e-19,0.130252157060446,0,0.00510092715779317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0247120337612884,0,0,0.133968601172613,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0168689199392025,0,0
X601088.SH,0,0.417740115210962,0,0.0038555461120835,0,0.202638363200752,0,0,0.0873406823307782,0,0.0684367020990152,0,0,0,0,0,0,0,0,0,0.0561128688100864,0,-0.0791194125843999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011612704565323,0,-0.0461894542577014,0,0,0,0,0,0.0459640399010188,0,0,0,0.0112658370106461,0,0,0.0164092050706306,0,0
X600309.SH,0,0,0,0,0,-0.0280545693471492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112412801433327,-0.190727875792125,0,0,0,0.212941817346331,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.377574489603178,0,0,0,0,0,0,0,0.0709276876792847,0,0,0,0,0,0,-0.00952008056231309,-0.0509028513365425,-0.0258883891786956,0,0,0,-0.00686666092747685,0,0
X601898.SH,0,0.282717464472389,0.0389306368664139,0,0,0.187981445891771,0,0,0,0.0652226026740124,0.207597244644004,0,0,0,0,0,0,0,0,0,0,0.114132748590744,0,0,0,0,0,0,0,0.0949425371765011,0,-0.0251851971970779,0,0,0,0,0,0,0.0443099731575973,0,0,0,0,0,0,0,0,0,0,0.0396142002945209,0,0,0,0,0,0,0.00440524441305958,0,0
X600188.SH,0,0,0.156560948995627,0,0.132580228476758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230429600845893,0,-0.15917030735377,0,0,0,0,0,0,0,0.685217629623565,0,0,-0.0863966757350963,0,0,0,-0.107822255361389,0,0,0.35776824978596,0,0,0,0,0,0,0,-0.08801527944525,0,0,0,0,0.0415272108562052,0,0,0,0.00674259379047107,0,0
X600019.SH,0,0.380515544499057,0,0,0.11912590516159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358694647056457,-0.0191526141991973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061507655797346,0,0.0739342456932187,0,0,0,0,-0.167466844967977,0,0,0,-0.0159542222182597,0,0,0,0.112841333713836,0,-0.221203759966903,0,0,-0.00894535159447547,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670176631137684,0,0,0.0474404351153278,0,0,0,0,0,0,0,0.178540131957045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328749737336282,0,0,-0.00430867907862455,0,-0.00916647941898907,0,0,0.0283619476219767,0,0
X600660.SH,0,0,0,0,0,0,-0.0871808736073103,0,0,0,0,0,0,0,0.175233061626601,-0.0957641790819679,0,0,0,0,0,0.151197990640023,0.122663730112779,0,0,0.00297497127860929,0,0,0,0,0.341679635532343,0.0735793860352844,0,0,0,0,0,0,-0.073944568642265,0,0,0,0,0,0,0,0,-0.146635561273894,0,0,0,0,-0.0627702187804127,-0.00702548403642736,0,0,-0.0649441477919331,0,0
X600886.SH,0.161553082082664,0,0,0,0,0,-0.078302847538776,0.122144016502247,0,0,0,0,0,0.334534666168325,0,0.0189987889903718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791639951653278,-0.0679169065703213,0,0,-0.159409250129693,0,0,-0.295300793467862,0,0,0,0,0,0.0409105000262845,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.106361971196956,0,0,-0.0125188079904636,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526913422558312,0,0,0,0,0,0,0,0,0,0.0274867367398308,0,0.120261285532424,0,0,0,0,0,0,0.379482127997872,0,0.0065585641114201,0.159833502293235,0,0,0.0395277061964437,0.0737676674302747,0.0226482769792463,0,0,0,0,0,0,0,0,0,0,0,0,0.00358910005578948,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102772576439089,0,0,0,0,0,0,0.122659868754715,0,0,0,0,0,0,-0.0566484755336986,0,0,0.0266624562889493,0,0.0256434208296382,-0.00626049477508081,0,0.303321275114921,0,0,0,0,0,0.102407428356256,0,0,0,0,0.00613218290025973,0,0
X600011.SH,0,0,0.296983270466036,0,0,0,0,0,0,0.081393071167162,0,0.0900879531896497,0,0.13174091264867,0,0,0,0,0,0,0,0.0166014007038872,-0.102198918295876,0,0.391722395805999,0,-0.0646942058335602,0,0.0185414264050641,0,0,0,0,0,0,0,0,0.0544661013982406,0,0,0,0,0.00973313399589336,0,0,0,0,0,-0.0491822194595697,0,0,0.0222055098348908,0,-0.0692572942161297,0,0,-0.0417273739923649,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0624804347305561,0,-0.0257717594428939,0.0661160543947959,0,0,0,0,0,0,0,0,0.264937857147034,0,0,0,-0.00102807985350077,0,0,0,-0.12983987715953,-0.0861672496136816,-0.00902528923700706,0,0,0,0,-0.0997723838740224,0,0,0,0,0,0.33046698262655,0,0,0,0,0,0,0.0856094097300088,0,-0.0187580205271558,0,0,0,0,-0.0116094914538899,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0298675452278579,0,0,0.0525341493322039,0,0,0,0.0560956236313224,0,0,0,0,0,0,0.0331799468542573,0.189708556414751,0,0.00372561150615976,0,0,0.0322640394254025,0,0,0.303884288194481,0,0,0,0,0,0,0,0,0,0,0,-0.113868818120732,0,0.0218837066293547,0,0.0973157381498577,0.038877951440907,0,-0.101701277997335,0,-0.0154843823218912,0,0,0,-0.00995028384273624,0,0
X600489.SH,0.146811707830956,0,0,0.0937119276321483,-0.0211487300349291,-0.00907916151491879,0,0.488876107897683,0,0.181456325100138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128405297198665,0,-0.207027276253516,0,0.120571312258757,0,0,0,0,0.235461255847778,0,0,0,0,0,0,0,0,0,-0.0457112373841484,0,0,0,0,0.0557972829585355,0,0,0,0,0,0,0,-0.0414960052558277,0,0
