,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X000983.SZ,X601699.SH,X600803.SH,X600489.SH,X600176.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X000629.SZ,X002080.SZ,X600688.SH,X300037.SZ,X600612.SH,X002353.SZ,X002409.SZ,X600096.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.884545187913951,0,0,0,0,0,0,0,0.172394789410405,-0.0198274533328812,0,0,0.00454774361076921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071758936154758,0.0160177592013252,0,0,0,0,0,0,0,0,0,0.0716161340228852,0,0,0,0,0,0,-0.018203493104966,0,0,0,0,0,0
X600028.SH,0.503211168000444,0,0,0,0,0.0427911035177817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839705804900173,0,0,0,0,0,0.0941659933200771,0,0,0,0.0802809753797374,0,0,0.0161761393570725,0,0,0,0,0,-0.0590328643884606,0,-0.16472729430953,0,0,0.00704669080425036,0,0,0,0,0,0,0
X601088.SH,0,0.0797616114345779,0,0,0.231078610372025,0,0,-0.0504229265802881,0,0,0,0,0,0,0,0,0.330733914075839,0,0,0,0,0,0.00163323153518924,0,0,0,0.0296492406293922,0,0,0.0272586652025898,0,0,0,0,-0.0285717293253684,0,0.127109692469359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793181266202956,0,0.0343650652047208,0,0,0,0,0
X600309.SH,0.0618460714919586,0,0,0,0,0,0,0,0,0,0.091943542388785,0,0.039974896553266,0.0344981658125028,0,0,0.00392495863314682,0,0,0,0,0,0,0,0.0582791761039081,0,0,0,0,0.0249628753316661,0,0,0,0,0,0.0734372617422818,0,0,0,0,0,0,0,0,0,0,0.00689450276122798,0.053856818000432,0.213379112330388,0,0,0.0305139968591998,0,0,0,0,0,0,0
X600188.SH,0,0,0.432704635917529,-0.143864736734135,0,0,0,0,-0.0259643049806937,0,0.357681537442571,0,0,0,0,0,0,0,0,0,0.17267107989816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046660890008651,0,0,0,0,0,0,0,0,0,-0.131860085586651,0,0.184288542643625,0,0,-0.0489428705341076,0,0,0,0,0,0
X600019.SH,0,0.0585906957612784,0,0,0,0,0,0,0,0.0643718900423784,0,0,0,0,0,0.00837146670307456,0,0,0.13165159714266,0,0,0,0,0.113770422403272,0,0.0144489184116401,0,0.0982877648201527,0,0,0,0,0,0,0,0.302407029039152,0,0,0,0,0,0,0,0,-0.161395802456778,0,0,-0.0579536902307045,0,0,-0.0684778106641646,0,0.0124858542516913,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.159570502918167,0,0,0,-0.236213166743982,0,0,0,0.0255132658663885,0,0,0,0,0.0334885257669858,0.0871298146747162,0,0,0,0,0,0,-0.222346687570675,0,0,-0.0290061405107367,0,0,0,0,0,0,0,0.166689225522746,0,0,0,0.172611821233984,0.0145986519688761,0,0,0,0,0.00221638270799571,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00895392869112937,-0.0886510081789793,0,0,0,0,-0.0143409727768975,0,0,0,0,0.250303631101689,0,0,0,0,-0.152216054091669,0,0,0,-0.203612604691078,0,0,0,0,0,0,0.376650831989335,0,0,0.0760346700722652,0,0,0,0,0,0,-0.0896534118120769,0,0,0.0526991445971936,0,0,0.0652195730460138,0,0.3196961481974,0,0.0370406367278484,-0.028799926442828,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.253448841596428,0,0,0,-0.0231310968950499,0,0,0,0,0,0,0,0,0,0.091249765812149,-0.0687057586270349,0,0,0,0,0,0.0267196600228537,0.496468864967829,0.0884534945218921,0,0,0,0,0,0,0,0,0,-0.0735447749227699,0,0,0,0,0.0571025989675068,0.112100505136318,0.163466817699437,0,0,0,0,-0.0141164012774092,0.00192219781616975,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0376922993216533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471475272855412,0,0.173994623041526,0.0889195361570758,0.0867751167093722,0,0,0,0,0,0,-0.0130451138308459,0,0.182120049231074,0,0,0,0.0979543813417986,0.0789992057209306,0,0,-0.159207715292362,0,0,0.00396787947766269,0,0,0,-0.0137938552717504,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.020161366437624,0.0630527752337321,0.0831859590930796,0,0,0,0,0,0,0,0,0,0.222272699636061,0,0,0,0,0,0,0,0,0,0,-0.0829622205595685,0,0,0.545017562699307,0,0.0617359324500591,0,-0.0786694877630556,0,0,0,0,0,0,0,0,0,-0.0349809736713357,0,0,0.0439778758179624,0,0,0,-0.00324535254446538,0,0,0,0,0,0,0
X600660.SH,0,0,0.0292070130894586,0,0,0,0,0,0,0,0.0440859385067716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115250965439318,0,0,0,0,0,0,0,0,0,0.0436724231597918,0,0,0,0.148969101988142,0,0,0,0,0.118417008650148,0.0525812955339666,0,0,0,-0.167773724178656,-0.04286253834116,-5.42101086242752e-20,0.0123223436940606,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100233336486381,0.146063913556145,0,0.00158976348659342,0,0.132706891138453,0,0,0,0,0,0,0.00952780423290839,0,0.0791320172508704,0,0,0,0,0,0,0,0,0,0,0,0.0489868471209842,0,0,0,0,0,0,0,0,0,0,-0.0916442478421372,2.16840434497101e-19,-0.0209310063882152,0,0,0,0,0,0
X002466.SZ,0.0938691865191876,0,0,0,0,0,0,-0.0196946253593462,0,0,0,0,0.0258953182013107,0,0.743044983076464,0,0,0,0,0,0,0,0,0,0.0788677183910704,0,0,0.0117764448752746,0,0,0,0,0,0,-0.072091044396255,0,0,0,0,0,0,0,0,0,0,0.0726027805899232,0,0,-0.0301849849908294,0,0,-0.014130784421428,0.0307955458095539,-0.0803693403239398,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0615256154250881,0,0,0,0,0,0,0,0,0.769362320520593,0,0,0,0,0,0.0851088231260544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130900702520557,0,0,0,0,0,0,-0.00680313492388447,-0.00876344861504394,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.032257053951035,0,0.288663742527014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816206580018164,0,0.212877042796826,0.167897695760418,0,0,0,0,0,0,0,0,-0.0782683741058754,0,0,0.0360641876533235,0,0,0,0,0,-0.0598293151911239,0,0,0,-0.00367594984614063,-0.016272404804777,0.0746840887894456,0.0566892266916067,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0162398660412101,0,0,0.104007947475703,0,0,0,0.160658603603688,0,0,0,0,0,0.146446958633997,0,0,0,0,0,0,0,0,0,0.0198568604877421,0,-0.111558665743189,0,0,-0.0498864463953295,0,0,0,0,0,0.688814757146558,0,0,0,0,-0.00415109331149424,0.00699940011872764,0,0,0,-0.0169631622322839,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0144360126573853,0.103220447495921,0.0296412221483586,0,0,0,0,0,0,0,0,0.023834003466144,0.260010984119951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373156106961206,0.0278342306182022,0,0,0,0,0,0.108854608419317,0,0,0,0.0167106166155074,0.102722627588503,-0.0579274679791176,0,0,0,0.0200919529493428,-0.039247698996167,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0626207102330197,0,0,0,0,0.123918709334563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392784455012898,0.0115545987973949,0,0,0,0,0,0,-0.289712258611248,0,0,0.201590952106084,0,0,0,0,0,0,0.0192435557129108,0,0,0,0,0,0,0.0530506706538997,0,0,0,0,0,0,0,0,0
X000301.SZ,0.00487565870878209,0,0,0,0,0,0.141693358477167,0,0,0,0,0,0,0.00898392700269066,0.293905391315987,0,0,0,0,0,0,0,0.070808952219444,0,0.0605322734815365,0,0,0,0,0,0,0,0,0.186145177139906,0,0,0,0.0121716251059565,0,0,0,0,0,0,0,0.0273306823480864,0.101482457373021,0,0,0,0.0617857522369145,0.00702480399874832,0,0,0,0,0,0,0
X600426.SH,0.0300122155622622,0,0,0,0.420879774921571,0,0,0,0,-0.0725276999077791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131304544161045,-0.107901253771935,0,0,-0.0664180198663809,0,0,0.0425731772080526,0,0,0,0,0,0.0385498049415522,0,0,0,0,0,0,0,0,0,0,0,0.140161180459498,0,-0.0041939105815212,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00479393105998472,0,0,0.167133515639046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227314178113109,-0.088433829199197,0,0,0,0,0,0.157553299877693,0,0,0,0,0,0.0999684611157433,0,0,0.0121108766995103,-0.0194009787339266,0.11149064136312,-0.0890623767098909,0,0,-0.16416918254043,0,0,0,0,0
X600362.SH,0,0.0480092010287183,0.0644996973554495,0,0,0,0,-0.0119851385851558,0,0,0.0624698787921422,0,0,0,0,0,0.0292565718057641,0,0,0.179813649276716,0,0,0,0,0.0763578121749791,0,0,0,0,0,0.0280977707651426,0,0,0,-0.0367070742289236,0.118251897566011,0,0,0,0,0,0,0,0,0,0.0790714210961155,0,0,0,0,0.0275400784882106,0,0.00183755322825841,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.080220697989799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102780221208643,0.224719793437457,0,0.0205317840214704,0,0,0.0312236305209372,0,0,0,0,0,0,0,0,0,0.131696701217097,0,0.123916101468954,0,0,-0.0187509428240858,0,0,0,0.040390104563272,0,0.0508291019626945,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.337743364283463,0,0,0,0,0,0,0.194715788650937,0,0,0,0,0.151925175761973,0,0,-0.162585973420273,0,0,0,0,0,0,-0.0953758558431591,0,0,0,0.242724973148523,0,0,0.0634337084451635,0,0,0,0.134777819292488,0.113174938209321,0,0,0,0.0859105045298138,0.0291320251007201,0,-0.0494629050641157,0,0,0.0407671512494649,0.0164988393976454,0.0184598116011469,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.198759236034795,0,0,0,0,0,0,0,0,0,0.0365375154567485,0,0,0,0.118855705046292,0,0,0,0,0,0.0115468052254932,0,0.0683438352871169,0.0480458541902062,0,0,0,-0.0806412756566769,0,0,-0.0275288293041243,0,0,0,0,0,0.253276758689813,0,0,0,0,-0.0823496010985754,0,0,0,0,0,0,-0.0219255336859276,0.149054650063885,0,0,0,0,0
X601699.SH,0,0,0,0,0.299124040581411,0,-0.278197532364448,0,0.196946884187924,0.180390950127323,0,-0.051851295824309,0,0,0,0,0,0,0.222622007190185,0,-0.186740048422807,0,0,0,0,0,0,0,0,0,0.0818808164679681,0,0,0,0,0,0,0,0,0,0.0896721196451609,0,-0.172359483501251,0,0,0.175647345958819,0.0376777026793828,0,0,0,0,0.00498788811908523,-0.036102226012509,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.161982972265576,0,0,0.436977807421859,0,0,0,0.0480694391128181,0,0.402785856355736,0.0285996115121718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106013418582458,0,0,0.273586720234003,0.109464716202089,0,0,0,0,0,0,0,0.147655858464649,0,0,3.46944695195361e-18,0.00319218033913552,0,0.343003166063345,3.46944695195361e-18,0,0,0.00470134222366469,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.564689854038603,0,0.106240242423297,0,0,0,0,0,0,0,0,0,0,0,0.0228241879249589,0,0,0,0,0,0,0,0,0,0.00640389708072235,0,0.175807886710936,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0353985884240099,0,0,0.0319362636326549,0,0,0,-0.00856129011685439,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0290275579987164,0.177668800663116,0.0129291700604712,0,0,0,-0.026559057080969,0,0,0,0,0,0,0,0.243079521354226,0,0,0,0,0,0,0,0.0599761170554698,0,0,0,0,0,0.176513506339085,0,-0.0192107939137595,0,0,0,0,-0.0955583663207184,0,0,0.128114796008296,0,0,0,0,0.102865671022191,0,0,0,0.0256052063390207,0,-0.0110063001002289,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.198034067114696,0,0,0.337340778322731,0,0,-0.115038794131751,0,0,0,0,0,0,-0.103646586419321,0,0,0,0,0,0,0,0,0,0,-0.126222538046791,0,0,0,0,0.229833694872812,0.127161822969205,0,0,0,0,0,0,0,0.0282852761406312,0,0,0.235905453212291,0.0579536397008036,-0.0137280181532363,4.33680868994202e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.791714532979348,0.0943178596744811,0,0,0,0,0,0,0,0.142239227868461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290693090404516,0,0,0,0.0480908360150813,0,0,0,0,0,0,0,0.0494560275286076,-1.73472347597681e-18,0,0,0,0,-0.0296498029668768,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.00472934481201219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735736098450005,0,0,0,0,0,0.0673727340985204,0.0893991243582381,0,0,0.0237161600674657,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752818754942327,0.0352621130195289,-0.124701015676685,0,-0.0114299977710175,-0.0212712685630433,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.199716079387819,0,0,0,0,0,0.0643905918569931,0,0,0,0,0,0,0,0,0,0.0215230249802648,0,0,-0.0680746294446751,0.0616240562902721,0,0,0,0.149556975234789,0,0,0,0,0,0,0,0,0,0,0.186337870350469,0,0.0161619564743981,0,0,0.0119098030440686,0,0.0121569318305259,0,0,0,1.73472347597681e-18,0,0,0,0,0
X600160.SH,-0.073739051626117,0,0,0,-0.0485422022185919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993911693736792,-0.237347126425321,0,0,0,0,0,0,0,-0.0695029872623243,0,0,0,0,0,0,0,0,0,0,-0.00983726343880622,0,0.513842447053448,0,0,0.112070335910662,0.00555725085952809,0,0,0,0,0,0
X000932.SZ,0,-0.026112952237964,0,0,0,0.448398292193101,0.406169078716169,0,0,0,0,0.313622368111641,0,0,0,0,-0.0193940110601897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246097741663613,0,0,0,0,0,0,0.0423284301150427,0,0,0,0,0,0,0,0,0.0331096062375254,0,0,0,0,0.0185162719688215,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.151023325290852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856068660257838,0.171366685217145,0,0,0.0706897746450541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0088294337495915,0,0,0.138045229444366,0,0,-0.0244182687213428,-0.00381210895574334,-0.0117101189750548,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139675498786938,0,0,0,0,0,0,0,0,-0.0314306032385086,0,0,0,0,0,0,0.581515008231584,0.0350923398252816,0,0,0,0.178095511255719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072191188546147,0.103593616794409,-0.144186704672574,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.178417510350646,0,0,0,0.0514827281589088,0,0,0,0.0449299600776109,0,0.0273848315491218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225423775333067,0,0,0,0,0,-0.0527604205412631,0,0,0,0,-0.0331809717984897,0,0.0337381693924982,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144483330271145,0,0.207951829930715,0,0,0,0,0,0,0,0,-0.0182085202671227,0.20116270489035,0,0.143931995183273,-0.0195348823377226,0.11057121743877,0,0,0,0,0,0,0,0,-0.0849714801140386,0,0,0,0,0,0,0,0,0,0,0.174504312173799,0,0,0.0187759576368428,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.4403449208151,0,0,0,0,0,0,0,0,0,0,-0.0284291597470165,-0.0181595813791929,0,0.252791710835222,0,0.133278507456541,0.126215160356607,0,0,0,0,0.00273621506365045,0,0,0,0,0,0,0,0,0,0,0,0,0.159797918105997,0.00552894133531795,0,-0.10744693053644,0,0,-0.0838408145977255,0.00574530194459108,0,-0.210647850492621,0,0,0,0,0
X000629.SZ,0.0849986481585565,0,0,0,-0.0098782960408251,0,0.167339683933613,0,0,0,0,0,0,0,0,0,0.465282581982381,0.185008037375451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102912702324727,0,0,0,0,0,0,0,0,0,0.106078500090025,0,-0.0440152862302102,0,0,-0.00658177709748298,0.0280635005512249,-0.0554634257861686,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.118369214621361,0,0,0,0,0,0,-0.146876584273301,0,0,0,0,0,0,0.0425206684998586,0,0,0.0720630173004584,0.137811801395219,0,-0.0198347637063181,0,0,0,0.255436981079405,-2.16840434497101e-19,0,0.0459197914130146,0.0683465445904417,0,0,0,0,-0.0584659876633866,0,0,0,0,0,0,0,0.0364383137908647,0,0.0887257701744254,0,0,-0.0465697604517057,0.021965093757194,0,0,0,0,0
X600688.SH,0.040444833509237,0,0,0,0.0183695307851858,0,0,0,-0.0707796502244143,0,0,-0.0196123695046715,0,0,0,0,0.0258248457628474,0,0,0,0,0.0244185298652359,0.314789085643701,0.173502540559698,0,0,0,0,0,0,0,0.138718444455165,0,0,0,0,0,0,0,0,0.0453840398161115,0,0,0,0,0,0.000976765424279935,0,0,0,0.0365811275459976,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812978138934458,0,0,0,0,0,0,0,0,0,0.267708779045091,-0.094885520484795,0,0.0303090662311483,0,0,0,0,0,0,0.0951884310670578,0,0,0,-0.254662832672018,0,0,0,0,0,0,-0.030735805326629,0,0.0433853175447005,0,0.0931826074037244,0,-0.108997392885108,0.169521412520164,0,0,0,0,0,0
X600612.SH,0,0,0,0,6.93889390390723e-18,0,0,0.111393732599913,0.106376956163553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178098735915093,0,0,0,-0.0866212370143051,0,0,0.124090692843229,0,0,0,0,0,0,-0.120513091531393,0,0,0,0.222136781652561,0,0,0,0,0.0923962588601624,0,-0.0872261863541153,0,0.160650722512153,0.0257989138806414,-0.0327370617255853,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.120610111740291,0,0.315964981940456,0,0,-0.0885615880291297,0,0,0,0,0,0,0,0.248965734667746,0,0,0.0874163061680047,0,0.159013908327301,0,0,0.179572848933297,0,0,0,0.231383088596322,0,0,-0.108567124874964,0,0,0,0,0,0,0,0,0,0.237052617567139,0,0,0.0619782251186331,0,0,0,0,0.0546876956913471,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0936415042773972,0,0,0,0,0,0,0,0.274872205299781,0,0,0,0,0,0,0,0,0,0,0,-0.0704939873866906,-0.093293808653317,0,0.141654772361724,0,0,0.177270795925153,0,0,0,0,0,0.384409241077607,0,0,0,0,-0.176500515882747,0,0,0,0.127951557324999,0,-0.471154780316662,-8.67361737988404e-19,0.249311942357037,-0.0228500033765788,0.0143741224690623,-0.604064870562123,0,0,0,0,0
X600096.SH,0,0,0,0,0.0851164545415723,0,0,0,0,0,0.0229058358146622,0,0,6.93889390390723e-18,0.364622202456468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294673231040843,0,0,0,0,0,0.172552579096316,0,0,0,0,0,0,0,0,0,0,0,0,0.0254445899123366,0,0,0,0.0166116910279474,-0.0342340297224212,0,0,0,0,0,0
X000539.SZ,-0.146510472425601,0,0,0,0,0,0,0.346842170084528,-0.268604486435993,0,0,0,0,0.288853451368491,0,0,0,0,0,0,0,0.237116207529102,0,0,0,0,-0.00671924629768817,0,0,0,0,0.191809404913516,0,0,0,0,0,0,0,0,0,0,0,0,0.225021494462294,-0.201703227076798,0,0,0,0,0,-0.0153929092360405,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.00389217414396244,0,-0.882757260957245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039795927735611,0,0,0,0,4.33680868994202e-19,0,0,-0.0531751524764284,0,0,0.0296223852678897,0,0.0275656115463441,0,0,0,-2.16840434497101e-19,0,-0.0339723429911794,0,0,0,0,0
Slope,0,0,0,0,0.441086773810791,0,0,0.290969036904443,0,0,0,0,0,-0.541880102894925,0,0,0,0,0,0,0,0,0,0.283521356127545,1.0505846573677,0,0,0,0,0,0,1.19434314183175,0,0,0.471844189551468,0,0,0,0,0,0,0,0.302153088939127,0,0,0,0,0,0,0,0,0,1.39734575310832,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.322614707155741,0,0,0,0,0,0,0,-0.0680070786305506,0,0,0,0,0,0,0,0,0,0,0,-0.283951241979923,0,0,0,0,-0.121588192461923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539246232858593,0,0,-0.10784858289298,0.678429631553044,0,-0.187024594105717,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0471432562851793,0,0.118219832751931,0,0,0,-0.203630237735943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163207921220759,0,-0.122591238310042,0,-0.0089232606040492,0,0,0,0,0,0,0,0.111435742724047,0,0,0,8.67361737988404e-19,0,0,0,0,0.00463943522342482,1.73472347597681e-18,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0535060821560542,0,0,-0.0597955849115497,-0.0591581714823795,0,0,0,0,0,0.0137642033050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118664217018263,-0.0542370319230839,0,0,0,-0.0657499469438566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838733934363834,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00171582119328082,0,0,0.000856279494780163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106097711713304,0,0,0,0.000407666446092171,0,0.000748481863247351,0.00134184577678606,0.000777826885891415,0,0.000808258528350421,0,0,0,0,0,0,0,0,0,0,0.000375753296446912,0.000582930962268829,0,0.0013339258804577,0,0,-0.000106747121648427,-0.000934842239331863,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0145742608092586,0,0,0,0,0,0,0,0,-0.00107051303074586,0,0,0,-0.0120150143185031,0,0,0,0,0,0,0.000108375784752,0,0,0,0,0,-0.00216849699461988,0,0.00165566304166297,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111843706092515,0,0,0,-0.0069228240032046,0.00500114801037251,0,-0.00687853807515151,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00995479085974751,0,-0.00390104749917695,0,0,0,0,0,0,0,0,0,-0.00309451557278803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183039700116283,-0.00352804393529617,0,0,0,0,0,0.0846597342552005,0,0,0,0,0,-0.0165923725774869,0,0,0,0.0125907342907634,-0.0266184146241985,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00420090179539323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269620202962686,0,0,0,0,0,0,0,0,0,0,0.00779204720459428,0.00174851942912457,0,-0.00187159085889626,0,0,0,0,0,0,0.0121922524988045,0,0,0,0,0,-0.00889100950513436,0,-0.00488468835371542,0,0,-0.0158497747949871,-0.0039954601633219,0,0,0,0,0
