,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X600489.SH,X000629.SZ,X600808.SH,X600219.SH,X300072.SZ,X601158.SH,X600801.SH,X000786.SZ,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000408.SZ,X000792.SZ,X601699.SH,X002110.SZ,X000301.SZ,X600339.SH,X000539.SZ,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.19482724537092,0,0,0,0,0,0,0,0,0,0,0,0.0897644022418796,0,0,0,0,0,0,0,0.00564847360457729,0,0,0,0,0,0.0323424201776976,0,0,0.050257008714004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203222142330467,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.330991534041175,0,0,0,0.0226869318859002,0,0,0,0,0,0,0,0,0,0,0.00189273437619834,0,0,0,0.356590216604274,0,0,0,0,0,0,-0.00609795330757212,0,0,0,0,0,0,0,0,0,0,0,0.0285527052407199,-0.00528568759439928,0.0141500149809474,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.205827462621408,0.270692388277148,0,0,0,0,0.224921636786709,0,0,0,0,-0.0264154003514543,0,0.00104924551568216,0,0,0,0,6.93889390390723e-18,0,0.0641620493757341,0,0,0,0,0,0,0.0757000749225937,0,0,0.137574304232508,0,0.156345805944903,0,0,0,0,0,0,0,0.253149909975034,-0.00328617333310941,0.0735566276511437,-0.244723345064126,0.111970919871236,0,0,0,0
X601600.SH,0,0,0,0.151988846476632,0,0,0.0236475940238637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822467328753613,0.106326634131092,0.143245505829681,0,0,0,0,0.00340443213795924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985714212665576,0,0,0,0,-0.00305246557823361,-0.0654201245314419,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.135198325668323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339789069149901,0.0891482592807679,0,0,0,0,0,0,0.127251223616127,0,0,0,0,0,0,0,0.0256782566194279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567143586664434,0.0346680271703632,0,0,0,0,0,0
X600795.SH,0,0,0,0.00057125044385711,0,0,0,0,0,0,0,0,0,0.0752830887973617,0,0,0,0,0,0.123179539415672,0,0.131748139210193,0,0,0.0251260182873168,0.0909005239099831,0,0,0.00614113598686315,0,0,0,0,0,0,0,0,0,0,0,0.00645165355887381,0,0,0,0,0,0,0,0,0.0146523282877927,0,0,-0.016920813948594,0,0,0,0,0,0
X600188.SH,0,0,0.61257304520257,0,0,0,0.124513627573922,0,0,0,0,0.370694921871125,0.266896052853123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311306445535877,0,0,0,0,0,0,0,0.0532801518423281,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106058830617582,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.379944400411469,0,0.0578740036696425,0,0,0,0,0,0,0,0,0,0,0,0,0.0357629186837936,0,0,0,-0.0182386525778492,0,0,0,0,0,0.101117717705946,0,0,0,0,0,0.0369462846481959,0,0.000676119967856756,0,0,-0.177313823324204,0,0,0,0.111008564402872,0,0.259207680601897,0,0,0,0.0117154959525709,0,-0.388136930643153,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.088605563138286,0,0,0,0,0,0.0922249719072275,0,0,0,0,0,0.00513050335238413,0,0,0,2.16840434497101e-19,0.03707412743585,0.195559717164379,0,0.0394045384910896,0,0,0.0218118142876091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620836624113281,3.46944695195361e-18,0.0418031991397086,0,0,0,0,-0.0118925047098361,-0.0200282037151657,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,6.93889390390723e-18,0.0775652758692971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209434983938979,0.0785681710153756,0,0,0.17034340314243,0,0,0,0,0,0,0,0,0.292283896810331,0,0.00914158587282411,-0.0616387914919717,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00225733893886008,0.481096121461362,0,-0.00863102426978878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121264519685329,0,0,0,0.369367114269891,0,0.0625252704331803,0,0,0.150166857867379,0,-0.0596660293516065,0,0,0,0,0,0,0.0470792239369288,0,0,0,0,-0.144528645411682,0.00504077091359582,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0808131204494511,0.110125480749808,0,0,0,0,0,0.162313986578872,0,0,0,0,0,0,0,0,-0.0145569662924275,0,0,0,0,0.652263205282567,0.148906992969668,0,0,0,0,0,0,0,0.033314759780528,0,0,0,-0.0605515815728194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011568121487023,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484821860317955,-0.0293678923185444,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293512336488975,0.0745051384587535,0,0.208358352593946,0,0.378914208429143,0.0719072892787562,0,0.215601261625608,0,0,0,-0.0364953428953703,0,0,0,0,0,0,0,0,-0.00541712722769798,-0.0668867789223274,0,0,0,0,0,0
X600111.SH,0,0,0,0.0321121946518774,0,0,0,0,0,0,0,0,0,0.59232921023838,0,0,0,0,0,0,0,0,0,0,0.0188316157040623,0.104356320726414,0,0,0,0,0,0,0,0.0657740014063649,0,0.128472892857858,0.118983572170188,0,0,0,0,0,-0.162150836032644,0,0,0,0,0,0,0,0,-0.0106340836976912,0.0661980296872877,0,0,0,0,0,0
X002460.SZ,-0.130144131743465,0,0,0,0,0,0,0.0224156913269173,0,0,0,0,0,0,0,0,-0.0842311486149838,0,0,0,0,0.880051231105342,0,0,0,0,0,0,0,-0.0654936932414515,0.0591379585148991,0,0,0.12028070170751,0,0,0.117866099717574,0,0,0,0,0,-0.0470246541584341,0,-0.137559071290113,0,0,0,0,0,0,0.00144129520503576,-0.0503039750216605,0.0690837848080891,-0.183354283969198,0,0,0,0
X600516.SH,0,0.0382796980356154,0,0,0,0,0,0,0,0,0,0,0,0.287026957239202,0,0,0,0,0,0.123387617805222,0,0.246207126402026,0,0,0,0,0.0675052961948391,0.092230025657959,0,0,0,0,0,0.0502578806656905,0,0,0.130004987756536,0,0.0967306251456334,0,0,0,0,0,0,0,0.0364260989603525,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0.0872700558567905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30890736547692,0,0,0,0,0.0647653990005527,0,0,0.118629691949464,0,0,0,0,0.0105822718550338,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458278911749149,-0.00135081266222438,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0142271944923828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103820184560242,0,0,0,0,0,0.219208261441714,0,0,0.143670602160867,0,0.051948680289897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817352670784456,-0.100942022478869,0,0,0,0,0,0
X600352.SH,0,0,0,0.0353049251322893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119021919665645,0,0.176384922903643,0,0,0.0198329047652238,0.170826821591995,0,0,0,0,0,0.0704217238948937,0,0.110740884523563,0,0,0.108800247673603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109379571782573,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0331214595216603,0,0.732012366154757,0,0.00048946562209232,0,0,0,0,0,0,0.2121981578502,0,0,0,0,0,0,-0.0305743683240912,0,0.0308282570374379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181690442660029,0,0,0,0,0,-0.00887542061618715,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.294466413335398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314730417748341,0,0.0886271304516399,0.219490323283792,-0.182992138010993,0.0453308791528303,0,0,0,0,0,0,0,0,0.245048465039659,0,0.14838034539232,-0.140789305478529,0,0,0,0,0,0,0.432194615419497,0,0,0,0,0,0,0.0338638708947266,-0.0321626797727952,0,0,0,0,-0.0667169867435165,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,-0.0369946456239098,0,0.012754157281984,0,0,0,0,0,0,0,0.349384799631025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164289833223944,0,-0.11245291368401,0,0,0,0.584172351039571,0,0,0,0,0,0,0,0.00113552643119485,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0744989207912398,0.137262699693449,0,0,0,0,0,0,0,0,0,-0.0769847247730608,0,0.110478252559009,0,0,0,0,0,0.00524949382237108,0.218120075970914,0,0,0,0,-0.117415351505635,0,0,0,0,0,0,0,0,0.0251950372731747,0,0,0,0,0,0,0,0,0.217698126285644,-0.0306525119236732,0.0142446434848063,-0.0331405445071881,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0690145953506901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212013891582015,0.154216289407145,0,0,0,0,0.137939438303265,0,0,0,0,0.123556014117739,0,0,0.0926426955299379,0,0,0,0,0,0.0238201458074485,0.325333569795653,0.139605194205632,0,0,0,-0.161168634723342,-0.0429101855442865,-0.1430544806218,0,0,0,0,0,0
X601158.SH,0.110350059694384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12719505637176,0,0,0,0,0.0266538581229453,0,0,0,0,0,0.0573635217316905,0,0,0,0,0,0.0353069932652828,0,0,0.0253115551981474,0,0,0,0.210714969328544,0,0.00132893033575444,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.484357788831756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576873015748999,0,-0.0204547636166345,0,0,0,0.22151355700203,0,0.0246979303968339,0,0,0,0,0.196918032474255,0,0.355500715451112,0,0,0,0,0,0,0,-0.0351704897388025,0,0,0,0,0.00205373081543397,0,0,0,0,-0.0809930906541886,0,0
X000786.SZ,0,0,0,0,0,0,0.00974545724846666,0,0,0,0,0,0,0,0,0,0,0.0810947306561754,0,0.195573886846883,0.116946325305884,0,0.207144901681157,0,0,0,0,0,0.464261174440677,0,0.110031155261225,0.0178842063538181,0,0,0,0.0130762824948379,0,0,0.0340962326229546,0,0,-0.291046977454412,0,0,0,0,0,0,0,0,0,-0.0258611923096793,-0.0125278802355013,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.129680255784815,0,0.0939928470729686,0,0,0,0.103633552077829,0,0,0,0,0,0,0.10037132233258,0,0,0,0,0.000644228616040727,0,0,0,0,0,0,0,0,0.0660755233758986,0,0,0,0,0,0,0,0.10007880813732,0,0.321413924557142,0,0,0,0,0,0,0,-0.0153830469114886,-0.00935026975338033,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927135063293802,0,0,0,0,0.039921353079467,0.116723508714893,0,0,0.104016004705902,0,0,0,0,0,0,0,0.11814614954413,0,0.182515345244298,0,0,0,0,0,0,0.138825981751897,0,1.38777878078145e-17,0,0,0.216223859996096,0,0,0,-0.0221610522407748,-0.086858162011402,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0791983839130924,0,0,0,0,0,0,0,0,0.0861541310176639,0,0,0.0107069000404294,0,0,0,0,0.0579185167990518,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.114245369198285,0,0,0.0497013868587852,0,0.164048308123008,0,0,0,0.000633696970351549,-0.0412615626968139,0,0,0,0,0,0
X600583.SH,0.572034712960798,0,0,0,0,0.108247349750622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257236265018563,0,0,-0.207483277298818,0.067651672814072,0,0,0,0,0.122254226619342,0,0,0,0,0,0,0,0,0,0,0,0,0.379183483452078,0,0,0.101178435840956,0,-0.0187496258592341,0.0115943952997981,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935169275337169,0,0.364578622041965,0,0,1.73472347597681e-18,0,0,0.0137546700575815,0,0,-0.0321638030523315,0,0,0.176503025094624,0,0,0,0,0,0,0.0606024812453491,0,0.0138216781612566,0,0,0,0,0,0,0,0,0,-0.0314759054867553,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.257659671219057,0,0,0,0,0,0,0,0,0,0,0.0987204629158177,0,0,0,0,0,0.155920680108487,0,0,0.0305801556889677,0,0,0,0,0.196870579041198,0,0,0,0,0.182470298078952,0,0,0,0,0,0,0.0711359287000145,0,0,0,0.033148110571451,-0.0118860118748171,0,-0.0710814160037162,0,0,0,0.0161977737440613,0,0
X601699.SH,0,0,0.0211776945421982,0,0,0,0,0,0,0,0,0,0,0.175493796828009,0,0,0.0332578998607793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242543146433392,0.0337122312205657,0,0,0,0.00886730073575524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206564720180829,-0.0102287295049606,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0381498102607497,0,0,0,0,0,0,0,0,0,0.0146132882833059,0,0,-0.0223183911600893,0,0,0.301630413999238,0,0,0,0,0,0,0,0,0.472881466874014,0,0,0,0,0,0,0,0,0,0.355290341519329,-0.00291830063211217,0,0,0,0,0,0,0,0,-0.0104155628977962,0,0,0,0,0,0,0
X000301.SZ,0.0641924885649945,0,0,0,0,0,0,0,0,0.487671426848094,0.0603558588460331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768730414323078,0,0,0,0,0,0,0,0,0,0,0,0,0.140551506731565,0,0,0,0.345646199143492,0,0,0,0,-0.0105361712729423,0,0,0,0,0,0,0
X600339.SH,0.150373344469619,0.508377915689366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227705599925816,0.101440223767389,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0917421134361242,0,0,0,0,0,0,0.275069992422165,0,0,0,0,0.0859336411653781,0,0,0,0,0,-0.00415897981498732,-0.00610174765318854,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0144512478567799,0,-0.0441545734137659,0,0,0,0,0,0,0,0,0,0,0.214837732747239,0,0,0.00811647290877924,0,0,0.176298827974213,0,0,0,0,0,0,0,0.0504405177247255,0,0,0.00215564942753818,0,0.302419899146182,0,0,0,0,0,0,0,0,0,0,0.0284652065167446,0,0.00183474630516921,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525070540246066,0,0.182160221643002,0,0.0863890733374349,0,0,0,0,0,0.0191023750203546,0,0,0,0,0,0,0,0,0,0,0.106239837545543,0.101488545182088,0.119244211392223,0,0,0,0,0.000713253042831655,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0710757165219261,0,0,0,0,0.24983216543164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113611763484295,0,0,-0.105010075071543,0,0,0,0,0,0,0,0,0,0,0.234554720173781,0.0220922579143831,0.0463404203878977,0,0,0,0,0,0,0,0,0,-0.0141812611501636,0,0,0,0,0,0
Change_TY3M,-0.291162365269592,0,-0.0341996814724488,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0884885577444825,0,0,0,0,0,0,0,0.0663410040181166,0,0,0,0,-0.0904433962702324,0.199787123557946,0,0,0,0,0,0,0,0,0,0,0,-0.246769863805094,-0.0393687900789761,0,0,-0.0112969612893633,0,0,0,0,-0.0517597420580299,-0.144981246951797,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.832881028135369,0,-0.31206214532881,0,0,0,0,0,0,0,0,0,0,0,0,-1.24620539987734,0,0,0,0,0,0,0,0,0,0,0.360993867162049,-1.38777878078145e-17,0,0,0,0,0,0,0,1.32015809058995,0,0,0,0,0,0.940887320890153,0,0,0,0,0.841577221396388,0,0,0,-3.2303594718088,-6.07714296576416,0
TED,0,0,0,0.12869385699924,0,0.404009362224823,0,0,0,-0.630115934665063,0,0.37442984524018,0,0,0,0,0.0665136609628484,0,0,0,0,0,0,-0.00297604359432553,0,0,0,-0.434283850956924,0,0,0.0338909454272156,0,0,-0.0802470943247274,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.9773907696072,0.00731466876521445,0,0,0,0,0,-0.348693100127781,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0214073182408729,0,0,0,0,0,0,0,0,0,0,-0.0563519325031664,0,0,0,0,0,0,0,0,0.0211317340735266,0,0,0.103619163479663,0,0,0.128392534666742,0,0,0,-0.0945863913823969,0,-0.131347637212694,0,0,0,0,0,0,0,0,0,-0.0346977758866495,0,0.0995225190591837,0,0.0542424861783397,0,0
MKreturn,0,0,0,0,-0.151128998832407,0,0,-0.186517106037766,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0775267494328699,-0.100566910350907,0,-0.172001467015228,0,0,0,0.0656251303807504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785016027527456,-0.00486187854349083,-0.0511590155448461,0.143667114051129,0,0,0,0,0
MKvol,0.000976279945512466,0.00654214130335417,0,0,0.00447024367697347,0,0,0,0,0,0,0,0,0,0,0,-0.00331163692579706,0,0,0,0,0,-0.00336447275079637,0,0,0.00124669038568224,0,0,0,0,-0.00387652158944683,0,0,0,0,0,0,0.00332785493000439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267395713068868,0.00162622764215382,0,0,0,0,0.0425936576990633,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968113973693918,0.143487360084987,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.084755064183244,0,-0.0193671947750735,0,0,0,-0.00976644419609295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542764018952081,0.026325756842904,0,0,0,0,0,0,-0.0109576625337596,0,0,0,0,0,0.03271680880287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524690083615972,0.0841287722575015,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0183136961364238,0,0,0,0,0,-0.000408485193705046,0,0,0,0,0,0.020480519084181,0,0,0,0,0,0,0,0,0.00264602779620478,0,0,0,-0.00132622008970064,0,0,0,0,0,0.00280779645646069,0,0.0138706120898202,0,0,0,0,-0.00917045380372119,-0.00502306545429293,0,0,0,0,0,0,0,0,0,-0.0095247293345199,0.00197495439214439,0,0,0,0.0309664909897921,0,0
