,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600111.SH,X600011.SH,X000301.SZ,X600886.SH,X600176.SH,X600188.SH,X601600.SH,X600426.SH,X002466.SZ,X600803.SH,X601991.SH,X000027.SZ,X600801.SH,X600352.SH,X000932.SZ,X600795.SH,X600219.SH,X600489.SH,X000883.SZ,X002080.SZ,X600688.SH,X600486.SH,X000898.SZ,X600299.SH,X600027.SH,X002353.SZ,X600157.SH,X600516.SH,X300037.SZ,X600315.SH,X000807.SZ,X601992.SH,X000830.SZ,X601168.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.265312997193863,0,0,0,0.0305114133818906,0,0,-0.00382074974536288,0,0,0,0.0522615891133996,0,0.0370673721296659,0,0,0,0,0,0,0,0,0,0,0,-0.00572365801077671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241416533361386,0,0,0,0,0,0,0.00941046928636318,0,0,0,-0.00297132907549331,0,0,0,0,-0.00228343159359841,0,0
X600028.SH,0,0,0,0,0,0,0,0.00743185983716725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678269208831146,0.0755072828376415,0.0506397420478661,0,-0.0779306534576264,0,0,0,0,0,0.0102315748569814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568982050339285,0,0.0207842621019189,0,0,0,-0.0293591623160712,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.00235768179353631,0,0,0,0,0,0,0,0,0,0,0.057349682667539,0,0,0.215610199307187,0,0,0.13229697217356,0,0,0.0713131253018202,0,0,0.0168700010707475,0,0.000910528362764359,0,0,0,0,-0.0829253836538713,0,0,0,0,0,0,0,0,0.0414734169853872,0,0,0,0,0,2.16840434497101e-19,-0.00695464345984953,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.233850219644317,0,0,0,0,0,0,0.186546363164505,-0.104470638476228,0.0569505409132579,0,0,0,0,0,0,0,0.0345760740821401,0,0,0,0,0,0,0,0,0,0,0,0,0.141228212859126,0,0,0,0,0,0,0,0.113266936018342,0,0,0.182555593864624,0,0,0,0,8.67361737988404e-19,0,0,0,0.049285521370259,0,0
X600585.SH,0,0,0,0.0315626363021392,0,0,0,0.027169940637053,0,0,0,0,0,0,0,0,0,0,0,0,0.0440561105484714,0,0,0,0,0,0,0.270939607927424,0,0.027020315315977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334837939806806,0.0296297673835967,0,0.0210551767926127,0.051259432750798,0,0,-0.0191722985895709,-8.67361737988404e-19,0,0,0,-0.0554936148341324,0,0
X600019.SH,0,0,0,0,0,0,-0.0794518445371244,0,0,0,0,0.167476412117493,0,0,0,0.185253718793576,0,0.12961998490692,0,0,0.0370880246069113,0.0279242761629206,0,0,0.0800976944285782,0.085061805020136,0,0,0,0.231610431353457,0,0,0,0,0,0,0,0.108309733405702,0,0,0,0,0,0,0.0252170409718017,0,0,0,0,0,-0.0596545429072577,-0.00841403661875683,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107596203480824,0,0.112491747000163,0,0.310254885914843,0,0,0,0.106489198048116,0,0,0,0,0,0,0,0,0,0,0,0,0.248599611450285,0,0,0,0,0,0,0.127809620217686,0,0,0,0,0.401275358440278,0.0926291581853133,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.41766277846023,0,0,0,-0.334969684338125,0,0.0952286769898547,0,0,0,0,0,0,0,0,0,0,-0.000632150243110929,0,-0.0691351080544858,0,0,-0.173605197668133,0,0,0,0,0.189163780010598,0.325766493110725,0.466610587026171,0,0.163282271633136,0,0.00810533868388692,-0.0446667727656358,0,-0.306509256949551,0,-0.287849721422563,0,0,-0.178070798252933,0,-0.0656128691596814,0,0,0,0,0,0
X002271.SZ,0,0,0,0.113601307139685,0,-0.379177589339807,0.0310197331071697,-0.00339098859398839,0,0.11792547019431,0,0,0,0,0,0,0,0,0,0.0986813223806361,0,0,0,0,0,0,0,0,0,0,0,0,-0.165222986936366,0,0.0352712175890254,0,0,0,0,0,0,0,0,0,0,0,0,0.0939796711273801,0,0,0,0,-0.0285479907794294,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.133230052273815,0,0.123656378218658,0,0,-0.0715278957958756,0,0,0,0,0,0.0815698405345499,0,0,0,0,0,0,0,0.0257300839634231,-8.67361737988404e-19,0,0,0,0,0.00438019227475495,0,0,0.118630514251248,0,0.323410836189928,0,0,0,0,0,0,0.113996789692531,0,0,0,0,0,-0.0756340974406848,0,0,-0.0235189144734543,0,0,0,-0.0185676720865518,0,0
X600547.SH,0,0,0,0,0,0.0242391117717577,0.0172029649614235,-0.00290216566841509,0,-0.0365258851957515,0,0,0.0486182372860159,0,0,0.125313569005306,0,0,0,0,0.0436888547570319,0,0,0.0571796892690404,0,0,0,0,0,0,0,0,0.233872070393489,0,0,0,0,0,0,0,0.0314589666166695,0,0,0,0.0568811541758684,0,0,0,0,0,0,0.00559586508687366,0,0,0,0,-0.0155319818173113,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.0238908753563198,0,0,0.0852032248099364,0,0,0,0,0,0,0,0.184752521108883,0.108005413956862,0,0,0,0,0,0,0,0,0,0,0,0,0.101161220404987,0,0,0,0,0,0,0,0,0,0,0.0270608158302754,0,0,0,0,0,-0.0123372092530121,0,0,0,0,-0.0708139216109848,0,0
X600362.SH,0,0,0,0,0,0,0.107973394872031,0,0,0.115808090763118,0,0.20101776982598,0,0,0,0,0,0,0,0,0.137871543872239,0.0152322302341928,0,0,0,0,-0.0108591321710722,0,0,0,0,0.126094090210418,0,0,0.225813403131263,0,0,0,0,0,0,0,0.0491099086358849,0,0,3.46944695195361e-18,0,0.163726251763665,0.048329710123826,0,0,-0.0528910513284565,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.171423638230437,0,0,0.0386018093229992,0,0,0,0,0,0,0.26767569194264,0,0,0,0,0,0.0817108785855107,0,-0.266122759059136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15738067796877,0,0,0,-0.0245698732991339,0,0,0,0,0,0,0,-0.0993732424760619,0,0,0,0.0275103724875796,0,0
X600010.SH,0,0,0,0,0,0,0,0.0905392560311732,-0.0841994188304408,0.0259615322835992,0,0,6.93889390390723e-18,0.172284493605011,0,0,0,0.094506352412131,0,0,0,0,0,0.0833160287241944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117560485174584,0,0,0,0,0,0.232775567698337,0,0,0,0,0,0,0,0.0342713553389876,0,0
X600111.SH,0,0,0,0.124815901425222,0,0,0,0.164686302639054,0,0,0,0,0,0,0.586334972620193,0,0,0.189939463289567,0,0,0,0,0,0,4.33680868994202e-19,0,0.194907912328137,0,0,0.151857346859696,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.166989571748067,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.00866624513181168,0,0,0,0,-0.0379173229637256,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297813235679169,0,0,0,0,0,0,0,0,0,0,0.132668623091848,0,0,0,0.0622090055805915,0,0,0,0,0,0,0,0,0.0413572285664619,0,0,0.00415029278911372,-0.0860032820702723,0,0.0988462457469848,0,0,0,0,0,0,0.0241967364050068,0,0,0,0.0307393001664258,0,0
X000301.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,1.0842021724855e-19,0,0,0,0.10973694210436,0,0.184002706461142,0,0,0,0.182315176468648,0,0,0,-0.212047482135764,0.559184353034,0,0,0,0,0,0,0,0,0.0600829756105359,0,0,0.0904880062950552,0,0,0,0,0,0,0,0,0,0,0,0.250515324182056,0,0,-0.0108872298516329,-0.0132450743855886,0,0,0,-0.0806169627495639,0,0
X600886.SH,0,0,0,0,0,0.00847271531833598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213271121849383,0,0,0.0449120858436078,0,0,0,0.135580300254927,0,0,0,0,0,0,0,0,0,0,0,0.106257211673207,0,0.0554832574942065,0,0,8.67361737988404e-19,0,0.0138489830599335,0,0,0,0.0324594645854261,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.109553997824811,0.331886049867173,0,0,0.112250009567832,0,0,0.162778490663261,0,0,0,0,0,0,0.0560390007773424,0.154341959266049,0,0,-0.0732021735971579,0,0,0,0,0,0,0,0.00111801697376415,0,0.0165063409797371,0,0,0,0.115590770217722,0,0.0913139813735369,0,0,0,0,0,-0.0410794213390796,0,0,-0.0549446771836643,0,0,0,0,0.00185801627402783,0,0
X600188.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0.173409900348291,-0.156706446076694,0,0.336117886878266,0,0,0,0.127633944184695,0,0,0,0,0,0.0401824183882549,0,0,-0.0180964742152182,0,-0.153606796973834,0,0,0,0,0,0,0,0,0,-0.190311070674094,0,0,0,0,0.373897541847826,0,0,0,0.152715463263415,0,0,0,0,-0.0207122194856359,0,0,0,0,0,0.00761195654614269,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.001017231015342,0,0.136314642650514,0.153478414916296,0,0,0.0431997328627383,0,0,0,0,0,0,0,0.00877604273104747,0,0,0,0,0,0.11655819886857,0,0.102669071091667,0.102186622110808,0,0,0,0,0,0,0,0,0,0,0,0,0.325148394384673,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.101370750878481,0.0272829216445174,0,0,0,-0.1227254993908,0,0,0,0,0,0.218561415169473,0,0.127962633802918,0,0,0,0,0,-0.0632891336567094,0,0,0.185226941301524,0,0,0,0,0,0,0,0.146292668921626,0,0,0,0,0,0,0,0.0375420694392866,0,0,0.156535537721054,0,0,-0.0578831419389405,-0.0196793192362021,0,0,0,0,0.000862544094465451,0,0
X002466.SZ,0,0,0,0,0,-0.0217246153159658,0.492912399647652,0,0,0,0,0,0,0,0,0.254901835106969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102129717365408,0,0,0,0,0,0,0,0.136641412532021,0,0,0,0,0.187341609876799,0,0,0.0913441837245054,0.0274910028755473,0,0,0,0,-0.153212611157827,0,0
X600803.SH,0,0,0,0,0,0,0.0975164828041388,0.0586653658071064,0,0.10029314515436,0,0,0,0,0,0.10072993564063,0,0,0,0,0,0,0.285046640314104,0.0797365415026298,0,0,0,-0.0250012526174549,0,0.175659366736972,0,0,0,0,0,0,0,0,0,0,0.0589047107361934,0,0,0,0,-0.129055697928717,0,0,0,0,0,0,-0.0304927396333929,0,0,0,-0.042208941647657,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.00824618873590513,0,0,0.0523831516819777,0,0,-0.0386810697983195,0,0,0,0,0,0,0,0,0,0,0.347595595426508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736695797416198,0,0,0.0242615326217641,0,0,0,-0.174773638806495,0,-0.0325450757571213,0.0453874070899191,0,0,0,0.0900343247915816,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990613805368485,0,0,0.232136231197903,0,0,0,0,0,0,0.579852437962934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100998783616534,0.0220793543481645,0,0,0,0.155791918667203,0,0
X600801.SH,0,0,0,-0.101458197717344,0.206248646156757,0,0,0,1.73472347597681e-18,0,0,-0.0369992280731001,0,0,0.0488558129914888,0,0,0,0.0239395314857469,0,0,0,0,0,0,0,0.0273253312253923,0,0,0.202067599768373,0,0,0,0,-0.0112893902515214,0,0,0,0,0,-0.0162797035409947,0,-0.00643203797746137,0,0,0.0528893191343282,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.00139433509459432,0,0,0.0532496575217606,0,0.0552717327966505,1.73472347597681e-18,0,0.139560674483088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730335864631747,0.10147108673175,0,0,0,0,0.0411996096019047,0,0,0,0,0.00730689750086128,0,0.107781318433778,0,0,0,-0.0220283338194421,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.743248417481537,0.0660764884010041,0,0,0,0,0,0,0,0,0.00759986451866018,0,0,0,0,0,0.0238271038794231,0,0,0,0,0,0,0,0,0,0,0,-0.0451491188166215,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0262986300832309,0,0,0,0.0122622855933795,-0.0994255848361447,0,-0.0281118967217294,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.00956325072300906,-0.0110676031406884,0,0,0,0,0,0,0,0,0,0.0946703030156993,0,0,0.0357417851972313,0,0,0,0,0,0.00792237822044435,0,0,0,0.0340895802179137,0,0,0,0,0,0,0,0,0,0.464715770270772,0,0,0,-0.00569631987346222,0,0.00819569975856144,0,0,0,0.0196897482414431,0,0.00867176100299026,0,0,0,0,0.0134037809534731,0,0
X600219.SH,0,0,0,0.167893743817064,0,0,0,0,0,0,0,0,0,0,0,-0.103265273376104,0,0,0,0,-0.0346813779298206,0.00409108519052456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236065858256864,-0.0203815223762641,0,0.354944672185602,0,0.246377053999124,0.192946654094977,-0.0949154118496592,0,0,-0.0283467997715796,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.351268235758607,0,0,0,0,0,0,0,0,0,0,0.0769459415075896,0,0.013504481280084,0,0,0.0100419925276158,0,0,0,0,0.0708931435412703,0,0,0.040621220291221,0,0,0,0,0,0,0,0,0.00734123785782467,0,0.0662556574133452,0,0,0.0502360859252987,0.0198106861661585,0,0,0,0,0,0,-0.0458533024889469,0,0
X000883.SZ,0,0,0,0,0,0.00916107701243174,0,0.00750347569214127,0,0,0,0.020689292038155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333231704786005,0,0,0.0564872053045179,0,0,0.140628419844797,0,0,0,0.0157437367430551,0,-0.0171025475881787,0,0,0,0,0.045623344301789,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.257929941164329,0,0,0,0,0,0,0.039666862298345,0,0,0,0.0651138778751242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132980187026534,0,0.201521100551134,0.201413909067678,0,0,0,-0.141936198048659,0,0.175177822412084,0.167169904342647,-0.0144260554045315,0,0,0,0,-0.0539141127371745,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.00642239865523275,0,0,-0.0550021252823755,-0.0182740178773288,0,0,0.0899710274442576,0,1.73472347597681e-18,0,0,0.0578186593045993,0,0,-0.0418740674256449,0,0,0,0,0,0,0,0,0.213089913132601,0,0,0,-0.0963268339365616,0,0,0,0.108831769778285,0,0,0,0,0,0,0.0674808290387897,0,0,0,-0.0149073550716663,0,0,0,0,-0.0331166451708469,0,0
X600486.SH,0,0,0,0,0,0,0,0.00316121457737631,0.242123737645317,0.00318131669647211,0,0,0,0,0,0,0,0.0177154480257112,0,0.0084305894941671,0,0,0,0.252653467094928,0,0,-0.114851708708263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544347003642384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.339954011609222,0,0,0,-0.0480964924290802,0,0,0,0,0.0109823723445302,0,0,0,0,-0.0108060999574606,0,0.24849935708848,0,0,0,0,-0.046778612543727,0,0,0.0217082392248913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508122658440354,0,0,0,0,0,0.00530489424394258,0,0,0,0,0,0,0
X600299.SH,0,0,0,0.0519904199942915,0,0,0,0.140561320836155,0,0,0,0,0.0197649886394115,0,0,0,0,0,0,0,0,0,0,0.0484425050390669,0,0,0.103349746773881,0,0,0,0,0,0,0,0.043132485809429,0,0,-0.0257621370193605,0,0,0,0,0,0.104392447406939,0,0,0,0,0.130055897834402,0,0,0,-0.0182256514488065,0,0,0,0,0,0
X600027.SH,0,0,0,1.73472347597681e-18,0,0,0,-0.0444588184274565,0,0,0,-0.00649427428027827,0,0,0,0,0.348469533744843,0,0,0,0,0,0,0,0,0.00377668519461203,0,0,0,0,0,0,0,0.172719813876563,0,0,0,0,0,0,0,0,0.0408025739664666,0,0,0.0345069890500871,0,0,0,0.013969119071743,0,0,-0.00207599789245975,0,0,0,0.0539653248075701,0,0
X002353.SZ,0,0,0,0,0,0,0,0.035838791853899,0,0,0,0,0,0,0.0448777778245746,0.313933570939403,0,0.233623595061559,0,0.0779677442140631,0,0,0.076723342107562,0.244146784446513,0,0,0,0,0.0822933466170638,-0.101138389723153,0,-0.304484633189644,0,0,0.121480525381528,0,0,0,-0.196637791462962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877038975672195,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.033698182213562,0,0,-0.152202537227923,0,0,0,0,0,-0.0421084493524084,0,0,0,0,0,0,0,-0.0310209834592991,0,0,0,0,0,0,0,0.124142146129458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180769890931302,0,0,0.0591812868234789,0,0,0,0,-0.0114199592830275,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124513160293769,0.216092536326348,0.143195535472149,0,0.123841440810758,0.0974793191239723,0,0,0,0,0,0,0,0,0,0,-0.0806894721917235,0,0,0.27220157449936,0,0,0,0,0,0,0,0,0.11578811515187,0,0.0996958102144697,0,0,0.116969712401327,0,0,0,0.0392355598010794,0,0,0,-1.73472347597681e-18,0,0
X300037.SZ,0,0,0,0,-0.186878841450794,0,0.154915854201975,0,0,0.262294059049841,0,0,0.0646665622552997,0,0,0,0,0,0,0.0349324062620358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115525870597569,0,-0.28071735235094,0,0.138384811001926,0,0,0,0,0,0,0.264537629842957,0,0,-0.0530397920656201,0,0,0,-0.102297787028321,0,0
X600315.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113773316377916,0,0,0,0,0,0,0,0,0,0,-0.0560139735268234,0,-0.113897002773646,0.120428632696008,0,0,0,0,0.277259170075118,0,0,0,0,0,0,0,0,0,0,-0.00490549625191413,0,0,0,0,0,0.0239174590041123,0,0.334159946241405,0.0931758880450805,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448662205958295,0,0,0.486459878920116,0,0,0.0330144290284445,0,0,0,0,0.222335153738976,0,0,0,0.0247486873032011,0,0,0,0,0,0,0,0,0.185547553591595,0.103483724308815,0.0862645693991631,0,0,0,0,0,0,0,-0.0437804918444124,0,0,0,0.0657942583971142,0,0
X601992.SH,0,0,0,-0.0496035460228789,0,0,0,0,0,0,0,0,0,0,0.0984870585832082,0.0163432435293684,0,0,0,0,0,0,0,0.0333045647310191,0,0,-0.000617493924538583,0.135838968686592,0.0917979188256603,0,0,0,0,0,0,0,-0.157153803665531,0,0,0,0.0110454946556002,0,0,0,-0.0107387927182965,0,0,0,0,0,0,8.67361737988404e-19,0.0120139306997612,0,0,0,0.0168859638643417,0,0
X000830.SZ,0,0.357116515268489,0,0.271123816062509,0,0,0,0,0,0,0,0,0.274231044806644,0,0,0,0,0.0141059319421478,0,0,0,0,0.36889307763712,0,0,0,0,0,0.0546438809212343,0,0,0.0605670775339501,0,0,0,0,0,0,0,0,0,0,0,0,-0.124361755126539,0,0,0,0,0,-0.107866469518818,0,0.00806560795757776,0,0,0,5.42101086242752e-20,0,0
