,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600547.SH,X600863.SH,X600098.SH,X002353.SZ,X600307.SH,X600022.SH,X000629.SZ,X600623.SH,X300072.SZ,X600808.SH,X600578.SH,X000060.SZ,X601918.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.78214820460437,0.05637696316903,0,0,0,0,0,0,0,0.0351376610353732,0,0,0,0,0,0,0,0,0,-0.0811360807130163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305546952032838,-3.46944695195361e-18,0,0,0,0,0.027649038093339,0,0,0,-0.0214470755750576,0,0.0206049227923578,0,0,0,0
X600028.SH,0.362494340597811,0,0.0655448351484229,0,0,0.256251800494714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797442202928042,0,0,0.0209146911628833,0,0,0,0,-1.73472347597681e-18,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0687113431885845,0,0,-0.0538133374246827,0.0269435767876026,0,0,0,0,0,0
X601088.SH,0,0,0,0.128510352972081,0.250497308102999,0,0.107519039042624,0,0,0,0,0,0,0,0,0,0,0,0.0868891863717894,0,0,0,0,0,0,0,0,0,0,0,0.143280806504458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138508612462215,0,0,0,0,0,0
X600011.SH,0,0,0.0782461448073119,0,0,0,0,0,0,0,0,0.472032765420703,0,0,0,0,0,0.0986150511671251,0,0,0.187130636275444,0,0,0.0609545774352589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841409909308796,0,0,0,0,0,0,0,0,0,0,0,0.00549873504845746,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.120094225775523,0.0726671248653307,0,0,0,0,0,0,0,0,0,0.340886370679795,0,0,0.0125308069165516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415495487658317,1.38777878078145e-17,0,0.156527839842516,0.0225096615180036,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0731445217573305,0,0.00776262472919908,0,0.209834939066732,0,0.123062799790449,0,0,0,0,0,0,0,0,0.0730192094674603,0,0,0,0,0,0.179660633339176,0,0,0,0,0,0.0890883959508819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600019.SH,0,0,0.306460103917801,0,0,0,0,0.144602391067464,0,0.0100506187441213,0.0795857333661553,0,0,0,0,0,0,0.07594077202969,0.0227721180432379,0,0.0442111486160735,0,0.0385071104190867,0,0,0,0,0.00778048161763517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884949138825736,0,0,0,-0.0527388962082757,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0928756723132156,0,0,0,0,0.506610566703117,0.0977509311943817,0,0,0,0,0,0,0,0,0.315111217434081,0,0,0,0,0,0,0,0.0244488089389194,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.138680343030973,0,0,-0.0764896031050854,0.0128532273262235,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0515540122893951,0,0,0,0.0365152352867325,0.096752912017305,0,0,0,0.132702114347866,0,0,0,0.184014928150446,0,0.0745551634795888,0,0,0,0,0.00754947111675214,0,0,0,0,0,0,0.0928180099537065,0,0,0,0.00375586566566151,0,0.00274399745328687,0,0,0.18628498282091,0,0,0.0147534214825475,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.232163895045525,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238381780595543,0,0,0,0,0,0.147932446616783,0.14648571140714,0,0.0769098427353163,0.0556379975333672,0,0.113862847537188,0,0,0,0,0,0,0,0,0,0
