,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X300072.SZ,X600660.SH,X600362.SH,X601992.SH,X600795.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X600111.SH,X000898.SZ,X600176.SH,X600886.SH,X000786.SZ,X000709.SZ,X000792.SZ,X000553.SZ,X002460.SZ,X600157.SH,X600352.SH,X002271.SZ,X600027.SH,X601699.SH,X600489.SH,X600299.SH,X600219.SH,X600808.SH,X000408.SZ,X000959.SZ,X002092.SZ,X000983.SZ,X002110.SZ,X600583.SH,X600426.SH,X601158.SH,X000883.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.453160172534898,0,0.0349433021020355,0,0,0,0,0,0,0,0.0530042168933223,0,0,0,0,-0.0283513163304824,0,0,0,0,0,0.00843103301133843,0,0,0,0.0495731751773611,-0.0402761126461076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261348344390465,0,0.0109817123585293,-0.00743630552656728,0,0,0,0,0,0
X600028.SH,0.216193682721369,0,0,0,0,0,0,0,-0.00565911925589736,0,0.371856785159426,0,0,0,0,0,0,0,0,0.056368537351875,0,0,0,0,0,0,0,0,-0.01661782749742,0,0,0,0,0,0,0.0644234038606702,0,-0.0717990520678286,-0.0156231182173135,0,0,0,0,0.170862502124409,0,0,0,-0.0964118915150667,0,-0.00747799785641734,0.0110511540837003,0,0,0,0,0,0
X601088.SH,0,0,0,0.0862106964628504,0.188293224393154,0,0,0,0,0,0,0,0,0,-0.00340772138849206,0,0,0,0,0,0,0,0,0,0.0291020138037369,0,0,0,0,0,0,0,0,0.087728788895398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138882800877989,0,-8.67361737988404e-19,-0.00329926551413653,0.0158765628175428,0,0,0,0,0
X600019.SH,0,0,0.120150388766344,0,0.1613052104218,0,0,0,0.0918968567507251,0,0,0,0,0,0,0,0,0,0,0.0689522624393343,0,0.48345069738246,0.0177826618570708,0,0,0,0,0,-0.188033065690621,0,0,0.0884499164526452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168391739080156,-0.0125376072225912,0,0,0,0,0,0
X600585.SH,0,0,0.0950985036965331,0,0,0,0,0,0.204374554321426,0,0,0,0,0.32776882641731,0,0,0,0.0505399676566659,0,0,0,0,0,0,0.305411930419972,0,-0.319880962888644,0.262393248913756,0,0,0,0,0,0.00631468243836736,0,0.0178375478193066,0,0,0,0,0,0,0.0108026582235946,0,0,0,0,-0.0224674912082626,0,-0.0425226572724401,0.055750661647149,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00355536675089772,0,0.0341068004387414,0,0,0.0455258371948415,0.116921105543762,0,0,0,0,0,0,0,0,0,0.00978022560512988,0,0.0904951259693078,0.158979785089116,0.0318977404335356,0,0,0,0,0.0124006081497672,0,0.0257747161668277,0,0,0,0,0,0,0
X600309.SH,0,0,0.0942616951152965,0,-0.080560509112663,0,0,0,0,0,-0.181282585213699,0,0,0,0,0,0,-0.0109774375554217,0,0,0,0,0,0,0.202530227364316,0,0,-0.0319093216331729,0,0,0,-0.0502997428846368,0,0,0,0,0,0.0917826694739006,0,0,0,0,-0.0487089683660305,0,0,0,0,0,0,-0.04470506397348,0.0664341747843075,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0507578249727271,0,0.0209616392272479,0,0,0.0741197423832409,0,0,0,0,0,0,0,0.0294828278340574,0,0,-0.0939500355969355,0,0,0,-0.0209765760696838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570434748608841,-0.0426189538650713,-1.73472347597681e-18,0,0,0,0,-0.00483449768401188,0.0092065643941117,-0.0595843878469019,0,0,0,0,0
X600188.SH,0,-0.0966492694784071,0,0,0.150675398646935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194077049694305,0,0.0690768429957885,0,0.0463883832676225,0,0,0,0.197437729314853,0,0,0,0,0.365576117968315,0,0,0,0,0,0,0,0,0.0722236393856042,0,0,0,0,0,0,0.0209853097615156,-0.0140466294139885,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.119921963056697,0,0,0.0490516258715361,0,0,0,0,0,0,0,0.00681470104826965,0.0318267534989062,0,0,0,0,0,0.0404813837327736,0.0292420248715712,0,0,-0.0662653046026276,0,0,0.117678164004648,0,0.00411003853884752,0,0,0,0,0.108789675302082,0.0328748061854129,0,0,0,0,0,0,0,0.0070439791780355,0.000556812769881993,0,0,0,0,0,0
