,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X600660.SH,X601898.SH,X600688.SH,X600362.SH,X601600.SH,X601991.SH,X002466.SZ,X600795.SH,X600886.SH,X000898.SZ,X600547.SH,X600516.SH,X300072.SZ,X600111.SH,X600176.SH,X002460.SZ,X600027.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X000825.SZ,X000709.SZ,X600299.SH,X601699.SH,X000792.SZ,X600808.SH,X002271.SZ,X002110.SZ,X600426.SH,X000932.SZ,X000883.SZ,X601158.SH,X600315.SH,X600219.SH,X000830.SZ,X000983.SZ,X600489.SH,X000408.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0426532651187252,0.144870400797564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220408998589037,0.0841230982360809,0,0,0,0,0,0.107399153846685,0,0,0,0,0,0.0302963224171555,0.109785781436782,0.0542091537525446,0,0.0237068211922801,0,0,0,0,0,0.0608215071421064,0,0,0,0,0,0,0,0.00862020291829193,0.00375523085719337,0,0,0,0,0,0
X600028.SH,0,0,0.235210228988931,0,0,0,-0.0207702283794348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126382198752215,-0.0675807417487681,0,0,0,0,0,0.194870064603336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683874429681976,0,0,0,0.000937951168250011,0,-0.101269897155838,0,0.0200274021401991,0,0
X601088.SH,0,0.172465514152021,0,0.171439616672263,0.145899625930345,0,-0.0842653795676604,0,0.229873719720685,0,0,0.488786961743884,0,0,0,0,0,0,0,0,-0.00698338393619193,0,0,0,-0.0867864288363858,-0.00859566587282385,0,0,0,0,0,0,0,0.114841547493478,0,0,0.048741644241176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111615694108677,-0.0546945339452009,0,0.0135370939860375,0,0,0,0
X600019.SH,0,0,0.0475949968147244,0,0,0.0589158704651021,0,0,0.204745710807652,0,0,0,0,0.49895328907942,0,0,0,0,0,0,-0.0131126379020534,0,0,0,0,0,0,0,0,0,0,0,-0.109601457640285,0.109472416605554,0,0,0,0,0,0,0,0,0,0,-0.0439305909891593,0,0,0,0,0.0306458246635332,-0.0161640895816992,-0.0236813923823024,0,0,0,0,0,0
X600585.SH,0,0,0.243605120257513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189756672647688,0,0,0,0,0.153543182339773,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410958910157577,0,0.262739355666977,0,0,0,0.149350209205412,0,-0.0427317990724043,0.0262945636110096,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316492136846101,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715306650470535,0,0,0,0,0,0.0136145951534834,0.0920436920992124,0.0279192499402966,0,0,0,0.193390771948612,0,0,0,6.93889390390723e-18,0,0,0.0860470045238151,0,-0.0379031119635273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185883247381274,-0.00845008241614303,0,0,0,0,0,0
X600010.SH,0,0,0,0.159750225537675,0,0,0.218758370619352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260714474312977,0,0,0,0,0,0,0.116041316995465,0,0,0,0.191006644338423,0,0,0,0.0792073565297757,0.0169442156920975,0,0,0,0,0,0
X600188.SH,0,0,0.461784193926165,0.064776828358291,0,0,-0.211564512516836,0,0,0,0,0,0,0,0,0.0383183749929998,0,0,0,-0.135667751326532,-0.130268418761793,0,0,0.298805110703373,0.0240615583535199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03980288990708,0,0,0.642235675832892,0,0.0919645776346744,0,0.175629343037817,-0.0532678110144602,0.036483529294917,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.171337702573474,0,0,0,0,0,0,0,0,0,0,-0.315196565634287,0,0,0,0,0,0.342188692862703,0.0360569398116326,0,0,0,0,0,0,0,-0.385473641092794,0,-0.0543958730827848,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0326077214562503,0,0,0,0,0.203254863806275,0,0
X601898.SH,0,0,0,0,0,0,0.0190716531830731,0,0,0,0,0,0,0,0,0,0,0,0,0.0341502075297922,3.46944695195361e-18,0,0,0.0528055209591351,0.0122277440866297,0,0,0,0,0.131441610025568,0,0.0403302187633958,0,0.161560641088047,0,0,0,0,0,0,0,0,0,0,0.0251829984802516,0.226427318691075,0,0,0,0,0.00917814132277447,0,0,0,0,0,0,0
X600688.SH,0,0.303333436372257,0.0230477730225439,0,0,0,0.0200525624548897,0.0282400974930839,0,0,0,0,0.0991835317012962,0,0,0,0,0,0,0,0,0.00214963013090565,0,0,0,0,0,0,0.0156610559921727,0,0,0,0,0,0.00246190315899775,0,0,0,0,0,0,0,0,0,0.0845309590047955,0,0,0,0,0,0.0252789758095902,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,-0.00299243207253486,0.0205439005056275,0,0,0,0,0,0.314284920442968,0,0.0682233330686414,0,0,0,0,-0.00700996367283679,-0.0119751411718709,0,0,0,0,0.0660736931345405,0,0.108593605148589,0,0,0,-0.156470308857235,0.0825766876816438,0,0,0,0,0,0,0,0,0,0,0.0517622902608403,0,0,0,-0.0486030507078956,0,1.0842021724855e-19,0.00912195390764652,0,0,0,-0.0890027351137794,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.156251642845307,0,0,0,0,0,-0.0347923868683595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782275596119518,0,0,0,0.469714328051064,0.0513582978224517,0,0,0,0,0,0,0,0,0,0,0,0.0856073349038535,0.0888810190454574,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0853713963239268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855334389768154,0.0278917505320327,0.0907662626558629,0,0,0,0,0,0,0,0,0,0.0119980607187571,0,0,0,0.0535945544961224,0,0,0,0,0.151397778428363,0,0,0,0,0,0.0366872300599982,-0.00309188445249725,0,0,0,0,0,0
X002466.SZ,0,0.225371091060431,0.10960110063411,0,0,0,0,0,0.170440559175991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314799463503284,0,0,-0.18291826400944,0,0,0,-0.0133301110500227,0,0,0,0,0.185007537366722,-0.0605385253560278,0,0,0,0,0,0,0,0,0,0,0,0,0.14307384195881,0.0204874408859761,0.636130295902798,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0182306340581581,0,0,0,0,0,0,0,0,0,0.0606611614751604,0,0,0,0,0,0.0870357705290867,0,-8.67361737988404e-19,0.0868634480962523,0,0,0.0256240387866364,0,0,0,0,0,0.107004955227451,0,0,0,0.0077779661587962,0,0,0,0,0,0,0.0596809554435911,0.113353319712376,0,0,0.00374607583171155,0,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0632362096696005,0,0,0.101511235552082,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835102278189888,0,0,0,0.0372139309976087,-0.0671498331298271,0.162662217743786,0.220987161322265,0,0.157612545805216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00732226877619327,-0.0142845777172041,0,0,0,-0.0440011716623475,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454282458520775,0.0752973158069626,0,0,0.129703244612489,0.0495536053647817,0,0,0,0,0,0.0541646757083481,0,0,0,0,0.159973360534383,0,0,0,0.199302989364236,0,0,0,0,-8.67361737988404e-19,0,0,0.0274990517796066,0.11628638746504,0,0,-0.0117942510909919,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141714196354844,0,0,0,0.865297088691898,0,0,-0.0395015111669339,-0.00104422684213034,-8.67361737988404e-19,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0205280334578408,0,0,0,0,0,0,0,0,0,0,0,0,0.0318659962638254,0.151703889455995,0,0,0,0,0.249902963754022,0,0,0,0,0,0,0.0598960712899086,0.133866411180517,0,0,0,8.67361737988404e-19,0,0,0,0,0.382745648427076,0,0,0,0,0,-0.00564349101344861,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.116835905199053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443901589815227,0.409458098324222,0,0,0.156930033583099,0,0,0,0.120926421053407,0.383202368676542,0,0,0,0,0,0,0,0,0,0.152759983377604,-0.158029275511307,0,0,0.122596794492854,0,0,-0.681281299917204,0,0.299330355884293,0,0,-0.0230319434480402,-0.0827035573546963,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.019954472544975,0,0,0,0,0,0,0,0,0,0.103974706410848,0,0,0,0.0278906358346477,0.000593908306811095,0,0,0,0,0.0294698643352758,0.0630003005132079,0,0,0.00152875452119214,0,0,0.144159675369694,0,0.0354547153208156,0,0,-0.0673804453196593,0,0,0,0,0,0,0.240283604038078,0.142153015377099,0,0.027523635586044,0,0,-0.0495106224874793,-0.00205217597207986,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0302638807484734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304251381707911,0,0.206067730500235,0,0,0,0,0,0,0,0.0398463786455819,0,0.170832685556167,0,0,0,0,0,0.053519710534607,0,0,0,0.0529242138102591,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246755010894469,0,0,0,0,0,0.0161707212205049,0,0,0,0.086535281355532,0,0,0.549445293494406,0.257093120972167,0,0,0.118818753741563,0,0.0728559627989564,0,0,0,-0.0704594079307548,0,0,0,0.243118809973639,0,0,0,0,0,0,0,0.0488925862223427,-0.00820413400678574,0,0,0,0.016740520657181,0,0
X600027.SH,0,0,0,0,0,-0.043467986347758,0.355153667939102,0.0686550753647475,0,0.0506586027918464,0,0,0,0,0,0,0,0.550055791178734,0,0,-0.0938849924962463,0,0,0.0724204354861035,0,0,0,0,0.0280497836743835,0.0138873969214831,0,0,0,0,0,0,0.0497644683651531,-0.127529309974392,0,0.0253664676600891,0,0,0,0,-0.0163250102810212,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600352.SH,0,0.048352171764082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174893158700505,0,0,0,0,0,0,0,0,0,0,0.0410943754704903,0,0,0,0,0,0,0,0.12562574377018,0,0.2590274323324,0,0,0.0763921831487834,0,0,0.0254961089204152,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152588487592427,0,0.114189095241631,0,0,0.206722486474617,0,0,0,0,0,0,0,0,-0.113674209845751,0.0570856638194944,0,0,0.0560065899734016,0.0995590099387315,0.181827058800338,0,0,0,0,0,0,0,0,0,0,0,-0.0383619810553775,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0876414460184747,0.0499821135548935,0.177270908304829,0,0,0,0,0,0,0.140235432712517,0,0,0,0,0,0,0,0,0,0,0.426744156349524,0.122653930800127,0.273901370610379,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0442318367979692,0,0,0,0,0,0,0,-0.0534410813984467,-0.00874412852647375,0,0.048835663196061,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185799917054483,0,0.0968661301340911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312374414757244,0,0,0,0,0,0.245968286704187,0,0.109656689380428,0,0,0,0,0,0.0348909905727384,0.0815221272154011,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0690853336608259,-0.0594985452944599,0,0,0,0.0688290485070322,0,0,0,0,0.0176444525779794,0,0,0,0,0,-0.119487778292187,0.237513547210202,0,0.135908150329791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502707346794093,0,0,0.127511086428803,0,0,0,0,0,0.0679716394538425,0,0,0,0,0,-0.0404434721383989,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0227541833203743,0.312505686351163,0,0,0,0,0,0.0345805718985372,0,0,0,0,0,0,0.0741516150776067,0,0,0,0,0,0.00951546894924288,0,0,0.100220533064815,0,0,0,0.0368963640679097,0,0.0215070036713643,0,0.107543874768896,0.0125229014322112,0.023513737859105,0,0,0,0,0.0909824843587354,0,0,0,0,0,0.002887502695053,-0.013862182408472,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.284043854076636,0,0.116098989343803,0,0,0,0,0,0,0,0,0,0,0,0,0.201855645746964,-0.0475573972896139,0,0.050684328127125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138076871570147,0,0.0515458136565887,0,0,0,0.00275514231430313,-0.0105074652468749,0,0,0,0,0,0
X601699.SH,0,0,0.276848016560324,0,0,0,0,0,0.146937612841322,0,0,0,0,0.248191028501022,0,0,0,0,0,-0.296749380076757,0,0,0,0,0.110269665588816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228853716413788,0,0,0,0,0.00146225654678992,0,0,0,0,0,0,0
