,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X600188.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X000301.SZ,X601898.SH,X600111.SH,X600011.SH,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X600348.SH,X000983.SZ,X601991.SH,X000786.SZ,X600803.SH,X002080.SZ,X600096.SH,X000723.SZ,X300073.SZ,X600160.SH,X601699.SH,X600027.SH,X600141.SH,X600219.SH,X600378.SH,X600157.SH,X600801.SH,X600549.SH,X002353.SZ,X002407.SZ,X600295.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.142425725291991,0,0,0,0,0,0.0123896556364361,0,0,0,0,0,0,0,0,0.0928097867219379,0,0,0,0,0,0,0,0.00382935608330188,0.0994485010531921,-0.0838355112106925,-0.125897865567241,0,0,0,0,0,0,0.110996383543739,0,0,0,0.0475943604998498,0,0,0,0,0,0,0.0841608272790205,-0.00940365134270589,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.112425064623631,0.185097342278465,0,0,0,0,-0.0276747266663094,0,0,0.0741526517302418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402018907775586,0,0,0,0,0,0,0.346839911414492,0,0,0,0,0,0,0,0.0299432773859508,0.0615370924074845,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0278620804442508,0,0,0,0,0.033730131313045,0,0,0,0,0.0278272986536725,0,0,0,0,0,0,0.0961707717454791,0,0.0193639707983095,0.00983882205633528,0,0,0,0,0,0.0215793259951698,0,0,0,0,0,0,-0.0117159847132494,0,0,0.00200381030890686,0,0,0,0.087438576578627,0,0,0,0,0,0.0256266602981121,0,-0.0189297427214105,0,0,0,0,-0.0157581469783747,0,0
X600309.SH,0,0.0898675122755815,0,0,0,0,0,0,0,0,-0.0613389156563629,0.0447298910698871,0,0,0,0,0.015651770777187,0,0.110784315654768,0,0,0,0,0,0,0,0,0,0.0169631643725917,0,0,0,0,0,0,0,0,0,0.034744846381622,0,0,0,0,0,0,0,0.0197614095969177,-0.0081586961717082,0.0677260778954105,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.646339361096068,0,0.0209480054671315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155996172662525,0,0,0,0,0,0,0,0,0,0,0,0.102995845792907,0,0,0,0,0,0,0,0,0,0.0196749324232835,0,0.0895458144300494,0,0,0,0,0,0,0,0,0.0639577898802481,0,0
X600188.SH,0.0780632517542924,0.0540177127064712,0,0,0,0,0,0.0350986278279295,0,0,0,0.379925261304323,0,0,0,0,0,0,0,0,0,0,0,0.061303936184696,0,0,0,0,0,0.0609415732701621,0,0,0,0,0,0,-0.0293941692107387,0,0.276590834085022,0,0,0,0,0,0,0,0.0265895241759049,0,0.0493597770206151,0,0,0,-0.0229299436038969,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.133183118702615,0,0,0,0,0,0,0,0.0436104553173817,0,0,0,0,0.187450290087022,0,0,0.084833458615775,0,0,0,0,0,0,0,0,0.00887734117490788,0,0,0,0.0337210685560838,0,0.0531060785213165,0.0867071338639621,0.0714537233403587,0.0864962166299103,0,0,0,0,0,0,0,0,0.0860985055134472,0,0,0,0,0,0,0,0,0.0621882527764377,0,0
X600585.SH,0,0,0,0.0105996495090925,0,0.117992369086287,-0.028024156342851,0,0,0,0,0,0,0,0,0.127496801412227,0,0,0,0,0.0595253788773782,0,-0.031576769113545,0,-0.0665308144474806,0,0,0,0.00074859969905245,0,0.144253944855538,0.0852927588492831,0,0,0,0,0,0,0,0,0,0,0,0,0.226703945186377,0.0421714557400319,0,0,0,0,0,0,-0.0397611961568492,0,0,0,-0.0112849535977861,0,0
X000792.SZ,0,0,0,0,0.300026024109021,0,0,0,0,0,0,0,0,0.0910878469584106,0.0245299357885296,0,0,0.0593480530889816,0,0,0,0,0,0.0923804858370727,0,0,0,-1.38777878078145e-17,0.0848985126845098,0,0,0.022455982154444,0,0.0394316767849202,0,0,0,0,0,0,0,0.222901209702367,0,0,0,0,0,0,0,0,0,-0.0468314981219529,0,0,0,0,-0.0303508684378953,0,0
X600019.SH,0.0310988173689692,0,0,0,0,0,-0.0218590150641521,0,0,0,0,0,0,0.114142523946605,0,0,0,0.0671213572897525,0,0,0.0704268653039202,0,0,0.0619958564326296,0,0,0,0,0,0,0,0.0179701709651262,0,0,0,0.159077681545229,-0.0246346830232125,0,0.0650962093888702,0,0,0,0,0.0382287008007166,0,0,0.0429237754880107,0,0.0170985711527818,0,0,0.0337724022499356,0,0,0,0,0.0225456744226788,0,0
