,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600660.SH,X600011.SH,X600010.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600096.SH,X000786.SZ,X000723.SZ,X000408.SZ,X000983.SZ,X600803.SH,X300073.SZ,X601991.SH,X002080.SZ,X600141.SH,X601699.SH,X600486.SH,X600219.SH,X002192.SZ,X600027.SH,X600801.SH,X000959.SZ,X002353.SZ,X600157.SH,X002497.SZ,X600489.SH,X600295.SH,X000932.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.299238311104801,0,0.135294100318144,0,0,0.115076063021381,0.0398655903170512,-0.0919497870773636,0,0,0,0,0,-0.0663936258420199,0,0,0,0,0,0.0609500805228421,0.0281633352566938,0,0,0,0,0.144284115304621,0,0,0,0.230078454479731,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373288326364577,0,0.000847364424115702,0,-0.00453852066024493,-0.0132614346595002,0,0,0,0.0345261824131346,0,0
X600111.SH,0,-0.0835810670244696,0,0,0,0,0,2.77555756156289e-17,0,0,-0.1067239262944,0,0,0,0,0,0,0.139688828441018,0,0,0.453900905181531,0,0,0,0,0,0,0,0.027030630883786,0.0324879463157953,0,0,0.0213590429281445,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.278107093251848,0,0,0,0,0,0.0263570857468649,0,0,0,0,0.254383535516425,0,0
X002271.SZ,0,0,0,0,0,0.189629178569007,0,0,0,0,0,-0.0550236322665303,0,0.218126010782402,0,0,0,0,0,-0.0182379259491499,0,0,0,0,0,0,0,0.752165775466514,0,0,0,0,0,0.0653836373084019,0,0,0,0,0,-0.0496700302498578,0.0194890371179018,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.07841342642858,0.020100234883929,0.0069318906810918,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0929282000169199,0,0,0,0,0,0.0277308479927705,0,0.248043627619168,0,0,0,0,0,0,0,0,0,0.159126718081684,0,0,0,0,0,0,0,0,0.0564367614430594,0,0,0.0248211461603653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454780405113154,0,-0.020561929344681,-0.156194943590276,0,0,0,0,0,0
X600011.SH,-0.39813273548929,0.0855349228062183,0,-0.0866466980980955,0,0,0,0,0,0,0,0,0.195743470707378,0.229896941165533,0,0,0,0,0,0,0.289815095257131,0,0,0,0,0,0,0,0,0,0,0,0.195648564266425,0,0,-0.337880426579938,0,0,0,0.188555437085654,0.647278692015777,0,0,0,0,0,0,0,0,0,-0.0279154921268284,-0.0094076698798054,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.424863059668138,0,0,-0.0234281087786845,0,0,0,0,0,0,0,0,0,0.0551747634904099,0,0,0,0.148641302866263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965134878571293,0.0279001268197214,0,0.00374648722539527,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.0857972403346053,0,0,0,0.0633026334156105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103896324997836,0.015272103288448,0,0,0,0,0,0,0,0,0,0,0,0,0.0195891452320891,0,0,0,0,0.00426253524416232,0,0,0.00617936573598239,0,0,0.0200449719651409,2.16840434497101e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551248611604784,0,0.390587690329624,0.0601393769677248,0,0,0.0453534923062815,0,0,0,0.0462736243500219,0,0,0.0772237776205141,0,0,0,0,0,0,0,0,0,0.0622905848269277,0,0.0104933809009694,0.0110988024334561,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0330695319941176,0,0.0120202347544281,0,0,0,0,0,0,0.174840447140441,0,0.121328702551293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226777186284967,0,0.0321313631171121,0,0,0,0,0,0,0.0230265440359927,0,0
X600547.SH,0,0,0,0,0,0,0.011849436714123,0,0.0827767148593318,0,0,0.0470428944120788,0,0,0,0,0,0,0,0,0.0765413873876951,0,0,0,0,0,0,0,0,0.163847096373062,0,0.0152181423907341,0,0,0,0,0,0,0.0502325058901262,0,0,0,0,0,0,0,0.345867164815912,0,0,0,0,0.0151036335288228,-0.106376686202968,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.113394782299949,0,0,0,0.123356781665102,0,0,0.0256615730032667,0.0286743553675002,0,0,0.0169500813220156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15407386849569,0,0,0,0,0.0991749872403278,0.0855027124645499,0.291840536516322,0,0.0121081315300661,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.087017771949166,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.03270012759457,0,0,0,0,0,0,0,0,0.13394090700024,0,0,0,0,-0.00798771418173933,0,0,0,0,0,0,0,0,0.00722396443333814,0,0,0,0,0,0,0,0,0,-0.0314677087520151,0,0,0,0,-0.0653114544674298,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0906477602468711,0,0,0,0,0,0,0,0,0,0,0,0,0.0250380093967408,0,0,-0.0691574817093867,0,0,0.0471958177451762,0,0,0.341807970115935,0.0418646474246529,0,0,0.0250554635727887,0,0,0.10574085908866,0,0.0738376315562592,0,0,0,0,0,0,0,0,-0.0159404324739083,0.0572241916834883,0.0197395255248283,0,0,0.037010568437528,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522814883504611,0,0,0,0,0.0095256992924724,0,0,0,0.00131415114873202,0,0.00743223651243518,0,0.0381918253166236,0,0,0,0,0,0,0,0.248208749954229,0,0,0,0,-0.0610604545100061,0,0.156705075109568,0,0,0,0,0,0,0,0,0,0.0110722273376827,0,0,0,0,0,0,0
X600426.SH,0,0.0610365606455771,0,0,0,0,0,0,0.109002986023273,0,0,0,0,-0.301216322575924,0,0,0,0,0,0,0,0,0,0,0,0,0.21796019233629,0.147024665647279,0,0,0.0132521710908681,0,0,0,0,0,0,0,0.240016333961063,0,0,0,0,0,0,0,0,0.0137469697788438,0.010472273368374,0.131022364779751,0,-0.00685674413803444,0.0302613549417468,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0403716524250592,0,0,0,0,0,0,0.0158320536001201,0.00327310775807714,0,0,0,0,0,0,0,0.00106517956332017,0,0,0,0,0,0.0136206952114107,0,0.104693312244457,0.0228827202838464,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.141184523961332,0,0,0.0969842133621485,0,0.0262212196930207,0.00500741907785365,0.25188604711413,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.151093696635914,-0.0516087719240908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852568639197498,0,0,0,0,0,0,-0.0930250154108121,0.113410882723582,0,-0.0198031860979148,0,0,0,0,-0.113351005847,-0.004379696501658,-0.00720600082443542,0.240471159211223,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.281754693404594,-0.0980176310332989,0,0,0.0726650557039328,0,0,0,0.152938795015294,0,-0.238483426089646,0,0,0,0,0,0,-0.136317024158322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209710611085613,0,0,0,0,0.0693310198506002,-1.38777878078145e-17,0,-0.000992756605888346,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0325148845583357,0,0,0,0.141843572699864,0,0.119789892710272,0,0.0384727033111389,0,0.0890377045962656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166433972634522,0,0,0,0,0,0,0,0,0,0,0,0,0.192112718777034,0,0.0672292700258733,0,0.0302796458314192,-0.0646751703793929,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0846024302573209,0,0,0.0626494557386682,0,0,0,0,0,0.0657517203561999,0,0,0,0,0,0,0,0,0,0,0.212494524892683,0,0,0,0.181327870569099,0,0,0.156988801149698,0,0.0286307056348546,0,0.0669629598222627,-0.180173905558479,0,0,0,0,0.115647262318092,0,0,0,0,0,0.00714164503678702,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.560693888375377,0,-0.00760843411438977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103386637626836,0,0,0.0511223642225222,0.476583160336558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168974746798948,0.0449663624177987,0,0,0,0.00209981531049771,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.106838943699687,0,0,0,0,0,0,0,0.0851714684870868,0,0,0,0,0,0,0,0,0.0531570935582687,0,0,0.00261164336534675,0,0,0,0,0,0,0,0,-0.000851053222513694,0,0,0,0,0,0,0,0.0573432017666571,0,0.164729039200571,0,0.00885913654617289,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.293909439081365,0,0,0,0,0,0,0,0,0,0.147859918088489,-0.0621252018184865,0,0,0,0,0,0,0,0,0,0,0.123575209623372,0,0,0,-0.0494686376354449,0,0,0,0.162873163475896,0,0,0,0,0.0926374272748025,-0.115071258904199,0,-0.0687274506718078,0,0,0,0,0,0,0.188176222038201,0,-0.00789837460664741,0.11675670543193,0.0252999899673633,0,0,-0.0847525028646239,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0076469012540496,0,0,0,0,0,0.0709822357509081,0,0,0,0,0,0,0,0.0657542870709509,0,0.0274388453607477,0,0,0,0,0,0,0,0,0,0,0,0.0916874084324623,0,0.286789259481101,0,0,-0.0327861238698338,0,0,0,0,0,-0.00903168264808905,-0.00511702356777953,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0207027000784623,0,0,0,0,0,0,0,0,0.0138841357982152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169867639164256,0.0179704805215216,0,0,0.209102265274758,0,0,0,0,0.0145267767356368,0.0930383551555461,0.0276482123703588,0,0,0,0,0,0.0556466302729725,0,0.0165986920132085,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,-0.090514101955449,0,0,0,0,0,0,0,-0.0331473337165094,0,0,0.0572388447058773,0,0,0,0,0,0,0,0,0.616634568496276,0,0,0.0502373110574512,0,0,0,0,0,0,0,0,0,0.0554806313755843,-0.0501670098906538,0,-0.14676027580871,0,0,0,0,0,0,0,0,0.0396327539764255,0.0487864452997825,0,0,0,0.021754729078828,0,0
X601699.SH,0,0,0,0,0,0,0.132182661493688,0,0,0,0.189125405120217,-0.234523231669343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782322552036272,0,0,0,0.443902995807685,0,0,0,0,0,0,0,0,0,0,0,0.114836533480854,-0.000810431071125147,0,0,0,0.0488179568357674,0,0.276742991271366,0,0.0458449854441849,0.0220210354711317,0,0,0,-0.0354017927553093,0,0
X600486.SH,0.159927023074628,0,0,0,0,0,0,0.161526470599369,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0643885961890935,0,0,0,0,0.0998537907464896,0,0.0498089847252947,0,0.0296364830722812,-0.0356795917623373,0,0,-0.121463204105425,0,0,0,0.046688931603569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320735795548841,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.022040583022964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25312941547911,0,0,0,0.145664527282433,0,8.67361737988404e-19,0,0.114236699416639,-2.71050543121376e-20,0,0,0,0,0.0542082447804903,0,0,0.0116366491322306,0,0,0,0,0,0,0,0.0728516430871373,0,0.100444303077003,0,0,0,0.00624600603891195,0,0,0,0,0,0,0
X002192.SZ,0,-0.045871959284001,0,0.252045058400297,0,0,0,0.529760943330424,0,0,0,-0.0551625840781553,0,0,0.0856217100169775,0,0,0,-0.229605235685157,0,0,0,0,0,0,0,0,0,-0.030876931254598,0,0,0,0.105668687739008,0,0,0.0633013805664517,0,0,0,0,0,0,0,0,0,0.0734846957044892,0,0,0,0.0838904824235946,0,0,-0.072168984501422,-0.0661051410324532,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107563042090597,0,0.285225443835287,-0.0130623750559233,0,0,0.247492304734675,0,0,0,0.191129317860578,0,0,0,0,0,0,-0.00566449052502268,-0.055844374270342,0.0122589320445978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138477977171952,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.227192018406787,0,0,0,0,0,0,0,0,0,0,0.0985587350135475,0,0,-0.00469311658970346,0,0,0.167882123967175,0.0103722077711554,0,0,0,0.220923473570709,0,0,0,0,0,0,0,0.017244497779229,0.0330713270192189,0,0,0.0158605332149665,0.0628220481678223,0,0,0,0,0,0,0,0,0,0,-0.0501264711544026,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286031249718143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480360889181949,0,0,0,0,0,0,0,0,0.0611136680889401,0,0.108419890565869,0.270477761195357,0,0,0.00938475810515692,0,0,0,0,0,0,0
X002353.SZ,0.320290077574121,0,0,0,0,0,0,-0.0942730949658431,0,0.278190522749848,0,0,0,0,0,0.25949490960432,0,0,0.10662539680362,0,0,0,0,0,0,0,0.105483260340765,0,0,0,0,-0.0365994494277627,0,0,0,0,0,0,0,0,0,0,0,0,0.138379962857089,0,0,0,0,-0.103060508860159,0,0.0321438127902492,-0.0810315437822042,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0855659809967702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119566005279757,0,0.0290403722903663,0,0,0,0,0.0695926872549767,0.037411729504517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151451883154009,0.179816586318614,0,0,0,0,0.0652580338159662,0,0,0.0121790372008152,0.0334065789704215,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0,0.306205799744664,0,0,0,0,0,0,0,0,0,0.0105020027639055,0,0,0,0,0,0,0,0,0.0752990459076104,0,0.0530662929600145,0,0,0,0,0,0,0,0,0,0,0.132149876851664,0,0,0,0,0,0,0,0,0,0.181455152608764,0,0.0375352167412056,-0.0697548872558637,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.00989526210136089,0,0,0,0,0.0507732989694215,0,0,0,0.0822824179989433,0,0.0195034044274662,0.0352770154267732,0.189304553999535,0,0,0,0,0,0,0,0,0.125799624995183,0,0,0,0,0,0,0.023798760740101,0,0,0.0716906651323508,0,0,0,0.07166739447931,0,0,0,0,0,0,0.0227798220249826,0,5.04725181842089e-05,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.185189285403415,0,0,0,0.20091166571824,0,-0.230758342966075,0,0,0,0,0,0,0,0,0.286420778012419,0.0880201553334168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253034480862869,0,0,0,0.139980176441657,0,0.0182876015452678,0,0,0,0,0,0.0416367108810414,0,0,-0.0323498170893406,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0424033746791822,0,0,0,0,0,0,0,0.0822866414448987,0.0108624057741495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512915488032535,0,0,0.00700115386491532,0,0.2119860049966,0,0.0196509973198984,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119627673233641,0,0,0.66665545416282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171259730482102,-0.0546291944051292,0,0.0221373618481312,0,-0.0271084791179387,0,0,0,0.0870167878164449,0,0.0338873427103504,0,0,0,0.0463048467007453,-0.0150981964511475,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.155130710557962,0,0,0,0,0,0,-0.00349018725989467,0,0,0,0,0,-0.126231214416629,0,0,0,0,0,-0.0200948283717581,-0.0142775105495119,0,0,0,0,0,0,-0.196321679759577,0.128720309392019,0,0,0,0,0,0,0,0,0,0,0,-0.0348463811118069,-0.0403672671502851,0,0,0,-0.0761495504578281,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.116219087267297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521834871651311,0,0,0,0,0,0,0,0,0,0,0,0,0.765358833746669,0,0,0,-1.98056068898337,0,0
TED,0,0,0,0,0,0,0,-0.0591210568568872,0,0,0,0,0,-0.22995455736854,0,-0.112287078290784,0,0,0,0,0,0,0,0,0.0721788329077768,0,0,0,0,0,0,0,0.206612433893992,0,0,0,0.0722758578053959,0,0,0,0,0,0,-0.250397720741937,0,0,0,0,0,0,-0.319927097139562,0.216123044139532,0,0,0,0,0.110081230041638,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0394225462640563,0,0,0,-0.148963602007265,0.050230378814401,0,-0.0193145479254724,-0.0209099566254956,0,0,0,0,0,0,0,0,0,0,0.0439628914677111,0,0,0,0.0952800552696034,0,0.102739607134762,0,0.10050443070518,0,-0.145098350144412,0,0,0,0,0,0,0.102874699547028,0,0,0,0,0,0,0,0.00412846903172239,-0.0289434368818045,0,0,0,-0.0642312129224546,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.134540590747795,0.056640877372138,0,0,0,0,-0.269296512501223,0,0,0.066094373931092,0,0,0,0,0,0,0,0,0,0.0529997262966772,0,0,0,0,-0.0990705655277722,0.0229938867773639,-0.142180840358728,0,0,0,0,0,0,0,0,-0.00636540962605228,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,3.61625519440649e-05,0,0,0,0,0.000745977177590672,0,0,0,0,0,0.000964813008567262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235147942800631,0,0,0,0.00261271498833257,0,0,0,-2.71050543121376e-20,0,0,0,0.0101144031312143,-0.00519082082514643,0,0,0,0.0174679549345427,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.428829246082874,0,0,0,-0.107966900425267,0,0,0,0,0,0,0.29818533277065,0,0,0,0,-0.130030314495146,0,0,0.00282317801057571,0,-0.200661280266242,0,0,0,0,0,0,0,0,-0.0443328609170987,0,0,0,0,0,0,0,0,0,-0.416754435858924,0.306435791500258,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597640083884513,0,0,0,0,0,0,0,0,0,-0.00249325437215595,0,0,0,-0.00384374563266219,0,0,8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044755199586115,0,0,0,0,0,0,0,-0.0571289461235719,0.0262523699792957,0,0,0,0.0161828487963267,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00587709681047747,0,0,0,0,0,0,0,-0.0104152775915126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348998447374319,0,0,0,0,0,-0.012435715330337,0,0,0,0,0,0,0,-0.043235206442898,0.0324025636987671,0,0,0,0.00189649965784193,0,0
