,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X000877.SZ,X002466.SZ,X000708.SZ,X600660.SH,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600795.SH,X000786.SZ,X600803.SH,X000723.SZ,X600801.SH,X601991.SH,X600096.SH,X000959.SZ,X600219.SH,X000932.SZ,X600295.SH,X000408.SZ,X000630.SZ,X600027.SH,X000807.SZ,X600486.SH,X000825.SZ,X600985.SH,X000830.SZ,X600489.SH,X600141.SH,X600688.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.201447113981793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142743646813309,0,3.46944695195361e-18,0,0,0,0.106758315150348,0,0,0,0.0480672541268127,0,0.110887891268835,0,0,0,0,0,0,0,0,-0.022298889502616,0,0,0,0,0,0
X601088.SH,0.0432541424622023,0,0,0,0,0.0689785867475324,0,0,0,0.231000717846588,0,0,0,0,0,0,-0.08116632254005,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368756137750897,0,0,0,0,0,0,0,0.0214825638310968,0,0,0,0,0,0
X600028.SH,0.00854156856550546,0,0,0,0,0,0,0,0,0.0396666338322271,-0.0435563961031567,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0119551896382868,0.024640603215858,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0643821191625914,0,0,0,0.0337765523453535,0,0,0,0,0,0,0.127650726474882,0,0,-0.0168693549302206,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226275892070708,0,0.138726417443644,0,0,0,0.155072786975481,0,0,0,0,0,0,0,0,0,0,0,0,0.00906695446616075,0,0,0,0,0,0.0363264238102899,0,0,0,0,0,0,0,0,0,0,0,0.00146572150875311,0,0,0,0,0,0
X600585.SH,0,0,0,0.016502876572214,0,0,-0.0355928106505463,0,0.00294523046734497,0.0149028783464023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145120938211403,0,0,0,0.0570982058947007,0,0,0.428153994487688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261950366358035,0,0,0,0,-0.00868128401928591,0,0,0,0,0,0,0
X600188.SH,0,0.301041703966606,0,0,0,0,0,0,0.0601509877092218,0,0,0,0,0,0,0,0,0,0,0,-0.0360141504979454,0,0.0703638934779216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118876907003169,0,0,0.561187718061508,0,0,0,0,0,0.0807477394747885,-0.0122276533594461,0.0824951676035077,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0141238029252411,0,0,0,0,0,0,0,0,0.25505636286991,0,-0.0429416159588637,0,0,0.102697394671156,0,0,0,0,0,0,0,0,0,0,0.31396386270966,0,0,0.192191500830518,0,0,0,0,0,0,0,0,0,-0.293561561146722,0,0,0,0.226831398911429,0,0,0,0.0381419570973305,-0.0241539074639733,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.115693359905889,0,0,0,0,0.114483805617696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536720182036984,0,0,0.181447602835793,0,0,0,0,0.192549338250796,0.134939252070399,0,0,0,0,-0.0253680141071228,0,0,0,0,0,0,0,0,0,-0.004211327391267,0,0,0,0,0,0
X002460.SZ,0,-0.071891038423575,0,0,0,0,0.0893767192937537,0,0,0,0,0,0.0990158478240478,0,0.530410124448395,0,0,0,0,0,0,0.160718760201308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.169685302364137,-1.73472347597681e-18,-0.0302678525493915,0,0,0,0,0,0
X601898.SH,0,0.0653424171308938,0,0,0,0,0,0,0,0,-0.0236848761333898,0,0,0,0,0,0,0,0.0436558636893419,0,0,0,0,0,0,0.224159138740725,0,0,0,0,0,0,0,0,0,0,0,0.0269693959377964,0,0.127946550927163,0,0,0,0,0.316846050047029,0,0.0584198023347477,0,0,0,0,-0.0223016537830733,0.000276455543264234,0,0,0,0,0,0
