,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600010.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X600111.SH,X600188.SH,X600027.SH,X600309.SH,X600688.SH,X000898.SZ,X601158.SH,X601992.SH,X600583.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000825.SZ,X002353.SZ,X600489.SH,X000629.SZ,X000027.SZ,X600547.SH,X000630.SZ,X600549.SH,X600660.SH,X601699.SH,X600808.SH,X000831.SZ,X000959.SZ,X600578.SH,X600352.SH,X600315.SH,X600008.SH,X600307.SH,X000983.SZ,X000937.SZ,X002470.SZ,X600863.SH,X000878.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.700137934119144,0,0,0,0,0,0,0,0,0,0,0,0,0.050562977743072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395009080465948,0,0,0,0,0,-0.0227700605213082,0,0,-0.0833334330969076,0,-0.0367064108939506,0,0
X600028.SH,0.595470595221531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144722532825419,0,0,0.304165260085287,0,0,0,0,0,0,-0.0504373205258684,0,0,0.109641880810252,0,0,0,0,0,0,0,0,0.0160909302425453,0,0,0,0,0,0,0,0,0,0,-0.119063537244445,0,0,0,-0.025158560057307,0,0,0,0,0,0,0
X601088.SH,0,0.0978006434702998,0,0,0,0,0.165254204208199,0,0,0,0,0,0,0,0.116293167856976,0,0,0,0,0,0.0798754643041853,0,0,0,0,0,0,0.0154183692685625,0,0,0,0,0,0,0,0,0,0.115269995328928,0,0,0,0,0.036467917892781,0,0.145296835962095,0.0198054978401888,0,0,0,0,0,-0.0108247717495219,0.00622095168420905,0,0,0,0,0,0
X600011.SH,0.0453694916109972,0,0,0,0.187101394937364,0,0,0,0.00863179492589522,0,0,0,0,0,0.00161685501002357,0.281178157234308,0,0.197355946822639,0,0,0,0,0,0,-0.0876794220719029,0,-0.0466711367334724,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.107744923022638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228869141567518,-0.0384078914175643,0,0,0,0,0,0
X600019.SH,0,0,0,0.171041814412359,0,0,0,0,0,0,0,0,0,0,0.0798764869928001,0,0,0,0.112455524889837,0,0,0,0.242849374025315,0,0,0,0,0,0,0.121692043614933,0,0,0,0,0,0,0,0,0.0882386983620286,0,0,0,0,0,0,0,-0.040064735367256,0,0.0527994436111174,0,0,0,0.0257462836728174,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0413033095691817,0.162061096123532,0,0.0588954038561748,0,0,0,0,0,0,0,-0.0796990648041132,0,0,0,0,-0.0194591889076318,0,0,0,0.0146455575172587,0,0,0,0,0,0.0955596618346191,0,0,0.00438707567143447,0,0,0,0,0,0,0.0871238896031958,0,0,0,0,0,0,-0.0361666050699396,0,0,0,0,-0.0109148048683295,0,0
X601898.SH,0,0,0.0287188768952152,0,0,0,0,0,0.0362118012443088,0.321733274209148,0,0,0,0,0.0842920244877571,0,0,0,0,0,0.11280363048206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692609092397271,0,0.0184968043906207,0,0,0,0,0,0,0.164957982000554,0,0,0,0,0,0,-0.0174576494461178,-0.0297867087891378,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0149612664969319,0,0,0,0,0,0.0213536984441546,0.0801008909622323,0,0,0,0.00475511440126177,0,0,0,0,0,0,0.00196722940592524,0,0.10780283989951,0,0,0,0,0.067897904347831,0.0470209506207946,0,0,0,0.139847248770902,0,0,0.0134522454360959,0,0,0,0,0,0,0.0102000508398601,0,0.0141157088571729,-0.0336434874658987,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0766252866626509,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.381592108090048,0,0,0.0128808744356326,0,0,0,0.253688620929022,0,-0.0743938391000058,0,0.00769618852584221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588266239907506,0,0.0641165299918197,0,0,0,0,0,0,0,0,-0.0933483997925268,0,0,0,0,0.0699528914991399,0,0
X601600.SH,0,0,0,0,0,0,0.0477163305101502,0.123926776566114,0.0794673310298579,0,0,0.232778407552376,0,0,0,0,0,0,0.174804615970769,0,0,0,0,0,-0.0596228107693799,0,0,0,0.0649963935493006,0.0880564053397912,8.67361737988404e-19,0,0,0,0,0.0368015962214516,0,0,0.0490895722766386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
