,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X601991.SH,X600803.SH,X000983.SZ,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X600160.SH,X000408.SZ,X600219.SH,X000932.SZ,X300037.SZ,X600995.SH,X000539.SZ,X002409.SZ,X000629.SZ,X600612.SH,X002080.SZ,X600688.SH,X000933.SZ,X600096.SH,X600348.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258920451522087,0,0,0,0,0,0,0,0,0,0.607924890052234,0,0,0,0,0,0,0,-0.0216181248379665,0,0.0885295344356399,0.023943353140369,0,0.0331335394048726,0.0317542914118385,0,0,0,0,0,0,-0.00434173898367875,-0.0338820319008317,0,0,0,0,0,0
X601898.SH,0,0.0645395666375914,0.37657162879055,0,0.210329951979341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21037924897833,0,0,0,0,-0.348150436933735,0,0.0850794101698181,0,0,0,0,0,-0.100526852011578,0.0584023387286815,0,0,0,0,0,0,0,0,0,0.037341477108871,0.0197509666133227,0,0,0,0,0,0
X000792.SZ,0.0318533372542378,0,0,0,0.0700384670696478,0,0,0,0.0529021643737467,0.293773389210815,-0.0240683818240067,0.0420497362940691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056756165127289,0.114057999785636,0.108086014975098,0,0.0187920031582475,0,0,0,2.16840434497101e-19,-8.67361737988404e-19,0,-0.00655180552463929,0,0,0.0401415903001097,0,0,0,-0.0350233404142542,0,0,0,0,0,0,0
X601600.SH,0.0802455157028161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197417207398833,0,0.547846195807076,0.193334424825985,0,0,0,0,0,0.0411913633919671,0,0,0,0,0,0,0,0,0,0,-0.0859611844560521,0,0.109971845788202,-0.17988143784721,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.083053777136868,0,0,0,0,0,0,0,0,0,0,0,0,-0.062959601424021,0.0258126591978042,0,0,0,0,0,0.0982961121901904,0.0288847112094113,0,0.150557702067577,0.0863794225872209,0,-0.0916250041830582,0,5.42101086242752e-20,-0.0914074393602205,0,0,0,0,0,0.0335337311265578,0,-0.0986589436538883,0,0,0,0,0,0,0.0784959473416418,0,-0.0157972924012203,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.163342791754101,0.013154060335051,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.020429799929551,0,0,0,0,0,0,0,0,0.0558489179466179,0,-0.05492724865868,0.0278702543826894,0,0,0.0311685111583545,0,0,0,0.0387991631546898,0.0200702437039405,0,-0.0368376396409563,0,0,0,0,0,0.0927551161381641,0,0,0,0,-0.0280414219079041,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.0388865139858625,0,0,0,0,0,0,0,0,-0.0279313717706182,0,0,0,0,0,0,0,0,0,0.0683985452563849,0,0,0,0.0716350342466235,0,0,0.00202535090920538,0.0570209570832545,0.0198190382741068,0,0,0,0,0,0.184166587781164,0,0,0,0.032411064578374,0.0375998592745236,0,0,0,0,0,0,0.0286550598777395,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0189326770931259,0,0,0.175213537451832,0,0,0,0,0,0.00191954156227036,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345258883549071,0.0227126023146351,0,0,0,0,0,0.010006932875051,0,0,0,0,0.0628296361838473,0,0.0191834769970999,0,0,0.0635308755197354,0,0,0.144463601897647,0,0,0,-0.00714773563102042,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.133832006660933,0,0,0,0,0.0415791059934599,0,0,0,0.104167337183475,0,0,0,0,0,0,0,0,0.0964707968165101,0,0.167715187649317,0,0,0,0.195537354036013,0,0,0.0650038771147598,0,0,0,0,0,0,-0.041356001360589,0,0,0.0624485105770055,0,0,0.105070379108644,0,0,0.0697595695373652,0,0,0.100042707863609,0.0224187524352252,0,-0.0638933578009843,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990382112713466,0,0,0.121850304301542,0,0,0,0.0681356225239615,0.114936323207863,0,0.0441499848044205,0,0,0,0.119456107238146,0,0,0,0,0,-0.101454640666726,0.0133729089977333,0,0,0.0174393097479226,0,0,0.0496506617708753,0.0301742401893235,0,0,-0.0119181963886619,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675598523592462,0,0,0,0,0.308432800296995,0,0,0,0,0,0.155279499439264,0.263079787540062,0.00501316319322105,0.249660895456177,0,0,0,0,0.134338278931456,0,0,0.0563591603204735,0,0,0,0,0,0,0,0,0,0.0898253086559487,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.08141748752368,-0.0568525079741413,0.00109891853843688,0,0,0,0,0,0,0,0.0338584700148509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17574952702052,0,0,0,0,0,0,0,0,0,0,0,0.0107340983064172,0.709371044289457,0,0,0,0,0,0,0,0,0.0101770336666927,0.0176396700984103,0,0,0,0,0,0
X600795.SH,0,0.0584559075002001,0,0,0.0262832927792049,0.179179432594779,0,0.100595242667662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381216625692903,0.0876422271894732,0,0,-0.111538682465904,0,0,0,0.0977093613298978,0,0,0,0,0.0194668869893999,0,-0.0612101971655478,0,-0.0713022221353327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294912817931047,0,0,0,0,0,0.0694727329287021,0,0,0,0,0,-0.0748088210908297,0,0,0.0404371344990776,0,0,0,0.14129913743821,0,0,0,0,0,0,0.0379651657804668,0,0.0583140632632164,0,0.0436599904816543,0,0,0,0,0,0,0,0.0268267988155663,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.556781873287475,0,0,0,0.0322132892283329,0,0,0,0.275162280683188,0,0,0,0,0,0,0,0,0.120095537555007,-0.0326290581546937,0,0,0,0.166385161007373,0,0.0908058305269922,0,0,0.183360628162586,0.00742671077207153,0,0.197268271264501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080078901742291,0,0,0,0,0,0,0
X600027.SH,0.00498470289853128,0,0,0,0.0573229719911536,0.408572223272873,0,0,0,-0.17676664056741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751660587596658,0,0,0,0,0,0.0710675423930977,0,0,0,0,0,0,0.0710824287809307,0,0,0.578498519954914,0.00500915155169842,0,-0.0516216042273835,0,0,0,0,0,0,0.262132463039791,-2.16840434497101e-19,0.0409409504857125,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.133692786581282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120714051025663,0,0.448503419393777,0,-0.0822652490669443,0.264913785835574,0,0,0,0,0.116640738487565,0,0,0,0.036558585938931,0,0,-0.121091620928232,0,0,0,-0.0167820748658581,0,-0.103706343092256,0.0424057925819969,0,0.0686268266906057,0,0,0,0,-0.0318562152154102,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266922126879328,0,0,0,0,0,0.255687931941865,0,0.118189361375955,0,0,0,0.288041122142871,0,0.191547225679488,0,0,0.227107096134127,0,0,0,0,-0.0302779721839426,0,0,-0.0183824980113467,0,-0.118297170498186,0,0,0.0787801468569769,0,0,0,0,0,-0.0162471422468206,-0.302086748045778,-0.185039861079173,0,0,0,0
X000983.SZ,0,0,0,0,0.147613276432876,0,0,0,0,0,0,0,0,0,0,0,0.0936411325551917,0,0,0,0,0,0,0.214659023290343,0,-0.0367615155777963,0,0,0,0,0,0.0129544562960037,0,0,-0.151018166791582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408060126836319,0,0,0.00170843997164611,0,-0.0985197240361493,0,0,0,0,0
X600176.SH,0,0,0,0.160905688842485,0,0,0,0.0628121709209155,0,0,0.0894223906093695,0,0,0.153846366642844,0.18996663661078,0,0,0,0,0,-0.30370985345808,0,-0.0374682905293888,0,0,0,0,0,0,0,0,0,0,0.217865072211431,0.0248905400411273,0,0,0,0.200940242065516,0,0,0,0,0,0.159749871802522,0,0,0,0,0,0,0.117728231089547,-0.248596343722908,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.671304818113323,0,0,0,0,0,0,0,0,0.115339155321556,0,0,0,0,0,0,0.0295336387924959,0,0,0,0,0,0.106229618274687,0,0,0,0,0,0.0171744101752365,0,-0.00810411519554953,0.0263889220699941,0,0,0,0,0,0,0,0,0,0.00123524506188263,0,0,0,0,0,0,0
X601699.SH,0.101925074418402,0,0,0,0.0493345377421239,0,0,0,0,0,-0.184767354442305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237469908666234,0,0,0.00860298860816898,0,0.0868184773832211,0,0,0,0,0,0,0,0,-0.0224561984996253,0,-0.170940971453745,0,0,-0.0815317000068891,0.0224478834446573,0,0.190703815677303,0.136890220324529,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0.0183344753025038,0,0,0,0,0,0,0,0,0,0,0,0,0.411249977134156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15553844513107,0,0,-0.115423383183843,0,0,0,0,0,0,0.0775980296208942,-0.0244786775720534,0,0.072333592110659,0,0,0.364284756634486,0,0,0,0,0.0244281588077742,-0.0613249522093421,0.0514420293613728,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.230697158730503,0,0,0,0,0,0,0,0,0,0,0.0218845758238499,0.0770049456154459,0,0,0,0,0,0,0,0,0.423957800830895,-0.244132304439091,0,0,0,0,0,0,-0.0413687058862299,-0.157772067217597,0,0.0127003048936555,-0.173025330434613,0,0,0,0,0,0.00621826191207455,0,0,0,0.02165219194725,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0707797463655718,0,0,0,0,0,0.0629004555933761,0,0,0.109663757082557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149924862485393,0.0405940580540085,0,0,0,0.254560430832087,0,0,0,0,0,0,0,0,0,-0.212418963966304,0,0,0.452289023960898,0,0,0,0,0,0,0.0961375663386138,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.186280761395082,0,0,0.266405963606391,0,0,0,0,0,0,0,0.0415089097454482,0,0,0,0,0,0,-0.105031743923702,0,0,0,0,0,0,0,0,0,0,0,0.0588272952481047,0,0,0,0.0744715475656111,0.0328009897774762,0,0,0,0,0,0,-0.00143248721999902,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.105070096290275,0,0,0.0159624347547443,0.0485668218915121,0,0,0,0,0.158775226436153,0,0,0,0,0,0,0,0,0,0,0,-0.0171976182558614,0,0,0,0,0,0,0,0,0,0,0,0.140320275658869,0,0.0391643303563349,0,0.0195854606967967,0,0,0.0801650917538722,0,0,0,0,0,0.0856503270627386,-0.00829016764095485,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,-0.0364348306344923,0,0,0,0,0,0,0,0,0,0,0,0.0266287622272381,0,0,0.00504819481540346,0.00519776457864816,0,0,0,0,0,0,0,0,0,0,0,0,0.0961766777692118,0,0,0.0495856540011042,0,-0.221122088235834,0.00931699058004587,0,0.209933669926763,0,0,0,0,0.0229827501628631,0,0,0,0,0,0,0
X300037.SZ,0.044297084820542,0,0,0,0,0,0,0,0,0,-0.36624961198549,0,0.178246132344477,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993724138887819,0,0,0,0.138940162458465,0,0,0,0,0.226607012414004,0,0,0,0,0,0,0,0,0.292481438643924,0,0,0,0,0,0,-0.476127553234495,0.0270632912625635,-0.167202240883541,0,0,0,0,0,0
X600995.SH,0.0772370835582041,0,0,0,0.0545715977400895,0,0,0,0,0,0,0,0.277391854531272,0.11123463013837,0,0,0.308746969792737,0,0,0,0,0.248297522679954,0,0,0,0,0,-0.547772663694875,0,0,0,0,0,0,0,0,0,0,0,0,0.486385723299118,0,0.048538836546667,0,0,0,0,0,0,0.165264036639195,0,-0.0317732130021784,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176448462609594,0,0,0,0,0,0,0,0.0385707473991856,0,0,0,0.623648394522952,0,0,0,-0.00137696731753457,0,0,0,0,0.239734900645364,0,0,0,0,0,0,-0.0973697582422445,0,0,0,0,0,0,0,0,0.0596650093977042,-0.00251311628762512,-0.0733799861793347,0,0,0,0,0,0
X002409.SZ,0,-0.060138005266743,0,0,0,0,0,0,0,0.0524766444183547,0,0.176915778037757,0,0,0,0,0,0,0,0,0.268273363492229,0,0,0,0,0,0,-0.533045041447828,0,0,0.01604274545623,0,0,0,0,0,0,0.481370369000474,-0.229021683856728,0.00846259973049266,0,0,0,-0.127795467639602,0,0,0.0940542838722069,-0.508271854344401,0,0,0,0.00256064754697944,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.363071495623286,0,0,0,0,0,0,0,0,0,0,0,0.120398908684564,0.247606395286566,0,0,0,0,0,-0.011152368049825,0,0,-0.0364130586075866,0,0,0,0,0,0,0,0.125724003918974,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0109638628112549,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.376368844404207,0,0,0,0,0,0,0,0.220271056728566,0,0,-0.145417749222199,0,0,0,0,0,-0.0202557283304835,0,0,0.0970542348905909,0,0,0,-0.135239766304617,0,0,0,0.273678496500284,0,0,-0.293909141774736,0,0,0,0,0,0,0,0,0,0.183406541995058,-0.29787744639429,0,0,0,0,0,0
X002080.SZ,-0.0219649263123375,0,0,0,-0.0797530754483367,0,0,0,0,0.140342837915228,0.16560859236631,0,0,0,0,0,0,0,0.381032905846395,0,0,0,0,0,0.268068674439401,0,0,0,0,0.413016048820301,0,0,0,0,0,0.0579435511524616,0,0,0.189762701391108,0.0943054358281025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.236425097680153,0,0,0,0,0,0,0,-0.0292150714937242,0.00738260849346376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124875154199825,0,0,0,0,0.00995250037148414,0,0,0,0,0,0,0,0,0,0.0790045899353167,-0.0294157355103346,-0.00912129562726739,0,0,0,0,0,0,0,0,0,0,0.0599948085223984,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0273488018916055,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0366715358919062,0,0,0.0684101804845282,0,0,-0.103941072489998,0,0.612744196913201,0.0811220401727414,0,0,0,0,0,0,0,0.115736810676942,0,-0.036372065069164,0,0,0,0,0,0,0,0,0.0220406345689345,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,-0.0418213886419976,0,0,0,0,0,0,0,0,0.0804386658935178,0.0225337619201573,0,0,0,0,0,0,0,0,0,0,0.140129082413555,0.0720209740754567,0,0.0770543611506355,0,0,0,0.146762480067434,0,0,0,0,0.024443302869041,0,0,0,0,0.149410803057498,0,0,0,-0.0070412998311726,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.271299292574223,0,0,0,0,0,0,0,0,0.132745495079508,0,0,0,0,0,0.024158469445059,0,0,0,0,0,-0.233222537249294,0,0,0.161656157794455,0,0,0,0.0103639206764134,0,0,0.161115810237407,0,0,0.0447166013089274,0.0734113232837191,0,0,0.0236499794452652,0,0.00630971554456751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.0410497080467435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884819244733261,0.0607419836093162,0,0,0,0,0,0,0,0,0,0.0348903939984561,0,0.0376893109243044,0.213646670548749,0,0,0,0,0,0.00116299551207045,0,0,0,0,0,-0.0023217206293025,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0168171887964934,0,0,0,0,0,0,0,0,0,0,-0.0610056611491262,0,0,0,0,0,0,0,0,0,0,0,0,0.288291992007038,0.143779399207026,-0.0552404641225845,0,0,0,0,0,0,-0.293657140901748,0,0,0,0,0,0,0,0,0,0,-0.118130863419126,0,0,0,0,0,0
Slope,0,0,-0.3185796231133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983825059210839,0,0,0,0,-0.0366758084808145,0,0,0,0.0286007153230282,0,0,0,0,0,0,0,0,0,-0.0334393404481051,0,0,0.0218372857836413,0,0,0,0,0,0,0,0,1.01295293060984,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626268631797425,0.159402178213139,0.229991052628948,0.0621413883060534,0,-0.367023319655552,0.0894041839499235,0,0,0,0,0.0870313064195177,0.27149985278459,0,0,0,0,0,0,0.284208659078866,0,0,-0.233519547332553,0,0,0,0,0,0,0,0,0,0.620887922484886,0,0,0,0,0,0,0
RealEstate_excess,0.133179629013596,0,0,0.015809254265443,0,-0.0110938041761383,0,0,0,0,0,-0.0542999347634557,0,0,0,0,-0.0832827305167366,0,0,0,0,-0.0174349076245366,0,0,0,0,-0.0659764873267152,0,0,0,0,-0.018737438118302,0.0806913593341902,-0.106875137792083,0,0,0,0,0,0,0,0,0,0.112688947782841,0.0391856383036252,0,0,0,0,0,0,0.0247758808791176,0,0,0,0,0,0,0
MKreturn,0,-0.0628999245614982,0,0,0,0,0,0,-0.0538979191232762,0,0.0964783690372934,0,0,0,0,0,0,0,0.111682959016714,0,0.0101415837001225,0,0,0,0,0,0,0,0,0.046610320637815,0,0.0726359674126361,0,0,0,0,0,0.00978545474874115,0,0,-0.0108246750077751,0.0239449865679141,0,0,0,0,0,0,0,0,0.138789235624879,0.00349134719677364,0,0,0,0,0,0,0
MKvol,-0.000771754835818532,0,0,0,0,0,0,0,0,0,0,-0.00177387735084975,0.00190750507096335,-0.00138515691434716,0,0,0,0,0,0,0,0.00212234984532483,0,0,0,0,0,-0.00471190266500115,0,0,0,0,0,0,0,0,0,0,0.00116247195177093,0,0,-0.0017300880587002,0,-0.00170676183205887,0.000511058435821511,0,0,0,-0.00390256025969426,0,-0.00268898976091392,0.00305808145901095,-0.00519271332113264,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310668135521049,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792272975533186,0,-0.000401778099987027,0,0,0,0,0,0,0,0.00513659037963914,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
