,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600886.SH,X600019.SH,X600795.SH,X601898.SH,X601600.SH,X601991.SH,X600027.SH,X600688.SH,X002075.SZ,X600157.SH,X600111.SH,X600362.SH,X600583.SH,X600188.SH,X601992.SH,X601158.SH,X600309.SH,X000539.SZ,X000709.SZ,X000027.SZ,X000898.SZ,X600352.SH,X000883.SZ,X600021.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X000629.SZ,X600307.SH,X600489.SH,X601918.SH,X600863.SH,X600098.SH,X600578.SH,X600623.SH,X600612.SH,X600547.SH,X600808.SH,X000825.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0.00742815864542661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126431308474955,0,0,0,0,0,0,0.0213446458792757,0,0,0,0,0,0.0128183943042465,0,0,0.296587531532994,0,0.00747726600191196,0,0,0,0,0,-0.00165457692297608,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.497204121550809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2251787162632,0,0,0.0483390604492966,0,-0.0143428467460072,0,0,0,0,0.00309031563088826,0,0,0.025405531015752,0,0,0,0
X600188.SH,0,0,0,0,0.0894755328031831,0,0,0,3.46944695195361e-18,0.094237845528516,0,0.13674262721618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638769574286653,-8.67361737988404e-19,0,0.111200812684102,0,0,0,0,0,0,0,0,0,0,0,0.0580883760260913,0,0,0.0324506403045754,0,0,0,-0.00284533027096626,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.374450160622152,0,0,0,0,0.0952954533178401,0.125966675356933,0,0,0,0,0,0,0,0.0806644392789914,0.0149268345607617,0.19130591986436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539403360647789,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0546600427130116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241313338671622,0,0,0,0,0,0,0,0,0,0,0.0340694082759896,0,0,0,0,0,0,0,0,0.25149186039066,0,0,0,-0.00510494568181871,0,0,0,0,0,0
X600309.SH,0,0,0,0.21096161607678,0,0,0,0,0,0.108101670041942,0,0,0,0,0,0,0,0.0186343520269524,0,0,0,0,0,0,0,0,0.102374687100968,0.22992380170649,0,0,0,0,0,0,0,0,0.0388868651447883,0,0,0,0,0,0,0,0.0112776533707832,0,0,0,0,-0.000554467224138059,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.183322351443911,0,0,0,0,0,0,0,0,0.00551535498501021,0,0,0,0,0.106672894319368,0,0,0,0,0,0,0.0538847096746949,0,0,0,0,0,0,0,-0.0824026193944073,0,0.104759189523453,0,0,0,0,0,0,0.111600557204949,0,0,0,0,0,0.0817806117491015,-3.46944695195361e-18,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.256663039151753,0.0281031665917707,0,0,0,0,0,0,0,0,0,0,0,0,0.298493808339724,0,-0.206466754147596,0,0,0,0.0530017339292284,0,0,0,0,0,0,0,0,0,0,-0.0824959036502572,0,0,0.411692451382155,0,0.062258414691625,0,0.00580448755977627,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153055838985359,0,0,0.0802653676174998,0,0,0.00521162252927754,0,0.0101206557870555,0,0,0,0,0,0,0,0,0,0,0,-0.00121574584150294,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.143288163278543,0,0,0,0,0,0,0,0.2450435129735,0.100918243990415,0.0190250134280113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235475298542199,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779973536164636,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406127335575893,0,0,0,0.23767226042209,0,0,0,-1.0842021724855e-19,0,0,0,0.000437569602571449,0,-0.00179440493609569,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283512705115854,0,0,0,0.0465770314817028,0,0,0,0,0,0.0406655485704124,0,0,0.0238329305865672,0.0107194932420242,0,0,0,0,0,0,0,0,-0.00392802031483035,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215842031182201,0,0,0.015516883325513,0,0,0,0,0,0.0161148783751771,0,0,0.0207667261648543,0,0.0343417751304545,0,0,0,0,0,0,0.014427505452476,0,-0.00138336488039554,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0994923734734647,0,0.102190027143823,0,0.0537258041882629,0,0,0,0.271026521664888,0,0,0,0,0,0,0,0.0900443066424124,0,0.0108895431154651,0.00980195013997405,0,0,0,0.0325085622781952,0.0340874158804812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963049615548343,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0111909801455363,0,0,0,0,0,0.125460127473692,0,0.0244875078821748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158736939213486,0,0,0.22883434671727,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.013782035331806,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.00330238711392973,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0315561922428357,0,0,0,0.0673707682207742,0,0,0,0,0.151493168294691,0,0,0,0.0405407402071879,0.0582636349496164,0,0.208415077789879,0,0,0.0678536894332725,0,0.0320797626763564,0,-0.0170934099890088,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.0217068918520935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283199166056439,0,0,0,0,0,0,0.152933410688959,0,0,0.126847513698284,0,0,0,0.0166057555526998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196138016511228,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0617861393914082,0,0,0,0,0,0,0,0,0,0.107078680910052,0,0,0,0,0.0242072851553854,0.10986503915936,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.102615708670166,0,0.0576331536092211,0,0,0.0636207147592855,0,0.0155762103520347,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129913259737605,0,0,0,0.0381565531133492,0,0,0.144731962368677,0,0,0,0,0.123130579832675,0,0.250215144713898,0,0,0,0,0,0,0.0237016219085068,0,-0.0135855491165933,0,0,0,0,0,0,0
X600489.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.153073719717433,0,0.0804658930146749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399516746711354,0,0,0.221383139133124,0,0,0,0,0.00298158322375446,0,0,0,0,0,0.0448048863400258,0,0,0,0,-0.00134454100617812,-0.000743556318979396,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0.00314153256915583,0,0,0,0.131100820650552,0,0,0,0,0,0,0,0,0,0,0,0.15698653537753,-0.0675848739456189,0,0,0.0322151332516758,0,-0.0676275735595963,0,0,0,0,0,0,0,0.0228446695312366,0,0.362395155219611,0,0,0,0,0.0609135187942125,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0299211646247303,0,0,0,0,0,0,0.353203582870886,0,0,0,0,0,0,0.00332738018759123,0,0,0,0,0.0211511963250831,0,0,0,0,0.0289289315582941,0,0,0,0,0,0,-0.00595616775279433,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0893571661059723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271805195988844,0,0,0,0.0660909585333245,0,0.0619857168915032,0,0,0.0727774250511386,0.0128705524076741,0,0.184219478094676,0,0,0,0.142174942271927,0,0,0,0,0,0,-0.0181216640890994,-0.0158344697510004,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.149063128382276,0.200254356117112,0.0126647492884339,0,0,0,0,0,0,0,0.105101469267566,0,0.155623225620182,0,0,0,0.0481108785412187,0,0,0,0,0,0,0,0,0.133217695678443,0.0274654697895366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234366798497975,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498506474499197,0,0.0506730563890086,0,0,0,0,0,0,0,0,0,0.0334693539436698,0.118124293545858,0,0,0.0600676502954677,0,0,0.177108066307576,0,0,0,0.104767357505851,0,0,0.123358054142125,0,0,0,0,0,0,-0.0126927962076226,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178721101216087,0,0,0,0,0,0,0,0.0901940925101973,0,0.152928469320815,0,0,0,0,0.15419988075345,0,0,0,0,0,0.0192309862499834,0,0,0.0537910152167768,0,0,0,0,0.00493031991578638,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529432639366122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655011730709188,0.149274614961542,0,0,0.13368247726585,0,0,0,0,0,0,0.0053703808717914,0,0.215316078380316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0109445211628743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072872763192604,0.0338636255045778,0,0,0,0,0.149275077061782,0,0.0420039038685359,0.0161777467992124,0,0.118812841050148,0,0,0,0,0,0,0,0.150814991387125,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.279797774334277,0,0,0,0,0,0,0,0,0,0,0.159684356340888,0,0,0,0,0,0,0,0.105167850528597,0,0,0,0,0,0.15117264119168,0,0,0,0,0,0,0.0203519734098245,0,0.0999432960134348,0,0.0884421438435143,0,0,0,0,0,0,0,0,0
X600160.SH,-0.0193026373837722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915082698998957,0.245158246364824,0.0785387385156686,0,0,0,0,0,-0.071419249667226,0.218029039631467,0,0,0,0,0,0,0,0,0,0.00682879403702305,0,0,0,0,0,-0.0118478627342821,0,0.098205119986658,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0202568273720636,0,0,0,0,0,0,-0.118412149458497,0,0,0,0,0,0,0.048040746380285,0,0,0.0141450220102172,0,0.0917205295519642,0.136679033287526,0,0,0.0614649476064089,0,0,0,0,0.0174596064544647,0,0,0,-0.00123597794754422,-0.0919667649553196,0,0.147547087027797,0,-0.242214604535673,0,0,0,0,-0.0441712640948491,0,0,-0.0257096422303726,0,0.0357260069361559,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0315386478119723,0,0,0,0,0,0,0,0.371868020725379,0,0,0,0,0,0,0,0,0.153848837798377,0,0,0,0,-0.0633204764048694,0,0.128535508251904,0,0,0,0.0691366595068714,0,0,0,0,0,0,0,0,-0.423065540271406,0,0,0,0,1.17752851582559,0.212556501136097,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488790415540884,0,0,0.271017516427177,0,0,0,0,0,0,0,0,0,0,-0.0355451282647828,0.0771452002017088,0,-0.0693221658010088,0,-0.127087074113072,0,0,0,0,0,-0.0355326450818476,0,0,0,0,0.561522553348307,0,0,0,0,0,0,0
RealEstate_excess,0,0.150175882983014,0,0,-0.148877775224804,0,0,0,0,0,0,0,0,0.138963147706496,0,0,0,0,0,0,0,0,0,-0.144987430085829,0,0,0,0,-0.179090340649611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350082896336826,-0.0817393276711711,0,0.113232313556285,0,0.00294676448006196,0,0,0,0,0,0,0
MKreturn,0.0350407623268521,0,0,0,0,0,0,0,0,0.143265445346279,0,0,0,0,0,0.100107101339113,0,0,0,0,0,0,0,0.514771284426606,0,0,-0.197913582317807,0,0,0.0524753545733003,-0.00612088711639509,0,0,0,0,0,0,0,0,0,-0.152280090890084,0,-0.0112537758533305,0,0,0,0.0256452926105302,0,-0.0552837113505623,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240117090889099,0,0,0,0,0,0,0,0,0,0,0,0,0.00837326627552792,0,0,0,0,-0.00158344856073175,0,0,6.37555134951966e-05,0,0,-0.00248553255153927,0,0,0,-0.00426352513302958,0,0,0,0,0,0,-0.0254753573649778,0.0120254680654055,-0.00509231479369938,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0454585478987983,0,0,0,0,0,0,0,0,-0.0158674197501652,0,0,0,-0.0250962688153833,0,0,0,-0.0518552174273504,0,0,0,0,0,0,0,-0.0670920040830709,-0.060858189596899,0,-0.0187242923579063,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191161905971083,0.0185684450516111,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00252914414200333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487370169463862,0,0,0,0.00143249472366474,0,0,0,0,0,0,0,0,0,0,-7.86994301899875e-05,0,0,0,0,-0.0091065914774023,-0.00763427414439995,0,0,0,0,0,0,0
