,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600027.SH,X600426.SH,X601699.SH,X600803.SH,X000983.SZ,X601991.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000786.SZ,X000408.SZ,X600160.SH,X600219.SH,X000539.SZ,X300037.SZ,X000629.SZ,X600688.SH,X600096.SH,X000932.SZ,X600985.SH,X002080.SZ,X000933.SZ,X600348.SH,X600612.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.261282865286066,0.101044635657066,0,0.145806461252332,-6.93889390390723e-18,0,0,0.181609321994908,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.277573413062979,-0.0741387106411837,0,0.00776802250020914,0,0,0,0,0,0.0785409061033864,0,0,0,0,-0.0649765189506229,-0.147404562451388,0,0,0,0,0,-0.0223266562832179,0,0,0,0,0.0581358142674576,-0.0270187453257167,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0214711262533169,0.169158575575244,0.141296601415071,0,0,0,0,0,0.0523038028248998,0,0,0,0,0,0,0.01617974321583,0,0,0.0581970922681173,0,0,0,0,0.0300485219242577,-0.0365140352427859,0,0,0,0,0.0548402884058696,0,0.0462655453426612,0.0813566292094231,0.067405802973221,0,0,0,0,0,-0.0407853718875573,0,0,0,0,0.0187193543060463,-0.00914170434152007,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.00847355975795434,0,0,0,0,0,0,0,0,0,0,0,0,0.0657765950739783,0,0,0,1.73472347597681e-18,0.0977418258037136,0,0,0,-0.0430289506203916,0,0.0182061317171698,0,0.604338955679954,0,0,0,-0.0314560398929294,0,0,0.0880560719456512,0,0,0,0,0,0,0.0197034043166682,0,0,0.0063322943309508,0,0,-0.0188526233564499,-0.0157268709006501,0,0,0,0,0,0
X601600.SH,0.0878366981045111,0,0,0,-0.0626827506833788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217268958158246,0,0,0,0,0,0,0.0256920774666786,0.00798097771875743,0.465679124195509,0,0.220351349179474,0,0,0,-0.00786884762395995,-0.054887870617652,0,0,0,0,0,0,0.050307008608393,0,0,0,0,0.0929948379257329,0,0,0,0,0,0,0
X600886.SH,0.109602954443367,0,0,0.0346952999505714,0,0.0590961657408307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279991504949136,0,0.00500979423031729,0.00321611018318334,0,0.00983007638536752,0,0,0,0,0,0,0.030301197509421,0,-0.0194976466294861,0,0,0,0,0,0,0,0,0,0,0,0.001105670132175,0,0,-0.00733182686405124,0.00601639404471451,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.00531986669362435,0,0,0,0,0,0,0,0,0,-0.018612880728486,0,0,0.202503607484415,0,0,0,0,0,0,0,0,0,0.13278697659352,0,0,0,0,0,0,0,0.101768252768164,0,0,0,0.062654191246186,0.131431310176385,0,0,0,0,0,0,0.350944522988366,5.49367568727854e-05,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.116858042205659,0.00749482373887944,0,0,0,0,0,0,0,0,0.0759586320399834,0,0,0.0674959870787188,0,0,0,0,0,0,0,0,-0.197238191445889,0.063640968199452,0,0,0,0,0,0.0256539041832858,0,0,0,0,0,0,0.00772890556440566,0.0491128709810074,0.0823119609596966,0.0499562296922948,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833571182767466,0,0.101827586563342,0,0,0,0,0,0,0.0520540313500497,0,0,0,0.00237140236974467,0,0.0306975485203376,0,0.0356060249015316,0,0,0,0,0,0.0146732264729873,0,0,0,0,0,0,0,0,0.0417894373347549,0,0.0130367780314367,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0628048334481407,0,0.0850526538725368,0,0.125872862664701,0,0,0.133457980204577,0,0,0,0,0,0,0.122691144752026,0,0,0,0,0,0.195290341175922,0.0860288545180321,0,0,0,0,0,0,0,0,0,0,0,0,-0.227002525510028,0,0,0.210244968695418,0,0,0,0,0,0,0,0,0.0229114812082916,-0.0354944576034107,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0387209269992103,0,0,0,0.00536579209332712,0,0,0,0,0,0,0,0,0.0125567504689779,0.108841122761619,0,0,0.0488188882215958,0,0.1611534846667,0,0,0.0230474095295704,0,0,0,0,0,0.204784553100866,-0.0824412152017426,0,0,0,0.0798789027467335,0,0,0.0464750608647415,0,0,0,0,0,0,-0.0145109386950425,0,0,0,0,0,0
X000877.SZ,0,0,0.148765343448111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292794235497548,-0.0375409413203639,0.0164038097209574,0,0,0,0.118368894446471,0,0.0745848561915815,0,0,0,0,0,0,-0.0911007727721662,0.800243909604471,0,0,0,0,-0.0288814895135752,0,0,0,0,0,0.0495479521538151,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.106377408548149,0,0,0,0,0,0,0,0,0,0,0,0,0.104027315811095,0,0,0,0,0.186965221303007,0,0.309873134463664,-0.116555551256098,0,0,0,0,0,0,0,-0.00157775303643462,0,0,0,0,0,0,-0.0081918986763297,0,0,-0.088718303467947,0,0,0.0328483275429492,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.31351303293431,0,0,0,0.0265556116120378,0,0,0,0,0,0.175385362297216,0,0,0,0,0,0.147461502906259,0.000763167762841244,0,-3.46944695195361e-18,0,0,0.181253033759469,0,0,0,-0.122202645488547,0,0,0,0,0,0,0,0,0,0,0.0804910267299088,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0397699477856361,0,0.0809719046962425,0.199595874298906,0,0,0,0,0,0.0747548054004095,0,0,0.0490861882771288,0,-0.0902104585975083,0,0,0,0.0302562623412544,0,0,0,0.219165625101691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056997437813145,0,-0.0594178117479781,0.024658839695909,0.00581838299415521,0,0,0,0,0,0
X600027.SH,0.0735420731227551,0,0,0,0,0.354593470539911,0,0,0,-0.0120753587415908,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668328266603343,0,0,0,0,0,0,0,-0.067052999528673,0,0.0560765960229216,0,0,0,0,0,0.405854401851995,0,0,0,0,0.105951041371472,0,-0.0425506784266569,0,0,0,0,0.0458885089863566,0.0101070108281048,-0.0158086973312962,0,0,0,0,0,0
X600426.SH,0,0.061759368964572,0,0.642259173175352,0,0,0,0,0,0,0.220401245700624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200604644775537,0,-0.082792299531747,0,0,0,0,0,0,0,0,0.0269745908831596,0,0.0778380584156365,0,0,0,0,0.0112036565104311,-0.248060287006816,0,0,0,0.158284712338536,-0.0962248674916289,0.0931766536173778,0,0,0,0,0,0
X601699.SH,0.138098795475221,0,0,0,0,-0.00281506071027198,0,0,0,0,0,0,-0.161058426874571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350346004172134,0,0.00441556048713496,0,0,0,0,0,0,0,0,-0.0301218310439824,0,0,0.096604316688218,0,0,0.0146951498417771,0.144662741828172,0,8.67361737988404e-19,0,0,-0.0675023963579227,0,0,0,0,0,0,0
X600803.SH,-0.0703039298630819,0,0,0,0,0,0,0,0,0,-0.0283106542676182,0,0,-0.0780553493330742,0,0.128435213906472,0,0,0,0,0,0,0,0,0,0.267196121623492,0,0,0,0,0,0,0,0,0,0,0.270807543268277,0,0.0324407666972028,0,0,0,0,-0.168216757565069,0,0,0,0,-6.93889390390723e-18,0,0,0.00592568433265226,0,0,0,0,0,0,0
X000983.SZ,-0.0235255219881242,0,0,0,0.298432013651357,-0.0749178338428278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241284303931494,0.0633481360326318,-0.196294497219529,0,0.163066275265579,0,0,0,0,0,8.67361737988404e-19,0,0.149974142466805,0,-0.0301117086474078,0,0,0,0,0,0.100047119254068,0.0875200017793031,0.0489400408116796,-0.0341201030662649,0,0.053950335423603,0,0,0,0.0292965002366748,-0.0179527956027384,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.120871596844576,0.138982318057414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576476070840533,0,0,0,-0.0975827248789015,0,0,0,0,0,0,0.0295229483007659,0.0220400192693836,-0.103445421740133,0,0.0614270156397218,0,0.10059794895265,0,0,0,0,0,0,0,0.116656747433099,0,-0.023741223775116,0,0,-0.00617602320342651,-0.026910570403981,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519831865023273,0,0,0,0,0,0,0.145101681674073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148056268618475,0,0,0.131542070122697,0,0,0,0,0,0.0485026227416363,0,0,0.161479872758483,0,0,0.00581941407484837,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0317569586554034,0,0.763411602952049,0.0866981488279497,0,0,0,0,0,0,0,0,0,0,0,0,0.0767545771734151,-0.0610436619058717,0.0205583445614593,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0388965775781625,0,0,0,0,0.022029998110825,0,0,0,0.00484162837371169,0,0,0.0172834267839482,0,-0.0725135544599664,0,0,0,0,0,0
X000807.SZ,0.0514538526970764,0,0,0,0.0511060501763626,0,0,0,0,0,0,0,0.122775492314749,0.259968940833023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762437242600225,0.105797572474668,0,0,0,0,0,0,0,0,0,0.113503029975604,0,0,0,0,0,0,0,0.26435681264407,0,0.0475262977178821,0,0,0,-0.00403438976523593,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0388541459312734,0,0,0,0,0,0,0,-0.0408149833558781,0,0,0,0,0.132708993522219,0,0,0.0884620882981211,0.154296289363954,0,0,0,0,0,0,-0.0586539241473832,0,0,0.14177999036619,0,0.0322244185657807,0,-0.0525795799860574,0,0.0315814963619883,0,0,0,0,0,0
X000786.SZ,0.058480225078788,0,0,0.129597683088449,0,0,0,0,0,0,0,0,0,0,0.192668476878924,0,0,0,0,0,0,0,0.064798199259144,0,0.0444628392728938,0,0,0,0,-0.140441239036223,0.508081167098206,-0.0449749029037094,-4.33680868994202e-19,-0.00742571780029986,0,0,-0.168328520000456,0,0.0682525472210492,0,0,0,0,-0.0806600992377711,0,0,0,0,0,0,0,0.0555123894853092,0,0.137407580667914,0,0,0,0,0
X000408.SZ,0,-0.0336748269126194,0,0,-0.0203681616931324,0,0,-0.049918131858608,0.611159361945954,0,-0.0091217143397644,0,0,-0.0744585445477905,0,0,0,0,0,0,0,0,0,0,0.0133555126534563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022706341906593,0.177478195291269,0,0,0,0,0,0,0,0,0,0,0.0717337760097162,-0.0453981600285308,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.332828665548619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327140521908769,0,0,0,0,0,0.0671453788073505,0,0,0.0958227027166858,0,0,0,0,0,0,0,0.109432558070398,0,0,0,0,0,0,0.361915597176021,0,0,-0.149116190468892,0,0,0.0311584209055404,-0.0697155873409832,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129222835780553,0,0,0,0,0,0.0725612730708287,0,0,0,0,0,0,0,0,0.0458497225968942,0,0,0,0.223960715960946,0,0,0.0551553618830204,0.0767281579188396,0,-0.0170882182762978,0,0.0902991735130659,0,0,0,0,0.0078519822417505,0.0959622228191811,0,-0.0424877379158986,0,0,0,0.000910209836316915,0,0,0,0,0,0
X000539.SZ,-0.0211299798336774,-0.0684592782430469,0,0.0541015792012062,0,0,0,0,0,0,-0.0837224184032528,0,0,0,0,0,0,0,0,0,0,0.248131583673729,0,0,0.454197410892148,0,0,0,0,0,0,-0.117621011487756,0,0,0,0,0,0,0,0.0615360877145964,0,0,0.255611427494298,0,0,0,0,0,0,0,0.443643846882472,-0.0317248311920704,0,0,0,0,0,0,0
X300037.SZ,0,0,0,-0.0660452224985758,0.0915231970453732,0,0,0,0,0.260435515829484,0,0.311515819195113,0,0,0,0.00532159842735064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077661752499358,0,0,0,0,0,0.164142586602892,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.129612946476568,0,-0.462716141825192,0,-0.153819658251745,0,0,0,0,0,0
X000629.SZ,-0.00688765730532427,-0.0418952336119702,0,0,0,0,0,0,0.280180564089511,0,0,0,0,0,0,0,0,0,0,0,0.468072679415849,0,0.100766315455352,0,0,0,0,-0.0452658110919393,0,0,0,0.0177446028587409,0,0,0,0,0,0,0,0.147085753226509,0,0,0,0,0,0.0461565716672164,0,0,0.0231079153428748,0.135620552635635,0,0.00508052575735667,0.0134710205144089,0,0,0,0,0,0
X600688.SH,0.0145991113568635,0.120934559139496,0,0,0,0,0,0.109828167513462,0,0,0.0971828459474038,0,0,0,0,0,0,0,0,0.0932934748924024,0,0,0.0407985538007151,0,0.0306166128816193,0.027789642578044,0,0,0,0,0,0,0.0269072005293099,0,0,0,0,0,0,0,0,0,0,0.0363231615383137,0,0.0426682402377205,0,0,0.132008242613422,-0.222477606489945,0,0.0512229700320687,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139038094524138,0,1.73472347597681e-18,0,0,0,0.0729212373184537,0.0791731754317873,0,0,0.119591303670785,0,0.0435288734174806,0.0485902024818263,0,0,0,0,0,0,0,0.2017693102846,0.0236415402069054,0,0,0,-0.0041803877864992,0,0,0,0,0,0
X000932.SZ,0,0.0321940909704393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034143290179981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499169484152287,0.173535582265817,0.0639349000156147,-0.224718401565589,0,0,0.0444090132684091,-0.0649785626738671,0,0,0,0,0,0
X600985.SH,0.0121290721108494,0,0.100245118252312,0,0.240559724878831,-0.0382190181307643,0,0,0,0,0.0609331307012406,0,-0.0526965378123768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249688706608572,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0310880007678708,0,0,0,0.00472112871896393,0,0,0,0.0436226267664757,0,0,0,0,-8.67361737988404e-19,0.0213012915099739,0,0,0,0,0,0
X002080.SZ,0,0,0,0.207008165855476,0,0.237498521347263,0,0,0,0.276084863603367,0,0,0,0,0,0,0,0,0.319231751769819,0,0,0,0,0,0,0.0300483164729535,0,0,0,0,0.523620348371702,0,0,0,0,0.0806023539100027,0.00364304882755159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0797225415215096,0,0,0,0,0,0,0,0,0,0,0,0,0.0111112044547896,0,0,0,0,-0.066581818281065,0,0,0,-0.101818999503601,0.713743961894887,0,0.0313178023669644,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151186087826685,0,0,0.00352524090801518,0.0125547302154637,0,0,0,0,0,0
X600348.SH,0.0419684155275271,0,0,0,0,0,0,0,0,0,0.171629657392617,0,0,0.147056702655076,0,0,0,0,0,0,0,0,0.0472099592027164,0.0542389247358225,0,0,0.118460020720429,0,0.0715253423005956,0,0,0,0,0,0,0.231156833950258,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.059810149332044,0,0,0,0,0,0.00705966040494386,0,0,0,0,0,0,0
X600612.SH,0,0.152374242334605,0,0,0,0,0,0,0,-0.0629716449296489,0,0,0.313554467879507,0,0,0.0622007930049154,0,0,0.0108577816943657,0,-0.332773683164589,0,0,0,-0.0582515113402581,0,0,0,0,0,-0.256533164226345,0.00875658943251376,0.270260923659326,0,0,0,0,0,0,0.278578311129331,0,0,0.218765734606344,0,0,0,0,0,0,0,0,0,-0.149300952304205,0,0,0,0,0,0
X000723.SZ,-0.159326289788315,0,0,0,0,-0.0292640666955101,0,0,0,0,0,0,-0.0401751689613413,0.131215604375588,0,0,0,0,0,0,0,0,0.0429617236699131,0,0,-0.073254555590839,0,0,0,0,0,0,0.108641497759956,0,0,-0.000365093823515591,0.0188841116303586,0,0,0,0.311952725996536,0,0,0.0396906484020739,0,0,0.00800348939532268,0,1.73472347597681e-18,0,0,-0.026619964745539,0.0287476047642685,0.190151574136876,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.223545064159399,0,-0.109325875256666,0,0,0.170051461511775,0,0,0,0,0,0,0,0,0,0,0.00188286135880611,-1.38777878078145e-17,0.0258985969056391,0,0,0,0,0,0,0.0720731599721066,0,0,0,-0.0505505829715415,0,0.164744588573211,0,0,0,-0.14147279234598,0,0,0.0484533192875211,0,0,0,0,0,-0.0251006608138709,-0.188206719783984,0,0,0,0,0,0
Slope,0,0,-0.524682407417446,0,0,0,0,0,0,-0.119424728918949,0,0,0,0.106207274214988,0,0,0,0,0,0.219287071459353,0,0,0,0,0,0,0.0973639831045656,0,0,0,0,0.207517447652653,0,0,0,0,0,0,0,0.0211593177878317,0,0,0,0,0,-0.0292261416960613,0,0,0,0,0,0,0.887131520279353,0,0,0,0,0,0
TED,0,0,0,0.0706635295585476,-0.356826290356585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056296299479607,0,0,0.0930520633289127,-0.085285844890473,0,0,0,0,0,0.276381501379447,0,0,0,-0.0655441481418294,0,0,0,0,0,0,0,0,0,0,0,0.0523270739258318,0,-0.0186365910986366,0.64380668059198,0,0,0,0,-5.78383058676898,0,0
RealEstate_excess,0.0127924593624343,0,0,0,0,0,0,0,0,0,-0.0220223568286483,0,0.0730739867142635,0,0,-0.21610549178645,0,0,0,0,0,0,0,0,0,0,-0.117196760472658,0.0135460597087458,0,-0.0784209295184756,0.0477616109631766,0.0753949443954648,0.133491316359533,0,0,0,0,0,0,0,0,0,0,0,0,0.0314906063879531,0,0,0.0936345249505411,0,0,0.028681471338814,-0.0968374072981605,0,0,0,0,0,0
MKreturn,0,-0.0685518668816174,0,0,0,0,0,0,0,0,0,0,0.0112326858790026,0,0,0,0,0,0.100864869701135,0,0,0,0.0496045878192781,0,0,0,0,0,-0.0410399936333717,0.0214905685746337,0,0,0,-0.159837967379695,0,0,0.0637651657384717,0,0,-0.06368153540505,0,0,0,0,0,0,0,0,0,0,0,0.0321792675891934,-0.00646370398240077,0,0,0,0,0,0
MKvol,-0.000650784209054248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420013166909031,0,0,0,0,0,0,-0.00170989157086836,0,0,0,5.42101086242752e-20,-0.00211176739317252,0,0.000135066018376007,0,0,0,0,0.000958281285627881,0,0,0,0,0,0,-0.000261677165181891,-0.00186783041232279,4.09232901411714e-05,0,0,0.00103858461302255,-0.00326064856471273,0.00349231370816713,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.000537884022038456,0,0,-0.0220738059770895,-0.00602960761057797,0,0,0,0.0110803163165626,0,0,0,0,0,0,0.00989755035128347,0,0,0,0,0,0,0,-0.00942693310161297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969230815061544,-0.141203016913897,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00339892306327643,0,0,0,0.00142556357458946,0,0,0,0,0,0,0,0,0,0,0,0,0.000660740305095639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194376390349435,0,0,0,0,0.00798233217345399,-0.00504286313309897,0,0,0,0,0,0
CarbonVol_Hubei,0.00819511257807761,0,0,0,0,0.00570339132085562,0,0,0,-0.00992754975888341,0,0,0,0.00898607086834104,0,-0.0119941087554581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040711475148046,0,-0.0010048608300152,0,0,0,0,0,0,0,0,0,0,0.0541356328827686,-0.0573569968644646,0,0,0,0,0,0
