,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600612.SH,X600160.SH,X600995.SH,X600219.SH,X000408.SZ,X000932.SZ,X002080.SZ,X600688.SH,X000629.SZ,X000723.SZ,X002409.SZ,X600378.SH,X000027.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.668636254570358,0,0,0,0.127391811012653,0,0,0,0.0209761041729658,0,0,0,0,0,0,0,0,0,0,0,0,0.0633398077590817,0,0,-0.168975410897399,0,0,0,0,0,0,0.378722296315146,0,0,0,0.17744581735678,0.0217512526378067,0,0,0,-0.297990723700952,0,0,0,0,0,0,0,0,0,0.0130859884878011,0,0,0,0,0,0,0
X600028.SH,0.72402566600043,0,0,0,0,-0.115452308768682,0,0.0925016377640248,0,-0.0800295834871463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288287047949164,-0.110051429261542,0,-0.0103537229063155,0,0,-0.000934635889315258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497048917376822,0,0,0,0,0,0
X601088.SH,3.46944695195361e-18,0.197860411589096,0,0,0,-0.0679248937862237,0,0,0,0,0.451309013225949,0,0,0,0.15757899865507,0,0,0,0,-0.0766204282671736,0,0,0,0,0,0,0.0870059453292489,0,0,0,-0.0288563765255073,0,0,0.17793114947505,0.0306781085137378,0,0,0,0,0,0,0,0,0,0,0,-0.0133535887358627,0,0.0346736241705869,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.259095358487901,0,0,0,0,0,0,-0.000509538082933913,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,1.73472347597681e-18,0,0,0.111205369045346,-4.33680868994202e-19,0,0.138817335627516,0,0,0,0.0422381270075442,0,0,-0.0360797089324667,0,0.0265386699094744,0,0,0,0,0.026178573408827,0,0,0,-0.00483842775532196,0,0,0,0,0.00510137680438881,-0.00634166740454535,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.224446461752218,0,0,0,0,0,0.137432684531513,0,0.347317948891247,0,0,0,0,0,0,0,0,0.438102739283744,0.392347523841993,0,0,0.21914747282215,0,0,0,0,0,0,-0.108393929110922,-0.16606215865465,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0999133820809592,0,0,0,0,0,0
X600188.SH,0,0,0.134829419182402,0,0,0,0,0.176058016034869,0,0,0.424406634695577,0,0,0,0,0,0,0,0.134271480019527,0,0,0,0,0,0,0,0,0,0,0,-0.114875880458041,0.193977505922982,0.186779191812403,0,-0.0613890016629422,0.11586718028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253489943144201,-0.0660149185886431,0,0,0,0,0,0
X600585.SH,0,0,0,0.0974071403299138,0,-0.0892170611160713,0,0.182584851557402,0,0.0553398284481544,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300679093759176,0,0,0,0,0,0,0,0,0,0,0.0492824216824989,0,0.032705144357441,0,-0.0984893331479161,0,0,0.0379388622968149,0,0,0,0.210433591374925,0,0,0,0,0,0,-0.042600281564356,0,0,0,0,0,0,0
X600019.SH,0,0.077767504093396,0,0,0,0.0812228051905971,0.0867258432925578,0,0,0,0,0,0,0,0.182305391983752,0,0,0,0,0,0,0,-0.0142633228516333,0,1.73472347597681e-18,0.0880186685292314,0,0,0,0,0,0,0,0,0,-0.104824686894874,-0.0705847471254701,0,0,0,0,0,0,0,0,0,0.00714604557755371,0,0,0,0,0.0291673203632431,0.0644138260357474,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.52062750156553,0,-0.0544473923951254,0,0,0,0,0,0,0,0,0.15298303668237,0,0,0,0,0,0,0,0,0,-0.0360693517561087,0,0,0,0.0189180086917551,0,0,0,0,0,0,0,0,0,0.129395385553664,0,0,0,0,0,0.159490685589786,0.027629876386561,0,0,0,0,0,0,0
X002466.SZ,0,-0.0315075564735353,0,0,0,0,0,0,0.434714298566947,0,0.179148747952729,0,0,0,0,0,0,0,0,0.282890633679885,0,0.0428600517649985,0,0,0,0,0,0,0,0.260036077169446,0,0.0390249418852999,0,0,0,0,0,0,0,0,0,0,0.0123413461344409,0,0.119677135259884,0.00558343218879803,0.133922382734391,0,0,0,0,0.0348367151424621,0,0,0,0,0,0,0
X601898.SH,0.0931743555778673,0.00454814412840614,0.252698113433755,0,0,0.156251772153847,0,0,0,0,0,0,0.271050175202358,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563793601564268,0,0,0,0,0,0,0,0,-0.133033719797392,-0.142281426926292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080182794817941,0,0,0,0,0,0,0
X600547.SH,0.0432816871345252,0,0,0,0,0.0294566079924114,0,0,0,0,0,0,0,0,0,0,0,0,0.0213871852406321,-0.0354651668075545,0,0,0,0,0,0,0,0.0260492668933103,0,0,0.65526021315778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375677249217728,0,0,-0.371488001836084,0,-0.00576365222179234,0,0,0,0,0,0,0
X000792.SZ,0.0305793683125871,0,0.0922814922997091,0,0,0.0963171762688116,0,0,0.115223156883158,0.217397970820018,0,-0.0416330392228072,0,0,0,0,0,0,0,0.0307951843597973,0,0,0,0,0,0,0,0,0,-0.0288088195809949,0,0,0,0,-0.0525621103581308,0.0188533186005757,0.0334006500551209,0.101539304313001,0,0,0.188838430456192,0,-8.67361737988404e-19,0,0,0.00150115916697938,0,0,0,0,0,0,-0.0285524565573331,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0645213381327529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164961250988743,0,0,0.359487798061278,0,0,0,0.0277214860234426,0,0,0.252255643327687,0,0,-0.0265116461464554,0.0418611295254448,0,0,0,0,0,0,0,0,0,0,-0.207923720016477,0,0.120555734882732,0,0,0,0,-0.0583810874098031,0.0429691283828351,0,0,0,0,0,0
X601600.SH,0.0867846051974905,0.0312186517805672,0.125830347432049,0,0,-0.042284089407926,0,0,0,0,0,0.157704118070665,0,0,0,0,0,0,0,0,0.00546009277087287,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.180103471719045,0,0.380344861877115,0.0594756998570686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126964711735741,0,-0.00684146409293855,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0661100642637641,0.068681004884561,0,-0.0176554523364612,0,0,0,0,0.0447444676823577,0,0,0.096910635323616,0,0,0,0,0,0,0,0,0,0,-0.041555306295111,0,0,0,0,0.0534031659881707,0,0.0253749313170636,0.00998810730116989,0,0,0,0,0,0,0,-0.0477995417461466,0,0,0,0,0.00693149803437127,-0.0600099548454847,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0777936849166525,0.027379321598189,0,0,0,0,0,0,0,0,0,0,0,0.224594034575551,0,0,0,0,0,0,0,0.0403138743618941,0,0,0,0.0642853607287103,0,0,0.00631026760500341,0,0,-1.73472347597681e-18,0.0269789020515814,0,0.127737071937756,0,0,0.0690213740764889,0,0,0.110791133814693,0,0,0.0074251081913242,0,0,0,0.0336753711084603,-0.0137145142273445,0.0797332834767449,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0431894515748323,0,0,0,0.0698180387972295,0,0,0,0,0.0169082238270661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164491410089199,0,0.0307176010534775,0,0.0336228229437463,0,0.0255527969838686,0,0,0,0.110201430835098,0,0,0.00649304130153202,0.0537186822061755,0,0.0379733089943183,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.137022177491626,0,0,0,0,0.186660810642541,0,0,0,0,0,0,0,0,0,0,0.144150308225122,0,0,0,0,0,0,0,0.116199162016827,0,0,0.0810159864821898,0,0,0,0,0,0,0,0,0,0.167314071436839,0,0,0,0.0193847570139162,-0.0588115885341486,0,0,0,0.0767167689575456,-0.118687099144863,0,0.108088196131834,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101816549686225,0,0,0,0,0,0,0,0.0483109022083907,0,0,0.181813028055635,0,0,0.174687738251374,0,0.0211058944656923,0,0,0,0,-0.116995762708499,0,0,0.0769686016849699,0,0,0,0,0.300576379578498,0,0,0,0,0,0,0,0,0.000898929373227789,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.00616532160697135,0,0,0,0,0,0,0,0,0.0617889578153801,0,0,0,0,0,0,0.0195045880791663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716095492412108,0.00347088273862322,0.0112821035730864,0.101721414185952,0,0,0,0.0292421282065205,0.00376986402144056,0,0,0,0,0,0
X002271.SZ,0,0,0,0.187145546393648,0,0,0,0,0,0.0584940937778858,0,0,0,0,0,0,0,0,0,0.0623553439086587,0,0,0,0,0,0.427301821596979,0.0114940715087623,0,0,0,0,0.284211819030169,0,0.300585957637835,0,0.0677489564231771,-0.0230785591347606,0,-0.296565087142855,0,-0.0791046879928184,0,0,0,0,0,0.115923814983715,0,0,0,-0.127691674201639,0.00284264556643695,0.182396486056757,0,0,0,0,0,0
X600027.SH,0.119389252271884,0,0,0,0.335428181269373,0,0,0,0,-0.124385495031191,0,0,0,0,0,0,0,0,0,0,0,-0.00729253225414662,0,0,0,0.203764409689868,0.0801211581696699,0,0,0,0,0,0,0,0.519470206366503,-0.0488658340080378,-0.0717843171188722,-0.00387228149079473,0,0,0,0,-0.0986819986464427,0,0,0,0.00805180278406795,0,0,0,0.175179001944131,0,0.076533921360243,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.179578448930323,0.0356527482655529,0,0.00924706617128875,0,0,0,0,0,0,0,0,0,0,0.172227417116628,0,0,0,0,0,0,0,0.357462473212731,0.033293361324275,0,0,-0.0409326018370469,0,0,0,0,0,-0.0967594159681381,0.10147589592667,0.0651322974614509,0,-0.0967472047896275,0,0,0,0,0,-0.127972790918499,0,0,0,0,-0.0129237051372089,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0145161065663799,0,0,0,0,0,0,0,0,0.0710113814628817,0,0,0,0,0.195169930444241,0,0,-0.0254657884127324,0,0,0,0,0,0,0,0.141261717861152,0,0.176594636392173,0,1.73472347597681e-18,0,0,0,0.0305692977854241,0,0,0,0,0,0,0,0.0333701557555829,0,0,0,0,0.0421694722832149,-0.0128794776296232,0,0,0,0,0,0
X600426.SH,0,0,0,0.351915286950996,0,0.324439725182682,0,0,0,0,0,0,0,-0.0162749350068245,0,0,0,0,0,0,-0.171292295985761,0,0.109936909770979,0,0,0,0,0,0.0320785561968087,-8.67361737988404e-19,0.192276062612825,0,0,0.159960842375867,0,0,0,0,0,0,0,0,0.0980800184344532,0.101544445045057,0,0,0,0,0,0,0.150129078410275,-0.0323539172337722,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0766538979142662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208432355098277,0.554332999347257,0,-0.0423653782513874,0,0,0,0,0.00391586630992584,0,0,0,0.0196936685856585,0,-0.05865359985849,0,0,0,0,0,0,0,0,0.087090411145229,-0.00203285343703613,0.0264978511306983,0,0.127165876736487,0,0.0065140551736844,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068352731286258,0,0,0,-0.468493187746123,0,0.170432677098457,0,0,0,0,0,0,0,0.217039585914593,0,0,0.23928191223783,0.149978771871716,0,-0.182250484870497,0.0263676357048397,0,0,0,0.0587408517157341,0.0484800830805993,0,0,0,-0.0514806244915279,0,0,0,0,-0.0338656068626923,0,-0.373914505361776,0,0,0,0,0
X600176.SH,0,0,0,0.0255395999937753,0,0,0,0,0,0,0,0,0,0.14987206409046,0,0,0,0,0,-0.0193359825521989,0,0,0,0,0,0.143369220063099,0,0,0,0,0,0,0.00175804933706818,0,0,0.207892043851731,0.102110078652796,0,0,0,0,0.0435361477836219,0.24290273652889,0,0,0,0,0,0,0,0,0.0281551980238142,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.117443330919583,0,0,0,0,0,0.0454516611180264,0,0,0,0,0.245854894597225,0,0,0.0496291003277709,0,0,-0.132186459109522,0,0,0,0,-0.0875145007498326,0,0,0.0307779807736037,0,0,0,0,0,0.0441083898062439,0,0,0,0,0,0,0,0,0.0471552743424996,0,0,0,0,0,-0.0767517559245392,0.0557103156612436,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.682268196223044,0,0,0.0209199009401741,0,0,0,0,0.101419020190422,0,0,0,0,0,0,0.0557382550147247,0,0,0.11454276383209,0,0,0.058806373835186,0,0.00553087626791203,0.0197728944329718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133952731103227,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.241243160188774,0,0,0,0.0436863643011765,0,0,0,0,0,0,0,0,0,0,0,0.0236385432269941,0,0,0,0.135084490752439,0,0,0,0,-0.143975953869527,0,0.0805571177058401,0,-0.0757076418519802,0,-0.165106295657197,0.0742635673153468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115410084654208,0,0,0,0,0,0
X000807.SZ,0.140633101968556,0,0,0,-0.236417826862914,0,0,0,0,0,0,0,0,0,0.791567788035383,0,0,0,0,0,0,0,0,0,0,0.0898788003019861,0,0,0,0,0.0685074626426542,0,0,0,0.0891718833662395,0,0,0,0,0,-0.00151057207243917,0,-0.0491894673335661,0,0,0,-0.0828826682915295,0,0,0,0.021039026149933,0,-0.0379997726712432,0.158746112009818,0,0,0,0,0
X000786.SZ,0.130024898028801,0,0,0,0,0,0,0,0,0,0.0626933445925646,0,0,0,0,0,0,0,0,0.0576953958727502,0,0.425152349276603,0,0,0,0,-0.129504637531026,0,0.0460866047789466,0,-0.243518504146655,0,0,0,0,0,0.043800010919555,0,0.167254326467989,0,0,0,0,0,0,0,-0.0267048570058652,0,0,0,0.142819940958932,0.00999062754774875,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.144209736009929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678292694001813,0,0,0,0,0,0,0,0,0,0.0989323578306018,0,0,0,-0.0937295433902929,0.0269685195293311,0,0,0,0,0,0,0,0,-0.0589820234048142,0,0,0,0,-0.0458543458899902,-0.0887300160770985,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0883880491370667,0,0,0,0,0,0,0,0,-0.0287311529654981,0.261221793919616,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411790539947767,0,0,0,0,0,0,0,0,0,0.257092579199396,0,0,-0.343600348570439,0.182969095804091,-0.273982315380255,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.262850850967682,0,0,0,0,0.0202847031296459,0,0.463455095156131,0,-0.379343708461524,0,0,0,0,0.152337423028589,0,0,-0.139657216750789,0,0,0,0,0,0,0.223169819686991,0,0,0,0,0,0,0,0,0,0,-0.0370701606045914,0,0,0,0,0.0981759012164221,-0.0517992790757183,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0.0384683581888097,0.00697442836061522,0,0,0.040142597095237,0.203197062381364,0,0,0,0,0,0,0,0,0,0,0,0,0.0153157631010886,0.455170842107972,0,0,0,0.154331527881326,0,0,0.0795706334667418,0,0,0,0,0,0,0,0.573156045658092,0,0,0,-0.0699573977786146,0,0,0,-0.0864476678394268,0,0.127128275262823,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.051281130199325,0,0,0.102677560480312,0,0,0,0.223461290610735,0,0,0,0.133823442203576,0,0,0,0.307512356654195,0,0,0,0,0,0,-0.394388900231511,0,0,0,0,0,0,0.459708457342262,0,0.0930324773192902,0,0,0,0,0,0,0,0,0,0.0359575060453752,0,0.440313552312947,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0248791612140157,0,0,0.128610162626724,0,0,0,0,0,0.158407300518701,0,0,0,0,0,0,0,-0.0272630483745881,0,0,0,0,0,0,0,0,0,0,0,-0.00618456255092064,0,0,0,0.0205312980074893,0,0,0.133524106800066,0.0907991393539679,0,0,0,0.0220616561580326,0,0,0,0.0788775243065325,-0.00832826073011699,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.477124689097967,0,0,0,0.182566612246887,0,0.0240990542050866,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314294040587654,0,0,0,0,0,0,0,0,0.0418839872373863,0,0.0339828852419983,0,0,0,0,0,0.213566831967722,0.0722459773296945,0,0,0,0,0,-0.00244170736241701,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116122783139211,0,0,0,0,0,0,0,0,0,0,0,0,0.0747140349063089,0,0,0,0,0.00657882867007211,0,0,0.000921276841113969,-0.179827265965195,-1.73472347597681e-18,0,0.147892578039548,0,0,0.0375376448394555,0,0,0,0.0755966204610208,0.0841879193357234,0,0,0.0656244329896981,0.0661127271260922,0,0,0,0,0,0,0
X002080.SZ,-0.0568348362345351,0,0,0,0,-0.0972275371246508,0,0,0,0.0365653421028107,0,0,0,0,0,0,0,0,0.438879878905531,0,0,0,0,0,0,0.192009450146212,0,0,0.314812252488141,0,0,0,0,0,0,0.241773578043342,0,0.105439121772857,0.112604561884029,0,0.177420261789866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0789527852813011,0.079853277583488,0,0,0,0,0,0,0,-0.00490904183185467,0.117433660997183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134336032675814,0,-0.000295144241531602,0,0,0,0,0,0,0,0,0,0,0.11332938050284,0,0,0,0,0,0,-0.106419155233759,-0.00609272950553022,0,0,0,0,0.0189366361953917,0.0448331550878205,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.255804687030311,0,0,0,0,0,0,0,0,0,0,0,0.364515073601276,0.0687214675927654,0,0,0,0,0,-0.0459445837406843,0,0,-0.0416638346005702,0,0,0,0,0.250582079341483,0,0,0,0,0,0,0,0,0,0.199541408860504,0,0.053356883842828,0,0,0,0,-0.00666634508840803,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.176782439636564,0.213253679604841,0,0,0,0.00789449158996063,0,0,0,0,0,0.192636071813935,0,0,0,0,0,0.0263264559529214,0,0,0,0,0,0,0,0,0.0627001781439076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02094903015999,0,0,0,0,0,0,0
X002409.SZ,0,-0.218318123948229,0,0.265560957597458,-0.018039791172729,0.0714158278991593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593037278060046,0,0.340819860066556,0.105986459850436,0,0,0,0,-0.201772444076339,0,0,0,0,0,0.622155883676657,-0.0477912057990796,0,0,0,0,0,0,-0.206237161614987,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125486155978017,0,0,0,0,0,0,0,0,0,0,0,0.0346247741901574,0,0,0,0,0,-0.139994431882134,0,0.109258092988835,0,0.14152698719185,-0.1689095855234,0,0.717071412191654,0,0,0.0526322760820975,0,0,0,0,0.040606529190341,0,0,0,0,0.0181359202090177,-0.13868737338634,0,0,0,0,0,0
X000027.SZ,0.0147690421593707,0.0215230516711026,0,0,0.123973134713776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426110182504272,0,0,0,0.0184509876784919,0,0.0364022536288466,0,0,0,0,0,0,0.00704321637222092,0,0,0.211929379299765,0,0,0,0,0,0,0,0,0,0,0.133595404498668,0,-0.00511022499060401,0,0,0,0,0,0,0
