,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X600010.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600027.SH,X600688.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X601158.SH,X000792.SZ,X000898.SZ,X600157.SH,X600660.SH,X600547.SH,X000629.SZ,X600489.SH,X000027.SZ,X002353.SZ,X000539.SZ,X600008.SH,X600021.SH,X600808.SH,X000825.SZ,X000060.SZ,X000831.SZ,X600219.SH,X600549.SH,X000630.SZ,X600578.SH,X002470.SZ,X600307.SH,X601699.SH,X600315.SH,X000959.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0.0261515162015271,0,0,0,0,0,0,0,0,0,0,0.118186469805769,0,0,0,0,0,0,0,0,-0.0167365916274123,0,0,0.114314253208814,0,0,0.106067932996536,0,0,0,0,0,0.128595548327543,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314119367962574,0,0,0.0437065147339357,0,0,0,0,0.0953770923460934,0,0,0,0,0,0,0,0,0,0.164774096097892,0,0.00412130562548383,0.0251479087985397,0.109480843845132,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.051981312233388,0.0243749451613767,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.089068047208,0,0,0,-1.38777878078145e-17,0,0,0,-1.73472347597681e-18,0,0.0262632274750667,0.0268679132823457,0,0,0,0,0,0,0,0,0,0,0.811403502275453,0,0,0,0,0.0298179800324092,0,0,0,0,-0.00106806629772545,0,0,0,0.0464552498392103,-0.0230158398042898,0,0,0,0,0,0,0.014234309918114,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.204996401325549,0,0,0,0,0,0,0.0491600036618802,0,0.0509360919794617,0,0,0.129488518026678,0,0,0,0.107934298136468,0,0,0,0,0,0,0,0,0,0.119706535415592,0.0564691049097436,0,0.127346348360508,0,0,0.0831656257368135,0,-3.46944695195361e-18,0,0.0650179786219023,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0951115632411534,0,0.0297312841014512,0,0.178253812624751,0,0,0,0.00673419903547847,0,0,0,0.0750909085103943,0,0,0,0,0,0,0.486045363661213,0,0,0.029194102984022,0,0,0,0,0,0,0,0,0,0,0,0.0829945366714599,0,0,0,0,0,0,0,0.0209974737451349,0,0,0,0,-0.0471356310530641,0,0
X000027.SZ,0,0,0.0565817721204667,0,0,0,0,0.0156684140412722,0,0.081085978340938,0.147412164624124,0,0,0,0,0,0,0,0.0146561085062599,0.117801895536274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171019111716442,0,0,0.0940893465814686,0,0,0,0,0,0,0,0,0,0,0,0.151149960554369,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.013715582751778,0,0,0,0,0,0,0,0,0,0,0.242258984337783,0,0,0.0628559177088371,0.0245950740899026,0,0,0,0,0.103982076748088,0,0,-0.124401809028004,0,0,0.178660762935982,0.0321803559672652,0,0,0,0.0896847887865441,0,0,0,0,0.107057253543413,0,0.0722938320906743,0,-0.0656023300657447,0,0,0.0866007781719866,0,0,-0.066035784959189,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.138392679356435,0.140697186996171,0,0,0,0,0.203402626561686,0,0,0.0146078446437294,0,0,0,0,0.0488701194436472,0,0,0,0,0,0,0.09343807582537,0,0,0.0438948961556223,0.0531284289437697,0,0,0,0,0.0616619030914014,0,0,0.119661518747075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0255483318024631,0,0,0,0,0,0,0,0.130268083463656,0,-0.00611011924274796,0,0,0,0.454966011583675,0,0,0.246017506681502,0.0255629651626002,0,0,0,0,0,0,0,0,0,0,0,-0.0465484319249304,0.126774989769927,0,0,0,0,0.0225797206216215,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.265176524525285,0,0,0,0.683622732433862,0,0,0,0,0,0,0,0,-0.0859713524837204,0,0,0,0,0.19077391712516,0,0,0,0.308083514660784,0.242041830394963,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.152021358826357,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.00537972275437783,0,0.0282314812833986,0,0,0.373974095623433,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0480586135487348,0.0333025980625383,0,0.0510422809260159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134201714179346,0,0.207435385540839,0,0,0,0,0,0,0,0,0,0.196481160511348,0,0.0369395978817906,0,0,0.00762779368310378,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0283783844703372,0,0,0.120027500044029,0,0,0,0,0,0,0.234660018681267,0,0,0,0.218495632144193,0,0,0,0.0194404823681538,0,0.0981215074409891,0,0,0,0,0,0,0,0,0.0999078718003483,0,0,0,0,0,0,0,0,0.0707650292392463,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.00617773952983145,0,0,0,0,0.094424663275142,0,0,0,0,0,0,0.0967873625462591,0,0.0697823084285069,0,0,0,0,0,0.0929831479622474,0.292086957838613,0,0,0,0,0.175692268490103,0,0,0,0,0,0,0,0,-0.00411692883015186,0,0,0,0,0,0,0,0,-0.00825557886669765,0,0,0,0,0,0
X000831.SZ,0.263667064824703,0,0,0,0,0,0,0.0837395760582983,0,0,0,-3.46944695195361e-18,0,0,0.206774217585701,0,0,0,0,0,0,0,0,0,0,0,-0.152671799101655,0,0,0,0,0,0,0,0,0,0,0.197711527016708,0,0,0,0,0,0,0,0,0,0,0,0,0.0850023181844529,-0.024465079164214,0,0,0,0,0,0
X600219.SH,0.0595778557016741,0,0,0,0,0,0,0,0,0,0,0,0,0.330853436826481,0,0,0,0,0,0,0,0,0.151215327977617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169143238807631,0,0.0575865151742938,0,0,0,0,0,0,0,0,0.0275804230416357,0.250980048237686,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.106411653799447,0,0,0,0,0,0,0.134422738586156,0.114168799738723,0,0,-0.17951059859545,0,0.0943761762208397,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0470236380634491,0,0,0,0.0604675266741257,0.0898901867757637,0,0,0.22521351911271,0,0,0,0,0,0,0,-0.0277370214358549,-0.0312513534673092,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0730269076287496,0.166675713419791,0,0.461853630232906,0,0,0,0,0,0,-0.0037828236122037,0,0,0,0,0,0.0444525896597142,0,0,0,0,0,0,-0.0109872476137079,0,0,0,0.0669455252432463,0,0,0,0,0,0,0,0,0,0,0,-0.0110228276546741,0.0775494759067803,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224023814759488,0.124458173047334,0,0.131420334217127,0,0,0,0,0,0.110057788294139,0,0,0,0,0.00865853661924579,0,0.165180902274422,0,0,0,0.0120016205184432,0,0,0,0,0,0,0,0,0,0,0,0.0357025174455614,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135822567735739,0,0,0,0,0,0,0,0,0,0.0821827718159841,0,0,0,0,0,0,0,0,0.135740175117063,0,0,0,0,0,0,0,0,0,0,0,0,-0.000634738296238241,-0.069460095456906,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.219636455082068,0,0,0,0,0,0.00445744270314428,0,0,0,0,-3.46944695195361e-18,0,0,0,0.162889103103474,0,0,0,0,0,0,0,0,0,0,0,0,0.0932972155080204,0,0,0.376915249787132,0,0,0,0,0.0593569683557802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0.0579897591658769,0,0,0,0,0.0323476627336124,0.273230732467012,0.0992106426248675,0,0.113773687224029,0,0.0752462003825071,0,0.0457851136488273,0,0,0,0,0,0,0.0750143327432655,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0414401685093347,0,0.047862911486759,0,0,0,0.15084795193009,0,0,0,-8.67361737988404e-19,0,0,-0.0406834185038456,0.0985769213580116,0,0.0390417227920705,0,0,0,0,0.133498480044463,0,0,0,0,0.0331753784488375,0,0,0,0,0,0,0,0,0,0,0,0.0890669159490267,0,0,0,0.00716498402373057,0.0845352199270266,0,0.0234010319373141,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.163459135622135,0,0,0,0.046414218655466,0.00977052631949599,0,0,0,0,0,0,0,0,0.0952312760278771,0,0,0.492702190961779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154082522792239,0,0,0.0112230648775929,0,0,0,0,0,0,0,0,0,0,0,-0.00739309933004703,0,0,0,0,0,0,0
X600098.SH,0.029760602854237,0,0,0,0.0630193168103622,0,0,0,0,0,0.17488341343673,0,0,0.0158781499428873,0,0,0,0,0,0.171465369177397,0,0,0,0,0,0,0,0,0,0,0.115786265444672,0,0,0,0,0,0.119736167294723,0,0,0.051468207582162,0,0,0,0,0,0,0,0,0,0,-0.039461881314392,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0902473131227622,0.0259051323231259,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848869144080491,0.0905043386662821,0,0,-0.0567717757826916,0,0,0,0,0,0,-0.0852410600754008,-0.0206435923808104,0,0,0,0,-0.0440675589962492,0,0,-0.0420195155061588,0.061828287593314,0,0,0,0,-0.0150913706875064,0,0,0,0,0.0944031334562796,0,0,0.00778646287583721,0,0,0,-0.0175892924954811,0,0
Slope,0,-0.246404656732424,-0.0269995392408726,0,-0.0562996174064257,-0.31560670080022,0,0.322826525563506,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.187242356180553,0,0,0,0,0,0,0,0,0,-0.105375921703324,0,0,0.105920807018248,0,0,0,0,0,0,0,0,0,0,0,0,0.197985360438588,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.936025838207917,0,-0.873832523149887,0,0,0.362009462474013,0,-0.0813330549460827,0,0,0,0,-0.459900151678758,0,0,0,0,0,0,-0.151389093944111,0,0,0,0,0,0,0,0.648468657624731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252557031872591,0,0.600726940865376,0,0,-1.23335936122467,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.203003908121623,0.0390871430411856,0,0,1.73472347597681e-18,0,-0.044718939388226,0,0,0,0,0.146525310479507,0.0926229948254246,0,0,0,0.0156941545384383,0,0.309327058964328,0,0,0,0,-0.0654530588883527,0,0,0,0.0315281815158088,0.0415714609517953,0,0,0,0,0,0,0,0,0,0,-0.360883767309137,0.0759840019997031,-0.227735956174026,0,0.120996549723738,-0.00272140504435872,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00811252703315962,0,0.224619648120174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241334221855582,0,0,0.013258076987712,0,-0.430912498809317,0,0.0494331336680398,-0.0333728765140867,0,0,0.21400335236299,-0.270390080131011,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.253979929138218,0,0,-0.0119582820931678,0,0
MKvol,-2.71050543121376e-20,0,0,0,-0.00357063770299363,0,0,0,0,0,0,-0.00609966520983391,0,-0.000686955517800495,0,0,0,0,0,0,0,0,0.00332678449043655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0595478386566668,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108071753005283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204235325437928,0.0232543662210498,0,0,0,0,0,0
CarbonVol_Guangdong,0.00564313912326162,0,0,0,0,0,0,0,0.0231112475448581,0,0,0,0,0,0,0,0,0,-0.0129069056877353,0,0,0,0,0,0,-0.00199479169018196,-0.00554598779251509,0,0,0,0,0,0,0,0,-0.0114842419749306,0,0,0.00479834747190606,0.00508079584784214,-0.00109544953649411,0,0,0,0,0,0,0,0,0,-0.0267140968339745,-0.00358843534204796,0,0,0,0.182495499074147,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
