,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600309.SH,X600027.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X000709.SZ,X000792.SZ,X601158.SH,X002466.SZ,X600583.SH,X600339.SH,X000408.SZ,X000723.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600219.SH,X600352.SH,X000825.SZ,X002092.SZ,X000539.SZ,X600021.SH,X000983.SZ,X000027.SZ,X600623.SH,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0.459857858944193,0,0.0457909086168173,0,0,0.00295764567414136,-0.141089227746715,0,0,0.189485058456226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788236941175014,0,0,0,0,0,0,0,0,0,0.121859934353616,0,0,-0.219738250117706,0,0,0,0,0,0.0642047936341967,0.0611291382984667,-0.0389013581106586,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0132750566149478,0,0,0,0,0,0,0.140728533445307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025024499558736,0,0,0,0,0,0.0307907320403517,0.0931940868128881,0,0,0,0,0.104915994095363,0,0,0,0,0,-0.0251869963197176,0,0,0.0545755006831143,0.00773691634970687,0,0,-0.00357780431065058,-0.00425654786153924,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559676737737382,0,0,0,0,0,0,0.108037919276488,0.0810595099487668,0,0,0,0,0,0,0,0,0,0.201807690889253,0.100541763709464,0,0,0,0,0,0,0,0,0,0.083025118585798,0,0,0,0,0,-0.0728500195300553,0.0449593189896123,-0.0333269647637248,0,0,0,0,0,0.0982788913509013
X600309.SH,0,0,0,-0.0409431393144764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127350139553795,0,0,0,0,0,0.405475238884324,0.133104612896044,0.102216655741297,0,0.0738048866606535,0,0,0,0,0,0,0,0,-0.062318462405823,0,-1.73472347597681e-18,0,0,0,0,-0.0273074858121136,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0747235317896257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231372876136251,0.023275761775614,0,0,0,0,0.0596937235550565,0,0,0,0,0,0,0,0,0,0.0033623814820799,0,0,0.00772798984114432,0,0,0,0,0,0.00181549018763395,0.00897106138697856,0,0,0,0,0,0
X601992.SH,0.0200918516074449,0,0.188649797774372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767561152968279,0,0,0,0,0,0,0.0172121821394064,0,0,0,0,0.33557301013532,0,-0.0219735503791776,0.053336793491862,-0.00538042999962814,0,0,0,0,0,0,0
X600886.SH,0.169443040418489,0,0,0,0,0.0175170234394022,0,0,0,0,0.0464287233066511,0.191165619846608,0,0.00367337846069297,0,0,0,0.170010991127426,0,0,0,0.0416353147642451,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.084907269699633,0,-0.0312712208526187,0,0.056008407106935,0,0,0,0.0572377902856969,-0.0454893533490533,0,0,0,0,0.0202236012139763,0,0,0,0,0.000772310287794971,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.390230675497146,0,0,0,0.128157049307325,0,0,-0.0157409920722395,0,0.151479377652755,0,0,0,-0.044296655863048,0,0,0,0,-0.000561540696616694,0,0.118715825287176,0,0,0,0,0,0,0,0.0166221849006013,0,0.053313032640624,0,0,-0.198624820942884,-5.42101086242752e-20,0.00205266663353955,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0915544668485135,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0660582220387707,0,0,0.0778044284955226,0,0,0,0,0,0,0,0,0,0,0.042340622510553,0,0,0.073419221999095,0,0.0836256410401108,-0.0155147830624106,0,0.0120011884533295,0.0887692569406639,0,0,0,0,0,-0.00853132435938489,0,0,0,0,0,0,0
X600489.SH,0,0,-0.00489808999154901,0,0,0,0,0,0,0.815809039534282,0,0,-0.046936313830426,0.108988201810617,0,0,0.118644807825091,0,0,0,0,0,0,0,0,-0.0563878326495371,0,0,0,0,0.0153505463362032,0,0,0,-0.0318542868589646,0,0,0,0,0,0,0,0,-0.0609545532313869,0,0,0.0934911994808871,0,0,0,-0.0111136460952373,0.00848384739714151,0,0,0,0,0,0
X000898.SZ,0,0,0,0.299759206857921,0,0,0.230955113213222,0,0.0213971614448019,0,0,0,0,0,0,0,0,0,0,0.161847085725784,0,0,0,0,0,0,0,0.566378254790981,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0156570655101925,0,0.10455602917357,0,0,0,0,0.0508101091898577,0.291623599339448,-0.0874819101932705,0.0916092291684726,0,0,0,0,0,0
X000959.SZ,0,0.137436727034493,0,0,0,0,0,0,0,0,0.415901779287139,-0.228491292254541,0,0,-0.0470938076142241,0,0,0,0,0.135940856984059,0,0,0,0,0,0,0,0,0,-0.163250707728866,0,0,0,0,0,0,0,0,0,0,0.0115767152973752,-0.0779392254556933,0,0,0,0,0.200989126447499,0,-0.183230323073393,0,0.0289279925190328,-0.0288070864383658,0,0,0,-0.110518428649976,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0773463803904181,0,0,0,0.0776072329019033,0,0,0,0,0.0220133337525762,0,0,0,0,0,0,0,0.014664294760863,0,0,0,0,0.0376660305961951,0,0.239372230467356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086840605148831,0,-0.00136784115957666,-0.0164830924990245,0,0,0,0,0,0
X000709.SZ,0,0,0.016072459846408,0.0235940117907466,0,-1.73472347597681e-18,0,0,0,0,0.157718158661194,0,0,0,0,0,0,0,0,0,0,0,0,-0.040562745300987,0.28061309904721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834488319272236,0,0,0,0,0,0,0.0678505882895817,0,0,0.00311199547199202,-0.0158890575346033,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0857573303850171,0.0697268774307286,0.0874259688550817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340515778149607,0.0571441965984417,0,0,0,0,0.0379301716230636,0,0,-0.03429994151012,0.0200691276458196,0,0,-6.93889390390723e-18,0.0658552741792746,0.0402877361188804,0,-0.00270556153589329,0,0,0,0,0,0
X601158.SH,0,0,0,-0.0662664542984623,0,0,0,0.0287241976102295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520814344641662,-0.0119269240428386,0.0225016429936428,0,0,0,0,0,0.147657569845709,0,-0.115726783705553,0.145178619203782,0,0,-0.033598533237005,0,0,0.121187884668945,0,0,0,0,0,0,0,0.0644784941473537,-0.0236845901181809,0.0126722847632638,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0183663516893245,0,0,0.130432358482577,0.021594519175108,0,0,0,0,0,0,0,0,0,0,0.0359223060977266,0,0,0,0,0,0,0,0.269670933430597,0,0,0.0277985962134489,0,0,0,0,0,0,0,0,0,0,0.181200465300455,0,0,0,-0.0130422650458446,0.0155763971021873,0,0,0,0,0,0
X600583.SH,0,0.0817011401208407,0,0,0,0,0,0,0.435478904574385,-0.0977228370438117,0,0,0,0,0.0530937426997714,0,0.02468903883141,0,0,0,0,0,0,0,0.0286591578338843,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386911676934892,0,0,0,0,0,0,0,0,0,0.0107552020991778,0.000542776417676857,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0979868512660211,0.0652537816877741,0,0,0,0.275627480263074,0.000257731116532461,0,0.236469218626693,0,0,0.0154548668062514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17303504681986,0,0,0,-0.0520072855493202,0.131430316820538,0,0,0,0.0408414692383163,0,0,0.0169864925578088,0,0.0443337535262358,-0.0451749861822948,0,0,0,0,0,0
X000408.SZ,0,-0.0947430045026039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620261535074768,0,0,0,0.0200457132201045,0,0,0,-0.0149757545231179,0,0,0,0,0,0,0.240066220816553,0,0,0,0,0,0,0,0,-0.0202244171654616,0,-0.0867452294346437,0,0,0.00403593984714179,0,0,0,-0.00259807271976285,-0.000774311175536029,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.308705051243246,0,0,0,0,0,-0.00520908774151261,0,0,0.287049631052033,0,0,0,0,0,0,0,-0.656977510413842,0,0,0,0.0539550738828091,0,0,0,0,0,0,0,-0.151476981809553,0,0,0,0,0,0,0,0,0,0,0,0,0.198115648664631,0.137606548680615,-0.0576064505122697,0.0151347282697997,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0.237188268751326,0,0,0,0,-0.00153509885942695,0,0,0.313967766292014,0,0.311499496724511,0,0,0,0,0.0531598798918495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153507220596507,0,0,0,0,0,0,0,0,0,-0.225803702552957,0,0.172261613234428,0,0,0.131044473345224,-0.0272464217628823,0.0078914386875537,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.117470550189205,0,0,0,0,0,0,0,0,0,0.133623315111868,0.0900141484368789,0.187880354608825,0,0,0,0,0,0,0,0,-0.0320171935572591,0,0,0,0,0,0,0,0,0,0,0.0863642225758618,0,0,0,0,0.0449663741788123,0,0,0.0890704301037128,0.0404352470505305,-0.0356837276329462,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119548233913677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725928147229358,0,0,0,0,0.0448137801421966,0,0,0,0,0,0.0482174502366026,0,0,0.0233709880924478,0,0.149475499680691,0,0,0,0,0.00128771754430296,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0522562474733582,0,-0.0175044508080565,0.205535508863581,0,0.0535168733687973,0,0.0163065056000274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697161032681826,0,0,0,0.322220172298531,0,0,0,0,0,-0.0354163777960326,0,0,0,0,0,0.0755380508360098,0,0,-0.00965205169408516,1.73472347597681e-18,0,0,0,0,0,0
X600352.SH,0,0.0797801801413053,0,0,0,0,0,0.148874351799164,0.00844687335891664,-0.0277149903299654,0,0,0.118438353195474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132498386822217,-0.065327196161409,0,0,0,0,0,0.0182206205183987,0.00172721949873395,0,0,0,0,0,0,0,0,0.0143887999075493,-0.0150501768566363,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.232948537710655,0,0,0.234670194527629,0,0.115237219487971,0.0793528633840703,0,0,0,0,0,0,0,0,0,0,0.0335837662794385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238969665535857,0,0,0.0321368660557522,0,0,0,0,0,0,-0.0110444625537868,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,-0.107188059794942,0,0,0.0244380915404878,0,0,0,0.083415604710861,0,0,0,0.260234034513247,0,0,0,0,0,0,0,0,0,0,0,0.0936890472266641,0.412033200624684,0,0,0,0,0,0,0,0,0,0,0.050623307548661,0,0,0.0990737316586373,0,0,0.264033371106195,0,0.137355429068755,0,-0.0406054093149212,0.0072278002387927,0,0,0,0,0,0
X000539.SZ,0,0.0966315972462776,0.0638382691808618,0,0,0,0,0,0.0690486311529233,0,0,0,0,0,0,0,0,0,0,0,0,0.140155956574666,0.00670784305199536,0.00779920879704588,0,0,0,0,0,0,0,0,0.0319922319795586,0,0,0,0,0,0,0,0,0,0,0,0.0165139972497565,0.0235808463993482,0.0945182618981388,0,0,0,5.42101086242752e-20,-0.0051968298936673,0,0,0,0,0,0
X600021.SH,0,0,0,0.286340964533749,0,0,0,0,0.176115148259016,0,0,0,-0.0557342453868669,0.205321274282195,0,0,0,-0.0844021666612744,0,0.035186866971826,0,0,0,0,0.224738416899945,0,0,0,0,0,0,0,0,0,0.0183032138438677,0,-0.042826495080383,0,0,0,-0.132053866096532,0,0,0,0,0,0,-0.0490385380376913,0,-0.0447397974334915,0,0.0129968351046802,0,0,0,-0.372609261306122,0,0
X000983.SZ,0,0,0,-0.0455469507395883,0,0,0,0,0.0638843031631197,0,0,0,0,0,0.0815154759236851,0,0,0,0,0,0,0,0,0,0,-0.00370356101284395,0,0,0,0,0,0,0,0,0,0.0435249523298565,-0.0218179299647822,0,0,0,0,0,0,0.0715297411743044,0,0,0.0189300059875977,0.677960503531546,0.0950517180247376,0,-0.0189130981374161,-0.00178871815974812,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0978240373505109,0,0.0134337996866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826782410398968,0,0,0,0.115273657550636,0.054739934126126,0,0,0,0,0,0.081750091471902,0,0,0,0,0,0,0.043541157022696,0,0.144794575817078,0,0,0,0.00662797046071976,-0.00602630107809562,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431763277635047,0,0.601445128824038,0,0.181158765904828,0,0.145777666290712,0,0.300294812318357,0,0,0,0,0,0,0,0,0.153594979313145,0,0,0,0,0,0,0,0,-0.167286404925904,0,0.117004376482804,0,0,0,0,0,-0.0129455581367165,0,0,0,0,0,0
X601699.SH,0,0,0,0.0440941961795441,0,0,0,0,0,0,0,0,0,-0.00357432241640526,0.306959767491212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10063153189218,0,0,0,0,0,0.0275429568277903,0,0,0,0,0,0.719922950445054,0,0,0,0.0990749196805546,0,-0.00734476395130806,0.00550380469082526,0,0,0,0,0,0
X000060.SZ,0,0.0976192997302302,0,0,0,0,0,0.0921085293937077,0,0,0,0,0.0978663472718115,0,0,0,0,0,0,0,0,0,0,0,0.298159388496937,0,0,0,0,0,0,0,0,0,0,0.349593631765158,0,0,0,0,0,-0.0526944265939477,0,0,0,0,0,0.171607753115472,0,-0.207085869039618,0.0241086656162389,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.101655688347847,0,0,0,0,0,0,0,0,-0.0152132510096232,0.125309561323889,0,0,0,0,0,0,0,0,0,-0.137579676397414,0.034266762179929,-0.200457611806094,0,0,0,0,0,0,-0.242603737550754,0,0,0,0,0,0,0,0.142987003854022,-0.0878805329861178,0,0.0944845533171,-0.0560426406944916,0,0,0,-0.00384760715794095,0,0.0844215359690567,0.0162760201964816,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,1.2051458364159,-1.31588660400754,0.17420812252198,0,0,0.601431606782485,0,0,0,-1.70672080061148,0,0.141519720474528,0,0.504183618196942,0,0,-0.430805962625875,0.21784609363603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21693908023847,0,0,0.327041789642824,0,0,0,0,0,1.61945545734196,0,0.760759393895323,0,0,0,-1.25931528231977,0,0
TED,0,0,0.30522909773943,0.715274878790138,0,0,0,0,0,0,0,0,0,-1.20199918379499,0,0,0,0,0,0,0,0,0,0,0.122407752343729,0,0,0,0,0,0,-1.14487302939436,0,0,0,0,0,0,0,0,0,0.210158828884544,0,0,0,0,-0.115824001983505,0,0,-0.186879470328172,1.25746593795686,0,0,0,0,-2.57270821898599,0,0
RealEstate_excess,0,0,0,-0.0922505642821515,0,0,0,0,0,4.33680868994202e-19,0,0,0.137498612013805,0,0,0,-0.0299034928359798,0,0,0,0,0,-0.137962883561068,0.02170963561549,0,0,0,0,0,0,0,0,0,0,-0.0493747853365097,0,0,0,0,0,0,0,0,-0.0831623149673299,0,0,0,0.0417858458555007,0,0,-0.0170775879779379,0.00665765852394483,0,0.444834720059581,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0541965099143385,0,0,0.0275270836571377,0.0262556190181078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132732863053268,0,0,0,0,0,0,-0.0169682013533776,0,0,0,0,0,-0.0612583094815535,-0.0566553008565855,0,-0.0172248086045763,0,0,0,0,0,0,-0.0400869720584777,0.0375916612410789,0.196199886319179,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000481147048539994,0,0.000133740067886043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270100890516296,-9.83260134920248e-05,-0.00112646233037862,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0321162397956983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098756342603745,0,0,0,0,0,0,0,0,0,-0.0208384406253722,0,0,0,0,0,-0.647002941436809
CarbonVol_Guangdong,0,-0.0107329317659086,0,0,0,0,0,0,0,0.00189893187083225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620987347775639,0,0,0,0,0,-0.0013091628637662,0,0.000753554769871088,0,0.013821174943928,-0.0100322132238983,-0.00393721145991921,0,0,-0.0401220795159337,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0135132454969658,0,0,0,0,0,0.018566840581654,0,0,0,0,0,0,0,-0.00299590397515034,0,0,0,0,0,0,0,0,0,0.0115273713499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335086490880254,0,0,0,0,0,0
