,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600299.SH,X600583.SH,X601992.SH,X000027.SZ,X600309.SH,X000539.SZ,X000630.SZ,X000792.SZ,X000709.SZ,X600352.SH,X000898.SZ,X600021.SH,X600660.SH,X000883.SZ,X002466.SZ,X002470.SZ,X600623.SH,X600098.SH,X601918.SH,X600489.SH,X000060.SZ,X600307.SH,X600547.SH,X600863.SH,X300072.SZ,X000629.SZ,X600022.SH,X600578.SH,X600808.SH,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000539.SZ,0,0,0,0,0.0639948911286674,0,0,0,0,0,0.0852665427379098,0,0,0,0.161050347004417,0,0,0.120710381339568,0,0,0,0,0.00368110218612883,0,0,0,0,0.227312637558293,0,0,0,0,0,-0.00362948073475456,0,0,0,0,0,0.0144088927422292,0,0,0.29879017072698,0,0,0,0,0,0,0,-0.0205806506636417,-0.00851101788892983,-0.0900409693972128,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0109957065201251,0,0,0,0,0,0,0,0.0545677574975569,0,0,0,0,-0.0274785408369369,0,0.0603800333775629,0.0540035075080517,0,0,0,0,0,0,0,0,0,0,-0.0805155041958582,0,0,-0.264553872484395,0,0,0,0,0,0,0.0356667563420414,0,0,0,0,0.228642580377714,0,0.0207208071180712,0.104317739218671,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.161832232780917,0,0,0,0,0.12835511529083,0,0,0.153782348821883,0.00333832302265485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120686786824982,0.0851800844419037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041278825470114,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,-0.0892488459109426,0,0,0,0,0,0,0,0,0,0,-0.0346053337283446,0,0,-0.0647037675828804,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199815784668457,0,0.458319284525957,0,0,0,0,0,0.29001412226471,-0.0512943739976609,0,0,0,-0.101045234453036,0.0720280411327573,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0657071708622981,0,0,0,0.0763926844732872,0,0,0.0366789153684528,1.0842021724855e-19,0.110480273434877,0,0.148153257974251,0,0,0,-0.0250729989729369,0,0,0,0,-1.73472347597681e-18,0,0,0.0738800064602282,0.0699003795550407,0,0.142805909348629,0.0541451613493106,0,0,0,0,0,0.0455165095886014,0,0,0,0,0,0,-0.00494616827105259,0.0097353123619737,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.02279640023062,0,0,0,0,0,0,0.16629030759989,0,0,0.311213892122769,0.0772695178687478,0,0,0,0,0.0389339689459072,0,0,0,0,0,0,0,0,0,0,0,0,0.0833651626534372,0.0457404549329605,0,0,0,0.189727735637707,0,0,0,0,0,-0.0275638029888594,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.166485060446507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116777028366343,0,0.11151118097224,0.247500630783158,0.0958990048536621,0,0,0,0,0,0,0.123591505370678,0,0,0,0.0757286953389269,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.129561856651306,0,0,0,0,0,0,0,0.227960618953652,0,0,0,0,0,0,0,0,0.094824023488624,0,0,0,0.00330265294834445,0,0,0,0,0,0,0,0,0,0.00167862330012122,0,0.0824476922505011,0,0,0,0,0,0,0,0,0,0.0975923669168301,0,0,0,-0.0264974220042118,0.035064760894476,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0588765807783267,0.0654597334795739,0,0,0,0,0,0.130109138797197,0,0,0,0,0,0,0.0897082124847182,0,0,0,0,0,0,0.0638712465737413,0,0,0,0,0,0,0,0,0.000550986363562981,0,0,0,0,0,0,0,0,0.276008865309775,0.248797127444148,0,0,0,0,6.93889390390723e-18,0,-0.0221313761653335,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238966126839311,0,0,0,0,0,0,0,0.149879256860911,0,0,0,0,0.136358575891435,0,0,0.487865356214208,0,0,0,0,0.0600641146482372,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.161121995739096,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0728059586592598,0,0,0,0,0.285581185206358,0,0,0,0,0,0,0,0,0.0608484145172401,0,0,0,0,0,0,0,0.166270794570778,0,0,0.0752935700338883,0,0,0,-0.0262853740650199,0.0424210291214411,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153058048648995,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.151539236465508,0,0,0,0.0596786630241467,0,0.247927437874203,0,0,0,0,0.143073786367418,0,0,0,0.0870489750964002,0,-4.33680868994202e-19,0.0149682851991375,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209920170404124,0.104248686557542,0,0,0.0677966197419554,0,0,0,0,0,0,0,0.146040699695399,0,0,0,0.0135670901813075,0.291144220058226,0,0.0724321650215096,0,0,0,0,0,0,0,0,0,0,0.221604332893072,0,0,0.00409888916578677,0,0,0,0,0,0
X601918.SH,0,0,0,-0.244681740276339,0,0,0,0.185710569969695,0,0,0,0,0,0,0,0,0,-0.0485743908220097,0,0.0300461724080819,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.345030509656984,0,0,0,0,0,0,0,0,0,0.0531116695327316,0,0,0,0,0,0,0,0.231263767192076,0,-0.0162000810391772,0,0,0,0,0,0,0
X600489.SH,0,0,0.0514585455217519,0,0,0,0,0.051705731417625,0,0.00491424469077972,0,0,0,0,0.0988117816333565,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220147956551715,0.330211020899118,0,0,0,0,0,0,0,0,-0.0315614338711986,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900836320935577,0,0.0529064746998903,0,0,0.0972668700687099,0,0,0,0,0,0,0,0.144657181305824,0.121230882393745,0,0,0,0.214640522236159,0,0,0.0773775879239895,0,0.0603710256645834,0,0,0,0,-0.000915889237353824,-0.0294423433631845,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.0464069777021894,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.245659582860745,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.109026868009918,0,0,0.00426999333355746,0,0.0845896672653514,0,0.131323547997986,0,0,0,0,0,0,0.12629327472602,0.201170331277395,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.166409969955929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120032359064963,0,0,0,0,0,0,0,0.110720044618767,0,0,0,0,0,0,0,0.139974858476945,0,0,0,0,0,0,0.304969171278038,0,0,0,0,-0.0198664366743738,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.13162353890538,0.067148076104348,0,0,0,0,0,0,0.0698645865993523,0,0,0.194658403283448,0,0,0,0,0,0,0,0,0,0.127083077129114,0,0,0,0.0429189945900549,0,0,0.106897873587602,0,0,0,0,0,0,0,0,0.0514828030247808,0,-0.018120839838334,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304045562118977,0,0,0,0,0.0279659375217462,0.0727913050470994,0.361706644153755,0,0.027394624037058,0,0,-3.46944695195361e-18,-0.0576688656433763,0,0,0,0,0,0,0,0.135214714071203,0,-0.0520201058511551,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.163214287279589,0,0,0,0,0,0,0,0,0.0725708409192343,0.211238133093805,0,0,0,0,0,0,0,0,0,0.0619943007087412,0,0,0,0.0964149288942758,0,0.0443637182163387,0,0,0,0.108208149385013,0,0,0,0.0527143877952591,0,0.130739229571422,0,0.104059103628191,0,0,-0.00770812502626679,0.00322321725738621,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124520790181455,0,0,0,0,0,0,0,0.128017889014133,0,0,0.166712984836451,0,0,0.0515625351589718,0,0.0142664202357449,0.145848394132726,0.0131838353920771,0,0.0779499877038897,0,0,0,0,0.0593108736412858,0,0,0.103041731229997,0.0399304100258898,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0763586541327769,0,0,0,0,0.0182285411453929,0,0,0,0.0580230187978722,0.0828935648770523,0,0,0.294794686613664,0,0,0,0,0,0,0,0,0,0,0,0.0541090416662806,0,0.053434337867573,0,0,0.100266330411449,0,0,0,0,0.10820880640453,0,0,0,0,0,-0.0223764195973811,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.00998175704548635,0,0,0,0,0,0.0217954230542778,0,0,0.0166821029232429,0,0,0,0,0,0,0,0,0,0,0.0940589500524757,0,0,0,0,0,0.0509934588250217,0.136333349714438,0,0.35522235879004,0.0241117864204792,0,0,0,0,0,0,0,0,0,-0.0211943170603156,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220894771284548,0.0246422595959321,0,0,0,0,0.235058530370298,0,0,0,0,0,0,0,0,0,0.406033457359793,0,0,0,8.67361737988404e-19,0,-0.0282151363760385,0,0.188341079636851,0,0,0,0,0,0,0,0.0487327428069075,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.207864967330565,0,0,0,0,0,0,0,0,0,0,0,0,0.0591873083894442,0,0,0,0,0.0947358780682632,0,0,0,0.129505935254742,0,0,0,0,0,0,0,0,-0.0532957817151318,0,0,0,0,0,0,0.0410555869903402,0,0,0,0,0,0,-0.00729403796468572,-0.0243873115276344,0.00395498493338341,0,0,0.079426758334748,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.892835957026997,0,0,0,0,0,0,0,0.569823898263847,0,0,0,0,0,0,0,0,0,0,0.29803225115337,0,0,0,-0.380001714150547,0,0,0,0.777899144743504,0,0,0,0,0,0,-1.24336416425008,0,0,1.99729076554138,-0.703084788709427,-0.990032993593662,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532076614304639,0,0.170432483943602,0,0,-0.445863495389451,0,0,0,0,0,0,0,0,0,0.209720118660373,0,0,0,-0.0667865487663486,0,-0.323750178853097,0,0,0,0,0,0,0,-0.41639931392198,0.311231937859401,0,0,0,0,0.466209187626369,0,0
RealEstate_excess,0,0,0,0,0,0,0.110152606930422,0,0,0,-0.275809381413805,0,0,0,0,-0.231854873819547,0,-0.161990948766732,0,-0.1267792308856,0,0.0331655210338136,0.0615958627220594,0,0,0,0,0.135495585002203,0,0,0,0,0,0.122980952754437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554099798515182,-0.0312761838300097,0,0,0.635406999598293,0,0,0,0
MKreturn,0.330911358021869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834593645305565,0,0,0,0,0,0,0,0,0.0490632448992884,0,0,0,0,0,0,-0.0176001782891127,0,0,0,0,0.172458969273037,0,-0.299578855756017,0,0,0,0,0,0,-0.049154256103163,0.017879700848483,0.229455377652201,0,0,0,0,0
MKvol,-0.0116862060512047,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758796160912617,0,0,0,0,0.0103632774362828,0,-0.00637400406702404,0,0,0,0.00616334312458953,0,-0.00888419888850249,0,0,0,0,0,0,-0.00307569889140232,0,0,0,-0.00476633521480943,0,0,0,0,0,0,0,0,0,0,-0.00235299765801293,0,0.00271295621588957,0.00546516084184947,0,0,0,0.0239784964204737,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886307450735479,0,0,0,-0.0516546493439028,0,0,-0.0644621777763339,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513783922652662,0,0,0,0,0,0,-0.0219154740514548,-0.0247140283957805,0,0,0,0,0,0,0.00646468594461281,0.199064575349351,0.0277728593687441,0.206357864902172,0,-8.67361737988404e-19,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437323128744063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101425036289731,0,0,-0.00560102168306016,0.00452758138773585,0,0.0127243790524202,0.00343641419180915,0,0,0,0.0125529568491624,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226197497417019,0.00482488983201946,-0.00767297398950146,0,-0.00211407603411085,0,0,0,0.000683631876987438,0,0,0,-0.00122889119914926,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035252994814391,-0.0124513537823479,0.00572489215283899,0,0,0,0.0254928649812449,0,0
