,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X600219.SH,X600688.SH,X000629.SZ,X600612.SH,X000408.SZ,X002080.SZ,X300037.SZ,X000933.SZ,X000932.SZ,X600096.SH,X000723.SZ,X600157.SH,X000630.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0776696863704297,0,0,0,0,0.133189012458328,0,0,0,0,0,0,0.0605026983299546,0,0,0,0.0149333481328972,0,0,0,0,0,0,0,-0.0504526724770696,0,0.108671763744127,0,0.00102719160665423,0,0.0269539702106042,0.0334895122438764,0.101945486623098,0,0,0,0.031277063439938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461639034691234,-0.022562483850449,0,0,0,0,0,0
X600028.SH,0.523520329848441,0,0,0,-0.17009292412577,0,0,0,0,0,0.139207108560787,-8.67361737988404e-19,0,0.0802118559875135,0,0,0,0,0,0,-0.0152718303851661,-0.0615357979379384,0,0,0.109835246918371,0,0.0544456752244648,0,-0.0182772826434626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361856496299144,0,0,0.00989543493149945,-0.0565410605434242,0,0,0,0,0,0
X601088.SH,0,0.127049957183555,0,0,-0.210501988417243,0,0,0,0,0,0.289063916682184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132041090363084,0,0,0,0,0.0345899182026662,0,0,0,0.0218198719922007,0,-0.00243964550129038,0,0,0,0,0,0,0,0.196100312037952,0.123368708509729,0,0,0,0,0,0,0,-0.0160842922544773,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0337929115527831,0,0,0,0,0,-0.0843432623378057,0,0,0,0,0,0,0,0,0,-0.11943089885886,0,0,0.256453328839267,0,0,0,0,0,0,0,0.134805201300942,-0.0161350599507573,0,0,0,0,0,0.04701103056995,-0.0480379508141085,0,0,0,0,0,0,0,0,0,0,0.0269224247990477,0.0109736918947166,0,0,0,0,0,0
X600188.SH,0.170193357502208,0,0,0,0,0,0,0,0,0,0.300532991983815,-0.0385733319111825,-0.118809758519372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120046668841436,-0.108702656289566,0,0,0,0,0.353045233060385,0,0,-0.0174195777908517,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0341842283518243,0,0,0.145090718363367,0,0,0,0,0,0,-0.106071452906459,-0.0795815669324999,0,0,0,0.468911108811128,0.0818144633774539,0,0,0,0.0319535879726925,-0.137454576442449,0,0.0838065918625043,-8.67361737988404e-19,0,0,0,0,-0.197765641390645,0,0.0725103664143554,0.00124750350205672,-0.098437503488083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0537881856844968,0.296286163185767,0,0,0,-0.0895029740843559,0,0,0,0,0,0,0,0.00401857412997328,0,0,0,0,0,0,0.118090347172234,0.0690597992469069,0.177389343459163,0,0,0,0,0,0.118649304327265,0,0.0517659681011454,0,0,0,0,0.0883728876461914,0,0,0,-0.0077265492798984,0,-0.0785946634544757,0,0.0503484734337356,0,0,0,0,0,0,0,0.0103147980551134,-0.0248660152497728,0,0,0,0,0,0
X600585.SH,0,0,0,0.0061018319342108,-0.018075374442357,0,0,0,0,0,0,0,0,0.00384153953440908,0,0,0,0,0,0,0.163500344574016,0.241029992557913,0,0,0,0.000655330697310852,0.010447186448705,0,0.0864010648258249,0,-0.0224866175784924,0,0.00920054765403086,0,0,0,0,0,0,0,-0.0738540409236321,0,0,0.0799282985679207,0,0,0,0,0,0,0,0.00943422983602338,0.0102815935640616,0,0,0,0,0,0
X002460.SZ,-0.117651886610523,0,0,0,0.126874061397128,0,0,0,0,0.675525273534202,0,0,0,0,-0.115606313753303,0,0,0,0,0,0,0.169750986145547,0,0,0,0,0,0,0,0,0,0,0,-0.0498807856126917,0,0,0,0,-1.35525271560688e-20,-0.033846648134632,0.0377402110735094,0,0,0.00134358736438715,0,0,0,0,0,0,0.0200712553991081,0,0,0,0,0,0,0,0
X002466.SZ,0,-0.0382602343511935,0,-0.0481631878559301,0,0,0,0,0.35330856868025,0,0,0,0,0,0,0,0,0,0,0,0.236455008954972,0,0,0,0,0,0,0,0,0,0,0,0,-0.110488895318602,0,0.0282624530826705,0,0,0,0,0,0.050517279220096,0.0785663590087508,0.0122393679919144,0,0,0.378563875199173,0,0,0,-0.0656219021422811,-0.0277931814868848,0,0,0.32013854780943,0,0,0,0
X601898.SH,0,0.343611527106849,0,0,0.160291807348336,0,0,0,0,0,0,0.0414957847306289,0,0.0467438111575128,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.118638200840265,0,0,0,0,0,0,0,0,0.0298862754836791,0,0,0,0,0,0,0.00853881151544694,0,0,0,0,0,0,0,0,0,0,0.0503190189109875,-0.0681928215884996,0,0,0,0,0,0
X600547.SH,-0.052786721920439,0,0,0,0,0.0594343603571519,0,0,0,0,0,0,0,0,0,0,0.0684375945684436,0,0,0,0.201840771449331,0,0,0,0,0,0,-0.110826637135943,0.0214493469189187,-0.0503479487193135,0.623598102982853,0,0,0,0,0.0206713425289037,0,0,0,0,0,0.00962875188295736,0,0,-0.0542319017797722,0,0,0,0,0,0,-0.0313842902940356,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.127678303149703,0.190094892656372,-0.0695076715180059,0,0,0,0,0,0.0507941727939877,0,0,0,0.0131351211657818,-6.93889390390723e-18,0,0,0.0890903247008926,0,0,0,0,0,-0.0197601261762412,0,0,0,0,0.111943432933296,0,0,0.0711009419225286,0,0,0.00512936116960571,0.0509124839377661,-0.0170375129050121,0,0,0,0,0,0,0,0.0171740312991044,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0513159361186532,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.179678394372003,0,0.253688892774013,-0.0245862105572583,0.029980812194492,0,0,0,-0.0141409183277769,0.0993217709714222,0,0.122599971545541,0.257009955091359,0,0.0224925044435021,0,0,0,0,0,0,0,0,0,0,0,0,0.495804387043134,0,-0.0560771362665865,0.0157963512638326,0,0,0,0,0,0,0
X600886.SH,0.0904199148636773,0.013799958106188,0,0,0,0.0595817807437597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246132703136246,0,0,0,0.0147787458371506,0,0,0.00382356468761084,0.00627354380722918,0,-0.0096087768968984,0,0,0.0255783963747324,0,-0.0177235170958047,0,0,0,0,0,-0.00286148543691981,0,0,0,0,0,0,0,0,0,-0.0111494036498907,0.0111008517585231,0,0,0,0,0,0
X600111.SH,0,0,0,-0.0049182409445961,0.0756534291655792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174245947221409,0,0,0,0,0.00729563623413487,0,0,-0.0296963853657577,0.180993958418309,0,0.301842978059858,0.0113057881114477,0,0,0.112725977304238,0.0351477423580893,0,0,0,0,0,0,0,-0.00783531009787805,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0430609606957984,0,0,0.181181160428225,0,0,0,0,0,0,0,0,0.0216857355095802,0,0,0.148318074048348,0,0,0,0,0,0,0,0,0,-0.0662212242557349,0,0.0537441258118345,0,0,0.0380309201619333,0,0,0,0.0337164085902236,0,0.079202979288409,0,0,0,0,0,0,0,0,0,-0.00328897917352116,-0.00719277660078543,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110885743707796,0,0,0,0,0,0,0.0238699368381114,0,0,0,0.00830217328216896,0,0,0,0,0,0,0,0,0.0621028889696129,0,0.0125465736002718,0,0.0242265857558737,0,0,0,0.0704576383050435,0,0.0820958486210503,0,0.289010484460155,0,0,0,0,0,0.019760707057821,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0109462111645963,0,0.0704185640308826,0,0.0102996754820003,0,0,0,0,0.0316827418404493,0,0.148652526276333,0,0,0,0,0.0791370400265081,0,0,0,0,0,0,0,0,0.0254049223599072,0,0,0,0,0,0.033622162217999,0,0,0,0.0116534878740419,0,0.0307342435369964,0.0201775271481834,0,0,0,0,0,0.0410622533005828,0,0,-0.0136573585782885,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.051587663937132,0.111622751384326,0,0,0.174891040457698,0,0.11129228726918,0,0,0,0,0,0.092949011515414,0,0,0.0343416707290619,0,0,0,0.186785383712791,0,0,0,0,0.151559389676509,0,0,-0.0757437337870034,0,0,0,0,0,0,0.0397250092227659,0,0.00807498283536244,-0.226847397607926,0,0,0.167513452264667,0,0,0,0,0,0.0238688367149031,-0.0276608223322184,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.155545376690266,0,0,0,0,0,0,0,0.0864106977193504,0,0.251904237681521,0,0,0,0,0,0,0,0,0,0.0780923927618965,0.192980635701109,0,0.174363688906278,0.0261002103091037,0,0,0,0,0,0,0,0,0.0892521144672573,0,-2.77555756156289e-17,0,0.361791813682281,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0398866195887168,0,0,0,0.0756460295477384,0.00629004294726723,0.14193038142532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1067316423807,0,0,0,0,0.0606727719187198,-0.0356185417848524,0,0,0,0,0,0,0,0.466728416556267,-0.130211624265451,0,-0.0150941971026647,0,0,0.329609971610703,0.166547829254851,0,0,0,0,0,0.0173275553055964,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0300591310318014,0,0,0,0,0,0,0,0,0,0,0,0.031964070665335,0,0,0,0,0,0.280879063560836,0.233674583721287,0,0,0,0,0,0,0,0.0422311962198201,0,0,0,-0.100070907444649,0,-0.0512676132885285,0,0,0,0,0,0,0,0,0,0.0102873716765787,0,0,0,0,0,0,0
X600362.SH,0.0201993657397999,0,0,0,0,0,0,0,0,0,0,0.0673895187987659,0,0.233400863475999,0,0,0,0,0,0,0.085851916607762,0,0,0,0,-0.0628206660406973,0,0,0,0,0,0,0.118883467928244,0,0,0,0,0.0820400626027153,0,0,0,0,0,0,0,0,0,0,0.150664923060325,0,-0.051214086596815,0.0142692311551651,0,0,0,0,0,0,0
X600426.SH,0,0.104503542429453,0,0.612207562317709,0,0,0,0,0,0,0.213101094083262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689022744093243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041122105729085,0,-0.201815400788809,0,0,0,0,0,0,0.224848288022466,-0.0690316712591798,0.101486175485248,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.444466636303303,0,0,0,-1.73472347597681e-18,0,0,0,0.0390428549063684,0,0,0,0,0,0,-0.0819425292308315,0.0740449474764661,0.323079716085765,0,0.128815720720142,0,0,0,-0.324290165428899,0,0,0,0.205603308128539,0,0,0,0,0,0,0,0,0,-0.0855716544274404,0,0,0,0,0,0,0,0.0984314609774374,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.126422968953441,0.104959594349162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560381052592928,0,-0.134273753185998,0.0714953240617666,0,0,0,0,0,0,0,0,0.120286274642489,0.0868324425618369,0,0,0,-0.0677657878135259,0,0,0,0.0216397800701228,0,0,0,0,0,0,0,0,-0.0229896451205978,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.0212212232530248,0,0,0,0,0.0685142985331639,0,0,0,0,0,0,0,0,0.203565858550965,0,0.0486309930868296,0,0,0,0,0,0,-0.0463318792055911,0,0.239129666840016,0,0,0,-0.0298186381822626,0,0,0,0,-0.174089891407749,0,0,0,0,0,0,0.00692636930459013,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842559124081049,0.213076848719935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850070285363483,0,0,0,0.163982044486455,0,0.116848069922837,0.110340535793238,0,0,0,0,0,0,0,0,0.0284865257085358,-0.00193124645645059,0,0,0,0,0,0
X601699.SH,0.16264376692872,0,0,0,0,0,0,0,0,0,0,-0.187420282426361,0,0,0,0,0,0,0,0,0,0,0,0,0.0755778130131792,-0.106460466390969,0,0,0,0,0,0.465768685467825,0,0,0,-0.00113886055990737,0,0,0,0,0,0.0339923460217831,-0.0614742600110613,0,0,0.230824238853199,0,0,0,0,0,-0.0703774043068605,0,0,0,0,0,0,0
X600489.SH,0.00658229093975073,0,0,0,0,0,0,0,0,0,0,0.712150056735669,0,0.0974073895327555,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587397379627157,0,0.0692705776473066,0,0,0,0,0,0,0,0,0,0,0,0,0.0133942045507549,0,0,-0.0639677420063441,0,0,0,0,0,0.000380532189661529,-0.0652836252628437,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.275043146020867,-0.0621467832328867,0,0,0,-0.0277213700656531,0,0,0,0,0,0,0,0,0,0,0.0665056988278625,0,0,0.00118579774070409,0,-0.216573591910108,0,0,0,0.230723226542328,0,0,0,0.143038156619083,0,-0.00629641568147532,0,0,0,0,0,-0.0289404283431554,3.3881317890172e-21,0,0,0.0426190427553798,0,0,0.117195455523202,0,0,0.0536537160639503,-0.0486023792319146,0,0,0,0,0,0
