,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X002460.SZ,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X002466.SZ,X600801.SH,X600795.SH,X000786.SZ,X002271.SZ,X600352.SH,X601991.SH,X600688.SH,X002353.SZ,X600176.SH,X601992.SH,X600111.SH,X600027.SH,X600583.SH,X600426.SH,X000723.SZ,X600299.SH,X600489.SH,X000898.SZ,X600516.SH,X601158.SH,X600219.SH,X000883.SZ,X600612.SH,X000709.SZ,X000792.SZ,X002080.SZ,X000027.SZ,X000630.SZ,X600808.SH,X000553.SZ,X600486.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00550054012145659,0,0,0.0599353257620755,0,0,0,0.00872042582447233,0,0.0310117683523692,0.046240897730691,0,0,0,0,0,0.358767594019236,0,0,0,0,0,0,0,0,0.0156801549638652,0,0,0,0,0,0,0.154189430348876,0,0,0.0859839335087302,0,0,0,0.016374710842535,0,0,0,-0.0106752886090747,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0190746870946179,0,0,0,0,0,0.0224299739691941,0,0,0.0570670274428474,0,0,0.0467485836623309,0,0,0,0.390025275798642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116976901671775,0,0,0.000959199897226289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0194600630720873,0,0,0,0,0,0.267998576926257,0,0.0535987043310924,0,0,0,0,0,0,0,0,0,0,0,0.0197958290397532,0,0.0557784743107522,0,0,0,0.0262735011563886,0,0,0,0,0,0,0.0317243094129215,0,0,0,0.0588189795169518,0,0,0,0,0,0,0,0,0.00670831753682551,0,0
X600585.SH,0,0,0,0,0.076930885384265,0,0,0,0,0,0,0,0.044858802820689,0,0,0,0,0,0.407463008561006,0,0.0756355595171388,0.0503502133897902,0,0,0,0,0,0,0,0,0,0.0411761018436934,0,0,0,0,0,0,0,0,0,0,0,0.0552570657360348,0,0,0,0,0,0,0,0.0210337729835835,6.93889390390723e-18,0,0,0,0.0596450813459392,0,0
X600309.SH,0,0,0,0.0114039443200966,0,0,0,0,0,0,0,0,0,0,0,0,0.0324721445583482,-0.0140644760154055,0.190569290619125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193200883410145,0,0.0818081471044659,0,0.130335573964877,0,0,0,0,0,0,0.186272812789771,0,0,0,0,0.0616425398242526,0,0,0,-0.035648408377993,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0377374015289979,0,0,0,0,0.0538955001136863,0,0.0812321854611859,0.195467445290538,0,0,0,0,0,0.0324864007553088,0,0,0,0,0,0.0498038611598553,0,0,0,0.0196426545743792,0,0,0.331855519874794,0,0,0.0686676346374825,0,0,0,0,0.0289867624104312,0,0,0,0,0,0,0,0,0.00392985220821007,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0437919673528137,0,0,0,0,-0.0468869484567488,0,0,0,0,0,0,0,0,0.0615048686132162,0,0,0,-0.178199507013282,0,0,-0.0234611117342632,0,0.90298979011238,0,0,0,0,0,0.167489194841817,0,0.0472985518959179,-0.0323494393130566,0,0,0,0,0,0,0,0,0.0054881397198638,0,0,0,0.0116954526711296,0,0
X600011.SH,0,0,0,0,0,0,-0.0713164102729626,0,0,0,0.124851277383273,0.0211898458713663,0,0,0,0,0,0.00454613632305361,0,0.148346018682167,0,0,0,0,0.223328231725933,0,0,0,0,0.114427469933855,0,0,0.107083732331311,0,0,0.00849220255353823,0,0,0,0,0,0,0,0,0,0,0,0.13920141093224,0,0,0,0.0105026949378014,-0.00357008273844408,0,0,0,0.0195089009910685,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.130692714247239,0,0.140926354692758,0,0,0,0,0.130146473644344,0,0.0689226893742231,0,0,0,0,0,0,0,0,0,0,0,0.200745772673987,0.295851228730181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23482936160297,0,0,-0.101142806185472,0.139075532764237,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0290330491955442,0,0,0,0,0,0,0,0.106876123996016,4.33680868994202e-19,0.0478343610972851,0.0231196317346542,0,0,0,0.341675287491037,0,0,0,0.112055576027463,-0.120396561272722,0,0,0,0,0,0,0.0744675914813771,0,0,0,0,0,0,0,0,0,0,0.0142739658135775,0,0,0,0,0,0,0,0,0.000883495586701035,0,0,0,0,0,0
