,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600688.SH,X600010.SH,X600801.SH,X601600.SH,X600886.SH,X002271.SZ,X600362.SH,X000786.SZ,X002466.SZ,X600352.SH,X600188.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X000723.SZ,X600176.SH,X002353.SZ,X600299.SH,X600516.SH,X600489.SH,X000792.SZ,X600426.SH,X000401.SZ,X000898.SZ,X000553.SZ,X601158.SH,X600219.SH,X000932.SZ,X600583.SH,X000883.SZ,X000709.SZ,X600612.SH,X002080.SZ,X600486.SH,X600126.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103232008580305,0,0,0,0,0,0,0.286011514537554,0,0,0.112006456114321,0.0409784755330004,0,0,0,0,0.0450958368538171,0.00474524502930083,0,0,0,0,0,0,0,0.0972960904378705,1.73472347597681e-18,0.0105655548160469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.084409353675863,0,0,0,0,0,0,0,0,0,0,0,0.0272027120812845,0,0,0,0,0,0,0,0,0.0797844296509227,0,0,0,0.0635539142296511,0,0,0,0,0.131561597469062,0.132331263136664,0,0,0,0.0445701822925388,0,0,0,0.0419042127554322,0,0,0,0,0,0,0,0,0,0.0553177826542286,0,0
X600688.SH,0.359570649477884,0,0,0,0,0,0,-0.0557122126951653,0,0,0,0,0,0,0,0,0,0.0290089212524298,0,0.00134571751338013,0.0186331371232702,0,0,0,0,0,0,0,0,0,0,0,0,0.0460889897613142,0,0,0,0,0.258396055737577,0,0,0,0,0,0,0.176089070181287,0.0942766567839544,0,0,0,0,0.00244449895046334,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.043954782983089,0,0,0.0464312519644012,0,0,0.181553479858136,0,0,0,0,0.0193089150804895,0.205595521596973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304295460505557,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.550579550359555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385316171049229,0,0,0,0,0.0975399286502362,0,0,0,0,0,0.0482354968162917,0,0,0,0,0,0,0.0132946404767592,0.286427583671967,0,0,0,0,0,0.0586609571301622,0,0,0,0,0,0,0,0,0,-0.00571407724610075,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0800119295383146,0,0,0,0,0,0,0,0.0822905722009745,0.192314447941969,0.172798006249851,0,0,0.00337238651009407,0.137932211423591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111723267398508,0,0,0.121022975218214,0,0,0.00231117218827808,0,0,0,0,0,0.00375754739465406,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.173427269192719,0,-0.0426105260112362,0,0,0,0,0,0,0,0,0,0,0,-0.0046320785076583,0,0,0,0,0,0,0,0,0,-0.0370916539336017,0.246472508709579,0,0,0,0,0,0,0,0,0,0,0,0.203436381865133,0,0,0,0,0,0,-0.000223012460743353,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.120560631172087,0,0,-0.146219942839526,0,0.145164820513821,0,0,0,0,0.0912614674316587,0,0,0,0,0,0,0,0,0,0.0625066639174471,0,0,0,0,0,0,0.0319951205153303,0,0,0,0,0,0.267117917696776,0,0,0,0,0,0.10233259652305,0,0,0,0.0425474897610431,0,0,0,0.00814537958128917,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752093954926505,0,0,0.0255752822687817,0,0,-0.0188007162248368,0.0153146459357191,0,0,0,0,0.0398320651133481,0,0.151242269210154,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.161252463358304,0,0,0,0,0,0.120099941523627,0,0,0.287506034313256,0.115599891346373,0,-0.0201868884776865,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115273263375718,0,0.0508154303248178,0,0,0.252348857191959,0,0,-0.162276509146105,0.0535273098693216,0,0,0,0,0,0,0.0794285640286111,0,0,0,0,0,0,0,0.136911025658939,0,0,0,0,0,0.0348433787439432,0.101346188818197,0,0,0.0743078645635429,0.0764998353890847,0,0,0,0,0.0355985431299486,0,0,0,0.0765918935820986,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.759273110661313,0,0.146563347796618,-0.175194997125493,0,0,0,0,0,-0.0224453276644743,-0.00202926936192389,0,0,0,0,0,-0.232934135930358,0,0,0,0,0,0,-0.083340384926374,0,0,0,0.211883232663603,0,0,0,0,0,0.334754507811014,0,0,0,0,-0.0574607763932334,0.135349354267922,-0.203777476801028,0,0.115001909431466,-0.149560886653151,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150815846378021,0,0,-1.73472347597681e-18,0,0,0,0,0.115820827090771,0,0,0.0859521873770131,0.122670722714051,0,0,0,0,0,0.242773211200808,0,0,0,0.0411830424605713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121051178618143,0,0
X600188.SH,0,0,0,0,0,0,0,0.0276226623878851,0,0,0,0,0,0,0.12890188727322,0.275200131465077,0,0,0,0,0.0184303358761519,0.19316996473542,0,0,0,0.0211861283862211,0,0,0,0,0,0,0,0,0,0,0.0839598028194667,0,0,0,0,0.148755334504081,0,0,0,0,0,0,0,0,0,-0.00614733107150372,-0.00056185228778356,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0341088022821059,0,0,0.0492959558878416,0,0,0,0,0,0.108245406334169,0.0823955700123304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159268285989911,0,0,0,0,0,0,0,0,0,0,0.0100031433165361,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00866785320244623,0.0676665385394808,0,0,0,0,0,0,0,0.125149234132071,0,0,0,0.0730063088505123,0.0328638013663526,0,0,0,0,0.0892155757489986,0.174268967963687,0,0,0,0.0512634110815118,0,0.0271516475543444,0,0,0,0,0,0,0,0,0,0.00305291125904435,0,0,0,-0.0053828885609864,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532463627003085,0.327834126445882,0,0,0,0,0,0,0,0,0.0328518445605778,0.0543653235596943,0,0,0,0.162025604073412,0,0,0,0.0250144187622341,0.00687632450352306,0.122189122161273,0,0,0,0,0,0,0,0,0,0.00196147777231742,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0329630860817522,0,0.105609775011135,0,0,0,0,0,0,0,0,0,0,0.00401413716820684,0.238788304388356,0,0,0.164773785114511,0,0,0,1.38777878078145e-17,0,0,0.0364650064619502,0.114554591628451,0,0,0,0,0,0.123251850636992,0,0,0.0895823662819942,0.0377800288354642,0,0,0,0,0,-0.00458296323181533,0,0,-0.00426820747450351,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0118847956907279,0,0,0,0,0,0,0,0,0,0,0,0.0404605282728932,0.0437191104222762,0.212573124277233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148541329480001,0,0,0,0.17589213574047,0.039116255700589,0,0,0,0,0.0191612274852923,-8.67361737988404e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.271499255678024,0,0,0,0,0,0,0,0,0.0395303322865842,0,-2.16840434497101e-19,0,0,0,0,0,0.051713261785105,0,0,0,0,0,0.474487426630113,0,0,0,0,0,0.164512633224486,0,0,0,0,0,0,0,0,0,0,0,0.185495355513602,0.0134128298066943,0,0,0,0,0.0371853586726154,0,0
X600176.SH,0,0,0,0.0829300906816359,0,0,0,0.0376225810531436,0,0,0,0,0,0,0.0388719925401402,0,0,0.116824949084046,0,0,0,0.125606954949047,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.196779427146064,0,0,0,0,0,0.100400141878346,0,0,0,0,0,0.105213337663997,0,0,0,0,-0.00458353568872655,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130399158204131,0,0,0,0,0.184060547745656,0,0.317724850474204,0,0,-0.0186693752174234,0,0,0,0.334194399207851,0,0,0,0,0,0,0,0,-0.0575145487623262,0.0228246736848909,0,0,0,0.040200191164775,0,0
X600299.SH,0,0,0,0,0,0,0,0.149339432660255,0,0,0,0,0.0522721487781558,0,0,0,0,0.0622175755905129,0,0,0,0.0237973012958984,0,0,0,0.199556773894275,0.177141796401394,0,0.114613418244177,0,0,0,0,0,0,0,0,0,0.0401576725913449,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0280418128594124,0,-0.0749203973713495,0.0098975079190275,0.0249492601677025,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63238530263812,0,0.144472216512649,0,0,0,0,0,0,0,0,0,0.0542526822288663,0,0,0,0,0,0,0,0,0,0,0,0.0563534376396651,-0.0121420039365398,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.431250205301502,0.0121473858916863,0,0.155603545929025,0,0,0.0915016223356688,0,0,0,0,0,0,0,0.0126980759226732,0,0,0,0,0,0,0,0.0967945088429489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641755810413362,0,0,0,0,0,-0.0039543629766769,-0.0116990553276499,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0613215410884064,0,0,0,0.0800019333854156,0,-0.053170479888712,0,0,-0.163326571897699,0,0.0620904003932518,0,0,0,0,0,0,0,0,0,0,0.194595426226732,0,0,0.0589542057100726,0,0,0,0.0546881522839384,0,0,0,0,0.125942211097981,0,0,0,0,0,0,0,0.0128269042288583,-0.131815961495074,0,0,0,0,0.0577768834742705,-0.0661640914201895,0,0,0,-0.102122365950087,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22030848243552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164784729026896,0.289376522528531,0.15679407166152,0,0.0276589132635051,0,0,0,0,0,0,0,0,0,0.0584549975990353,0,0,0,0,0,0,0,0.112950500874689,0,0,0,0,0,0.0253994063471422,0,0
X000401.SZ,0,0,0,0.074795172860717,0,0,-0.0148529728678948,0,0,0.0163054636101646,0,0,0,0,0.495273200099496,0,0,0,0,0,0,0,0.245085760313337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652578151659223,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0367092589620254,0,0.0155092701098814,0,0,0,0,0,0.156305901020558,0,0,0,0.0839039155452211,0,0,0,0,0,0,0,0,0.0510703245359255,0,0,0,0.138844316648355,0,0,0,0.0323262129170961,0,0,0,0,0.167523125557478,0,0,0,0,0,0,0,0,0,0.00150289562374317,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.0575165503991536,0,0,0,0,0.247679420655501,0,0,0,0,-0.215172772231214,0,0,0.0961358088273035,0,0,0,0,0,0,0,0.159684889004868,0,0,0.314531179716715,0,0,0,0.202841762102739,-0.0370906879670384,0,0,0,0,0,0,0,0,0,0,0.193406736066221,0,0,0,-0.0200741879771787,0,0,0.059630852646637,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.062396405067257,0,0,0,0,0,0,0,0,0,0,0,0,0.0207383130212478,0.0366891923567093,0,0,0,0.0517480586753588,0,0,0,0,0,0,0,0,0,0,0.00212120504541954,0,0,0,0,0,0.109540747601401,0,0,0,0.0207281450479445,0,0,0,0,0,-0.000461224357930079,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0292098625556957,0,6.93889390390723e-18,0,0,0,0.190806420547673,0,0,0.0668367962208403,0.250456546072058,0,0,0,0,0,0,0,0,0,0.0396691848044382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803371832001901,0,0,0,0,-0.0123421498889526,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.230649746520847,0,0,0,0.0148348404478667,0,0,0,0,0.0588480102672855,0,0,0,0.0536090693975272,0,0.0588310078772855,0.126144888845249,0,0,0,0,0,0.0266404191141627,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168366112120281,0,0,0,0,-0.00462306623157502,-0.00850837965914266,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.244120999454022,0,0,0.0474473309056321,0,0,0,0,0,0,0,0.153626691869497,0,0,0.122007256578213,0,0,0,0,0,0,0,0,0,0.00758468007317895,0,0,0,0,0,0,0,0.0440994401420753,0,0,0,0,0,0,0,0.299606628343398,0.0816818024862796,-0.0264163114022473,0,0,0,0.00628294715156863,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202801689524104,0,0,0,0,0.0347216213723711,0,0,0,0,0,0,0.279156491181871,0,0,0,0,0.0235121939086643,0,0,0,0,0,0,0,0,0,0,0,0,0.0853052442303207,0.0810841566540662,0,0,0,0,0.0189659577844181,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0726131183745416,0,0,0,0,0.0572723667678454,0,0,0,0,0,0,0,-8.67361737988404e-19,0.296209660683123,0.253478762046581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02861700187679,0,0,0,-0.00206311405371459,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0529269769564586,0,0,0,0,0,0,0.0811677511760816,0,0,0,0.0598870932219655,0,0.0224353672709982,0.244706827856038,0,0.0341121197923721,0,0,0.127401592090296,0,0.230153610914381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502389228686926,0,0,0.0061933662891637,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0742289002217601,0,0,0.166883849837824,0,0.222945543210841,0,0.0821071702680785,0,0,0,0,0,0,0,0.0335806462838874,0.277294744401491,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0895595228321856,0.0431125218378142,0,0,0,0.0180578363746338,0,0,0,0.02353826363719,0,0
X600486.SH,0,0,0,0,0,0,-0.327468044157711,0.0248300352364062,0,0,0,0,0,0,0.328042339265097,0,0,0,0,0,0.0272640390550619,0,0,0,0,0,0,0,0,0,0.306492317164021,0,0,0,0,0,0,0,0.137008839849636,0,0,0,0.161011656619376,0,0,0,0,0,0.036391250649979,0,0,-0.0397982866930462,0,0,0,0,-0.0485826072096569,0,0
X600126.SH,0,0,0,0,0,0,0,0.31990552350412,0,0,0,0.143099512813442,0.277898689681663,0,0.0758461016665275,0,0,0,0,-0.374948978217164,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.030633544619433,0,0,0,0,0,0,0,0,0,0,0,0.220795096545631,0,0,0,0,0,0,0,0,0,0.0176517351774621,0,0,0,0.119029995213127,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0203864215785411,0,0.0426029640926464,0,0,0,0,0,0,0,0,0.127579064357126,0,0,0,0,0,0,0,0,0,0.0642305898524624,0,0,0,0.132547166029998,0,0,0,-8.67361737988404e-19,0,0,0,0.083553033523241,0.0908449200830486,0,0,0,0,0.00303494240187016,0,0,0,0,0,-0.0017331224818879,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274907384423091,0,0,0,-0.363805736963835,0,0,0,-0.0925072693780057,0,0,0,0,0,0,0,0,-0.161455801959972,0,0,0.0520029463492411,0,0,0.311733808347791,0,0,0,0,0,0,0,0,0,0,-0.0474299250051398,0,0,0,0,0,-0.0401877543763587,0,0.759027202721272,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.186991127170995,0,-0.109193092141677,0,0,0,0,0,0,0,0,0,0.135395908287981,0.202208952641494,0,0,0,0,0,0,0,0.130412658106274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468092045819459,0,0.469466079025599,0,-0.936157368553448,0,0
TED,0,0,0,0,0,0,0,0,0,0.259076394926323,0,0,-0.152974880858592,0,0,0,0,0,-0.158293141122684,0,0,0,0,0,0,0,0,0,-0.0431367008156437,0,0,0,0,-0.531766936823139,0,0,0,0,0,0,0,0,0,0,0,0,0.612552770502662,0,0,0,-0.797913204548283,1.13672478562713,0,0,0,0,1.40574626973173,0,0
RealEstate_excess,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.104782523509008,0,0.031919878438967,0,0,0,0,0.0512894085770068,0,0,0,0,0,0,0,0,0,0.0307666811248446,0,0,0,0,0,0,0.00416686072006019,0,0.04911996127744,0,0,0,-0.0108602952662299,0,0,0,-0.0200810073433626,0,0,0,0.139592998169721,0.00757808976212951,-0.0136562910965258,0,0,0,0,0,0
MKreturn,0,0,0,-0.263373113302476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047747346755005,0,0,0,0,0,0,0,0,0,0,0.036861877336712,0,-0.140184863030555,0.0293668592322884,0,0,0,-0.00620354267379916,0,0,0,0,0,0,0,0,0,0.255361228690318,0,0.033235686000192,0,0,0.179476258851066,0.0944404027632485,-0.0333126809825261,0,0,0,0.157711284071287,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640961902397946,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036218994865131,0,0,0,0,0,-0.0539265676192534,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414143579296589,0,0,0,0.0022036570392872,0,0.00490502393927964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922281812360963,-0.00587322082601892,0,0,0,0.0326850507721074,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00292191989230221,0,0,-0.000974682516726278,0,0,0,0,0.00430807812056759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202314350736691,0,0,0,0,0,0,0,0,0.0056937114529123,-0.010362812564014,0,0,0,-0.0450312725552239,0,0
