,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600362.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X000898.SZ,X600516.SH,X002460.SZ,X601991.SH,X600547.SH,X600111.SH,X600176.SH,X600886.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X002271.SZ,X000792.SZ,X000553.SZ,X000830.SZ,X600027.SH,X600808.SH,X600299.SH,X000408.SZ,X600219.SH,X002110.SZ,X601158.SH,X600489.SH,X600426.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.401087173715339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188195617323563,0.00560077240446458,0.0115510702065374,0,0,0,0,0,0.0404004724261756,0,0,0,0,0.0693268170254763,0,0,0,0,0,0,0,0,0,0,0.0148669669149861,0,0,0.0304522898030957,0,0,0,0,0,0,0,0.0506877850778983,0,0,0,0,0
X600028.SH,0.552412819057586,0,0,0,0,0,0,0,0,0,0,0,0.0418601224280438,0.024478911954545,0,0,0,0,0,0,0,0.294755957674862,0,0,0,0,0,0,0,0,0,0,0,-0.0376249457508301,0,-0.072948146801798,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563262918881735,-0.00417409596898179,0,0,0,0,0,0
X601088.SH,0,0,0,0.381028699414115,0.157302323953793,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0165623160826641,0,0,0,0,0,0,0,0.103865619747123,0,-0.0175722360096907,0,0.0772459034289505,0,0,-0.128804906721864,0,0,0,0,0,0,0,0,0,0,0,-0.0195845485308859,0.0218142608538182,0,0,0,0,0,0
X600019.SH,0,0,0.111129950778917,0,0,0,0,0,0,0,0,0,0.251121110662183,0,0,0,0,0.486592613133696,0,-0.0604118964361872,0,0,0,0.0947775777913469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320688348930221,0,0,0,0,0,0,0,0,-0.00640491037259647,0.022045749628849,0.00935508351149927,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.311068719462662,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.163697859286606,0,0.249627934547249,0,0,0,0.0966659413120982,0,-0.258726377236392,0,-0.0744806844580775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891682245799127,0.0134341173603281,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0286936284949383,0,0,0,0,0,0,0,0,0,0.000160176051665153,0,0,0,0,0,0,0.0735931616956851,0.0337923781193243,0,0,0,0,0.114545999903893,0,0,0.144768353873462,0,0,0,0,0,0,0,0.0575865868922586,0,0.206257985429665,0,0,0.0309557178787548,-0.0113480994835368,0,0,0,0,0,0
X600309.SH,0,0,0.0259342705547449,0,0,0,0,0.068358391423985,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00273376014827533,0,0,0.106809238630411,0,-0.0273854824732422,0,0,0,0,-0.0585241307728839,0.0196176355808456,0,0,0,0,0,-0.10853861577275,0,0,0,0,0,0,0,0,-0.0434023338910733,0.0642472509797152,0,0,0,0,0,0
X600011.SH,0,0.0929256455151323,0,-0.157682107817717,-0.0237810378790477,0,0,0,0,0,0,0,0,0,0,0,0.0633702460589558,0,-5.42101086242752e-20,0,0.182875058377543,0,0,0,0,0,0,0,0,0,0,0.0152752383692528,0.132093732835601,0.0333216083251781,0.0915242822487288,0,0,0,0,0,0,0,0.0052545848688976,0,0,0,0,0,-0.00750377859250916,4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0291970440563532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171023740048102,0,0.160322362588437,-0.0440987560658496,0,0,0.158584255687394,0,0,0,0.504110240898675,0,0,0,0.0457036902476608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931873663301582,-0.00940895729268238,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0246986483626713,0,0,0,0.134154216769544,0,0,0,0.134729852894242,0,0,0,0,0,0,0,0,0,0,0.0496367792689044,0,0.112183155742398,0,0.073027253394603,0,0.0263534401741672,0,0,0,0,0,0,0,0,0,0,0,0.296567039969935,0,0,-3.46944695195361e-18,-0.00481719959873571,0,0,0,0,0,0
