,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X600176.SH,X000898.SZ,X601992.SH,X600516.SH,X002466.SZ,X000709.SZ,X600352.SH,X600111.SH,X600299.SH,X002460.SZ,X000786.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X002271.SZ,X002110.SZ,X002470.SZ,X600021.SH,X600157.SH,X601699.SH,X000408.SZ,X600612.SH,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.363267994516809,0,0,0,0,0,0,0,0,0,0,0,0,0.0862338443022505,0,0,0,0,0,0,0,0,0.0758973080663452,0,0,0.0563981134808842,-0.0105317809892029,0,0,0,0,0,0,0,0,0,0,0,0.0688120525747239,-0.0244016755624969,0,0,0,0.0319510398572319,0,0,0.00857069761110896,0,0,0,-0.00695628251621898,4.33680868994202e-19,0,0,0,0,0,0
X600028.SH,0.653915301673286,0,0,0,0,0,0,0,0,0,0.137560579915587,0,0,-0.088185997821045,0.135709222170203,0,0,0,0,0,-0.141167390296009,0,0,0,0,0,0,-0.087365508630261,0,0,0,0.110752783642111,0,0,0,0,0,0,0,0.124621410831575,0.264358124512597,0,0,0,-0.0762432079362993,0,0,0,0,0,0,0.030877745082814,0.0381928904932687,0,0,0,0,-0.169709404028577,0
X601088.SH,0,0,0,0,0,0.0754252410534033,-0.00811508369399213,0,0,0,0,0,0.25750559639389,0,0,0,0,0,-0.0703452714416313,0.121789151760924,0,0.0534713427998294,-0.0326943341086594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223335595772966,0,0,0,0,-0.176114538352197,0,0,0.034519373695165,-0.00221647521359197,0.0436372670739738,-0.148292958419617,0,0,0.109029943361751,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00844292286161923,0,0,0,0,-0.054900465107923,0,0,0,0,0,0,0.00113992268253113,-0.0813850828105574,1.38777878078145e-17,0,0.43916144970681,0,0,0,0,0,0,0.109370349122985,-0.0578623589435475,0,0,0,0,0,0,0.0844184220397356,0,-0.0244499639310968,0.0527136534969907,0,0,0,0.0419542861458869,-0.193992790710909,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0175275065553532,0,0,0,0,0,0,0,0,0,0,0,0.1259734964353,0.0483469900090894,0.0252524098661394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380769167460278,0,0.25112704358211,0,0.0134632556481481,0.00853975963709206,0,0,0,0,0,0,0.00932368240463684,0.0171311744482303,0,0,0,0.0405631752004949,0,0
X600309.SH,0,0,0.0520198305780544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112790689538286,0,0,0,0,0,0,0,0,0.533797855477039,0,0.223447776303531,0,0,0.285844844920913,0,0,0,0,0,0,0.0335036773790139,0,0,0,0,0,0,0.00283010078372723,0.0118144486636198,0,0,0,6.93889390390723e-18,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500240304645267,0,0,0.587034968685975,0.0269497309803696,0,0,-0.0995637484281092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834388757776383,0,0.0119487644249836,0,0,0,0,-0.11480321774378,0,0.00476133011750474,0.0137534914145549,0,0,0,0,0,0
X600010.SH,0,0,0,0.0639423341902474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999453803545411,0,0,0.0789260075757856,0.0220562394588598,-0.16100845093804,0,0,0.162210355111447,0,0,0,0,0,0,0,0.0769057185340856,0.0690407587278347,0,0,0,0,0.169902986102714,0.124657197910612,0,0,0,0,0,0,0,0,0,0.00756393451233353,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501291623476661,0.117264029871337,0,0,0,0,0,0,0,0,0,0,0,0.0915512997885354,0,0,0,0.179665385091252,0,0.0506778644149572,0,0.0106317839340478,-0.0311995014035529,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12507868664932,0,0,0,0,0,0.103684656324996,0,0,0,0,0.0421871238251603,0,0.153704838881738,0,0,0,0,0.00794199120350743,0,0,0,0,0,0,0,0.0266056580639873,0,0,0,0,0,0,0,0,0,0,0,0,0.0291499297270492,0,0,0,0.0561395415299916,0,0
X600660.SH,0,0.147935843612464,0,0,0,0,0.0401449100704812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314759309428055,0,-0.0590572501445989,0,0,0,0,0,0.0135155248407917,0,0,0.334113566688028,0,0.0459365055341949,-0.0218844063936727,0,0,0,0,0,0,0.0491348198610034,0.0141806006205906,-0.0457812161491802,0,0,0,0.0081695878749101,0,0
X601991.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0.0389373864348359,0,0,0,0,0,0,0,0,0,0,0.0451290179322022,0,0,0,0.130058988415967,0,0,0,0.019020632491148,0,0.105363447487409,0,0,0,0,-0.0229118843749102,0,0,0,0,0,0,0,0,0,0.0300305338770809,0,-0.0523766536332179,0,0,0,0,-0.0187200777165313,0.0076997627149129,0,0,0,-0.0139575787292665,0,0
X600886.SH,0,0,0,0.0484036871124694,0,0,0.10952096169474,0,0,0,0,0,0,0,0,0.0534514514865353,0,0,0.0409127945376,0,0.106005992678764,0.0511208738437308,0,0,0,0.119851959875565,0,0,0,0,0,0,0,0,0,0,0,-0.221960537381247,0,0.0621888616297169,0,0,0,0,0.0277149690058137,0,0,0,0,0,0,0.0426288760185162,-0.0612508348282434,0,0,0,0.0359843296695234,0,0
X601600.SH,0,0,0,0,0,0.0773122367835213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101838638224224,0,0.0835081322190648,0,0,0,0,0.157601682064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0106470117831453,-0.00312355346999208,0,0,0,0.0583728108644319,0,0
X600688.SH,0,0,0,0,0.214519224465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720325735533155,0,0,0,0,0,0,0,0,0,0,0,0,0.152735601009351,0.0863303106366455,-0.0199037168495149,0,0,0,0,0,0,-0.00333132232206748,0.0271146783443967,0.260007387699218,0,0,0.0171045974710339,0,0
X600795.SH,0,0,0,0,0,0,0.359636328498192,0,0,0,0,0,0.327687877554817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366948224499052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650060017320998,0,0,-0.0813326874182592,0,0,0.0547348557007913,-0.036092629553757,0.0594229767797971,0,0,0,-0.0872844804296037,0,0
X600362.SH,0,0,0,0,0,0.0332672297938353,0,0.0323662975648807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292811214757068,0,0,0,0.38461862643134,0.0161674305573134,0,0,0,0,0,0,0,0,0,0,0,0.0301179560893354,0,0,0,0,0.0386951712395728,0,0,0,0,0.0289215334281705,0,0.00310473098759842,0,0,0,0,-0.00512808658312427,0,0
X600188.SH,0,0,0,0,0,0.0421346846523126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870834066345854,0,0.0689940155300694,0,0.0888303773815097,0,0,0,0,0,0.00370559672725029,0,0,0,0,0,0,0,0,0,0,0,0.188389599783638,0.0350880251654436,0,0.0125889505047574,0,0,0,0,1.73472347597681e-18,0,-0.00196134907991824,-0.0161619697649854,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.579798540596389,0.141359429075094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475513292258908,0,0,0,0,0,0,0,0,0.0843809062132891,0,0,0,0,0,-0.379643667879329,0.177322907081859,0,0,0,-0.0220449924367793,-0.0172686521257044,0,0,0,-0.0699023760993355,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532810773714132,0,0,0,0,0.0421497442701648,0.0804671657969441,0,0,0,0,0,0.210388206166624,0,0,0,0,0,0,0,0.153202883414768,0,0,0,0.0681939838855455,0,0,0,0.145824708677573,0,0,0,0,0,0.0249369502370015,0,0,0,0,0.0643391778085994,0,0
X000898.SZ,0,0,0,0,0.0974005625514152,0.0194843814153203,0,0,0,0,0,0,0.000886180249232671,0,0,0,0,0,0.0537821324687107,0.081397382221157,0,0.0997703432337633,4.33680868994202e-19,0,0,0.0368342702343947,0,0,0.115920080199794,0,0,0.0236554259517874,0,0,0,0,0,0,0,0.0891071168799821,0,0,0,0,-0.0370885956736107,0,0,0,0,0.102563111713257,0,0,0,0,0,0,0.0150962842225689,0,0
X601992.SH,0,0,0.174181400556319,0,0.0850959307968389,0,0,0,-0.020107795803377,0,0,0,0,0,0,0,0,0,0,0.118359643930177,0,0,0,-0.012544754853497,0,-1.73472347597681e-18,0,0,0,0.163665032204779,0,0,0,0,0.0264187206229867,0,0,0,0,0,0.20532410850537,0,0,0,-0.0986066424583672,0,0,0,0,0.128529612766513,0,0.0519015938415786,-0.0320246657743197,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.179844721394811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124326243914103,0,0.0509883851634126,0,-6.93889390390723e-18,0,0,0.22856642371979,0,0.281743714340937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240966972810667,0,0,0,0,0,0,0.0133791109251959,0,0,0,0,0,0
X002466.SZ,0,-0.181005336211554,0,0,0,-0.00281769162714514,0,0,0,0,-0.118809064265294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891718602329042,0.0114463001194455,0,0,0,0,0,0,0,0,0,0,0.12679778707165,0,0,0,-0.00509198410846327,0,0,0.0178264441511759,0,0,-0.122018579212709,0.0249178574794617,0,-0.0231273463615794,0,0,0.0900068524957843,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540188952717105,0.189328890660075,0,0,0.0622315834324782,0,0,0,0,0,0,0,0,0.0769830864987488,0,0,0,0,0,0,0,0,0.0278383490971255,0,0,0.053248350302522,0.0317733476452446,0,0,0,0,0,-0.0238358238175543,-0.0177557082385498,0.0212460703891244,0,0,0,0.0248928051946314,0,0
X600352.SH,0,0,0,0,0,0.0200856810156731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617653116289971,0,0,0,0,0,0,0,0,0,-0.0667343377831186,0,0,0.394672974349962,0,0,0,0,0,0.213465794202713,0,0,0,0,0,0,0,0,0,0,0.0255987701856891,-0.0650863450763255,0,0,0,0.0157899324459952,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112201414660587,0,0,0,0,0,0.183095705722311,0,0,0.0150657877158395,0,0,0,0,0.205381831409416,0.0688778096060387,0,0,0,0.103557636691283,0.0850039492010414,0,-0.0136711776882927,0,0,0,0.180155934452044,0,0,-0.00856707863427775,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261567306942029,0,0,0,0.128289553088262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278172941044588,0,0,0,0,0,0,0,0,0,0,0,0.100753882371922,0,-0.000386957134305095,0,0,0,0,0.0625009069935361,0,0
X002460.SZ,0,0,0,0,0,-0.00963995338988416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58124938733777,0,0,0,0,0,0,0.12956858282012,0.0555154412171843,0,0,0,0,0,0,0,0,0,0,0,0.26984662297252,0,0,0.0934147664088019,0,0,0,0,-0.0165558136497164,0.0293181909021719,0,0,0,0,0.120751096849354,0
