,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X600188.SH,X000301.SZ,X601600.SH,X600011.SH,X601898.SH,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X601991.SH,X300037.SZ,X002080.SZ,X600795.SH,X000825.SZ,X000786.SZ,X000408.SZ,X600219.SH,X600803.SH,X600295.SH,X600141.SH,X000959.SZ,X000983.SZ,X600027.SH,X002326.SZ,X000807.SZ,X002353.SZ,X600688.SH,X000723.SZ,X000932.SZ,X000027.SZ,X000898.SZ,X601699.SH,X600096.SH,X600157.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.296039345467691,0,0.425610575086233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076924106360717,0,-0.0230394103570901,0,-0.0782505513870718,0,0,0.0645678790305182,0,0.261406728138532,0.0210171380672544,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00606158742187961,0,0
X600188.SH,0,0,0,0,0,-0.0116128922361318,0,0,0,0,0.109669780647692,0,0,0.0876511225814691,0,0,0,0,0,0,0,0,0,0,0,-0.0343240801763799,0,0,0.452538174536863,0,0,0,0,1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.376867763850565,0,0,0,0,0,-0.0176612806897815,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0902166713388792,0,0,-0.0730232503476905,0,0,0,0,0,0,-0.07370808875298,0,0,0,0,0,0,0,0,0,0.112389329349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599970436385418,0,0.173435098413837,-0.177059721151368,0,0.200950704943929,0,-0.0283324215810149,0.431357232243565,0,0,0,0.0640715254584723,-0.0425830461443998,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0729341754256123,0,0,0,0,0,0,0,0,0.242340670254059,0,0,0,0,0,0,-0.0785025482417875,0,0,0.0744505361906827,0,0,0,0,0.0239995626721816,0,0,0.0538434803660865,0,0.139316342857303,0.350397614350028,0,0,0.0101180755046179,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829088755128953,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0125135561348901,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.000786482650865591,0,0,0,-0.0721938137663468,0.0825978285641982,0.154171461326329,0,0,0,0,0,0,0.453023699257912,0,-0.0472627181321796,0,0,0,0,0,0,0,0,0,0,0,-0.00838115195745605,0,0,0,0,-0.0110382623104882,0,0
X601898.SH,0,0,0.152710655515217,0,-8.67361737988404e-19,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874512193844448,0,0.101243560967329,0,0,0.0260959524180451,-0.110735718851617,0,0,0,0.137152782535212,0.280231293542498,0,0,0,0,0,0,0,-0.0215507582169232,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.223766576412188,0,0,0,0,0,0.0784287121784936,0,0,0,0,0,0,0,0.329441078798421,-0.0427201650522242,0,0,0.167688967772846,0,0,0,0,-0.101733473069271,0,-0.145127073425339,0.308696893364477,0,0,0,0.0473728892200015,0,0,0,0,0.106021139876005,0,0,0,-0.0425197012246667,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.031160853770461,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0137723956122965,0.102901339514282,-0.056599040081363,0,0,0,0,0,0,0.0332632568499648,0,0,0,0,0,0,0.109600661777204,0,0,0,0,-1.73472347597681e-18,0,0,0.0384084711793209,0.0817519669698794,0,0,0,0.040922981992541,-0.054511522724994,0,0,0.0294824887174715,0,0,0,0,0.0239954190537442,0,0,0,-0.00902601358893328,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0391539504632302,0,0,0.102465138591297,0,0,0,0,0,0,0,0.0309862545127263,0,0,0,0,0.0390442010537698,0,0,0,0,-0.0289458240438953,4.33680868994202e-19,0,0,0,0,-1.73472347597681e-18,0.000720605525594802,-1.73472347597681e-18,0,0,0,0,0.116310781419633,0,0.163692990945869,0,0,0,0,0.0785640162231578,0,0,0,-0.0292772856491719,0,0,0,0,0,0,0
X600547.SH,0,0,0.0744775487171037,0,0,0,0,0,0,0,0,0.0248081422985388,0,0,0,0,0,0,0,0,0,-0.0486181147653318,0,0,0,0,0,0,-0.0458911603022151,0,-0.122613738955379,0,0,-0.0249485768273315,0,0,0.0323023477006964,0,0.0958143629785242,0.00891967062907191,0,0,0.144196280511561,0,0,0,0,0,0,0,0,-0.0401423208027122,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.16322765281754,0,0,0,0,0.0163352933634905,0.0451645950764154,0,0,0.270270898951462,0,0,0,0,0,0,0,0,0,0.173805532419331,0,0,0,0,0,0,0,0.118977206859407,0,0.0338422535651183,0,0,0,0,0,0,0,-0.0804896973308691,0,0,0,0.0815274523917943,0,-6.93889390390723e-18,0,0,0,0.00243353649370828,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0301797227044277,0,0,0,0.00980474645312481,0,0,0,0,0,0,0,0,0,0,0.289082800713379,0,0,0,0,0,0,0,0,0,0,0.12440661744754,-0.279913437082818,0.0453799366495213,0,0,-4.33680868994202e-19,0.252676982541186,0.0453517506258859,0,-0.0200131827540708,0,0,0,0,0,0,0.0516927632285215,0,-0.00717604654101324,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.00413201555122053,0,0,0,0,0,0,0,0,0,0,0,0,0.0239049914431652,0,0,0,0,0.187178884035308,0,0,0.112455994178745,0,0,0,0.0229529699946845,-5.42101086242752e-20,0.174789766460113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169219134263308,0,0,0,0.0263123636856724,0,0
X600426.SH,0,0,0,0.320530299191855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703731894494057,0,0,0,0,0,0.151901140883459,0,0.0471225019580111,0.103338779637463,0,0,0,0,0,0.136795687639047,0,0.0414555231054078,0,0,0,0,0.04365286690649,0,0,0,4.33680868994202e-19,-0.026415804233704,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076328321159347,0,0,0,0,0,0,0,0,0,0.0391381275954728,0,0,0,0,0,0,0,0,0,0.0126933114022577,0,0,0,0.115934744174374,0.0271476254272035,0,0,0,0,0,0,0,0.0271487006435378,0.0781638249815272,0.0622607274362838,0,0,0.0248893676181643,0.0146392708862249,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.168539687111405,0,0,-0.0198006140746461,0.0880371753179885,0,-8.67361737988404e-19,-0.0894264994987303,-0.0907237638044933,0,0,0,0,0,0,0,0,0,0,0.0645121239886996,0,0,0,0,0,0,0,0,0,-0.0115200051872277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207987015044286,2.71050543121376e-20,-0.0414194970161855,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.075604346168518,0,0,0,0,0,0,0,0,0,0,0,0,0.0849787027930815,0,0.222089397002751,0,0,0,0,0,0,0,0,0,0,0.0421593056660426,0.117612434291296,0,0.0154309252170939,0.0256221371249333,0,0,0,0,0.153871627035445,0,0,0,0.0285664482056703,0,0,0,0,-0.0118960088599906,0,0
X600795.SH,0,0,0,0,0,0.0448775124788404,0,0,0,0,0,0,-0.0476286651020051,0,0,0,0,0,0,0,0,0,0,0,0.0308983999642136,0,0.164484193872256,0,0,0,0.107116001179111,0,0,0,0,0,0,0.518393192475232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395232294063696,1.73472347597681e-18,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.125092608464105,0,0.117216545244419,0,0.178491253534057,0,0,0,0,0,0,0,-0.0732824727685922,-0.0409796026808818,0,0,0,0,0,0,0.0396260216768429,0,0,0,0,0,0,7.55707797988303e-05,0,-0.0168020298474888,0,0,0.557584356676371,0,0,0.0523589602221453,0,0,0,0,0.0233374478361808,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.020996555812806,0,0.302104501083418,0.00260987189137074,0,0,0,0.0630762391945865,-0.13899351805049,0,0.00689369640837582,0,0,0.38708380256186,0,0,0,0,0.0685085051892005,0,0,0,0,0,0,0,0,0,0.196104397504542,0,0,0,0.0394212373293245,0,0,0.00998098799154523,0,0,0,0,0,0,0,0,0,0,0,0,-0.058063643354922,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.197778471674624,0,0.451828322468853,0.223688622020561,0.0892188931511849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781792308798641,0,0,0,0,0,0,0,0,0.039501581739554,0,0,0,0,0,0,0,0,0,0,0,0,0.00237695230616366,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0166326572050002,0,0,0.00302829909964038,0,0,0,0,0,0,0,0.314474791332524,0,0,0,0,0,0,0,0.160475331009376,0,0,0,0,-0.105578950053997,0,0,0,0,0.050990012978362,0.0637265809973624,0,0,0,0,0.0581789072223766,0,0.325395756912182,0,0,0,0,0.0954295550311693,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.00171218404883422,0,0.0028816316856925,0.219439304334566,0,0,0,0,0,0.11276376988839,0,0,0,0,0,0,0,-0.0432771805370318,0,0,0,0,0,0,0.0564915079845783,0,0,0,0,-0.123067172631904,0,0,0.419900558626974,0,0,0,0,0,0,0,0,0,0.0190310199466839,0,0,0,0,-0.0519100408618631,0,0
X600295.SH,0,0,0,0,0,0,0,0.208029617914838,0,0,0.0606785498458497,0,0,0.21116393374919,0,0,0,0,0.0208044928473223,0,0,0,0,0.115863690576143,0,0,0,0,0,0,0,0,0,0,0.0731887660548736,0,0,0,0,0,0,0,0,0,0,0,0,0.0285124884620446,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.134964618689902,0,0,0,0,0,0,0,0.0339874008942739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747363649379616,0,0,0,0,0,0.0967736092893694,0,-0.0868189614652936,0,0,0,0,0.201528477477724,0.450580930447321,0,0,0,0.0493514878437125,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0228689653466625,0.215426400073169,0.0819069080931775,0,0,0.0572575364610413,0,0.160871891429525,0,0,0.0340803457048479,0,0,0,0,0,0,0.122539732220356,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0352748379049245,0,0,0,0,0,0,0,0,0,0,0,-0.00834338532487885,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299733823834221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737233503498917,0,0.136923840652373,0,0,0,0.135673119997584,-0.0824968417539293,0,0,0,0,0.289428921222764,0.0186827495102366,0,0.292915939121163,0,0,0,0,0,0.00869171425933707,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0448184430926267,0,0,0,0,0,0,0,0,0,0,0.19495608264931,0,0,0,-0.0712951085129703,0,0,0,0,0,0.215641888637707,-0.0170193892452959,0,0.359700114243107,0,0,-0.0607653293418224,0,-0.0342107398443719,0.168012567434165,0,0,0,0,0,0,0.0170172058021558,0,0.0369046883734022,0,0,0,0,-0.00515146745593903,0,0,0,0,0.0227927789476468,0,0,0,-0.0586509551687272,0,0
X002326.SZ,0,0,0,0,0.0420753595635367,0,0,0,0,0.0783059960893817,0.331099340620042,0,0,0,0,-0.00683393070443134,0,0,0,0,0,0,0.320614718128298,0,0,0.141354671591804,0,0,0,0,0,0,0,0,0,0.0613299905152767,0,0,0,0,0,0,0,0,0,0,0,0.0517122996658118,0.160366419493011,0,0,0,-0.00525338493182096,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.0739698684836999,0.0864282415049992,0,0.0166220266552412,0,0,0,0.088561858560773,0,0,0,0,0.260111702899627,0,0,0,0,0,0,0,0.0866666388187795,0,0,0.0675163565162791,0.0136996334739473,0.224822351306208,0,0,0,0,0,0,0,0,0.0707646767517236,0,0,0,0,0,0,0,0,0.0809365407630039,0,0,0,0,0,0,0
X002353.SZ,0.131294044418511,0,0,0,0,0,0,0,0,-0.0343975682221957,-0.047933599597037,0,0,0,0,0,0,0,0,0,0,0,0,0.111980715090885,0,-0.0118688630176414,0,0,0,0,-0.10284900555002,0,0,0.0691064851423887,0.235041408621747,0,0,0,-0.0221585138441803,0,0,0,0.0356870849504023,0,0.167790301533496,0,0,0,0,0,0,-0.0246784013631457,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0591971873608946,0,0,0.171511009540281,0,0.0271192307567408,0.0102787002945535,0,0.085957987868589,0,0.0177217802587132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194751084094713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.059640589330235,0,0,0,0.121447548061809,0,0,0,0,0,-0.0770150659775513,0.0942429885152611,0,0,0,0,0,0,0,0.119755997869115,0,0,0,0,0,0,0,0,0,0.0768732509741789,0,-0.0203845881001831,0,0,0,0.30995138068097,0,0,0,0,0.130325733163463,0,0,0,0,0,0,0,0.103541436765333,0,0,0,0.158232334192143,0,0
X000932.SZ,0,0,0,0,0,0,0.0265426362548467,0,0,0,0,0.0465802177351628,0,0,0,0.0733523137810531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101194003188641,0,0,0.0219183149548362,0,0,0.0048011377923722,0,0,0.574813425981098,0,0,0,0,0,0.0259042729384115,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341563492902757,0,0,0,0,0.111874352879933,0,0,0,0,-0.00730371558533826,0,-0.0389427685596795,0,0,-0.00427672011375751,0,0,0.136216983294799,0,0.14339121620491,0,0.143330022750879,0,0.0154053077272028,0,0,0,0,-0.0154772741325298,0.109374271197692,0,0,0,-0.0475499475841572,0,0,0,-0.0266331969079693,0,0
X000898.SZ,0,0,0,-0.00579162495244051,0,0,0.142166388178114,0,0,0,0.0581236937522668,0,0.112904134989104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162523976815941,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0319586558034648,0.0975219222523088,0.556180909976293,0,0,0,-0.0369548040155192,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0699325681895085,0,0,0,0,0,0,0.257506439684473,0,0,0,0.235045214796283,0,0,0,0,0,0,0,0,0,0,-0.0205099661503016,0,0.0880548125641246,0,0,0,0,0,0,0,0.428855671568987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118116173336399,0.111775157016125,0,0,0,0.0148967058334787,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0196523193881207,0,0.0759115508397463,0.119730777985926,0.0629476878385573,0,0,0,0,0.158441218073171,0,0,0,0,0.238201416535807,0,0,0,0,0,0,0,0,0.035148448010771,0,0.411174363758617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.212561528214878,0,0,0,0,0,0.13112773538692,0,0.0930952302949524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211593313297936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139031957745043,0,0,0.00375656168425194,0,0,0,0.0705323884711365,0,0,0,0,-0.030500490826627,0,0
X600352.SH,0,0,0,0,0,0.0931400095151351,0.0785731377784585,0,0,0,0,0.0288910119670399,0,0,0,0,0,0,0,0,0,0,0,0.121597367528918,0,0,0,0,0,0,0.0692630517077266,0,0,0.11712586740214,0,1.73472347597681e-18,0.0411195426197807,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.000149809667338632,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.202488756924023,0,0.0357466284108248,0,0,0,0,0,0,0,-0.0600593750982803,0,0,0,0,-0.0124428667361517,0,0,0,0,0,0,0.0248811811021496,-2.16840434497101e-19,0,0.0552599432641829,0,0,0.00740631766370056,0,0,0,0.037853201747717,0,0,0,0,0.0399872925295924,0.0315032609902145,0,0,0,-0.010994712335922,0,0,0,-0.0195434833210581,0,0
Slope,0,0,0,0,0,0,0,0,0.12861406768514,0,0,0,0,0,0,0,0,0,-0.0969334153547028,0,0,0,0,0,0,0,0,0,0,-0.0735168491805629,0,0,0,0.0634647602745383,0,0,-0.170141220879347,0,-0.140620222536852,0,0,0,-0.0139380576344264,0,0,0,0,0,0,0,0,0,0.832602159336723,0,0,0,-0.200579586145998,0,0
TED,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.114012262110242,0,0.167686761271881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.119633329432161,0,0,0,-0.0431003680568786,0,-0.0237876786673347,0,0.0793154234926049,0,0,0.0539071996416134,0,0,0,0,0,0.72955307347449,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0393347277761773,-0.0368797250768085,0.0241519616984543,0,0,0,0,0,0,0,0,0,0,0,-0.127372615300456,0,0,0,0,0,-0.0239048004532001,0,0,0,0,0,0,0,-0.0649894787505654,0,0,0,0,0,0,0,0,-0.00822533306296604,0,0,0,-0.0265396261346518,1.0842021724855e-19,0,0,0,-0.0438189508481477,0,0
MKreturn,0,0,0,0,-0.0597930287647432,0,0,-0.045677090430536,0,0,0.0264095659332873,-0.0213013644456817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529559678824841,0,0,0.051337199103024,0,-0.0215325097710123,0,0,-0.00502306641856134,-0.0120502523320226,0.0447129566374443,0,0,0.11447205767775,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038213701346313,0,0,0,0,0,0,0
MKvol,0,0,0,0.00102557245700243,0,0,0,0,0,-0.000551323143325228,0,-0.000778436733331791,-0.000636954727444248,0,0,0,0,0,-0.0010568401502583,0,0,0,0,0,0,0.00132194403310187,0,0,-0.000633470377980898,0,0,0,0,0,0.00151675721769115,-0.000257396643024362,0,-0.000871476031417493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309931941361154,-0.0027466264078489,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00991053784673396,0,-0.111323520823773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807271537551396,0,-0.00988354141674855,0,0,0,0,0,0.0397607905535602,0,0,0,0,0,0,-0.00723424425197472,0,0,0,0,0,0,0,0.0263679630680424,0,0,0,0,-0.143234864009911,0.104198686288641,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00113545991362519,0,0,0,0,0,-1.05975252805282e-06,-0.00355705889165224,-0.000468872167993226,-1.0842021724855e-19,0,0,0,0,0.000183425284640774,0,0,0,0,0,0,0.00505424868284002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254916706059003,0,0,0,0,0,0,0,0,-0.0100333480878369,0,0,0,0,0.0058725822227992,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00145301165232101,0,-0.00114926088688272,-0.000211021753838909,0,0,0,0,0,0,0,0,0,0.00426495008485246,0.00251093776547642,0.0088402896083284,0,0,0,0,0,0,0,0,0,-0.00741141432295885,0,0,0,0,0,0.00459287113090584,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0127567519640413,0,0,0,0,-0.0209762463735677,0,0
