,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600886.SH,X601898.SH,X600010.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X600188.SH,X600489.SH,X000786.SZ,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X000401.SZ,X600486.SH,X600529.SH,X002353.SZ,X000723.SZ,X600315.SH,X002466.SZ,X601158.SH,X600219.SH,X600126.SH,X000898.SZ,X000932.SZ,X600612.SH,X600516.SH,X000883.SZ,X000553.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.071420063663836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287371787094781,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0664776632311991,0,0.0073654246631511,0,0,0,0,0,0,0,0.0348464259736663,0,0,0,0,0,0,0,0,0.0745446006224702,0.125281938656747,0,0.00674763987112039,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.00498818755270679,0,0,-0.0359058220318718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172487934895454,0,0,0,0,0,0,0,0,0,-0.0272691872597009,0,0,0,0,0.0924280153539735,0,0,0.00727301416864626,0,0,0,0,0,0,0,0,0.0170275658327996,0,0,0.00231363965078285,-0.00493346100232142,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153844295848097,0,-0.206581724764,0,0,0,0.0323215066441274,0,0,0,0.0386561021881253,0,0,-0.00644099128244557,0,0,0.0880568090587113,0,0,0,0,0,0.0082542698582955,0.0494746808295936,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.198199652701293,0,0,0,0,0,0,0.478531991063358,0,0,0,0,0,0,0,0,0,0,0.0164465734675154,0,0,0,0,0,0,0,0,-0.0368565881151045,0,0,0,0,0,0,0,0.0177445159630698,0,0,0,0,0,0,0,0,0,-0.0189450809424828,-0.072722499366912,-0.00235601223962272,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461431745116966,0,-0.0160003008256452,0.0854476036604681,0,0,0.0778529025713132,0.124936182910052,0.071389309787914,0,0.0708509765743837,0,0,0,0,0,0.0790564698109408,0,0,0,0,0,0.0130735161333528,0.00228541472330685,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798992589244036,0.119204150922239,0,0,0,0,0,0,0,0,0.00246960825530572,0,0,0,0,-0.0314438031912973,0,0,0.014186049072836,0,0,0.00421851042855534,0,0,0.348193871223685,0,0,0,0,0.0277977297416797,0.0141888684124587,0.0504885118347571,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0380253082809021,0,0,0,0,0,0,0,0.0671444063324745,0,0,0,0,0,0.181067240789815,0.0773340015812078,0,0,0.103695548824112,0,0,0,0,0.0859838118672587,0,0,0,0,0,0,0,0.0236223604362485,0,0,0,0.00732251075328729,0,0,0,0,0,0,0,0,0,0,0,0.00987676896313047,0.0259648324268179,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0968478407517306,0,0,0,0,0,0.253480776514534,0,0,0,0.229514937779192,0,0,0,0,0,-0.190037454240975,0,0,0,0.0124859423462117,0,0,0,0,0,0,0,0.0657739627901476,0,0,0.0338209696879991,0,0,0,0,0,0,0.149913035446446,-0.138608057086703,0.00221618470628623,0,0,0,0,0,0,0
X600011.SH,0,0,0.293560973427584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22578138485473,0,0,0,0.172396821349658,0,0,0,0,0,0,0,0.0601610039973758,-0.0935747068217361,0,0,-0.0207177240432203,0,0,0.0858679132957327,0,0,0.119727235696687,0.0364130544422683,0,0.0067151956418282,0.0407618649654746,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.140276120462228,0,0.371087901439198,0,0,0,0,0,0,-0.0338019349440203,0,0,0,0,0,0,0,0,0,0,0,0.0648877233434168,0,0,0,0.231515632091614,0.191727999180791,0,0,0.132245386554613,0,0,-0.0379541231283032,0,0,0,0.147767307216996,0,0,0,0,-0.00719186448160607,-0.0346214025908294,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985852197387156,0,0,0.103155205457011,0,0,0,0,0,0,0,0.16472968701773,-0.140181560950209,0.086020278986927,0,0,0.158222631499309,-0.0827790763666564,0,0.0499812902856559,0,0,0,0.0111343875930708,0,0,0,0,0,0,0,0,0.00585714606570165,0.0481300518057973,0,0,0,0,0,0
