,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X601992.SH,X002466.SZ,X600111.SH,X600688.SH,X600795.SH,X600188.SH,X600362.SH,X600516.SH,X002460.SZ,X601991.SH,X600660.SH,X600547.SH,X300072.SZ,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X000408.SZ,X000807.SZ,X000792.SZ,X600339.SH,X600808.SH,X000959.SZ,X600219.SH,X600489.SH,X600549.SH,X002092.SZ,X000723.SZ,X000983.SZ,X600352.SH,X000553.SZ,X601158.SH,X601699.SH,X000883.SZ,X600299.SH,X000630.SZ,X600008.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.00302615893788993,-1.73472347597681e-18,0,0,0,0,0.0486474273055892,0,0,0,0,-0.0263335194507591,0.00412027698761896,0,0.0297459950300096,0,0,0,0,0,0,0,0.0320289614572361,0.0197052871957994,0,0,-0.0101307699297237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111817750418617,0.0082860961295718,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.153136875622505,0,0,0.029388013222454,0,0,0,0,0,0,0,0.00205269639608204,0,-0.0140767833685842,0.0311076388740977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235470704707895,0,0,0,0,0,0.101425362624427,-0.09913966427183,0,0,0,-0.0404591720578039,0,0,0,0,0,0.0104591209828936,0,0,0,0,0,0
X601088.SH,0,0,0,0.128838379147929,-0.0440434247923425,0,0,0,0,0,0,0,0,0,0.838581709434165,0,0,0,0,0,-0.0463233982210045,0,0,0.0398914227695928,0,0,0,0,0,0,0,0,0.0132662829570511,0,0,0,0,0,0,0,0.0372217177922592,0,0,0.0304283548913482,0,0,0,0,0,0,-0.0118955679663483,-0.0182928445467595,0,0,0,0,0,0
X600019.SH,0,0,0.0540305038339861,0,0,0,0,0.10127345310561,0,0.28923138380244,0,-0.0366611598867696,0.0237754098406334,0,0,0,0,-0.0325981287776302,0,0,0,0,0.052383146999251,0.12851306069617,0,0,0,0,0,-0.0151541784039129,0,0,0.304055275230506,0,0,0,0,0,-0.0123388556502072,0,0,0,0,0,0,-0.00810228482792219,0,0,0,-0.0543007194978409,-0.0142426590228182,0,0,0,0,0,0,0
X600585.SH,0,0.360262670286955,-0.0373818492490219,0,0,0,0,0.0635442512055261,0,0,0,0,0,0,0,0,0,-0.0347663486246981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563746244479154,0,0,0,0,-0.0160184727385316,0,0,0,0,0,0.0936735145346851,0,0,0,0,0.0912978758974162,-0.157946786452417,-0.0295594373474462,0.0108783515666203,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0425734930516349,0,0,0,0.0147544401513919,0,0,0,0,0,0,0.0727043360396094,0,0,0,0,0,0.0523028845914443,0,0,0.114162742148527,0,0,0,0.15831810447108,0.127683413080217,0,0.0932606183271758,0,0,0,0,0,0,0,0,0,0,-0.0100700902028582,0.0188224130683977,0,0,0,0,0,0
X601600.SH,0,0,0,0.185157817018026,0,0,0,0,0,0.211230111966675,0,0.0210990038503741,0,0,0,0,0.00049564159777991,0.081772753603486,0,0,0,0,0,0,0,0,0,0,0,0.163948480326272,0,0,0.0995509788535825,0,0.195930118078517,0,0.0846947616883023,0,0,0.0134685682151103,0,0,0,0,0,0,0,0,0,0,-0.0114105400420882,-0.0160075408720253,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198647743706668,0.0496481606129003,0,0,0.0523954359385001,0,0,0,0,0,0,0,0,0,-0.110570755996721,0,8.67361737988404e-19,0,0.0802890562443579,0,0.0258169260714049,0.0517664656997818,0,0,0,0,0,0.1276011374693,0,0,0,0,0,0,-0.0168356156446185,0.0194289339098642,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.120689951916317,0,0,0,-0.00335233261002951,0,0,0,0,0.018957394978413,-0.0195070014662266,0,0.0881787615083388,0,0,0,0,0,0,0,0,0.10105090939971,0,0,0,-0.0432417866860076,-0.0635039378081685,0,0,0.043833723364138,0,0,0,0,0,0,0,0,0.0333912518681276,0,0,0,0,0,0.00931630090168983,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0808990462509179,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.1609081155333,0,0,0,0,0,0,0.201351653342134,0,0,0,0,0,0.0283980265028645,0,0,0.0408129787465209,0,0.0302646797821327,0,0.0929483847657189,0,0,0.0847856159124106,0,0,0,0,0,0,0,0,0,0,0.0111796388236473,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0879281628117632,0,0,0,0,0,0,-0.100265267852468,0.0735630697639748,0,0,0,0,0,0,0,0,0,0,0.173952171499001,0.0887585022624046,0,0,0,0,0,-0.0265706399069057,0,0,0,0,0,0,-0.0692854973396499,0,0,0,0.123970739674814,0,0,0,0,0,0.553569112397394,0,-0.0131299435557095,0,-0.00449649414171077,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0444761404608254,0.551908938839971,0,0,0,0,0.0393560727841032,0,0,0,0,0,0,0.0348077228064009,0,0,0,0,0,0.057661125479829,-0.0663145621426697,0,0.0381017814298202,0,0,0,0,0,0,0,0,0,0,0.0357277797447331,-0.0336440542027401,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.232062321027525,0,0,0,0,0,0.264104449118464,0.184165611374074,0,0,0,0,0.12460446834118,0.0454099585149356,0.0156742054818766,0,0,0,0,0,0,0,0,0,0,0,0.153702146533778,0,0,0,0,0.0156908737331229,0,0,0,0,0,0,0,0,-0.0331734637539286,0,0,0,0,0,0,0
X600688.SH,0,0,0,-0.0490058033610538,0,0,0,0.00885306015568096,0,0,0,0,-0.00663594207568527,0,0,0,0.0670469170309732,-0.0524608291573202,0,0.0464882133057385,0,0,-0.140813147378274,0,-0.0881563147193733,0,0,0,-0.237976048644593,0,0,0,0,0,0,0.206298481386023,0.160493744839814,0,0,0,0,0,0,0,0,0.0805279166378928,0,0,0,0,-0.0151183274642738,0,0.0442842990094178,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178736263648022,0.0285802317556413,-0.0665743708775872,0,0,0,0.0213477972748681,0.100711686065686,0,0,0,0,0,0.0312706924057809,0,-0.07013631504471,0,0,0,0,0,0,0.0336468633554954,0,0,0,0,0.0989427913376074,0,0,0,0,0,0,-0.00378003803999271,-0.0487413856172935,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0744476770099617,0,0,0,0,0,0,0,0,0,0.141364322087418,0,0,0,0,0,0,0,0,0,0,0,0,0.0150729505952041,0,0,0,0,0,0,0,0,0,0.32849715674307,0,0,0,0.273953349188423,0,0,0,0,0,0,-0.0117763957832254,0.00323589849520787,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.105594145932066,0,0,0,0,0,0.0496058013547203,0,0,0.563695228551291,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390235105736046,0,0,0,0.0715241508551867,0,0,0,0,0,0,-0.0195502049271635,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.487934450940951,0.197209089486906,0,0,0,0.0590914509906893,0,0,0,0,0,0,0,0,0,-0.129119917080838,0,0,0,0,0,0,0.215670186452955,0,0.274144656392085,-0.447217621501537,0,0,0,0,0.445176316014762,0,0,0,0,0,0,0,0,0,0,0.232871128276381,0,0,-0.0126908303011161,-0.0488482120923739,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0253504008807439,0,0,0,0,0,0,0,0.627351399566186,0.0903876760809044,0,0,0.000543596876144841,0,-0.00888218585985416,0,0,0,0,0,0,0.140603311954854,0,0,0,0.252153356483272,-0.00738963800010235,0,0,0,0,0,0,0,-0.100859186293846,0,0,0.138131531779002,0,0,0,0,-0.146285466465891,0,0,0,-0.426232520217612,-0.00395153567787279,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336963089935783,0.0242211960051586,0.0885162700406346,0,0,0,0,0.0215394707790665,0,0,0.0905239812527391,0,0,0,0,8.67361737988404e-19,0,0,0,0.116783898590438,0,0,0,0,0,0.0773538490245618,0,0,-0.000551336007347596,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0773105024761684,-0.0836529792766148,0.135088514232665,0.0226940384057513,0,0,0,0,-0.0905182892991877,0,0,0.0743466668637715,0,0,0.0585222715656006,0,0,0,0,0,0,0,0,0,0.053313826813146,0,0,0,-0.00467513046191904,0,0,0,0,0,0,0,0,0,0,0.0429622601608628,0,0,0,0,-6.93889390390723e-18,0,0.0212236557299803,-0.0119893814656929,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.004285913922876,0,0,0,0,0.0332003651053712,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.00186533962783252,0,0,0.611350499696402,0,0,0,0,0,-0.0722384133703699,0,0,0,0,0,0,0,0,-0.0124602885947277,0.000537754071365575,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.184460561067124,0.368419800754699,0,0,0,0,8.67361737988404e-19,0,0,0,0.14914221084475,0,-0.0123560329794843,0,0,0,0,0,-0.0800391984806103,0,-0.126532883760123,0,-0.187009701253732,0,0,0,-0.206863792755392,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484617865104923,0.175171143619119,0,0,0,0,0,0
X000898.SZ,0,0,0,0.209616470181433,0,0,0.112083226507736,0,0,0,0,0,0,0,0,0,0,0.0373654382913218,0,0,0,-0.00774665863991331,0,0,0,0,0,0,0,0,0,0,0.432246773547703,0,0,0,0.0551201203219388,0,0,0,0,0,0,0,0,0,0,-0.0371242426269227,0,0,-0.0224910746880373,-0.00468412252742319,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.086244175910789,0,0,0,0,0,0,0.0714000122380657,0,0,0.0468123329422355,0,0.0419502557460249,0,0,0,0,0,0.0414558832561368,0,0,0,0,0,0,0.0399756795630832,0,0.0796546569434217,0.160082360430384,0,0,0.0620873981014098,0.132615194501869,0,0,0,0.0471774939760163,0,0,0,0,0,0.0504973952369043,0,0,0.0078253089542231,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0890985185577428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834974953653112,0,-0.0284570037099148,0,0,0,0,0,0,0,0,0,0,-0.0338415273566585,0,0,0,-0.0751121861650678,0.00638857594918791,0,0,0,0,0,0,0,0,0.047208534365566,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0443638604856563,0,0,0,0,0,0,0,0,0,0,0,0.0425610598272086,0,0,0,0,0,0.10226330680445,0,0.131923436035931,0,0,0,0.040481374155418,0,0,0.0600075955386118,0,0,0,0,0,0,0,0,0,0,0.00346309385245169,0.0168387003660046,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0342136202004145,0,0.0808792169912302,0,0.00921902957182039,-0.0109941124166638,0.048733819325544,0,0,0,-0.0403217627909415,0,0,0,-0.117155657395273,0,0.0470868123023909,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.153949875993082,0,0,0,0,-2.16840434497101e-19,0.00132662419388431,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0119998541920984,0,0,0,0,0,0.0472522552357152,0,0,0,0,0,0,0.043361978454907,0,0,0,0,-0.183630117232674,0.0504528075332393,0,0,0,0,0,0.133722247438256,-0.250334220442446,0,0,-0.0860293993448055,0.15130264613151,0,0,0,0,0,-0.0490734097686597,0,0,0.00936329843655483,-0.0159888523979684,0,0,0,0,0,0
