,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X601699.SH,X000708.SZ,X002466.SZ,X002460.SZ,X000301.SZ,X600010.SH,X000983.SZ,X600027.SH,X600362.SH,X000877.SZ,X600111.SH,X600803.SH,X600426.SH,X000786.SZ,X600489.SH,X600985.SH,X600160.SH,X601991.SH,X000630.SZ,X000408.SZ,X002271.SZ,X000932.SZ,X000933.SZ,X600176.SH,X000807.SZ,X601168.SH,X600612.SH,X600348.SH,X002128.SZ,X600219.SH,X300037.SZ,X600096.SH,X600295.SH,X000027.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0604985951399526,0,0,0,0,0,0.0951185722720325,0,0,0,0,0,0,0,0,0.226942280665663,-0.191145802435598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345447835016311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331954755047586,0,0,0.0845687904625522,0,0,0,0
X601088.SH,0.0708000478399888,0,0,0,0.332636519162546,0.157666085071993,0,0.0568770976780305,0,0,0,0,0,0,0,0.0117267699618271,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.238348136451408,0,0,0,0,0,0,0,0.0352850111540038,-0.0698825905262899,0,0,0,0,0,0,0,0,0,0,0,0,0.0142529800830498,-0.0118088054057457,0,0,0,0,0,0
X600028.SH,-1.73472347597681e-18,0,0,0,0,0.0679734885598596,0,0,0,0,0,0,0.146677400631289,0,0,-0.0565431231054882,0.0519620122745261,0,0,0,0,0,0,0,0,0,-0.125225090759411,0.0398239792133668,0,0,0,0,0,0,-0.0803182834744946,0,0.474815696217139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186707560666615,0.00302054277656838,0,0,0,-0.0232927863689462,0,0
X600309.SH,0.198265408840423,0,0,0,0.0712543746761746,0,0,0,0,0,0,0,0,0,0,0,0,0.0705365060972178,0,0,0,0,0,0.175652789938086,0,0,0.137644162946496,0,0,0,0,0.186900233175383,0,0,0,0,0,0.128954323469622,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0104174802320791,0,0,0,0,0,0,0
X600188.SH,0,0.170940304031195,0,0,0,0.125734152252295,0,0,0,0,0,0,0.0885978711765659,0,0,0.0600554210625157,0,0,0,0,0,0.247205868825229,0,0.0746000084191797,0.142822139121069,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.17234776456977,0,0,0,0,0,0,0,0,0.00155771147929714,-0.00793486243233813,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.328689297665386,0,0,0.0360860208714253,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.11212215452392,0,-3.46944695195361e-18,0,0,0,0,0.0464914846543534,0,0,0,0,0,0.0569562478377473,0.198870043819673,0,0,0,0,0,0,0,0.0435628969632909,0,-0.0347543495908803,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0218029838450351,0,0,0,0,0,0.0835101646384235,0.0186174910518197,0,0,0,0.0660671941932969,0,0,0.0899219368239104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155414329141274,0.313109711373946,0,0,0,0.120249499239793,0,0,0,0,0,0,0,0,0,0,0.00606159261088432,0,0,0,0,-0.0331578839043351,0,0
X600011.SH,0.23632757629902,0,0,0,0,0.0616672053680928,0,0,0,0,0.0602910508561599,0,0,0.051684378672318,0,0,0,0,0,0,0,0,0.302363247080571,0,-0.100356640170222,0,0,0,0,0,0,0,0.158328643580941,-0.0123121456150424,0,0,0,0,-0.0228545731272892,0,0,0,0,0,0,0,0,0,0,0,0.00430533861905518,0,-0.00531881049625791,0,0,0,0,0,0
X600585.SH,0.178499063214713,0,0,0.124254389815066,0,0,0,-0.017671550762665,0,0,0,0,0,0,0,0,0,0,0.141591065890192,0,0,0,0,0,0,0,0,0.00998920683215611,0,-0.0549038879842744,0,0,0,0,0,0.044325540667721,0,0.0204935934806925,0.0931638329669654,0,0,0,0,0,0,0,0,0,0,0,0,0.0144324169929637,0.000466807894221364,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0382729177366049,0,0.0864624921892325,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.000607905602851177,0,0,-0.0374708248101561,0,0,0,0.12033250388371,0,0,0,-0.198456326940192,0,0,0,0,0,0,0,0,0,0.0764179750715279,0,0,0,0,0,0.0245759602039177,0,0.316047840797088,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.161363261769672,0,0,0,0,0,0,0,0.180025503601549,0,0.0632788426436788,0,0,-0.0114038787787221,0,-0.0226604200035931,0,0,0,0,0,0,0,-0.0379748711942921,0,0,0,0,0,0,0,0,0,0,0,0,0.019203624610986,0,0,0,0.0821103215302105,0,0,0,0,0.105889044328749,0,0.00462113134237174,0,0,0,0,0,0
X601600.SH,0.226767712575007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988339449768249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901254049442228,0,0,0,0,0.0961009382547485,0.010856476464296,0.0860798925644108,0.00186443026524451,-1.0842021724855e-19,0,0.141785367949313,0.195260446737315,0,0,0,0,0,0,0,0,0,0,-0.00340136110691333,0.00149462944464138,0,0,0,0,0,0
X600547.SH,0,0,0,0.0693962151661577,0.0283450496675408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370798842271332,0,0,0,0.000933561391899838,0,0,0,0,0,0,0.603570683371848,0,0,0,0,0,0,0,0,0,0.0108683376731283,0,0.0717495408664718,0,0,0,0.0650552587318201,0,0,0,0,-0.102593954270016,-0.00135081857954214,0,0,0,0,0,0,0
X600795.SH,0.0390843975092172,0,0,0,0.0824934970699001,0.097411912533188,0,0,0,0,0.353950919766494,0,0,0,0,0,0,0,0,0,0,0,0.0729245367305502,0,0,0,0,0,0,0,0,0,0.168502762945513,0,0,0,0,0,0,0,0,0.00835330582709586,0,0,0,0,0,0,0,0,0,0.0128609908490316,-0.0183063716775419,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0160291115242081,0,0,0,0,0.0570430015051624,0.126005162436744,0,0,0,0,0,0,0.252059791850836,0.406118133080354,0,0,0,0,0,0,0,0,0,0,0.00782679257974876,0,0,0.0320147427939926,0,0,0,0,0,0,0,0.0732837470350945,0,0,0,0.00116062001257886,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.192978295255917,0,0,0.0231274945391872,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0223383310609997,0,0,0,0,0,0,0,0,0.513065794615544,0,0,0,0,-0.006594965934021,-0.102314512882738,0,0,0,0,0,0.11519007679542,0,0,0,-0.0626457974359686,0,0,0,0,0.023666764424231,-0.00720618910725252,0,0,0,0,0,0
X000708.SZ,0.0302381919736064,0,0,0,0,0,0.0743540488228314,0,0,0,0,0.179802476188929,0,0,0,0.118815627308006,0,-0.0946659800135738,0,0.204725834974274,0,0,0,0,0,0,0.0191176205138435,0,0,0,0,0,0,0,0,0,0.071887453607414,3.46944695195361e-18,0,0.0272695849838813,0.0832141139066962,0.12938304529212,0.020381281205954,0,0,0.00230350226054166,0,0,0,0,0,0,0.0171267555084588,0,0,0,0,0,0
