,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X000408.SZ,X600803.SH,X300037.SZ,X002326.SZ,X600219.SH,X000723.SZ,X601991.SH,X600096.SH,X000786.SZ,X600795.SH,X600141.SH,X600399.SH,X002407.SZ,X300073.SZ,X600352.SH,X600489.SH,X000825.SZ,X600688.SH,X000831.SZ,X002409.SZ,X002353.SZ,X600486.SH,X000983.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0863182351185802,0,0,0,0,0,0,0,0,0,0,0.0733889512071879,0,0.0563286286731315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274325752092661,0,0.000190392622377344,0,0.0201578004588183,0,0,0,0,0.0730836923940325,0,0,0,0,0.0838344485057553,0,0,0.106928175570664,0,0,0.117409636796386,0,-0.00281118811129367,0,0,0,0,-0.0809158975311102,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0329804204643521,0,0,0,0.0513300499325385,0,0.0341154783768492,0,0,0,0,0,0,0,0,0,0.0190155053136484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244962576654388,0,0.000699431189001874,0,0.127626270236127,0,0,0.161923963814834,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.151391452661763,0,0,0,0,0,0,0,0.2173275014309,0,0,0.0448853775317903,0,0,0,0.0929783737047423,0,0,0,0,0,0,0,0,0,0,-0.099325331402919,0,0,0,0,0,0,-0.0463050166992964,0,0,0.137497494049094,0.0985782369691572,0,-3.46944695195361e-18,0.0486644067267524,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286640116765274,0,0,0,0,0,0.0902784010363276,0,0.169557880111687,0,0,0,0,0,0,0,0,0,0.0219851268681318,0,0,0,-0.0203940716632768,0,0,0,0,0,-0.11837063901867,0,0,0,0,0,0,0.0154455645392815,0.0150667813258207,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0208759098719805,0,0.342580569537194,0,0,-0.00518767435169701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819229828931017,0,0,0,0.0270261824962302,0.433847997910004,0,0,0,0,0,0,0,0,0,0,0,0,0.0111343769241441,0,0,0,0,0,0,0
X600585.SH,-0.0336354506823986,0,0,0,0,0,0,0,0,0,0,0,0,0.556026393702329,0,-0.0169107449261423,0.185014357494899,0,0,0,0,0,0,0.0917190879568618,0,-0.156141573667061,0,0,0,0,0,0,0,0.080658408917333,0,0,0,0,0,0,0,0,0,0,-0.0743124909138714,0,0,0,0,0,0,0,0,0,0,0,-0.0215725805979771,0,0
X600111.SH,0,0,0,0,0.0497904575330381,0,0,0,0,0.211651355096999,0,0.212375874429704,0.0176591939241856,0,0.0682434863750225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819516839072041,0,0,0,0,0,0,-0.159219059376754,0.0726206046681934,0.0647167417158777,0.349131046838678,0,0,0,0,0.126090860922779,0,0,0,0,-2.71050543121376e-20,0,0,0.0310402679867783,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0156088120762536,0,0,0,0,0,0,0.0848670128347378,0,0,0,0,-0.165840678608428,0,0,0,-0.351904099965945,0,0,0,0,0,0.281222606088058,0,0,0,0,0,-0.117588254829196,0,0,0,0,0,0,0.034571325812829,0,0,0,0.132792510088854,0.0292801986463938,0,0,0,0,0.243030288951701,0,0,0.110634476380849,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.290070014887009,0.0928836355433761,0.0389290496894008,0,0,0,0,0,0,0,0,0,0,0,-0.0113095615815399,0.136914070801087,0.014418406078759,0,0,0,0.0897789323152385,0,-0.0498881214438452,0,0,-0.0770158821922738,0,0,0,0,0,0.326622016581264,0,0,0,0,0,0,0,0,0,-0.0127529226882568,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.423858557468889,0,0.135840702798762,0,0,0,0,0,0,0,0.0600086600754834,0,0,0,0,0,0,0,0,0,0,0,0.171295122884316,0,0,0,0.0533438309637064,0,0,-0.0371521484451892,0,0,0,0.00104744606762738,0,0,0,0,0,0,0.00937848421274184,0,0,0,0,0.0522201052935476,0,0,-0.00699977571842332,0,0,0,0,0,0
