,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600886.SH,X601898.SH,X600010.SH,X002271.SZ,X000792.SZ,X601600.SH,X600801.SH,X600660.SH,X600688.SH,X600362.SH,X600188.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X000723.SZ,X600176.SH,X600489.SH,X600426.SH,X000401.SZ,X600516.SH,X000898.SZ,X601158.SH,X600219.SH,X000553.SZ,X000932.SZ,X002353.SZ,X000883.SZ,X600583.SH,X600126.SH,X000709.SZ,X002075.SZ,X000027.SZ,X600486.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.23792641120643,0,0,0,0,0,0,0,0,0,0.166509597713698,0,0,0,0,0,0,0.0861670876789815,0,0,0,0,0,0,0.116899303722291,0,0,0.0258394546463363,0.0279417653816364,0,0,0.102746871492266,0,0,0,0,0,0,0,0,0,0.143420851353121,0,0,0,0,0,0,0,0,0.0018472770488669,0,0,0,0,0,0,0
X600028.SH,0.250400440921387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10558417218542,0,0,0.0313056254628021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644050547377508,0,0,0.014179529954284,0,0,0,0,0,0,0,0,0,0,0,0.048214557365321,0.00533922053332672,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0485836732795207,0,0,0.459959079291053,0,0,0,0,0,0.0289538937666692,0,0,0,0,0,0,0.0759540818298825,0,0,0,0,0,0,0,0.0719854990513028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109189858570948,0,0,0,0,-0.0214576256271508,0.0335070886927693,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.000424927232797228,0.0546767276903844,0,0,0,0,0,0.419489494478249,0,0,0.128372649340436,0,0.0405009731016257,0,0,0,0,0,0,0,0.0248675334308376,0,0,0,0,0.114896342060841,0,0,0,0,0,0,0,0,0,0,0,-0.0112329229900729,0,0,0,0,0.0115130159743675,0.00315282755922408,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.068006392639988,0,0,0,0,0,0,0,-0.0353001111360308,0.0664990411031844,0,0,0,0.110192455308742,0,0,0,0,0,0.115872837549455,-8.67361737988404e-19,0.153223687455846,0,0,0,0.119470170853201,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.136339597584591,0,0,0,0.00148656914928964,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0130899647934391,0.053343637853725,0,0,0,0,0,0,0,0.0471040276143718,0.148777881632413,0.012923765962686,0.310941792868962,0.0071321414314515,0.0253234943789087,0,0,0,0,0,0,0.00409270034009094,0.0135996019171317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663459690307586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.020395160469554,0,0,0,0,0,0,0,0,0,0,0.130093737199122,0,0,0.0112111296710359,0,0,0,0,0,0,0,-0.0118485836433374,0,0,1.0229776213375,0,0,0,0,0,0,0.0279532280377151,0,0,0,-0.121611123207996,0,0,0,0,0,0,0,0.0374561992410805,0.0229861115251829,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164442471846982,0,0,0,0,0,0,0,0,0.164265191740289,0,0,0,0,0.143382366484128,0,0,0.080037262377858,0,0,0.11357225091313,0,0,0,0,0,0,0,0,0,0.134727996757908,0,0,0,0.273089884830265,0,0,-0.0202845610683477,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.106276821647177,0,0,0,0,0,0,0,0,0.701466113247296,0,0,-0.0505959165374222,0.0632297093007517,0,0,0,-0.00593354753589843,0,0,0,0,0.151185503813181,0,0,0,0,0,0,0,0,0,0,0.00502098218493512,-0.0330430771281643,0.0116841716968095,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264031599250467,-0.104878450313215,0,0,0.181654557292883,0,0,0,0,0,0,0,0.224136239198574,0.00670402895273599,0.0575069491052447,0,0,0,0,0,0,0,0,0,0.163384814374907,0.131983979286942,0.287595057121321,0,0,0.0896843199247562,0,0.113248173793232,0,0,0,-0.0124198932982935,-0.852370092242266,0,0,-0.13759743322013,0,0
X600886.SH,0,0,0,0.064388359183213,0.356367756159642,0,-0.0239364467356954,0,0,-0.0240617332952731,0,0,0,0,0,0,0,0,0,0.134081822806912,0,0,0,0,0,0,0.0365010821298126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773972845998334,0,0,0,-0.0610200306539518,0,0.0289628727131492,0,0,0,0,0,-0.00192634708665442,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920792521616142,0,0,0,0,0.272138113793336,0.0437716531051211,0,0,0,0.136736873682963,0,0.059547847037091,0.0277945078211613,0.000557194984136303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407265329504133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0464782489240058,0,0,0,0,0,0,0,0,0,0,0.154779916496634,0,0,0,0,0,0,0,0.0458378518789459,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0950777653470409,0.0153135074918767,0.162422128503596,0,0,0.0227891429110637,0,0,0.0187181766803514,0,0,0,0,0,-0.00489327928015054,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0772251642159204,0,0,0,0,0,0,0.196815382192902,0,-0.127997638594438,0,0,0.0387421926380762,0,0,0,0,0,0.0804365593918115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31270087244827,0.157551419663139,0.0204036311722464,0,-0.0755117468549329,0,0,0,0,0,0.0244494473221573,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.157993857647938,0,0,0,0,0,0,0,0.200118179840125,0.00935584567214107,0,0,0,0,0,0,0,0,0,0.0526076940242737,0.300214830841682,0,0,0,0.0416654948683814,0,0,0,0,0,0,0,0,0,0,0,0,0.00841894664196735,0,0,0,0,-0.0105410097766759,-0.0587868040481795,0.100214882149229,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0485822580392248,0,0,0,0,0,0,0,0,0,0,0,0.0168514529624759,0,0,0,0.128574126332311,0.079939779760705,0.121137646963619,0,0,0,0,0,0,0,0,0,0,0,0,0.0659132632339791,0,0,0.0996501816428666,0,0,0.00649643283460979,0.193272895131791,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.541537539760097,0,0,0,0,0,0,0,0,0,0.113258080320868,0,0,0,0,0,0,0.0401749400919597,0,0,0,0,0,0,0,0,0.0192428637685089,0.0618588778156225,0,0,0,0.29482191136578,0,0,0,0,0,0,0,0,0,0,0,0.0168405253644972,0,0,0,0,0,-0.00220253333685849,0,0,0,0,0,0
X600660.SH,0,0,0.0176230598005447,0,0,0,0,0,0,0.236388196024226,0,0,0,0,0,0,0,0,0.125438217006432,0,0,0.164482978071975,0,0,0,0,0,0,0,0,0.0484828481870724,0,0,0.111877921696664,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0502925317209962,0.00968580265478998,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0125235758613689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352888159033017,0,0,0,0,0,0.0167173027657396,0.0295824304235041,0,0.249088259544036,0,0,0,0,0,0,0,0,0.0173224327596141,0,0,0,0,0,0,0,0,0,0.11215553090166,0.0759108499700238,0,0,0,0,0,0
X600362.SH,0,0,0.0402232960983234,0.0581558761544028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110487106174996,0,0,0,0,0.0584045085858055,0.0442141323385825,0.0709071139302097,0,0,0,0,0,0,0,0.101396437416281,0,0,0,0,0,0,0,-0.0762371675143127,0,0,0.830717572475289,0,-0.0162480433754032,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.180739851466011,0,0,0,0.269880043485732,0.0537751485563565,0,0,0,0,0,0,0.084735263222782,0,0,0,0,0.0926641884186303,0,0,0,0,0,0.133864485078566,0,0,0,0.0602722544446564,0,-3.46944695195361e-18,0,0,0,0.0340728788222618,0,0,0,0,0,0,-4.33680868994202e-19,0.00562488448330733,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0398450096465649,0,-6.93889390390723e-18,0,0,0,0.319426446034763,0,0,0.128739858026973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950233899068071,0.082495400123691,0,0,0,0.03515752943382,0,0,0,0,0,0,0,0,0,0.105680658212383,0,0,0,0.196964920136745,0,0,-8.67361737988404e-19,0.0335718520514975,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0139045229547787,0,0,0,0,0,0,0,0,0,0,0.0539376323810307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159492752059933,0,0,0.132202714899137,0,0.0682915523958441,0,0,-1.73472347597681e-18,0,0,0.0447664529313364,0,0,0,0,0.0361841096593358,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731182867079382,0,0.360786936371122,0,0,0,0.0813137999861726,0,0,0,0,0.0263142695410521,0.0844653434581369,0.0228780068852185,0,0,3.46944695195361e-18,0.111371154343716,0,0,0,0,0,6.93889390390723e-18,0,0,0.039470917304017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856175884402671,0,0,0,0,0.297662560970605,0,0,0,0.0877894677174133,0.0873649708361953,0.0134120062592619,0,0,0,0,0.00448411238965666,0,0,0,0,0,0,0,0,0,0.0244994913824832,0,0,0,0,0,0,0.0415501047710863,-0.00582287682227596,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160285850126377,0,0,0,0,0.000450146832946526,0,0.0386681354462369,0.0616570959401679,0,0,0,0.0121084195220861,0,0,0,0,0,0.248607935198657,0,0,0,0.247579402741319,0,0,0,0,0.0318832536319389,0,0,0.070828360060231,0,0,0,0,0.0195306017551678,-8.67361737988404e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.18477002084836,0,0,0.241492566075497,0.013103481326528,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.187362351018078,0,0,0,0,0,0,0,0,0.0336630867190696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731395780766369,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.000782241170637277,0,0,0,0,0.0379334777713904,0,0,0,0,0,0.0908211008038775,0,0,0,0,0,0,0,0.150025895613587,0,0,0,0,0,0.0533942699082863,0,0,0,0,0,0.155611857329792,0,0,0,0.167690665360961,0.18148731127173,0,0,0.0187905811584789,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0422511323317317,0,0,0,0,0,0,0.109350775238165,0,0,0,0.0406681241671186,0,0,0,0,0.198106546859288,0,0,0,0,0,0.0222452948011964,0,0,0,0,0,0,0,0,0,0.0168743316674648,0.318402923115179,0,0,0,0.131988636170055,0,0,0,0,0,0,0.00426986625159101,0.0453289470849179,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.172615311730079,0,0.0263936800156248,0.224828255223066,0,0.278736522441232,0,0,0,0,0,0,0,0.25802455108491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106979964551865,0,0.189549884101618,-6.93889390390723e-18,0,0,0,0,0,0,-0.135718380908576,-0.00843779522922392,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0235788199985815,0,0.221011809871883,0,0,0,0,0,0,0,0,-0.0742517778261512,0,0,0,0,0,0,0,0,0.0195061870079819,0,0,0,0,0,0,0,0.56985687951702,0,0,0,0.201449423646355,0,0,0,0,0,0,0.206621145385713,0,0,0,0,0.0458360073829423,-0.00929109167705825,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.278029016382971,0,0,0.0644467369220031,0,0,0,0,0,-6.93889390390723e-18,0,0,0.124488086980809,0,0,0,0,0.0466701390029709,0,0.162338849893691,0,0,0,0,0,0.0223573727077241,0,0,0,0.176879288037627,0,0,0,0,0,0,0,0,0,0.0183957866498686,0,0,0.00206908154964264,0,0,0,0,0,0.00905283715612507,0,0,0,0,0,0
