,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X600623.SH,X600547.SH,X600660.SH,X601158.SH,X600489.SH,X000709.SZ,X002466.SZ,X000792.SZ,X600309.SH,X600583.SH,X000898.SZ,X600352.SH,X000539.SZ,X000629.SZ,X002075.SZ,X000883.SZ,X000060.SZ,X000630.SZ,X000983.SZ,X000027.SZ,X000959.SZ,X600021.SH,X601699.SH,X002470.SZ,X300072.SZ,X600578.SH,X600022.SH,X000012.SZ,X600098.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0410778440227395,0,0,0,0,0,0,0,0,0.157110043851423,0,0,0,0,0,0,0,0,0,0.0204078576751212,0.0549792719199848,0,0.0409451846263577,0.0448608570060266,0,0,0.0928924536249384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993778332557175,0,0,0,0.0140716891146221,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0684335337526237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602523057989344,0,0.0147930860187973,0.0793705032096411,0.0369066265172138,0,0.118596940839654,0,0,0,0,0.00522124103767204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.419957172775357,0,0,0,0,0,0.0499091054731236,0,0,0,0,0,0.0895346114707811,0,0,0,0,0,0,0,0,0,0.0773339555575809,0,0.0141669410760064,0.107143184738215,0,0,0.0487292264370947,0,0,0,0,0,0,0,0,0,0.0383646593461604,0,0,0,0,0,-0.00884040084978641,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0624730195936626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101339337547283,0.0249402596952421,0.0288722215689334,0,0,0,0,0,0.0203024155692694,0,0,0,0,0,0.14011275839211,0,0,0,0,0,0,0.100733401379511,0.0344676671500992,0.0311107744164278,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0251112123314923,0,0,0,0,0,0,0,0.1100574466741,0,0.0174818463258836,0,0,0,0,0,0,0.140550918558588,0,0,0,0,0,0,0,0.0848816454830173,0,0,0.0963330819815811,0.184573323882136,0,0,0.0846942081783392,0.0984647163464505,0,0,0,0,0.103258453156718,0.0048993515577552,0,0,0,0,-0.0103232979009707,0,0,0,0,0,0
X600019.SH,0,0,0.0954101789416628,0,0,0,0,0,0.23378225335311,0,0,-0.0618576265448017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302417373873626,0,0,0,0.0269986553361934,0,0.0529478097561399,0,0.102678422600684,0,0.139327435710257,-0.0537393541252295,0,0,0,0,0.134714545511451,0.0765100238601393,0,0,0,-0.00746300065715849,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143285418581486,0.143153672629564,0,0.0572940590157403,0,0,0,0,0.0163677859971316,0,0.0457390593414524,0,0,0,0,0,0.118370863273851,0.0203971857558,0,0.0566589578392124,0,-0.0333350651130091,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.231230723353435,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0484403648825458,0,0,0,0,0,0,0.156254744929101,0,0,0,0,0,0,0,0,0.256722499784534,0,0.0725693499988882,0,0.0383400734930458,0.0603008620626632,0,-0.0468011056250092,0,0,0,0.0274098838514958,0,0,0,0.027434117767851,0.0309868001284788,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.154893904415062,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.114418740105062,0.162360105488822,0,0,0,0,0,0,0,0.0275339539224271,0,0.00177153326412761,0.147647717799295,0.0188056314949573,0,0.081760157473034,0,0,0,0.035393536225298,0,0,0,0,0,0,0,0,0,0.125185909218837,0.00349593297791151,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0888490642456576,0,0,0,0,0,0.0444710547843654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946237511454422,0,0,0,0,0.269507942553831,0,0,0,0,0.249066142566273,0,0,0,0,0,-0.0504542687100892,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0551436257033357,0,0,0,0,0,0,0.131334712983506,0,0,0,0,0.0651624480306795,0,0.0512552365534401,-3.46944695195361e-18,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0427198948686473,0,0.0233316266409454,0,0,0.018913820797714,0.00451273951398488,0,0.0336873919747299,0,0,0,0,0,0,0,0,0.282514598330267,0.0143735384354707,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.145444027007976,0.113417737357509,0,0,0,0,0,0,0,0,0,0,0,0.127137404705526,0,0,0,0,0.111264206701916,0,0.0875230447472359,0,0,0,0,0,0,0.0174519706781319,0,0,0,0,0,0.154138708543185,0,0.207329786033861,0,0,0,0,0,0,0,0,0,-0.0194187979051628,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120811556448373,0,0,0,0,0,0,0,0,0,0,0.0589427115157623,0,0.0462437264584817,0.233568659371385,0.0357336624793711,0.00423777697397484,0,0,0,0,0,0,0.117645295438673,0,0,0,0,0.0152841703731636,0,0.146548993488388,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0116461216830058,0.099123705369871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230493425280453,0.0579578094159976,0,0,0.0482442845672943,0,0,0.124452617987147,0,0.0223202849456959,0.150565880626289,0,0,0,0,0,0,0,0.00707719741317917,0.246881221217013,0,0,0,0.00941409059508154,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0186362086617105,0.119905535154324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648913244358886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236895046236389,0,0,0,0.0987596349964229,0,0,0,0,0,0.138835340641972,0,0.324962447987713,0,-0.0590860644823471,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0220424298008158,0.128393090349707,0,0.0367891235338859,0,0,0,0.253585361155051,0,0,0,0,0.0290553716604487,0,0,0,0,0,0.326679785102828,0,0,0,0,0,0,0,0,0,0,0,-0.0711550062937285,0,0.0836316283722485,0,0,0,0,0,0,0,0,0,0,0,0.0556297577894116,0,0,-0.0538235573019397,0.0257186750850854,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.312792238649823,0,0,0,0.060183748499914,0,0,0,0,0,0,0,0,0,0,0.058630925668945,0,0,0,0,0,0.0714877981946532,0,0,0,0,0,0,0,0.0373675001839739,0,0,0.0793570483757275,0,0,0,0.0720467433882744,0,0,0.0229314757814315,0,0,0,0,8.67361737988404e-19,0.136240326323102,0,-0.0201318825368162,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0457409198262689,0,0,0,0,0,0,0,0,0,0.104516073290372,0.102419695837901,0,0,0,0,0,0,0,0.0534105848449538,0,0.0994913453718489,0,0.14249589054914,0,0.00494602562254389,0,0,0,0,0.0394613249658521,0,0,0,0,0,0,0,0,0,0.0976233721691036,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.150027204936513,0,0,0,0,0,0,0,0,0,0,0.042861414514168,0.0547392936446914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123410023485858,0,0,0.170024550915087,0,0.0829295016098494,0,0.0735253912206876,0,0,0.216068926365673,0.079219153791999,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343644256751474,0.162508401707012,0,0,0.251725777355141,0,-1.73472347597681e-18,0,0,0.232906693938267,0,0,0,0,0,0,0,0.0349637706560902,0,0,0.217012529462044,0,0,0,0.00231322765305697,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091347738854434,0,0.045720478583522,0,0,0.130805233368787,0,0,0,0,0,0,0,0,0,0,0,0.120186096231059,0,0,0,-0.356150288667944,0,0.610061575809376,0,0.314506371953947,0,0.0863180505186846,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,-0.0329920027798944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343501169799142,0,0,0,0.956720063377733,1.0842021724855e-19,0,0,0,0,0,0,0,0.0315817061203614,6.7762635780344e-21,0,0.156067310478073,0,0,0,0,0,-0.0119987920541071,0,0,0,0,-0.0180443641956197,0,0,0,0,-0.000330235881643994,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.131319155953223,0,0,0,0,0,0.106475814041143,0,0,0,0,0,0,0,0,0,0.0615670830493449,0,0,0,0,0,0,0,0,0,0,0.0165428605742545,0,0,0,0.037437132642375,0,0,0,0,0,0,0,0,0.0880985128162625,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512125840862534,0,0,0,0.300348851905939,0.00532409181687529,0.00978558930083364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143671320397375,0,0,0,0,0.103457113493023,0,0.0610738504868175,0.152469230363528,0,0,0.131039118154643,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620332328596753,0,0,0,0,0,0,0,0,0,0.102265979009092,0,0,-0.025974310507193,0,0,0,0.0346195605076022,0,0.178795831561827,0,0,0,0,0,0,0,0,0,0,-0.000420762679644842,-0.00565362255416711,0,0.00205869455165423,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.177158271881981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148827163872685,0,0,0,0,0.085537198349112,0,0,0,0.579185060593608,0,0,0,0.0623158810273521,0,0,0,0,0,0.0825478411119382,0,0,0,0,0,0,-0.0644648595142554,0,0,0,0.0214415627616799,-0.0384681998998209,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112220561607128,0,0,0,0,0,0.458705196168829,0,0,0,0.547950907530451,0,0,0,0,0.106968004742772,0,0,0,0,0,0,-0.30674480299692,0,0,0,0,0,0.0122059715548455,0,0,0.0237366202924858,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.228390560939835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245789090153408,0,0,0,-3.46944695195361e-18,0,0,0,0.0996112747550389,0,0,0,0,0,0,0.0496339094152574,0,0,0,0,0,0.121252378020721,0.349122226024443,0,0,0.0127688600346484,-0.0191426133243966,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361999425813713,0.145873569186067,0,0,0,0,0,0.00738111322664279,0,0,0.0280918748120657,0,0,0,0.0824299911549806,0,0,0.104306376141469,0,0,0,0.121695891115854,0.174503326625938,1.76628788751583e-06,0,0,0.0456814230213057,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0118118495012434,0.237201413756136,0,0,0,0,0,0,0,0.0288427506503898,0,0.0934322629570942,0.0798937700025178,0,0,0,0,0,0,0,0.0309294997172164,0,0,0,0.0477088338005427,0,0.000267148368525649,0,0.0940668192449328,0.00679689012489259,0,0,0,0,0,0,0.196493517347099,0,0,0,0.0733418868288233,0.00276953295188188,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.022687726474649,0,0,0.137821118108589,0,0,0.0431969283881741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501816287597812,0,0,0,0,0,0,0,0,0.0987589029264524,0,0.144874222299875,0,0,0,0.0237526967385746,0,0,0,0,0,0,0,0,0,0,-0.013121259467237,-0.0226033513044038,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0268130724955967,0,0,0,0,0,0,0,0,0.105702995256325,0.101919866512443,0,0,0,0,0,0,0.108187322387155,0,0,0.0170314174703422,0,0,0,0,0,0.186010363215747,0,0,0.0626041773283207,0,0,0,0.142901171215772,0.133881095128948,0,0,0,0,0,0,0,0,0.0292380444398831,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.0755828829924225,0,0,0,0,0,0,0,0,0.0931581445900643,0.0277615029243908,0,0,0,0,0,0,0,0,0,0,0,0.0974411439173504,0,0.111531332514417,0,0,0.0038327113483012,0,0,0.10306062328877,0,0.188092448378193,0,0,0,0,0.102016543061849,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0739158394916078,0,0,6.93889390390723e-18,0,0.106069139100669,0,0,0,0,0,0,0,0,0,0,0,0.204564782817043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474889483864001,0,0,0,0,0,0,0.0801395831596965,0,0,0.468025039817231,-0.139388565362571,0,0.116581650102124,0,0.0492637295378598,-0.121192283625199,0,0,0,0,0,0
X002075.SZ,0,0,-0.0264588588653975,0,-0.00136722376716926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100957012320582,0,0,0,0,0,0,0,0,0,0.227409536753113,0,0,-0.415963203857704,0,0,0,0,0,0,0,0.17262269347355,0,0.25505175201775,0,0,0,0,0,0,0,0.3512694371436,-0.302996518336021,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305014967232306,0,0,0,0,0,0,0,0,0,0.0794446177932976,0,0.00692700993257168,0,0,0,0,0.0836415416366253,0,0.0556639630954443,0.285119813749001,0,0,0,0,0,0,0.195149401335512,0,0.118934478182933,0,0,-0.0124922728102359,-0.00363763079114896,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.128594035503828,0,0,0,0,0,0,0.0443250111017068,0,0,0,0,0,0,0.034739514593878,0,0,0,0,0.0747973364226655,0,0,0,0.136128742493415,0,0,0.0622386307863305,0,0,0,0,0.173556265104141,0,0,0.1549049216845,0,0,0,0,0,0.0912404924711502,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0786768117307819,0.0492602725436597,0,0,0,0,0,0,0,0,0.0679929042703059,0,0,0,0,0,0,0,0.092559071770101,0,0,0.0491487962709231,0,0,0,0.127424167871795,0,0,0.161772859545295,0,0,0,0,0,0,0,0,0,0.0141719220551024,4.33680868994202e-19,0.131646575235277,0,0,-0.00108331247213026,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.327819253883507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832579461639839,0.0750948930893573,0,0.0948591868203252,0,0,0,0.0378616359697954,0,0.338183182478556,0,0,0,0,0.0727422748005559,0,0,0,0,-0.0369533167880643,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0293355787182414,0,0,0,0,0,0,0,0,0.178533910451916,0,0,0,0,0,0,0,0,0,0,0,0,0.0941167494121747,0.036548421426915,-3.46944695195361e-18,0,0.113691141311485,0,0,0,0,0,0.0526060118342012,0,0,0,0,0,0.0410340676851167,0.310860863778877,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.840526747748889,0,0,0,0,0,0,0,0,-0.0302063067684355,0,0,0,0,0,0,0.0627868289314495,0,0,0,0.122595845786608,0,0,0,0,0,0,0,0,0,0,0,0,0.191065850607606,0,0,0,0,0,0,0,0,0,0,0,0,0.0325236038348751,0.00675287516951524,0,0.204317577568503,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105194562458755,0,0,0.140567093590658,0,0,0.00832587366165084,0.200669920461623,0,0,0,0.0372656969400268,0,0,0.110820663974887,0,0,0,0,0,0,0,0,0,0,0,0,0.137144512247751,0.208001174108255,0,0,-0.0508186111561746,0,0,0,0,0,0,0
X601699.SH,0,0,0.269647492800651,0,0,0,0,0,0,0,0,0.0206711742445771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320164539949763,0,0,0,0,0.112501346187817,0.0721818963316691,0,0,0,0,0,0,0.385960131516149,0,0,0,0,0,0,0,0,-0.13779641457135,0,-0.0696225274667917,0,0.00119116926196807,-0.0439314728664921,0,0,0,0,0,0
