,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X601992.SH,X600309.SH,X600688.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X600489.SH,X600808.SH,X000629.SZ,X600352.SH,X000825.SZ,X000630.SZ,X000027.SZ,X000831.SZ,X002353.SZ,X600578.SH,X600547.SH,X600549.SH,X601699.SH,X600863.SH,X600307.SH,X600008.SH,X000983.SZ,X600660.SH,X600098.SH,X600315.SH,X000937.SZ,X601168.SH,X000959.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0.253489506735935,0.134858249432681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024984972930728,0,0,0,0,0,0,0,0,0,0,0,0,0.103340681509678,0,0,0,0.167476904219688,0,0,0,0,0,0,0,0,0,0,0,-0.0349885804633389,0.00428402503813828,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.204917574386665,0,0,0,0,0,-0.119646914296142,0,0,0,0,0.141834048969642,0,0,0,0,0.0595889045816225,0.0943045756559093,0.363712421126161,0.257065497154294,-0.188428938131953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461585810435981,0.00458202658882075,0,0,0,0,0,0
X600188.SH,0.245035853285191,0,0,0,0,0,0.0944752216388839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0767597705180659,0,0,0,0,0,0.244945541637511,0,0,0.160431174658908,0,0,0,0,0.119293741965453,0,0,0,0,-0.0537836589982749,-0.00936912686010307,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.188285415431781,0,0,0.0652546273594574,0,0,0,0.0346810352042821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522090771075677,0,0,0,0,0,0,0.0340493478141812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176683983102455,-0.0387948808694901,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0224821818823068,0.0396249947869097,0,0,0,0.0817358818370701,0,0,0,0,0,0,0,0,0,0,0,0.0351872320595151,0,0.0572847319937455,0,0,0,0.029646832489184,0,0,0.290003651911491,0.003665834527008,0,0,0.0165984201745198,0,0,-8.67361737988404e-19,0.0572269875840454,0,0,0,0,0,-0.0147082525989972,-0.00933861184457226,0,0,0,0,0,0
X600027.SH,0,0,0,0.262293528211275,0,0,0,0.114829701230585,0.233838153512431,0.0830375024014715,0,0.0465818762622808,0,0,0,0,0,0,0,0,0,0.0891831686250587,0,0,-0.000751512345471518,0,0,0,0,0.0440288971960216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853592103511401,0,0,0,0,0,0,0,-0.0205754736406747,0,0,0,0,0,0
X601992.SH,-0.216123714157104,0,0,0,0.106163678502256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269208526637903,0,0,0,0,0,0,0,0,-0.0647662449206704,0,0,0.234136554487652,0,0,0,0,0,0,0,0.0806583810303389,0.0894504068236731,0.145253466544275,0,0.118395321906678,0,0,0,0,-0.0331900031757072,-0.0464476514787971,0.0480369906440785,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0.0905048463097849,0,0,-0.0667537636887761,0.0766300378273051,0,0,0,0,0,0,0.189523733447426,0,0,0,0,0,0,0,-0.014476819034799,0,0,0,0,-4.33680868994202e-19,0,0.0965991058443474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103266915739152,-0.0185593690912886,-0.0197448838027023,0,0,0,0,0
X600688.SH,0,0.191917420003168,0,0,-0.0450621676929765,0,0,0,0,0,0,-0.0438306559771904,0.290612598012304,0,0,0,0,0,0,0,0,0.00284393492743078,0,0,0,0,0,0,0,0,0.156400852257704,0,0.0831257215882605,0,0.0414592309778306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210473811338703,0.0129194831218416,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14461724252037,0,0,0,0,0,0,0.0213932183283591,0,0,0,0,0,0,0.0390035652780467,0,0,0.00812862581934684,0,0,0,0,0.0973108576869612,0,0,0.118710783042936,0,0,0.0659103460608721,0.0924690108440178,0,0,0,0.0238240775137835,8.67361737988404e-19,0,0,0,0,-0.0101008096036512,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.122613924783324,0,0,0,0.149433336606882,0,0.167707854807728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121186756834449,0,0,0.064252801090229,0,0,0,0,0,0,0,0,0,0.058337398490035,0,0,0,0,0,0,0,0.15370428861028,0,0,0.0288411182034466,0.00503928213030658,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.064323511793651,0,0,0,0,0,0,0,0.092753391672064,0,0,0.172699194104749,0,0.116831452148802,0.0746457395265558,0,0,0,0,0,0,0,0,0,0,0,0.0431382561993412,0,0,0,0.158996682791127,0,0,0,0,0,0,0.0591724858329048,0,0,-0.0122701304188007,0,0,0,0.133367211135856,0,0,-0.00880789521236038,-0.0208087771249393,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.314158671938205,0,0,0.0398904508863713,0,0,0,0.0213341321617547,0,0,0,0,0,0,0,0.285333415826192,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.146101101428124,0,0,0,0,0,0,0,0.105273315166478,0,0,0,-0.00538281085755051,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.0206299174256213,0,0,0,0,0.00799796647545931,0,0,0,-0.0350891022530248,0,0,0,0,0,0,0,0,0,0,0,0.0778669684272191,0,0,0.083934928365239,0,0.0888570305645328,0,0,0,-0.0156999790503493,0,0,0,0.0337040664619297,0,0,0,0,0,0,0.139999824859163,0,0,0,0,-0.0288920502964955,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.318074295326532,0.0917791426946508,0,0,0,0.0580103900689913,0,0,0,0,0,0,0,0,0,0,-0.139051837828518,0.00234352908215926,0,0.171681049762261,0,0.0523334927230294,0,0,0.240698081020187,0,0,0.15165022009544,0,0,0,0,0,0.0334391321894503,0,0,0,0,0,0.0564632212819918,0,-0.0118085856727289,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0904931017157527,0,0.0303850625986779,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.114678637451423,0,0,0.128259682881117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569889363804332,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250255707444094,0,0,0,-0.0300563147867638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681934758214012,0.274799699662277,0,0,0,0,0,0,0,0,0.0124101809822556,0,0,0.305947224463961,0,0,0,-0.0255160772955628,0.00534897929837903,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512887896692531,0,0,0,0,0,0,0,-0.0509294065810509,0.270476717005696,0,0,0,0,0,0,0,0.304620906631895,0,0.0661942268153089,0,0,0.351436713859312,0,0,0,0,0.300174418148383,0,0,0,-0.171234417062689,0,0,0,0,0,0,0.0714135088155053,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.234467366073018,0.00376940367902498,0,0,0,0,0,0,0.0966563261391061,0.129389964965361,0,0,0,0.0776108095322127,0,0,0,0,0,0,0,0,0,0.367841548899985,0,0,0,0,0,0,0,0.195209046531411,0.137960093767209,0,0,0,0,0,0,0,0,0,0,0,0,0.01826259928406,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.14477276131622,0,0,0,0.0284980775398518,0,0,0,0,0,0,0,0,0,0,0.0964814463766966,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.124220659628659,0,0,0,0,0,0,0,0,0,0.270808176318969,0.0185315392347617,0,0,0,0,0,0,0.0585351249416638,-0.0198479394191824,0,0,0,0.00768484143851788,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.145110836378587,0,0,0,-0.1132846767886,0,0,0,0,0.306315187938402,0,0,0,0,0,0,0.0704771587960592,0.218924499815591,0,0,0,0,0,0.203191504799317,0,0,0,0,0,0,0.0263276553191363,0,0,-0.0309084955034356,0,0,0.0227664759575325,0,0,0,0.0553119018242098,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0520547364880652,0,0,0,0,0,0.182621155763111,0,0,0,0,0,0,0.0133377134261388,0,0.158623152210027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22747914041602,0,0,0.0654778702037248,0,-0.105544734396213,0,0,0,0,0,0.0306827435864625,0,0,0,0,0,0,0.153819754674587,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00532058660886114,0,0,0,0.118418756395963,0,0.451652871882179,0,0,0,0,0,0,0,0,0,0,0,0.0729232953454939,0,0,0,0.153200155429509,0.153012069140908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364767556784581,-0.0190861706043189,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0630090573853002,0,0,0.127417361680682,0.0450588840897201,0,0.120579392054565,0,0.0230759786959856,0.0319598216998971,0,0,0,0,0,0,0,0,0,0,0,0.0759171179759772,0,0.0237025375006566,0,0.103078543977098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104794049895645,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0539762874921342,0,0,0,0,0,0,-0.0578032654215838,0,0,0,0,0,0,0,0,0.0259219066585666,0,0,0,0,0,0,-0.0382712284282562,0.0795266491051039,-0.0139415735046224,0,0,0,0,0,-0.0909651107626232,0.0223401655295739,0,0,0,0.49390726420073,0,0.13337611100171,0,0,0,0,0,0,0,0,-0.00568867967829907,0,0,0,0,0,0
X600578.SH,0,0,0,0.103843585027565,0,0,0,0,0,0.160459723391507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171063029244261,0,0,0,0.0645388768640042,0.178105241644448,0,0,0,0,0,0,0,0,0.0687775569343713,-1.73472347597681e-18,0,0.0572217709907158,0,0,0,0,0,0,0,-0.0411188866766542,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.310084279563083,0,0,0,0,0,0,0,0,0,0.0387258980340737,0,0,0.00304560774232487,0,-0.00923712752550115,0,0,0,0,0.078616486976896,0,0,0,0,0,0,0,0,0,0,0,0,0.0428781177174171,0,0,0,0,0,0,0,0,-0.0500154950330397,0,0,-0.0213713667686622,-0.0241867643684754,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.138626165375926,0,0,0.09091964281486,0,0.0439293087735318,0,0,0,0,0.0138864858722634,0,0,0,0,0,0,0,0,0.0333431705215069,0,0,0,0.0862935310432475,0,0,0,0,0,0,0,0,0,0.0825134717510502,0,0.0636203154899964,0,0,0.126243910139178,0,0,-0.00031009829588265,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.159030804095991,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0634514598371742,0,0,0.0244670679575191,0.00012803049246767,0,0,0.0993823933440849,0,0,0,0,0,0,0.303030261272327,0,0,0,0.122125619829073,0,0,0,0,-0.0271365219024246,-0.00389103047088533,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.265146547939602,0,0,0.0579463845821776,0,0,0,0,0,-0.0213583120307717,0,0,0,0,0,0,0,-0.0579037904053022,0,0,0,0,0,0.0417589625969632,0,0,0,0,0.314709415073486,0,0,0,0,0,0,0,0,0,0,0,0.214531282583688,-0.0107476914763114,0,0,0,0,0,0,0,0,0,0
X600307.SH,-0.0705111702959297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100872073842541,0,0,0,0.346391512773239,-0.00592228195925472,0.42746160300256,0,0,0,0,0.0167183265579183,0,0,0.107431687993211,0,0,0,0,0,0,0,0,0,0,-0.0931624045131699,0,0,0,0,0,0,0.116224786710902,0,0,0.00583791767973088,0.0162517710865942,0,0,0,0,0,0
X600008.SH,0.0133256465654863,0.0844164874445151,0,0,0,0,0,0,0,0,0,0,0.0711270111958292,0,0,0,0,0,0,0,0,0.22671520083957,0,0,0,0,0,0,0,0,0,0,0.204550904080989,0.0775221386949781,0.0121532441854836,0.0134498005668019,0,0,0,0,0.116571227102897,0,0,0,0,0,0,0,0,0,0,-0.061818436460742,-0.00724792986494236,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.102264122227199,0,0,0.0279080560780482,0,0.0439639423935507,0,0,0,0,0.0226599459286836,0,0,0,0,0,0,0,0,0,0,0.0432432138656472,0,0,0,0,0,0,0,0.0784952419722024,0,0,0.529780054441031,0,0,-5.42101086242752e-20,0,0,0,0,0.0284759553241294,0.0278016799498076,0,0,0,-0.0045220112467821,-0.000188435417066532,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610879913749011,0,0,0,0.0257782991964029,0,0,0,0,0,0.115322163222542,0.0125409637454587,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.101849434042919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887145557158781,-0.0239142270623257,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,-0.00848449531693689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036443473027769,0,0,0,0,0,0,0,0,0.154152734952402,0,0.164650625830249,0,0,0.049797006739725,0,0,0.0731790013964766,0,0,0,0,0,0,0,0,0,0,0,-0.0621884352637704,0,0,0,0,0,0
X600315.SH,-0.0814750755140852,0,0,0,0,0,0,0,0,0,0,0.118530027575206,0,0,0,0,0.0377977443609663,0,0,0,0,0,0,0,0,0,0,-0.217038210300157,0,0,-0.0873829580722117,0,-0.122224755991874,0,0,0,0.121125510598529,0,0,0,0,0.106617385608248,0,0,0,0,0,0,0,0,0,0.0124173729635583,0.0352707515160637,0,0,0,0,0,0
X000937.SZ,6.7762635780344e-21,0,0,0.0160239353333561,0,0,0,0,0,0.00866820752289651,0,0,0.206694870134946,0,0,0,0.0302172090439592,0,0,0.048849300644308,0,0,0.0220135711741064,0,0,0,0,0.0187554130102909,0,0,0,0,0,0,0,0,0,0,0.270884607031844,0,0,0,0.154102855462118,0,0,0,0,0,0.0581523515394399,0,0,-0.0122316478298642,0.00337486277089353,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568057885601898,0,0,0.165566602142899,0,0,0,0,0,0,0,0.0477447861627024,0,0,0.0771770433160641,0,0,0,0,0,0,0,0,0,0,0,0.185581402242615,0,0,0,0,0,0,0,0,-0.00231770989683828,-0.00404872646644395,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243047358946027,0,0,0,0,0,0,0,0,0.141087223882437,0,0,0,0,0.323758021716369,0,0,0,0.010125487974227,0,0,0,0,0,0,0.0124819802145413,-0.0173915369203697,0.111076555179755,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.371455693321273,0,0,0,0,0,0,0,0,0,0.024174505143137,0,0,0,0,0,0,0,0,0,0.0414657137588638,0,0,0,0,0,0,0,0,0,0,0,0.132831313845022,0.053061566897279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221877671329531,-1.0842021724855e-19,0,0,0.00302214068010775,0,-0.24802782212393,-0.0140492493236752,0,0,0,0.106027448462242,0,0,0,0,-0.0343486011243811,0,0.11791018248308,0.0435739704158609,-0.0300270265193431,0,0,0,0,0,0,0,-0.00671498323659326,0,0,0,0.00128053063899704,-0.0107537669450018,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.709264151854628,0.268352015243229,0,0,0,0,0,0,0,0,0,-0.0843011426324463,0,0,0.899970322690778,0,0,0,0,0,0,0,0,-0.113104678597011,0,0,0.255964398171685,0,0,0,-0.132493287344658,0,0,0,0,0,0,-0.222012293063013,0,0,0,1.64860956298131,0,0
TED,0,0,0,0,0,0,0,0,0,0.832749013398883,0,0,0,0,0,0,-0.599168040524543,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316178392413756,0,0,0,0,0.483749992866698,0,0,0,0,0,0,0,0,0,0,0,0,-1.07433382172082,0,-1.66123012893434,-0.297792967297267,0,-0.483772933987833,0,0,2.83680796469662,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0134288662715655,0,-0.138200122257652,0,0,-0.471414028401501,0,0,0,0,-0.135517855711982,0,0,0,0,0,0.0355309110726709,0.0907780815831262,0,0,0.207821799273114,0,0,-0.0966145415319966,0,0.101456031870089,0,0,0,0,0,0,0,-0.0371335369160779,0,-0.110177140029035,0,0.00694795941535452,0.0217471038507766,0,0,0,-0.0521311799459072,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186985434856023,0,0,0,-0.104829412172446,0,0,0.0155916709547927,0,0,0,0,0,0,0,0,0,0,0,0,-0.102031261524035,0,0,0,0,0,0,0,0,0,0.0478614780724152,-0.000967362729689419,-0.01546592122039,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127509194653836,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.00418129323741564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922917137346693,-0.0134077212125066,0,0,0,0,0,0,0,0,0,0,-0.0158975483893843,0,0,0,0,0,0.129195677915445,0.0524900563484226,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00248705374526283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270184917221993,0,0,0,0,0,0.00716762534198368,0,0.00150290371926642,0.00384081061523402,0,0,0,0,-0.00241529603449703,0,0,0,0,0,0,0,-0.0015745963097476,0,-0.0114311770236692,0,0,-0.000989396911757443,0.00526262837153362,0,0,0,-0.0239940129778425,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00482834933070956,0,0,0,0,0,0,0,0,-0.00602351577690312,0,0,0,0,0,0.000125365639347003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121634229601174,0,0.000353863708191073,0,0,-0.00961341620709132,-0.00704502449014685,0.00148865312166796,0,0,-0.277072206340741,0,0
