,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X600660.SH,X600010.SH,X600547.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600886.SH,X601600.SH,X600795.SH,X000877.SZ,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X600995.SH,X000983.SZ,X600160.SH,X000786.SZ,X000408.SZ,X000629.SZ,X600489.SH,X000723.SZ,X600219.SH,X000807.SZ,X600096.SH,X002080.SZ,X600378.SH,X600348.SH,X000831.SZ,X000933.SZ,X600157.SH,X600688.SH,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0678107915250896,0.263709187529185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494652247256049,0,0,0,0,0.0188818462203727,-0.0431637619174915,0,0,0.137539489707196,0,0,0,0.100898430825718,0,0.0687854406251244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110101042608336,0.0105098349921815,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.43113534553867,0,0,0,0,0,0.01902992001033,0,0,0,0,0,-0.0063917423515527,0,0,0,0,0.0284907520510281,0,0,0,0,0.0431261203697728,-4.33680868994202e-19,0,0.110165161944381,0,0,0,8.67361737988404e-19,0.0641758799208437,0,0,0,0,0,0,0,-0.0611711692921597,0,0,0,0,0,0,0,0,0.00773637458484035,0.0278210773810895,0,0,0,0,0,0
X600028.SH,0.214972156662858,0,0,0,0.026133047352338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145786874158354,0,0,0,0,0,3.46944695195361e-18,0,0,0.157504708918582,0,0,0,0.163581208732797,0,0,0,0,0,0,0,0,-0.00771486074355234,0,0,0,0,0,0,0,0,0.0115403333802652,0,-0.000666182810678298,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215376181435854,0,0,0,0,0,0,0.265701995549962,0,0,0,-0.0077230138316623,0,0,0,-0.136231877895904,-0.246697226529944,0.238261787545933,0,-0.078990000380492,0,0,0,0.128687702785724,0,0,0,-0.0224209292634761,0.0343959757296477,0,0,0,0,0,0,0.00903547091326081,-0.0394010752473924,0,0,0,0,0,0
X600188.SH,0,0.590272563422468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315941097774734,0,-0.0762981812366482,0,0,0,0,0,0,0,0,0.0171090008559008,0,0.0841941138201672,0,0.050504059500953,0,0,0,0,0,0,0,0,0,0,0,0.0849772654281972,0,0.231738622455977,0,0,0,0,0,0.00266573729571366,0.0371047937853605,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554130588463563,0,0,0.22260265562274,0,0,0,-1.0842021724855e-19,0.173206571903628,0,0,0,0,0.105565076428226,0,0,0,0,0,0.279102951024695,0,0,0,0,0,0,-0.0125938622583099,0.0824759321951423,0,0,-0.00793077905632179,0.124503241161821,0,0,0,0,0,0.00205548184469224,-0.00541067057641793,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.53533616666424,0.0879740227864289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109773370962142,0,0,0.000326446831447408,0,0,0,0,0.0780861745368602,0,0,0.0107218436964308,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.633042214702123,0,0,-0.0290029638801476,0,0,0,0,0,0,0,0,0.0889767337708351,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0570863869586748,0.117475483480683,0,0,0.184314751009048,0,0,0,0,0,0,-0.0301273641979203,-0.0340331811525086,-0.0457595367294061,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.494651304108913,0.00356300816155216,0,0,0,0,0,0,0,0,0,0,0.00682311193835775,0,0,0,0,0.0721807248013594,0,0,0,0,0,0,0,0,0,0.0596100208085649,0,0,0,0,0,0,0,0,0,0,0.1452147861994,0,0,0,0.120024798535851,0,0.0426709043702856,-0.0196884307967194,0.00147708549750923,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.153460803884906,0.194920754148759,0,-0.0443177865341552,0,0,0.0368582705681516,0.0354037780891191,0,0,0,0,0,0,0,0,0.0538917921215767,0,0,0,0.0732777214815788,0,0,0,0,0,-0.0444022260509406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846119607650073,0.167869327433566,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0220524854421807,0,0,0,0,0,0,0,0,0,0,0.151140446038057,0,0,0,0.500599153964746,0,0,0,0,0.35136138537749,0,0,0.296507235099812,0,0,0,0,0.281616203511156,0,0,0,0,0,0,0,0,0.115651117645255,0.106657543781264,0,0,-0.122982585313341,0,0,0,0,0,-0.0378554789743281,0,0,0,0,0,0,0
X601898.SH,0,0,0,0.127356166466848,0.149720038509277,0,0,-0.119315597888306,0,0,0,0,0,0,0,0,0,0.0458532332170004,0,0,0,0,0,0,0,0.0604598512874885,0,0,0.158615654518043,0.114149377453076,0,0.303602559418322,0,0,0,0.0737299127364084,0,0,0,0,0,0,0,0.0341487615517664,-0.0375670180276474,0,0,0,0,0,0,-0.0165978308923445,-0.0134576804012746,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.029271669731316,0,0.194656959659487,0,0,0,0,0,-0.0297401941747027,0,0,0,0.0125935554392555,0,0,0,0,0,0,0,0,0,-0.0614477466206405,0,0,0,0.0634983168583959,0,0,0,0,0,0,0.236606665071758,0,0,0,0,0.281609158952815,0,0,0,0,0,0,0.0054333556102574,0.064270840353738,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0243847771291853,0,0,0,0,0,0,0,0.0953945433168805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868034693118483,0,0,0,0.140619768914196,0,0,0,0.125198294808023,0,0,0,0,0.0310999269816424,0.0260952350001701,0.12893769478006,0,0,0,0.00777337949623961,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0.0639124743145331,0,0,0,0,0,0,0,0,0,0,0.189411239426309,0,0,0,0,0,-0.0988744939686779,0,0,0,0,0,0,0.0910354601469964,0,0.0671239847715835,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0144943843725176,0,0,0.0153335429300595,0,0.0162996263534057,0,0.151651225862705,0,0,0,0,0,0,0.0160904214080896,0.019208027087631,0,0,0,0,0,0
X600547.SH,0,0.207015817912623,0,0,0.00306759262159905,0,0,0,0,0,0.0720955531188196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100466901981052,0,0,0,0.077269359141346,0,-0.0218601814536388,-1.73472347597681e-18,0,0,0,0.798588940735096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174755896442897,-0.0752701956880613,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.398899408092873,-0.212698490105728,0,0,0.179985317272778,0.166133498648329,0,0,0,0,0.0304991585799287,0,0,0.331707236447113,0,0,0,0,0,0,0,0,0.549786330614957,0,0.0260266324913371,0,0,0,0,0,0,0,0,0.0403843999623413,0.215954001963995,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.404461986713194,0,0.0609122659723603,0,0,0,0,0,0,0,0,0.0285318769973502,0,0,0,0,0,0,0,0,0,0,0,0.0368121890180751,0,0,0.0440084104907008,0,0,0,0.00319356082980285,0,0,0,0,0,0,0.111036291100999,0,-0.0334641468300726,0,0,0,0,0,0,-0.0283146213176102,-0.00256959266652811,0,0,0,0,0,0
