,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600688.SH,X002460.SZ,X000786.SZ,X000723.SZ,X600111.SH,X600027.SH,X601992.SH,X600176.SH,X002271.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600426.SH,X600583.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X000027.SZ,X600612.SH,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X600985.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,-0.0250073097220328,0.229530806339346,0,0,0.143363057705141,0.029223970488146,0,0,0,0,0,0,-4.33680868994202e-19,0,0.100594075073245,0,0,0,0,0,0,0,0,0.0380165277964402,0,0,0,0,0,0,-0.0917008967974962,0,0,0,0,0,0,0,0,0,0,0,0,0.246107573342368,0,-0.00831076258004518,0,0.0156155608794309,0.0698879684126938,0,0,0,0.069704232021725,0,0
X600886.SH,0,0,0,0,0,0.142995735584582,-0.114954555923862,0,0.199643674510264,0,0,0,0,0,0,0,0.227006851011181,0,0,0,0,0,0,-0.0226720903741786,-0.185867297935353,0.0438228619984844,0,0.168385362304754,0,0.113613216100984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406043027271157,0,0,-0.00309160881331175,0,0,0,-0.0600744030425664,0,0
X601600.SH,0,0,0,0.231402623769209,0,0,0.0176936725333012,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0144356790617944,0.0231615468397012,0.0561851881591723,0.0061935435929153,0,0,0.0867628232882371,0.0307808508016878,0,0,0,0,0,0,0.0370500349194751,0,0,0,0,0,0,0,0,0,0,0,0,0.094209070319186,0,0,0.024718855706447,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.010761534926306,0,0,0,0,0,0,0,0,0,0,0.0542666419640441,0,0,0,0,0,0,0.0649714230330997,0.0103934772746308,0,0,0.0832156716733397,0.00234295945608852,0,0,-0.0212249074301359,0,0.0159222766452731,-0.0620914230376226,-0.0849000728407883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148628627545881,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0582289047081149,0,0,0,0,0,0,0,0,0,0,0,0,0.0178951802845605,0,0.0337913909111849,0.0615628238754095,0,0.145832020043147,0.0737088645990536,0.00101580831946328,0.0084869955377626,0,0.124368247642013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167488630877091,0,0,0,0,0,0,0,-0.00333150870700001,0,0
X600801.SH,0,0,0,0.179129383843361,0,0,0,0,-0.0084990572865112,0.0189696928056325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171319853478181,0,0,0,0,0.0077186181465334,0,0.370729953620767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530815487053984,-4.33680868994202e-19,0,0,0,0.000325848382734074,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.048763630524746,0.132528095222563,0,0,0,0,0,0,0,0.0906852648721554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0697387754441879,0,0,0,0,0,0.314475826575534,0.326831556858,0,0,0.00226653164563719,-0.00116738800809714,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0802545961629828,0,0.00792966963903537,0,0,-0.0825761478374559,0,0,0,0,0.0241680727192922,0,0,0,0,0.129349243835174,0,0.332954859187899,0,0,0,0,0.0837170814406429,0,0,0.0618294793835365,0,0,0,0.01941061993386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578524674725978,0.0506540044034943,0,0,0,0,-0.0155275571550893,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0539420128848704,0,0.0201567713479847,0,0,0,0,0,0,0,0,0,0,0.0570298182550855,0,0.00717314133249545,0,0.109995692894544,0,0.026083523234465,0,0,0,0.00222367292248778,0,0.109899727012151,0,0.0551861643798719,0,0,0,0,0,0.0402115787580121,0,0,0,0,0,0,0.152301037928286,0,0,-0.00183285604417686,0.0437145709872129,0,0,0,0.0388387118537908,0,0
X600795.SH,0,0,0,0,0,0,-0.0649494169526348,0,0,0,0,0,0,0,0,0.0597786688668219,0,0,0,0,0,0.0324168742821258,0,0.0246882891585435,-0.0335958968464838,0,0,0,0,0,0,0.0733310731918226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03606713570322,-0.0189649466121627,0,0,0,-0.0299481562660548,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827675387039343,0,0,0,0.105059250951792,0,0,0.0300619657399587,0,0,0.0664252140501829,0,0,0,0,0,0,0,0,0,0,0.0521014088474824,0,0,0,0,0,0,0.0333107768231711,0.0177416952495316,0,0,0,0.0482466557430781,0,0
X002460.SZ,0,0,0,-0.115287732222677,0,0,0,0,0,0.0306826992860409,0,-0.0368638003790161,0,0,0,-0.151073874166584,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.341050784832754,0.453267627937469,0.124159825793708,0.267269350391724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297576449126093,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.70867937860193,0,0,0,-0.0360228364282756,-0.135252613302395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024405211056576,0,0,-0.0751743512923223,0.229257246866757,0.143445083536634,-0.113316244102785,0,0,0,-0.13986088539807,0,0,0,0,0,0,-0.0147100929982679,0,0,0,0,0,0,0.0456924942304565,0,-0.0111291392477718,-0.0475733736666982,0,0,0,-0.0923827019192587,0,0
X000723.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.305589715286095,0,0,0,0,-0.112854372439275,0,0,0,0,0,0,0,0,0,0,0.0632659724522651,0,0.0510520488172617,0.0898704285133114,0.411534964072098,0,0,0,0.0124346944726324,0.508291068374105,0,0,0,0,0,0,0,0.323050652678207,0,0.526122868644386,0,0,0,0,0.103161783659931,0,0,0,0,-0.0674995132098975,0,0
X600111.SH,0,0,0,0,0,0,0.0899942433909137,0,0.0027251130864795,0,0,-0.014530964203909,0,0,0,0,0,0,0,0,0,0.198897046262118,0,0.0931424891059514,0,0,0,0,0,0,0.0506134960633028,0.12452138738691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158003175850595,0,0.0449186421596355,-0.0130125790440918,0,0,0,-0.0583616755760131,0,0
X600027.SH,0,0,0,0,0,0,0,0.439450671965182,0,0,0,0,0,0,0,0,0,0.0392442235062944,0,0,0,0.0155075777466732,0,0.112999405420424,0,0,0,-0.0505572418859854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112202463602441,0,0,0,0,0,0.0509067633719689,0,-0.00026981816291882,-0.0387538441809563,0,0,0,-0.0349582853735522,0,0
X601992.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0550377189716918,0.102396654451927,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.100925849007382,0,0,0,0,0.0660114241950351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626254063804531,0,0,0,0,0,0,0.285934250631733,-0.0126502368216952,0,-0.0152036373227077,0.0179016379707426,0,0,0,-0.00155000034384697,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.00837509250646108,0,0,0,0,0,0,0,0,0,0,0,0.17164107823585,0,0,0,0,0,0,0.00649683089408132,0,0,0.188976578421881,0.240659075750625,0,0,0.00548019907786363,0,0,0,0,0,0,0,-0.00562171736457599,0,0,0,0,0.185482983373614,0.0340231267802235,-0.105083688229043,0.0110327600289813,-2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0812139242187192,0,0.0232437668601334,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130296116455357,0,0.227874465927918,0.0471640548371133,0,0,0.00971582225268115,0.119336375751049,0,0.118552138036197,0,0,0,0,0,0,0,-0.349023535634525,0,0,0,0,0,0,0,0,0,-0.020334934014992,-0.0220320375885406,0,0,0,0.0365084014707191,0,0
X002466.SZ,0,0,0,0,0,-0.126903039691247,0,0,0.0566160146799759,0,0,0.272727416364941,0,0,0,0,0,0,0,0,0,0.86800723796896,0,0.0666991310902002,0,0,0,0,-0.11007406134948,0,0,0,0,0,0.0627841838894344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383820413649215,-0.0136446908358125,-0.0114790124465333,0,0,0,0,0.0780523797650639,0,0
X002353.SZ,0,0,0,-1.38777878078145e-17,0,0,0.0402034198923942,0,-0.109915501873046,0,0,-0.107854068769842,0,0,0,0,0,0,0,0,0,0.00459891908021945,0,0,0,0,0,0,0,0,0,0,0,0.366073177314144,0,0,0,0,0,1.06734139590085,0,0,0,0.167505297409103,0,0,0,0.34338253220696,0,0.0809944805540496,0,-0.0489891762404331,-0.00784947440086024,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.176061475610948,0,0,0,0.115366456679479,0,0,0,0,0,0.209503814515829,0,0.109039066631238,0.119995602550166,0,0,0.073602676396338,0.0686989042331046,0,0.0265152582167107,0,0,0,0,0.209438399883662,0,0,0,0,0,0,0,0,0,0,0,0.154109417412765,0,0,0,-0.00845710841796421,0,0,0,0,-0.0529827326307362,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800759273153166,0,0,0,0,0,-0.0171375015253877,0,0,0,0,0,0.0454814050268448,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171619890871554,0,0,0.139951852990562,0,0.328083367776557,-0.0468297825976855,0,0.0274068320901782,-0.0229924669287305,0,0,0,0.00647537376495083,0,0
X600426.SH,0,0,0,0,0.0943480056690759,0,-0.00728863119363005,0,-0.0988180892423293,0,-0.0324514647097732,-0.0996466342300886,0,0,0,0,0,0.107243694482836,0,0,0,0,0,0,0,0,0,0,0.162682529015243,0,0.0462950363577431,0,0,0,0.300246797448745,0,0,0,0,0,0,0,0,-0.155518461639633,0,0,0,0,0,-0.0995672032919053,0,0.0215431509391357,0.112154242909433,0,0,0,0.0352246229720797,0,0
X600583.SH,0,0,0,-0.378503833051548,0,-0.202008119599666,0,0,0,0,-0.0403895275252797,0,0,0,0,0,0,0.210772570278088,0,0,0,0,0.238293076205328,0,0,0,0,0,0.283981860723323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105318525617816,0.0700809517891038,0,0,0,-0.11208190375736,0,0,0.0454566196014679,0.0393518684510006,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0513039147045271,0,0,0,-0.0949342089991604,0,0,0,0,0,0,0,0,0,0,-0.00653838012180369,0,0,0,0,0,0.0906543903833884,0,0,0,0.317514140137224,0,0,-0.219687999440859,0,0,0,0,0,0,0,0.260290690948371,0,0.0812007216149246,0,0,0,0,0,0,0.023383689419227,-0.0269564160508055,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.241001089102688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534752405226995,0.0917253230335667,0.174248809985315,0,0,0,0,0,0.10294476739304,0,0,0,0.123459919670849,-0.0581144965038074,0.0505349931527411,0,0,0,0,0,0,0,0.140113049882672,0,0,0,0,0.137243223546623,0,0,0,0.018143079506938,0,0,0,0.0543883239578618,0,0
X000883.SZ,0,0,0,0.0810155634356867,0,0,0,0,0,-0.0649523817495989,-0.030016228763059,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110814700258617,0,0,-0.0285213009647059,0,0.14076759243998,0.0247384286187686,0.043440372946373,0.222783000085147,0.0625076682831912,0,0,0,0,0,0,0,0,0,0,0,0,0.0119022655697349,0,0,-0.0637049536435447,-0.10238751810141,0,-0.0386068646188399,0,0,0,-0.0465857431504506,0,0
X000709.SZ,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0681244557558191,0.0234339614441335,0,0,0,0.00448816105606281,0,0,0,0,0,0,0,0.0710039531904202,0,0,0,0.0723890045440877,0,0.0171625685318074,0.0302439686625368,0.035275988269475,0.0717351300122288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012454932447646,0.00234919912402612,0,0,0,0.0584189450653724,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0573669166005899,0,0.102873373668205,0,0,0.0616568298694648,0,0,0,0,0,0,0,0,0,-0.12724255418556,0,0,1.73472347597681e-18,-0.0963352877593738,0.0777204654347692,0,0,0,0,0,0,0,0,0,0,0,0.136113775216406,0,0,0,0,0,8.67361737988404e-19,8.67361737988404e-19,0,0.00710553380434785,0.0116086411696506,0,0,0,-0.0152769846170707,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.00760409859804644,0.0184770155874389,0,0,0,0,0,0,0,0,0,0,0,0.0341117653218716,0,0.0727438020211103,0,0,0,0.131488577627027,0.0264067490531723,0,0.0386009993805247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671330705673285,-0.0373857967503932,0,0,0.029999082491759,0,0,0,-0.00803015835150556,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135671845620961,0,0,0,0,0,0,0,0,0,0,0,0,0.0535327442247772,-0.139698315344696,0,0,0,-0.00786048616238063,0.278214421877169,0,0,0,0,0,0,0,0,0,0,0,0,0.00625206891886534,0.131371385960097,0,0,0,0,0,0,-0.0195444555226135,0,0
X000027.SZ,0,0,0.0372839848818996,0,0,0,0.0297307960997759,0,0,0,0,0.204558354587752,0,0,0,0,0,0,0,0,0,0,0.10262359932289,0,0,0,0.0141503255161212,0,0,-0.054317996085308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205955182522273,0,0,0.02963669354098,0,0,0,0,-0.0132696286368878,0,0
X600612.SH,0,0,0,0,0,0,0.39273355460412,0,0,0,0,0,0,0,0,0.0495435136667569,0,0,0,0,0,0,0,0,0,0.0780380580877252,0,0,0,-0.0287068426812221,0.0875356791997707,0,0,0,0,-0.0190767263906323,0,0,0,0,0,-0.018879982096626,0,0,0,0,0,0,0,0,0,0.0271889232171342,0.024294735725922,0,0,0,0.0123639821805809,0,0
X000553.SZ,0,0,0,0,0,0,-0.0468592624540246,0.0749823788864179,0,0.0711754309530755,0,0,0,0,0,0.143263377791054,0,0,0,0,0,0,0,0.0778353990211951,-0.0275639188279729,0,0,0.00187044581050073,0,0,0,0,0,0,0,0.0905907562385306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191481392006466,0,0,0,0,-0.00269213779796544,0,0
X000630.SZ,0,0,0,0,0,0,0.00406608792284166,0,0,0,0.00835880007946495,0,0.0609980577749683,0,0.111720283774378,0,0,0,0,0,0,0,0,0,0,0.0231832918856319,0.128685504140811,0.0293315907458708,0.0924912371021288,0,0.0532593102835572,0,0,0.0113708846349875,0,0.0197221260812025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211077904853017,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0918845272441591,0,0.0362950996300683,0,0,0,0.0170584007459739,0,0,0,0,0,0,0,0,0,0,0,-0.0160174486864712,0.0502354640408914,0,0,0,0,0,0,0,0.106066235550026,0.248125950903694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130022018942192,0,0,0.0117196133464325,-0.0153993851865787,0,0,0,-0.0039896653792958,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0190287098585069,0,0,0,0,0,0.169356532062024,0,0,0,0,0.025568510591626,0,0.165716934514549,0.0390664284652274,0,0,0.0407297566650401,0,0,0,0.0855664314854146,0,0,0,0,0,0,0,0,0,0,0,-0.00288904502475514,0,0,0,0,0,0,0,0.0301884689784383,0,0,0,0,0.00100058949815546,0,0
X600985.SH,0,0,0,0,0,0.106405234729825,0,0,6.93889390390723e-18,0,0.253036486740445,0,0,0,0,0.0628171004983955,0.26228458004269,0,0,0,0,0,0,0,0,0,0,0.159472438647355,0,0,0.0955589102977481,0.0264273503822778,0.233335544670046,0,0,0,0,0,0,0,0,0,0,-0.215303069410257,0,0,0,0,0,0,0,0.0863382900174472,0.0566829889041226,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0774932020286354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.105154692341232,0.0626095189467477,0,0,0,0.135784787310739,0,0,0,0,0,0,0.153012904019646,0,0,0,0,0,0,0,0,-0.0296884448948258,-0.0122735166667938,0.178121255680088,0,0,0,0.0986959309583998,0,0
Change_TY3M,0,0,0,0,0.218783696586188,0,-0.0852320421155528,0,0,0.01438961622084,0,-0.224160658989096,0,0,0,0,0,0.0813302742431786,0,0,0,0,0,0.0403486269053038,-0.00671583100871972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134211285651928,0,0.0188289284811225,-0.0164830600842811,0,0,0,-0.016029153031949,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150221947821107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374766753716791,0,0,0.0722048132879212,0,0,0,-0.0116157339684498,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166625880513958,0,0.196344849089743,0.401610413395818,0,-0.326510169608726,0,0,-0.192313654464665,0,0,-0.433614629292981,0,0.542120327322904,0,0,0,0,0,0,0,0,0,0,0,0,-0.125648139081566,-0.371641116327736,0.0985519195977647,0,0,0,0,-1.38728234601827,0,0
RealEstate_excess,0,0,0,0,0,0,0.0703830388792177,0,0,0,0,0.125369158761338,0,0,0,0,0,0,0,0,0,0,0.0769548529022081,-0.0387748385206779,0,0,0,-0.069725553009363,0,0.0022724662585866,-0.0391670838906702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112390425688487,0,0,0,0,0,0,-0.0319986496953665,0.0123248875153889,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0856873485359714,0,0,0.0341953997318472,0,0,-0.0854356629282665,0,0,0,0,-0.13722763978029,0.0106947322636285,0,0,0,0.0702121488722021,0,0,0,0,0,0,0,0,-0.0247335785406725,0,0,0.0580327022197962,-0.0208969413165198,-0.0612547898179024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151384580820984,0.0158817197726877,0,0,0,-0.0160676028942941,0,0
MKvol,0,0,0,0,0,0,0,0,0.000842469218991913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374592680365655,0,0,0,0.00162795339620735,0,0,0,0,0,0,0,0,-0.00202572279754755,0,0,0,0,0,0,0,-0.0043948251170814,0,0,0,0.00415264486155299,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102065267337503,0,0,0,0,0,0.170764843606012,0,0,0,0,0,0,0.135219129164021,0,0,0,0,0,0,0.000430968363373244,0,0,0,0,0,0,0,0.105363455710035,-0.565264552500389,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0165193336173161,0,0,0,0.00708382170027906,0,0,0,0,0.0020592338616212,0,0,0,0,0,0,0,0.00486536889148471,0.0199088414431103,0,0,0.00611232884612328,0,0,0,0,0.00410913286632894,0,0,-0.0017268448376234,0.00935548845840059,0,0,0.00519628380413271,0,0,0,0,0,0,0,0,0,0,0,0,0.00277506180339789,-0.000150670799389695,-0.00482293009045181,0,0,0,-0.00703441837162554,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442931404443958,0,0.00897394699980928,-0.00177547268596049,0,0.000785960515658304,0,0,0,0,0,-7.79195595855266e-05,0,0,0,0,0,-0.00098733958437414,0,0,0,0,0,0,0,-0.00300965602034966,0,-0.00103896218352013,0.0115822729669494,0,0,0,0.00297272911005686,0,0
