,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X600660.SH,X601991.SH,X600547.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X000629.SZ,X600111.SH,X600176.SH,X002466.SZ,X600516.SH,X000709.SZ,X600808.SH,X600299.SH,X002460.SZ,X600352.SH,X600801.SH,X300072.SZ,X002110.SZ,X600339.SH,X000825.SZ,X600489.SH,X600583.SH,X600426.SH,X601158.SH,X000786.SZ,X600219.SH,X000553.SZ,X601699.SH,X000883.SZ,X000932.SZ,X000408.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0.100659340608128,0,0,0,0,0,0,0,0,0,0,0,0,0.0408833043086917,0,0,0,0,0.0823892907550623,0,0,0,0,0.0109794692381845,0,0,0,0,0,0.166406272412725,0.697628011241619,0,0,0,0.00553027850050862,0,0,0,0,0,0,-0.0881970453287496,0,0.0227254034995177,-0.0142930837393994,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.149057639861862,0,0,0,0,0,0.0627377368443195,0,0,0,0,0,0,0.00702882777759094,0,0.0764022554563963,0,0,0,0,0,0,0,0,0.00238666883551071,0.0545364892037122,2.16840434497101e-19,0,0,0.390593332477403,0,0,0,0.0738733052313155,0,0,0,0,0,0,0,-0.00349908891281181,-0.0186471248557808,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0578494059713312,0,0,0.0675971431335268,0,0,0,0,0.258056854698495,0,0,0,0,0,0.093414717202271,0,0.00774450123654779,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517310445224705,0,0.128059757520137,0,0,0,0.0107015382806392,-0.0016366685374397,0,0,0,0,0,0
X600886.SH,0,0.181920336121257,0,0,0,0.191995491175471,0,0,0,0,0.018184373325778,0,0.013600114362048,0,0,0,0.25925892126792,0,0,0,0,0,0,0.0322025186345626,0,0,0,0,0,0,0,0,0,0,0,0.0793925194143113,0,0,0,0,0,0.0507921969947414,0,0,0,-0.0367725773244981,0,0,0,0.00269001569176043,0.0169429191119418,0,0,0,0,0,0
X600795.SH,0,0.0783112792513566,0,0,0,0,0,0,0,0,0,0,0,0.0767751192736435,0,0,0,0.0883967646294345,0,0.15115545274027,0,0,0,0,0.000296703071709495,0,0,0,0.0724844292294656,0.0690451193329534,0.0165540248046514,0,0,0,0.0372879459280172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00764866644367254,-0.0257188346357235,0,0,0,0,0,0
X600362.SH,0,0,0.0165951012451909,0,0.0495304957519614,0,0,0,0,0,0,0,0,0.321217501115419,0,0,0,0,0,0,0,0.0900917723678291,0,0.0491680719585545,0.0449154383547263,0,0,0,0,0,0.0987465518682436,0,0,0,0,0,0,0,0,0,0,0.0749705807951451,0,0,0,0,0,0,0,-0.0150474843399073,-0.0101852831818218,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.339539220506635,0.0416573996360014,0,0,0,0,0,0,0,0,0.0964071553233738,0,0,0,0,0,0,0,0,0,0,0.0648751961525724,0,0.224349650680227,0,-0.0792712268545267,0,0,0,0,-0.0547255637923324,0,0,0,0.145031702550461,0,0.104565536233254,0,0,0,0,0.0590271293345212,0,0.0241516947016306,0,0.0105847054788163,0,0,0,0,0,0,0
X600027.SH,0,0,0.227537772067375,0,0.0221258165981157,0.449456199339197,0,0,0,0,0,0,0,0,0,0.142065125823048,0,0,0.234350596354505,0,0,0,0,0,-0.0966593582443582,0,0,0,0,0,0,0,0,0,0,0,0,-0.249368328642709,0,0,0,0,0,0,0,0,0,0,0,-0.00071423799010352,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0586949023574389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514169054482641,0.179448314004409,0,0,0.140204949739753,0,0,0,0.123317509094678,0,0.00613947827224528,0,0.00297232383904028,0,0.0340371287472051,0,0,0,0,0,0,0,0,0,0.15219664830038,0,0,0,-0.0271544673320085,-0.0222429317599948,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.477994022802999,0,0,0,0,0,0,0.0647858188027696,0,0,0,0,0,0,0,0,0,0,0,0.216923281799609,0.313572514402898,0,0.21893015332853,0,0,0,0.136676696586926,0.0868641296138629,-0.137940388328946,0.273329357301383,0,0,0,0,0,0,0,0,-0.877780828461676,0.166487563832658,-0.389721666122896,0,0,-0.0265340701771635,0.00907025746191848,0,0,0,-0.424856617930052,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259219372721099,0,0,0,0,0,0,0.153101531156229,0,0,0.0194329272641097,0,0,0,0,0,0,0.0798993954151817,0.0252530158850292,0,0,0,0,0,0,0.0559909459002244,0,0,0,0,0,0,0,0,0,0,-0.0152926421100705,0,0,0,0,0,0,0
X600176.SH,0,0,0.0199893788034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781096314542412,0,-3.46944695195361e-18,0,0,0,0,0.0326066992066629,0,0.0182955549325673,0.164686950695262,0,0,0,0,0,0.287825569618991,0,0,0,0.454195260629649,0,0,0,0.0306557315632873,0,0,0,-0.0255911845600997,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0870833822769408,0,0,0,0,0,0.265409605512591,0,0,0.0574903557339589,0,0,0,0,0,0,0,0,0,0,0,0.0596260065035317,0,0,0,0.625993278325102,0,0,0,0,0,-0.0196321864704749,0,0,0,0,0,0,0,0,0,0,0.21239363320109,0,0,0.00690296690406693,0.0152000271201524,0,0,0,0,0,0
X600516.SH,0,0.0250048549839931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629391897686308,0,0,-3.46944695195361e-18,0,0,0,0.175272424239005,0.0641798757289279,0.544631226288107,0,0,0,0,0,0,0,0,0,0.248493434084173,0,0,0,0,0,0,0,0,0.000179574615547411,-0.0403528294639615,0,-0.0812516182631413,0,0,0,0
X000709.SZ,0,0.0539526178862999,0,0.126930107357267,0,0,0,0,0,0,0,0,0,0.19155240275114,0,0,0,0,0.10305627769248,0,0,-0.0237268602118256,0,0,0,0.130107379001773,0,0,0,0,0,0,0.122402568775562,0,0,0.0586400096558696,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017528786113935,-0.00611386346688401,0,-0.00547140950759514,0,0,0,0
X600808.SH,0,0,0,0,0,-0.0287183206504395,0,0,0,0,0,0,0,0,0,0,0,0,0.714803695944071,0,0,-0.073421729925238,0,0,0,0,0,0,0,-0.0409234384216036,0,0,0,0,0,0,0,0,0.0563897038813538,0,0,0,-0.00178464253588744,0,0,0.251681060430203,0,0,0,-0.00961075679470225,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0138226401898218,0,0,0,0,0,0.0136151183790853,0,0,0,0,0,-0.0553909141851155,0,0,0,0,0,0,0.100511162677382,0,0,0,0,0.216818568570979,0,0.135360240582009,0,0.0512872836722497,0,0,0.0305251851230991,0.107213458059415,0,0,0,0,0,0,0,0,0,0,-0.0224244339663478,-0.0691574743353398,0,0,0,-0.241663011607067,0,0
X002460.SZ,0,0.0947626948498033,0,0,0,0,0,0,0,0,-0.0675100280028936,0,0,0,0,0,0,0,-0.15385627754315,0,0,0,0,0,0.792047705710537,0.0429481090140323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196625207566664,0,0,0,0,0,0.160090101767323,0,0,-0.0227849463178251,-0.0727839093916686,0,-0.13051187750421,0,-0.0994886240321772,-0.136597267858893,0
X600352.SH,0,0,0,0,0,0,0.113216260174607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453106562317909,0.372947864538662,0,0,0,0,0,0.0301497831208889,0,0.0623161877719006,0,0,0,0.0622410096479811,0,0,0,0,0,0,0,0,0,0,0,0.0126128058962494,-0.0320476466812072,0,0,0,0,0,0
X600801.SH,0,0,0,0.269099314286683,0,0.0801499039906408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882272763464507,0,-0.0301181141659183,0,0,0.0704330704803072,-0.0575552932916654,0,0,0,0,0.0932935050842731,0,0,0,0,0.372245751935822,0,0.268905326647536,0,0.151344248852263,0,0,0,0,0,0,0,0.00889516983237687,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.107460656809981,-0.0744748415956088,0,0,0,0,0,0,0,0,0,0,0,0,-0.134498895996767,0,0.238344384000748,0,0.274754714371158,0,-0.127277074825211,0,0,0.502800334436551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124661778053354,0,-0.163187355514892,0,0,-0.491374616020541,-0.0827992398637888,-0.0659845345494558,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.030245971624097,0,0,0,0,0,0,0,0,0,0.0860736626662778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123021713880503,0,0,0,0,0,0,0,0,0,0,0,0.0491219616947497,0,0.672055931465903,0,0,0,0.00265953250982839,-0.062695792788356,0,0,0,0,0,0
X600339.SH,0.278580309245733,0.0987223307012832,0,0,0,0,-0.0554161935162519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778823428297061,0,0,0,0.0248205748798983,0,0,0,0.126117314968844,0.729693987653427,0,0,0,0,0,0,0,0,-0.098517054541346,0.0717855690362514,0,-0.0297848211546968,-0.0350456974478828,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.132732441745768,0,0,0,0.235095373515593,0,0.0662403817094047,0,0,0,0,0,0,0,0,0.110028879192883,0,0,0,0,0,0,0.0334740472101739,0,0,0,0.0990673531705954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254151907660226,0,0,-0.0168584688443452,0,0,0,0,0,0,0
X600489.SH,0.0233390180903767,0,0,0,0,0,0,0,0.0630395660030896,0,0,0,0.390500452468158,0.0981292252237546,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.061742401656573,0,0,0.139672491310902,0,0,0,0,0,0,0,0,0,0,0,0,0.0485516389996909,0,-0.0071748522504389,0,0,0,0,0,0,0
X600583.SH,0.274845828834472,0,0,0,0,0,0,0.0236821163733309,0,0,0,0,0,0.214908872823361,0,0,0,0,0,0,0,-0.0838752804509038,0,0,0,0,0,0,0,0.176416327213551,0,8.67361737988404e-19,0,0,0.318358124322633,0,0,0,0,0,0,0,0,0,0.26849719546411,-0.115870137079212,0,0,0,0,0.00271161958621554,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.598550218931222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461313619676373,0,0,0,0.055129985344153,0.119351869822188,0,0,0,0,0,0,0,0,0,-0.0489547214863327,0,0,0.0139910106812117,0,0,0,0.0107537605129395,0.00213284054400631,0,0,0,0,0,0
X601158.SH,0.130247334924253,0,0,0,0,0,0,0,0.0239898147158598,0,0.0263828212885216,0,0,0.024116360323057,0,0,0,0,0,0,0,0,0,0,0.17207308435057,0.0145512850924795,0,0,0,0,0.0154800880698153,0.0483723537259104,0.0409951462821753,0,0,0,0,0.00683990469489148,0.00180360398133499,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.00435074417931616,-0.0139276987210942,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0862685001528711,0,0,0.0690460075706132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431825507068646,0,0,1.38777878078145e-17,-0.0405596472096302,0,0,0,0.677800251717873,0.161913181125051,0,0,0,0,0,0,0.106406128177946,0,0,0,0.0316559316891128,0,0,0,0,0,0,-0.0324707826543693,-0.0733695979587798,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.119159730276691,0,0,0,0,0,0,0.211263706141975,0,0,0,0,0,0,0,0,0,0,0.0764786548379046,0,0.121695605911176,0,0,0,0,0,0,0,0,0,0,0.15832551696573,0,0,0,0,0,0.0794406615113975,0,0,0.0310375079689373,-0.159849719382679,0,0.0122287039224717,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.155402945834945,0,0,0,0,0,0,0,0,0,0,0,0,0.168614666341577,0.0622843917561114,0,0,0.053968889818776,0,0,0,0.0250228422675584,0,0,0,0,0,0.522189020948541,0,0.117077770733929,0,0,0,0,0,-0.00828545328916325,0,0,-0.0513189021131414,-0.0743081961107598,0,0,0,0,0,0
X601699.SH,0,0,0.217943919341199,0,0.0953154029060135,0,0,0,0,0,0,0,0,0,0.189518637390934,0,0,0,0,0,0.00721536968738671,0.129511463003811,0,0,0,0,0,0.0333315821555511,0,0,0,0,0.0523859042817431,0.00593960024938382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401465340736989,0,0,0,0,0,0
X000883.SZ,0,0,0.0430513917829913,0,0,0,0,0,0.0601659924083156,0,0,0,0.0785189254537072,0,0,0,0,0.052158989449714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187648403444903,0.0509694946666131,0,0,0,0.0367656715597267,0,0,0,0,0,0,-0.0246831832781497,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0177192200348191,0,0,0,0,0,0,0.104872518235926,0,0,0,0.0653789965223296,0,0,0.012954898349826,0,0,0,0,0,0.195476549612535,0,0,0,0,-0.00571220295422106,0.5729978606088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285751894457014,0,0.00365369090367378,-0.00492183348554402,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.658266087608976,0,0,-0.121911567481387,0,-0.0674398647590863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432309491098696,0,0,0.403342820734438,0.134526419024771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192986525824061,-0.0247413585104789,0,0,0,0,0,0
X000301.SZ,0.130240762486724,0,0,0,0,0,0,0,0.223720725854283,0,0,0.166721929579292,0,0,0.0801475846027042,0,0,0,0.196459414779164,0.00442659948363994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221538959568667,0,0.183385969427324,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0439274237045976,0,0,-0.0246257876470657,-0.0144423255868827,0,0.085488587553733,0,0,0,0
Change_TY3M,-0.0468886136995194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325575460158929,0,0,0,0,0,0,0.0859116165249147,0,0.0209569206850848,0.239530926544484,8.67361737988404e-19,0,0,0,0,0,0.0875892886303168,-0.32321214248768,0.0497518096721795,0,0,-0.0438103890320871,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797215623427599,-0.136935225403899,0,0.603765539988321,0,0,0,0
Slope,0,0,0,0,0,0,0.947964455716066,0,0,0,0,-0.733734378238897,0,0,0,0,0,0,0.269256518354714,0,0,0,0,0,0,-0.932158542194172,0,0,0,0,0,0,0,0,-0.344558249208163,0,0,0,0.974010072816887,0,0,0,0,0,0,-0.0545481587303778,0,-0.561205430600554,-2.26356196489643,0,-1.26317384044533,0,0,0,0,0,0
TED,0,0,0,0,0,0.200167750640366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.491782136415968,0.292191807359653,0,0,0,0,0,0,0
RealEstate_excess,0,0.0149945385501298,0,0,0,0.0295186974473587,-0.110751241552321,-0.0636364659907361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211849662493447,0,0,0,0,0,0,0,0.0441192809219941,0,-0.0260553038149687,0.0709868393717622,0,0,0,0,0,-0.0908937220182486,0,0.0823634744488393,0,0,-0.107639692243232,0,0,0,0,0,0.00739179639026834,-0.0101716055136329,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.159274407756603,0,0,0,0,0,0,0,-0.118453126052627,0,0,0,0,0,0.156835140795032,0,0,0,0,0,0,0,0,0,0,-0.165749318155302,0,0,0,-0.223113979576633,-0.0675211475464377,0,0,0,0.16320747599934,0,0,0,0,0,0,0,0.0402735997163999,-0.0361011736522013,-0.0568523677281708,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00381388054281793,0,0,0,0,0,0,0,0,0,0.000118206530611503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176871401399824,0,-0.00127755371763036,0,0,0,0.00187091663386497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150471612158391,0.000123709427423112,0,0,0,0.0120344747615991,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0158810610678169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183469712418021,-0.0181021792655469,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464847469702317,-0.00240594138799409,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000744094668300743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153399685689319,0,-0.0010109121756311,0,0,0,0.00314703996173685,0,0,0,0,0,0,-0.00631320034422008,0.00178749985280161,0,-2.16840434497101e-19,0.00650387202848411,-0.00694281349494839,0,0,0,0,0.0316412829134742,0
