,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600795.SH,X600660.SH,X600188.SH,X601992.SH,X300072.SZ,X002466.SZ,X600362.SH,X600547.SH,X601991.SH,X600886.SH,X002460.SZ,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600027.SH,X000786.SZ,X600176.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600219.SH,X600489.SH,X600352.SH,X600808.SH,X000959.SZ,X600339.SH,X600299.SH,X002271.SZ,X000723.SZ,X601158.SH,X000883.SZ,X000983.SZ,X601699.SH,X002092.SZ,X002470.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.480881404594789,0,0,-0.0117283219743872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130663977899841,0,0,0.019033917676744,0,0,-0.0172824661816915,0,0,0,0,0,0.0493758050163788,0,0,0,0,0,-0.0569335753920715,0,0,0,0.0242191981311894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.27965693149419,0,0,0,0.127635257613512,0,0,0,0,0,0,0,0,0,0,0,0.000995863775373662,0,0,0,0,0,0,0.0438755443056004,0,0,0,0,0,-0.0519710933242152,0.0209670065691788,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0108780364481751,0,0,0,0,0,0
X601088.SH,0,0,0,0.108843022864718,0,0.0401959831542363,0,0,0,0,0,0.559190685745185,0,0.0618067194836385,0,0,0,0,0,0,0,-0.0438583148859486,0,0,0,0,0,0,0.0738067760923574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0501065844573417,0,0,0,0.0525560432771555,-0.0385062380626671,0,0,0,0,0,0
X600019.SH,0,0,0.124073635942863,0,-0.00724663153706022,0,0,0,0,0,0,0,0.117011888309371,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.124678089906967,0,0,0,0,0,0,-0.0340563973075768,0,0,0,0,0,0.269080641566636,0.113345011279321,0,0,0,0,0,0,0,0.0586383202764966,0,0,0,-0.142652840393643,0,-0.00918788873832974,0.0933273961298506,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.159940245735003,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.096743631273809,0,0,-6.93889390390723e-18,0,0,0,0.0985019029512329,0,-0.108677898294323,0,0,0,-0.164480238164554,0,0.0687228830664139,0,0,0,-0.0544231465014027,-0.127845869890408,0,0,0,0,0,0,0,0,0,0.0331023019749246,-0.142250672812687,0,0,0,0,0
X601600.SH,0,0,0,0.10778137244837,0,0,0.0276683114886536,-0.0323536128238031,0,0,0,0.0395353753476934,-0.0481577497144177,0,0,0,0,0,0,0,0,-0.0240108796195016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068959155343299,0,0,0,0,0,0.0217637451254132,0,0,0,0,0.0135719542639277,0,0,0,-0.0110125412973188,-0.023435258820213,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0773230732200844,0,0,0,0,0,0,0.0397021724660622,0,0,0,0,0,0,0.0160374959301501,0,0,0,0,0,0,0,0.0434337350627931,0,0.0358898200570742,0,0,0,0,0.23531699241978,0,0,0,0,0.0351371743455259,0,0,0.090106166412597,0,0.0279579577639681,0,0,0,0,0.00234651127414468,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631570603299052,0.0152961381570764,0,0,-0.113515740632606,0,0,0,0,0,0,-0.147275329779264,0.0876291344296634,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.182797750029299,0,0,0,0,-0.158356464374822,0.346866710455032,0,0,0,0.0568778286843972,0,0,0,0,0,0,0
X600011.SH,0,0,0.0379584559268493,0,0,0,0,0,0,0,0,0,0,0.128012378544749,0.0185176864716827,0,0,0,0,0,0,0,-0.0480031725175129,0,0,0,0,0,0.016787218582645,0,0,0,0,0,0,-0.0171105616179322,0,0.0357566212056916,0,0.0505526704844967,0,0.0352101591319922,0,0,0.0415716561518404,0,-0.0139260508462242,0,0,0,0,0.00837016685236918,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0514978802471782,0,0,0,0,0,0,0.248024374782393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208235072381828,0.0363501555602385,0,0,0,0,0.0593932431949439,0,0,0,0,0,0,0,0.139087345399352,0.0638239209407337,0.00204909652688194,0,0,0,0,-0.00343258906235737,0,0,0,0,0,0
