,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X600688.SH,X601898.SH,X600795.SH,X601992.SH,X601991.SH,X601600.SH,X600309.SH,X600660.SH,X300072.SZ,X600886.SH,X600547.SH,X600362.SH,X600188.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600299.SH,X000883.SZ,X600008.SH,X600352.SH,X002460.SZ,X600219.SH,X002271.SZ,X600176.SH,X600578.SH,X000723.SZ,X000408.SZ,X600021.SH,X000630.SZ,X600583.SH,X000539.SZ,X000792.SZ,X000027.SZ,X600808.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.21071695597225,-0.180841187579392,0,-0.0184102968056242,0,0,0,-0.197041520680327,0,0.686771155470999,0,-0.238429795524733,0,0,0,0,0.0170037125868761,0.251252998628769,0,0,0.333204078737668,0,0,0,0,0.107850418032444,0,0,0,0,0,0,0,0,0,0,0,0,-0.045020650290586,0.0408584512209322,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.250279187380736,0,0,-0.0930084720072593,0,0,0,0,0,0.0567954010470504,0,0.100672793792716,0,0,0,0,0,0.21401921903967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124657992729064,0,0.152259416716837,-0.116756484321023,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0432389921274617,0.0285415201876946,0,0,0,0,0,0,0.262194788736489,0,0.314062439724091,0,0,0,0.151074233482185,0,0.172591449777185,0,0,0.0737149087858185,0,0,0,0,1.73472347597681e-18,0,-0.00859439705732563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769879739821211,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0341296300992115,0,0,0,0,0.178095230587152,0,0,0,0.0504635486971155,0,0.0623452666406707,0,0,0,0,0,0,0,0,0,0,0.00525428558653155,0,-0.058493562689248,0,0.134735458369953,0.165852976006768,0,0,0,0,0,0,0.32323644864315,0.251669137472388,-0.0956829445624365,0,0,0,0,0.0130826413752598,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.267726463810593,0,0,0,0,0,0,0.0643190651612534,0,0,0.0956100511655768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887036203679184,0,0,0,-0.159168081678068,0,0,0,0,0,0,0.177582710614935,-0.08791768011855,0,0.0295992779463366,-0.02035807599207,0,0,0,0,0,0
X300072.SZ,0,0,0.137024742224307,0,-0.829063445635874,0,0,0,0,0,3.46944695195361e-18,0.475477024784872,0,0.635318055984384,0.0574554099849231,0,0,-0.156294388537093,0,0,0,0,0,0,0.0607541827921763,0,0,0,-0.0825838297898682,-0.0803308716201675,0,0,0.23702161875093,0,-0.256393541181224,0,0,0,0,0,-0.285396708650979,0,0,-0.089677089118372,0.0510974028851774,0,0,0,0,0,0.138589605723072,0.00948075760928181,0,0,0,0,0,0
X600886.SH,0,0,0.161109924333282,0,0,0,0,0,0,0.226431155396354,0,0.018528146949402,0,0,0,0,0,0,0,0,0,0.033707907142189,0,0,-0.0324672141152937,0,0,0,0,0,0,0,0.0605673831627285,0,0.0228158014284895,0,-0.0247906394907807,0,0.076187911608622,0,0,0,0,0,0,0,0,0,-0.136122555507286,0,0.0621218970389425,-0.0348428644804172,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.117404001847666,0,0,0,0,0,0,0,0,-0.128345569553916,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.346938748212113,0,0.267121256021996,0,-0.0301029752226409,0,0.0630863334363739,0,0,0,0.195211370521908,0,0,-0.714007676618175,0,0,0,0,0.0310625193552451,0,-0.0729666336901968,0.107510482787901,0,0,0,0,0,0
X600362.SH,0,0,0,0.156962028008441,0,0,0,0,0,0,0,-0.182170561977176,0,0,0,0,0,0.0247535288569579,0,0.0290154415202898,0,0,0,0.155567286890819,0,0,0.212714780479084,0,0,0.0574227814654575,0,0,0,0,0,0,0,0,0,0,0,0,0.01033041397173,0,0,0,0,0.0380795629020028,0,0,-0.0198480734367145,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.637544076859175,0,0.209929500187078,0.12981771578185,0,0,0,0,0,0,0.0276591926026331,0,0,0.0438445395554391,0,0.0131136390539823,-0.319342288247196,0,0,0,-0.00851494850354628,0,0,0.0889961799655349,0,0,0,0,-0.155428432934876,0,0.0978490127674789,0,0,0,0,0,0,0,0,0,0,0,0,0.0535242527719017,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0606202577826951,0.354754749206103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111006520151638,0,0,0,-0.102281051583193,0,0,0,0,0,0,0.0433923083508684,0,0,0,0,-0.231609278382967,0,-0.00835735297235293,0.0234196984882813,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.422200053859088,0,0,0,0,0,0,0,0,0.104536692583957,0,-0.0324509528434493,0,0,0,0.152319004139462,0,0,0,0,0,0,0,0,0.548335120809532,0,0,0,0.271903396312933,0,0.0362757592748701,0,0,0,0.174671349207102,0,0,0,0,0,0.119906153258417,0.0308189637574106,0,0,-0.0897439468023862,0,0.000102382594066971,0.0128317610580175,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.00393791093969035,0,0,0,0,0,0,0,0,0,0,0.0152293018972707,0,0.0997349536298666,0,0.00510392570268693,0,0,0,0.0922463750919452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413922323101784,0.0913679608781338,0,0.0151559415092963,0,0,0,-0.0206526175181309,0.0259768896903376,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731984234842504,0,0,0,0,0,-0.0490434012824757,0,0,0,0,0,0,0,0.0381060305621413,0,0.717987734685204,0,-0.0840917772248558,0,0,0,0,0,0,0,0,0,0,0,0.0404680844123467,0,-0.00465228723428134,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.0885827387170774,0,0,0,0,0,0,0,0,0,0,0,0,0.155905916581115,0,0,0,0,0,0,0,0,0.117294947378591,0,0,0,-0.16081379525005,0,0,0,0.346468599615905,0,0,0,0,0,0,0,0.191510612159569,0,-0.00368556077585487,0.12985070765512,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.00962384456893588,0,0,0,0.0322588544012433,0,0,0,0,0,0,0,0.110696920171399,0.0109633325783278,0,0.0459730544181137,0,0,0.395162794461605,0,0,0,0,0.100563409464921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452281425253616,0,0,0.00461732458994219,0,0,0,0,0,0
X000898.SZ,0,0,0.0813670275962855,0.337250243827854,0,0,0.182896487093004,0,0,0,0,0,0.00154322976144148,0,-0.0130867385980969,0,0,0,0.391574436952223,0.130628258752645,0,0,0,0,0.106786074785653,0,0,0,0,-0.168770486609428,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227020603637265,-0.0215515265533223,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.0141730789256974,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0766046157671392,0,0.072227520008298,0,0,0,0,0,0,0.0754520038802115,0,0,0,-0.00400827145370635,0,0.0517507764080667,0,0,0,0,0,0,0,0,0,0.0588021425379567,0,0,0,0,0,-0.0195007799273418,-0.00155612510014087,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.133747771218195,0,0,0,0,0,0,0.330951051404178,0,0,0,0,0,0,0,0,0.0415306699387319,0.0839052933597653,0,0.207543921317329,0,0,0,0,0,-0.150942178475376,0,0,0,0,0.0527452607653736,0,0,0.0922612454455488,0,0,0,0,0,0.122291844283093,-0.438894512451183,0,0,0.205310210755361,0,0,0.0616306587385187,0.0535467334540944,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0522243038284632,0.00282337900584311,0,0,0,0,0,0,0,0,0,0.115193604560521,0,0.0665290113047651,0,0.245076547988813,0,0,0,0,0,0.262705061747965,0,0,-3.46944695195361e-18,0,0,0,-4.33680868994202e-19,0,0.0527664869105626,0,0.152553310143642,0,0,0,0,0.0686748437020926,0,0,-1.0842021724855e-19,0.0189435103740811,0,0,0,0,0,0
X600299.SH,0,0.0704837707954608,0,0,0,0,0,0,0,0,-0.0599534766659977,0,0,0,0,1.73472347597681e-18,0,0.143967115149877,0,0,0,-0.00299568839225594,0,0,-6.93889390390723e-18,0,0,0,0,0.173203500058384,0,0,0,0,0,0.131956111944508,0.0142426117266062,0,0,0,0.135560857372119,0,0,0,0,0,0,0,0.107802406399651,0,-0.00494397785701704,0.0126965153233125,0.0995257833547161,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.0220301632574679,0.0805312610778978,0,0,0,0,0,0,0,0,0,0.0332349332010475,0,0,0,0.0203669583457589,0,0,0,0.0358433739100382,0,0,0,0,0.0361103496197345,0,0.0771990976937132,0,0,0,0,0,0,0,0.0406217547917974,0,0,0.189747413006694,0,0,-0.0271952844111663,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0.026462907016751,0,0,0,0,0.855061885236193,0,0,0,0,0,0,0,0,-0.236329294520763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901617079335298,0,0.0429006061262115,0,0.687116856855485,0,0.422601815808005,0,0,0,0.0607804199243036,0,0,-0.090100516711824,0,0,-0.00457256243696556,0.0245064050680299,0,0,0,0,0,0
X600352.SH,0,0,-0.0123288088749541,0,0,-0.0163499376501274,0,0,0,0,0.0396814020586491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669050047173015,0,0,0,0,0.00406393565380367,0,0,0,0.00119717058121174,0,-1.73472347597681e-18,0,0,0.0980915542394934,0,0,0,0,0,0,0.0108788081490965,0.0187662927655994,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.130611659149478,0,0,-0.00754887458300034,0,0,0,0,0,0,0,0,0,0.68553906329244,0.00491524000900878,0,0,0,-0.0966620796096758,0,0,0,0.109166689964506,0,0,0,0,0,0,0,0,0,0,0,0.0918411482377981,0,0,-0.117895722864165,0.238453082965337,0,0.000342809761283146,0.016460701854883,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.00121133738866557,0.259995316902815,0,0.051086710807806,0,0,0,0.0163701370535206,0,0,-0.0023389710871861,0,0,0,0,0,0,0,0,0,0,0.020994719420891,0,0,0,0.009725920195713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314299411994132,0.0126981015614,0.041183398557675,0,0,0,0,0
X002271.SZ,0,0,0,0.0377233525667817,0,0,0,0,0,0,0,0,0,0,0.0868381694849335,0.0421248247860147,0,0,0,0,0,0,0,0,-0.102177379340766,0,0,0,0.100087152018534,0,0,0,0,0,-0.114419541805071,0,0,0.407660386742011,0,0,0,0,0,0,0,0,0,0.0426314135586936,0,0,0.0728479107462762,-0.0169513091353442,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0399988906066266,0,0.329270322707177,0,0,0,0,0,0,0,0,0,0.0159004571149156,0,0,0,0,0.112700725149307,0,0,0,0.0206390075391305,0,0.126167824725248,0,0.20221997126756,0,0.0470315642174158,0,0,0,0,0.0537978243409009,0,0,0,0,0,0,-0.005657728263061,-0.0212150914418851,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,-0.107090740373479,0,0,0,0,0.0320532021529128,0,0,0,0,0,0.281763935803228,0,-0.0597129487901838,-0.00986437115940098,0,0,0,0,0,0,0,-0.0210979246217977,0,0,0,0,0.0280060514208217,0,0,0,0,0,0,0,0.49481227398674,0,0,0,0,0.0335576889421816,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170137056777671,0,-0.0839608208276929,0,0,0,0,0,0,0,0,0.290747557366048,0,0,0,-0.0530667830489776,0,0,0,0.16443553236709,0,-0.055142049643269,0,0,0,0,0,0,0,0,0.243570436998142,0,0,0,0,0,0,0,0.0705742149847393,0,0,0,0,0,0
X600021.SH,0.0797451194588018,0,0,0,0.0892565987709102,0.0294593454307649,0,0,0,0,0,0.0102692729349077,0.0619409927681926,0,0,0,0,0,0,0,0.204311699958372,0,0,0.0235502907935094,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0340842327144524,0,0,0,0.0557668966913068,0,0,0,0,0,0,0.0258331577626766,0.0674981644393962,0,0,0,-0.177155574680458,0,-0.0167982994376108,-0.0133817899121579,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123716228677912,0,0,0,0,0,0,0.173704965160594,0.0721018792622873,0,0,0,0,0.101483775483362,0,0,0,0,0.089511618312064,0,0,0,0,0.0809255242361769,0,0,0,0,0,0.0239234250907673,0,0,0,0.0237146630342998,0,0.0178056155523403,0.0153930226900335,0,0,-0.0053935445205915,-0.0124560339819637,0,0,0,0,0,0
X600583.SH,0,0,0,-0.0519945805293592,0,0,0,0,0.257946281603791,0,0,0,0,0,0,-0.0450942684703017,0,0,0,0,0,-0.0245005019417416,0,0,0.240677468603173,0,0,0,0,0,0,0,0.178320905343154,0,0,0,0,0.203673224484966,0,0,0.0678831194297921,0,0,0,0,0,0,0,0,0,-0.0441780893150451,0.0871144349703999,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300302754245029,0,0,0,0,0.202435914405639,0,0.200027914207221,0,0,0,0,0,0,0,0,0,0,-0.0187788781819767,0,0.0494075116276492,0,0,0,-0.242042323529625,0,0,0,0.0495182956500867,0,0,0,0.141838261484424,0,0,0,0,0.0449125216950072,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.022380001119091,0,0,1.73472347597681e-18,0,-0.0895442729040915,0,0,0,0.254745452018074,0,0.0880832079918593,0,-0.132751375673929,0,0,0.00744986160678703,0,0.00973069350777027,0.153149266862963,0,0,0,0,0,0,0,0,0.146513815700141,0,0,0,0,0,0,0,0,0,0,0,0,0.0409888701447707,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196010155741859,0,0.0370743001697214,0,0,0,0,0,0.0825343952661799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107908654791961,0,0.23594976987899,0,0,0.189396509936659,0.0523811802515762,0,0,0,0.0413889841303179,0,0.0222376169426893,0.00641192360802913,0,0,0,0,0,0
X600808.SH,0,0,0,0.0672050209526636,0,0,0,0,0,0,0,0.0300129762096573,0,0,0,0,0,0,0,0.0402654679412053,0,0,0,0.0720498342049986,0.0651533208235984,0.0940878642973996,0,0,0,0,0,0,0,0,0.0748320803087195,0,0.171709453427291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301569987004747,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.180168983912526,0,0,0,0,0,0,0.270150310463305,0,0,0,0,0,0.131289879546969,0.0860081067774919,0,0,0,0,0,0,-0.0322421650039196,0,0,0.11499261614768,0,0,0,0,0,-0.0530110243572184,0,0,0,0,0,-0.0445566535493454,0,0,0,0.0072394532440802,0.0441705075666356,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870542453114048,0,0,0,0,0.119063697252614,0,0,0,0,0,0.0377324927284306,0.0383833897908146,0,0,0,0.0262239964661824,0.00536832572076449,0,0,0.00961989606997695,0,0,0,0,0,0,0,-0.0686151957984882,0,0,0,0,0,0,0.0279814492986566,0,0,0.0135787210452092,-0.00834537148934106,0,0,0,0,0,0
Slope,0,0,0,-0.466121292092593,0,0,0,0,-0.00327199931405695,0,-0.159323074728649,-0.104349752086591,0,0,0,0.301714927450231,0,0,0,0,0,-0.249924825569272,0,0,0.71412095531382,0,0,0,-0.0824107773814756,0,0,0,0,0,-0.586366055398656,0,0.473563988889853,0,0,0,0,0,0,0,0,0,0,0,1.08100794800854,0,0,0.0239708868433119,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0515511702484921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470659506056842,0,0,0,0,0,0,0,0,0,0,0,-0.228762166350678,-0.325054594517231,0,0,0,0,0,0,0,0,0,0,0,0,0.325794105882975,0,0,0,0,2.12884116706867,0,0
RealEstate_excess,0,0,0,0,-0.186045730887048,0,0,0,0,0,-0.0331086498966843,0.00359379943232462,0,-0.0795259856777899,0,-0.036697222112225,0,0.0183162638363848,0,0,0,-0.0142914219657248,0,0,0,0,0,0,0,0.0942497148484899,0,0,0.00397434265346276,0,0,0,0.104967171070159,0,-0.0442130292273516,0,0,0,0,0,0,0,0,0,0,0,0,0.0424034913805688,0,0,0,0,0,0
MKreturn,0,0,-0.0113683564436985,0,0,0,0,0,0,0,0,-0.0505519284530433,0,0,0,0,0,0,0,0,0,0.0255647877899143,0,0,-0.000914919959380123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570804704763559,0,-0.00516016588461401,0.00684667920467779,0,0,0,0,0,0
MKvol,0,0,-0.00101357250186638,0,0,0,0,0,0,0,0,0.00017428134186364,0,0,0,0,0,0,0,0,0,0.00056465491961095,0,0,0,0,0,0,-0.000712253536362361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101359979701079,0,0,0.00241198803879706,-0.000679575889887296,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00782930250673016,0,0,0,0,0,0,0,0,0,-0.0134098337487105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552861193375112,0,0.0112673377733428,0.103919917083998,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00140033018404585,0,0,0,0,0,0,0,0,0,0,0,-0.00447199197119672,0,0,0,0,-0.0015475848784068,0,0,0,0,-0.00185421618298835,0,0,0,0,-0.0224566418877878,0,0,-0.00223081800044249,0,0.00739913563634377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576716414175734,0.0378035784304504,0,0,0,0.0249681566885285,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866244898197679,0,0,0,0.0321684378526491,0,0,0,0,0.0386515647605413,0,0,0,0,0,0,0,0.0199056575269245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522213364275274,0.0451917633452176,0,0.00465797571769901,0.0103554964608175,0,0,0,0,0,0
