,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X600157.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X000539.SZ,X600008.SH,X600660.SH,X000027.SZ,X002470.SZ,X000825.SZ,X600219.SH,X600808.SH,X600315.SH,X000629.SZ,X600578.SH,X600098.SH,X600549.SH,X600021.SH,X600307.SH,X601699.SH,X000983.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,0.10378742848544,0,0,0.145036668598713,0.0407927907154844,0.177438947931258,0.0609749740653614,0,0,0,0,0,0.0644021668060737,0,0.078348173675678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078971771591456,4.33680868994202e-19,0,0,0.0409330166978083,0.0186336568673922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.117939614446075,0,-0.123330818192183,0,0,-0.0306302885956127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570518867264994,0,0,0,0,0,0,0,0,0.0544738243013027,0,0.0264830406634245,0,0,0,0.337245050104019,0,0.0238120345797322,0,0.0814441088327587,0.0389343068729561,0,0,0,0,0.0340948371344967,0.00779095211462276,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0897088026925926,-0.0656885989995467,0,0,0,0,0.199424232587098,0,0.0180405677582756,0,0,0,0.0839211690900808,0,0,0,0,0,0,0,0,0.00534660808350918,0,0.128793736534285,0,0,0,0,0.590408821041575,0,0,0.00303028498610416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387627671463621,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0479711002823601,0,4.33680868994202e-19,0,0,-0.0419879534513629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233341761065874,0,0.171932087000735,0,0,0,0.0499146917665354,0,0,0,0,0,0,0,0,0.13372114141519,0,0,-0.0044612807157184,0.0221013233334771,0.0237217413484173,0,0,0,0,0
X000898.SZ,0,0,0,0.00396677728185145,0,0.114539415284725,0.0273507004835457,0,0.102263488431227,0,0,0,0.0953464915284562,0,0,0,0.0298768016495687,0,0,0,0,0,0,0,0.27429423939563,0,0,0,0,0,0,0,0,0,0,0,0.172776926206933,0,0.054318000224479,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00862264272017327,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.00290402902647691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356053444146674,0,0,0.505440333255645,0,0,0,0,0,0,0,0,0.0139170082802941,0,0,0,0.0567965273081659,0.0178997219272407,-2.71050543121376e-20,0,0,0.178030859718333,0.0962899257936998,4.33680868994202e-19,0,0,0,0,0,0,0.0267215470916479,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0613679014692593,0,0,0,0,0,0,0.105175775985876,0,0,0,0,0.214754831598464,0,0,0.222467294980145,0,0,0,0,0,0,0.403124892848239,0,0.022084209277957,0,0,-0.0340241982268263,0,0,0,0,0,-0.0884759242753725,0,0,0,0,0,-0.236796670123225,0,0,0,0,0,0.00780415522479417,-0.0337030684836943,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0139276362478737,0,0,0,0,0,0.0730852517958896,0,0,0,0.0231474901703324,0,0.0962472547953575,0,0,0,0,0,0,0.0545316709731361,0,0,0.711365359682301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268213324606008,0,0,0,0,0,-0.0100716359626946,-0.00122418210540943,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0616681671598671,0,0,0,0,0,0,0,0.0195511107095647,0.270572434323326,0,0,0,0,0.0647253875292565,0,0,0.114935873696111,0,0,0.011919099707849,0,0,0.0273991566993808,0,0,-0.16675508042505,0,0,0,0,0,0,0,0,0,0,0,0.00700169818671215,-0.00214400971841984,-0.0280069598610314,0,0,0,0,0
X600489.SH,0,2.16840434497101e-19,0.023075974051647,0,0,0,0,0,0.13745102706943,0,0,0,0,0.069203926400288,0,0,0,0,0,0,0,-0.0156480349406846,0,0,0,0,0.516429027061723,0,0,0,0,0.0483180485630753,0,0,0,0,0,0,0.0267176492724208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0.0468116863067115,0,0,0,0,0,0.123957154360618,0,0,3.46944695195361e-18,0,0,0.0522962942358902,0,0.209668211525448,0,0,0,0,0,0.0122050516661525,0,0.0838539239364997,0,0,0,0,0,0,0,0,0,0,-0.0485060918329133,0,0,0,0,0,0,0,0,0,0,0.160781059639232,0,0,0,0,0,0,-0.00413790918280202,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0864961986765361,0,0,0,0.051430558894525,0.597563518640646,0,0,0,0,0.0130439922986498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.116111597044168,0,0,0,0,0.0422567881778467,0.0358900678168063,0,0,0,0,0,0
X000539.SZ,0,0.0251391933017949,0,0.0304375466921327,0,0.0479551824212158,0,0,0,0,0,0.0797798251765552,0,0,0,0,0,0,0,0,0.158802614821163,0,0,0,0,0,0,0,0,0,0,0,0,0.0393232513478606,0.227726391930202,0,0,0,0.170273466932539,0,0,0.0174129962961921,0,0,0.111128078447251,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0195737380912453,0,0,0,0.215709438196788,0,0,0.142815436043491,0,0,0.0400234567533044,0,0,0.345033617603194,0,0,0.0910836349894328,0,-0.0367137436827177,0.114178217697409,0,0,0,0,0,0,0,0,0,0.0469651347362289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729159265745341,-0.0287394506378384,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0730825322957929,0,0,0,-0.0866810460222876,-0.128212714069818,0,0.246077978784246,0.171522921335605,0,0,0.0201942009407189,0,0,0,0,0,0,0.083770006494182,0,0,0,0,0,0,0,0,0,0.040282666971212,0,0.058897626693593,0.120747415567178,0,0,6.93889390390723e-18,0.00397128969809889,0,0,0.0674746658799711,0,0,0,0,0,0,0,0,0.0122556002693169,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0741816329330021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025918255717646,0.147435249694616,0,0,0,0.0958433930234372,0,0,0,0.0823741408024745,0.171814201071349,0.216453709002038,0,0.00534282377601797,0,0,0,0,0,0.0246255889755341,0.030956674569488,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.11145390340708,0,0,0,-0.0621524716108676,0,0,0,0.0607093707027584,0,0,0,0,0,-0.0169947884514822,0,0.327845170670068,0,0,0,-0.0724014968297488,0,0,0,0,0,0,0,0,0.157197581517666,0,0,0,0.0833776431822245,0,0,0,0,0,8.67361737988404e-19,-0.00600283198139374,0,-0.0558881405576937,0,0,0,0
X000825.SZ,0,0,0,-0.0397385092162042,0,0,0.0934294250567699,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409905152762328,0.529646893112833,0,0,0,0,0,0,0,0,0,0.0195105973206837,0,0,0.160482198369296,0,0,0,0,0.0883780324260103,0,0,0,0,0,0,0,0,0.0591452243089406,0,0,0,0,0,0
X600219.SH,0.070655393550618,0,0,0,0,0,0,0,0.126893442285321,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.128343146708337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077134235127335,0,0,0.136100940850106,0,0,0,0,0,0,0.229857328145552,0,-0.0330652613259861,-0.023263950735647,0.0163956713950004,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.150862580831121,0,0,-0.0240957548245442,0,0,0.117180990717953,0,0,0,0,0,0,0,0,0,0,0.356021889535351,0.0669637521582633,-0.187465912244195,0,0,0,0,0,0.119586904113071,0,0,0,0,0,0,0,0,0,0.0620782729126264,0,0,0.0131541299168311,0,0,0,0,0,0.059761032937957,0,0,0,0,-0.0552171147718238,0,0
X600315.SH,0,0,0,0,0.0347254561064809,0,0.0888072122488571,0,0,0.0498916345490089,0,0,0,0,0.0985023775038764,0,0,0,0.120148309342072,0,0,0,0,0,0,0.0934556114529385,0,0,0,0,0,0,0,0.121953818415197,0,0,0,-0.0504978419689795,0,0,0,0,0.0950261657553061,0,0,0,0,0,0,0,0.0223421743630666,0.0445183054364735,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.127296066758633,0,0.0566545838730121,0.0649520517002823,0.179778703538303,0,0,0,0,0,0,0,0.00398271235924834,0,0,0,0,0,0.21951883547755,0,0,0,0,0,0,0,0,0,0,0.0794140729750206,0,0,0.005749070686012,0,0,0,0,0,0,0.0273507207308489,0.0603663198673064,0,0,0,0,0,0.00858511889130352,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.183515466449419,0,0,0,0,-0.104665220936226,0,0,0.0855133282546389,0,0.291764904706523,0,0,0.106268597203099,0.0209798456361726,0,0,0,0.185863773059814,0,0.0242018394080765,0,0,0,0,0,0.0354285780265608,0,0,0,0,0,0,0
X600098.SH,0.0848391063895498,0,0,0,0.0116087727011217,0,0.130973264061085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688799862819641,0.0956902629630683,0.48808731255825,0.00677879677101747,0,0.0641155617108621,0,-0.0759615235550652,0,0,-0.0116490900823327,0.0278565965436637,0,0,-8.67361737988404e-19,0,-0.0123692233898548,0.0223505535322394,0,-0.101190294465746,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.109582723805406,0,0,0,0,0,-6.93889390390723e-18,0,0.26704760438822,0,0.028313018730919,0.086985499336443,0,0,0,0,0,0,0.0785078179921667,0,0,0,0,0,0,0,0.0418762378915324,0,0,0,0,0.0326221627019456,0,0,0,0,0,0,0,0,0.0043386639211262,0,0,0,0,0.00541048035303406,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.0605447860441558,0,0,0,0.342736172493673,0,0,0.0233385827184293,0,0,0,0,0,0,0,0.161726711700512,0,0,0,0,0,0.162347027835386,0,0,0,0,0.262747798584696,0.123041797295995,0,0,0,0,0,0.112579938240984,0,0,0,0,0,0,0,0,0,0,0,0,0.00292474338051186,0,0.209213537566109,0,0,0,0
X600307.SH,0,0,0,0,0,0.100864272628961,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.103678141853522,0,0.0229530882804641,0,0,0,0,0,0.139705928557003,0.155560417539417,0,0,0,0,0,0,0,0.0777535939909424,0,-4.33680868994202e-19,0,0.190049375045756,0,0,0,0,0,0.0691382260676989,0,0,0,0,0,0,0,0,0.0325981633531108,0,0,0,0,0,0
X601699.SH,0,0.0540101264156907,0,0.101216962545404,0,0,0.0965039982434996,0,0,0.0611273198890598,0,0,0.124691123890693,0,0,4.33680868994202e-19,0.0151121789416382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282974832291841,0,0,0,0.0165226014780544,0,0,0,0,0,0.410177445409863,0,0,-0.00674773293724697,0.00493485918692152,0,0,0,0,0,0
X000983.SZ,0,0,0.0736136449244596,0,0,0,0,0.206464028291759,0,0,0,0.0675064346296156,0.0209755599220809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980286330243354,0,0,0,0.0328568275376863,0,0,0,0,0,0.00840407933550801,0,0.365866739516124,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0.0406991917205438,0,0,0,0,0,0,0.382479050197292,0,0.145516541066494,0,0,0,0,0,0,0,0,0,0.0519017275440248,0,0,0,-0.0120534222083857,0,0,0,0,0,0.06898007435114,0.00656142449251659,0,0.0506415607734437,0,0,0.229048435641687,0,0,0,0,0,0,0.020999462625811,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0383279044162718,0.0338032739853753,0,0.000697164980306551,0,0,-1.73472347597681e-18,0.0589961036467435,0,0,0,-0.112448075704081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618348718156247,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0660381177683866,0,-0.0514476243918016,0,0,0,0,0,0.0118304868684384,0.0111323424221216,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.42792623915151,0.053069185799068,0,0,-0.124203733667965,-0.606906791471145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190114377367304,0,0,0,0.106103635259999,0,0,0,0,0,0,0,0,0.117584985261251,0,0,0,0,0,0,0,0,0,-0.177538313909693,0.267794762300957,0,0,-1.09851882985879,0,0
TED,1.16148773432252,0,0,0,0,-1.33746721391176,0.359953551895174,0,0,0,0,0,0,0,0,0,-1.09273174706768,0,0,0,0,-1.01046659636618,0,0,0,0,0,0,0,0,0,0,-0.423075260100837,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.653386908528597,-1.99741280265422,0,0,0.485288897908419,0,-6.42252738254663,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0731265717958876,0,0,0,0,-0.168762695276523,-0.061427849608588,0,0,0,-0.146048880371535,0,0,0,0.0613381131577284,0,0.319560693107856,0,0,0,0,0,0,-0.162266378820658,6.93889390390723e-18,0,0,0,0.0419747777947718,0.0271418304363251,0,0,0.205510640950436,-0.342990222600915,0,0,0,6.93889390390723e-18,0.0236757682482605,0.0640050419673037,0,0,0,0,0.0085061840668431,0.0168148203181874,0,-0.346457559874984,0,0,0,0
MKreturn,0,0,0,0,-0.0306805590730804,-0.0248061848249577,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0697234046259667,0,0,0,0,0,0,-0.513415284246729,0,-0.0371112567782255,0,0,0,-0.099631543776772,0,0,-0.042598594363578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823360680655281,-0.207732106692465,0,0,0,0,0
MKvol,0,0,-0.00180016922584098,0,-0.00137513770813597,0,0,0,0,0,0,-0.000436984434005365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187749610228382,0.00330230375411117,0.00141772767086887,0,0,-0.122350455501927,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478115134646705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668132868038416,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00384960676588901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171809415791458,0,0,0,0,0,0,0,0,-0.000552571435743826,0,0,0,0,0,0,0,0,-0.00326264940515445,0,0.001247814676931,0,0,0.118583567594346,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00256502843022371,0,0,-0.00203548794915948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,6.30948127686177e-05,0,0,0,0,0,0.00232105212235904,0,0,0,0,0,0.00151231998116733,0.00224592519412464,0.00466391262083264,0,0,0,0,0
