,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600188.SH,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X600660.SH,X600010.SH,X000877.SZ,X000708.SZ,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600362.SH,X600426.SH,X600096.SH,X000786.SZ,X000983.SZ,X600803.SH,X000723.SZ,X000408.SZ,X600141.SH,X300073.SZ,X002080.SZ,X601991.SH,X600219.SH,X601699.SH,X600486.SH,X600801.SH,X600027.SH,X300037.SZ,X002353.SZ,X002192.SZ,X000959.SZ,X000683.SZ,X600985.SH,X600295.SH,X600489.SH,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.00649279996636848,0,0,0.0529720997795657,0,0,0.0269297378637574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180934569789435,0,0,0,0,0.0813828522642916,0,0,0,0,0,0,0,0,0,0,0.0414758901361137,0.402998357726992,0,0,0.0185688327257325,-0.0945676522251519,0,0,0,8.67361737988404e-19,0,0
X601600.SH,0,0,0,0,0,0,0,0.134272313898667,0,0,0,0,0,0.0221560667707542,0,0,0,0.126553092113182,0,0,0,0,0,0,0.200550626421731,0,0.0447716421935834,0,0,0,0,0,0,0,0,0,0.197302012703139,0,0,0,0.014137003074061,0.0194768501472621,0,0,0.03324269877885,0.0302391998404668,0,0.120088846929692,0,0.0549656599171989,0,0,0,0,0,0,-0.0128567127570293,0,0
X600886.SH,0,0,0,0,0,0.0124277212216252,0,0,0.0763620119229174,0,0.0163625016688263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130049256813967,0,0,0,0,0,-0.0245849883357749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331918253649705,0,0,0,0,-0.0812869575039474,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.105120012918195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651813007665046,0,0,0,0,0,0,0,0.277215685269857,0,0,0.0308509699304456,0,0.11818350350941,0,0,0,0.0675320285960689,0.127529332820842,0,0,0,0,0,-0.00942178870505468,0.0296595935995623,0,0,0,0.0405220928219227,0,0
X600176.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0433742574961955,0,0,0,0,0,0,0,0,0,0,0,0.0758496683495503,0,0,0,0,0,0,0,0.0396420098704305,0,0,-0.00866243712431884,0,0.123396325289317,0,0.141068771182588,0,-0.0238925310560412,0,0,0,0,0,0,0,0.00475679048630429,-0.0351184579911996,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.255105246020293,0,0,0,0,0,0.0504817653056851,0,0.0429948691215165,0,0.098950723131783,0,0,0,0,0,0,0.047928841477347,0,0,0,0,0,0,0,0,0,0.0922932326939327,0,0.0875224313524569,0,0,0,0,0,0,0.0151425999445407,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.15147782762857,0,0,0,0,-0.192776655322058,0,0,0,0,0,0.204791020369858,0,0,0,0,0,0.0142064337521074,0.0732663153779108,0,0,0,0,0.256615515292291,0.102553393486805,0,0,0.198047860760981,0,0,0,0,0,0,0,0.0461277756348029,0,0,0,0,0,0,-0.00610391853075964,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,-0.029606159789883,0.0657368809254126,0,0,0,0,0,0,0,0,0,0,0.036387832113746,0,0,0,0,0,0,-0.122747851230754,0,0,0.831865941206157,0,0,0,0,0,0,0,0,0.0755070592348157,0.0927370040288669,0,0,0,0,0,0,0,-0.103335253087468,0,-0.0298990323121558,0.111604870022608,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0870720907298113,0.0948296577900497,0.503510309400469,0,0,0.0751922702153694,0.148964897564585,0,0,0,0,0,-0.143821722531685,0,0,0,0,0,0,0,0,-0.0709085615759334,0,0,0,0,0,0,0,0.0286283405833635,0,-0.127837549755523,0.00713692579358098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879425364123253,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.540420051936696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201052806528479,0,0,0,0,0,0.0356778913526321,-0.111141386845752,0,0,0,0.484530832433172,0,0,0,0,0,-0.00373117590415375,0,0,0,0,0,0,0,0.0190674479281603,0.0439054045881016,0,0,0,0,0,0
X600803.SH,0.171874529363189,0,0,0,0,0,0,0,0,0,0.107226489442669,0,0.0587908626176647,0,0.0623209953697282,0,0,0.0729844827575805,0,0,0.131952291965842,0,0,0,0,0,0,0.0251218581344981,0,0,0.0334816233479859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336792430438731,-0.0814908895362876,0,0,0,0.0192987794095206,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0619038047886912,0,0,0,0.0589026848707478,0,0,0.1215982146988,0,0,0,0,0,0.210617219234114,0,0,0,0,0,0.0852143446118849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26023454133414,0,0,0,0,0,0.0317018919606094,0,0,0,0.0349835940656417,-0.0336372128435748,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0.192165156860941,0,0,0.0413433631849569,0,0,0,0,0,0,0.156587775706667,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.316228572038095,0,0,0,0,0,0,0,0,0,-0.0355201644673115,0.159375874913054,0,0.0710032589560324,0,0,0,0,0,0,0,0.00520715519291867,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,-0.134148311723441,0,0,0,0,0,0,0,-0.0558637582859187,0,0,0,0,0.0360057522637489,0,0,0,0,0,0,0,0.657195386984876,0,0,0,0,0,0,0,0,0,0,0.030904986385658,0,0,0,0,0,0.0572341707047119,-0.137648385575491,0,0,0,0,0,0,0.0564577172767347,0.00138342918970007,0,0,0,0.027630659668746,0,0
X300073.SZ,0,0,0,0,0,-0.00279697588545939,0,0,0,0,0,0.0842656814529608,0,0.124381961219126,0.0404006417492341,0,0,0,0.0696568870765336,0,0,0,0,0,0,0.0650044810374214,0.182606860992866,0,-0.0255185963074248,0,0,0,0,0,0,0,0,0,0,0,0,0.154265359072939,0,0,0,-0.0680410742340402,0,0,0,0,0,0.0122434215698367,0.0488732725509823,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657731475249283,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0481496772144039,0,0,0.0761107570724116,0,0,0,0,0,0,0,0.272409793237219,0,0.0506102850430197,0,0,0,0.103877007002161,0,0.0904229100094279,0,-0.00134144409088623,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0432576979055109,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0246867815509511,0,0,0,0.0719354546349128,0,0,0,0,0.0992613303120283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819909648606667,0,0.0126944338535992,-0.0288770325468579,0.235049911792738,0.0832338306125514,0,0,0,0,0,0,-0.0677007309600204,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00938797841836084,0,0,0.015447147830745,0,0,0,0.0154204741908919,0,0,0,0,0,0,0.00889577362626544,0,0.237595905626637,0,0,0,0,0.126672698617819,0,0,0,0,0.103404075451773,0,0,0,0.039389761489084,0,0,0,0.0166817353472371,0,0,0,0,0,0,0,0,0.116127774467514,0,0.0756282369625867,0,0.00809280906287561,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.204476202400466,-0.00470857808673922,0,0,0,0,0,0,0.0429348130601331,0,0,0,0,0,0,0,0.0172820707946101,0,0.417453800593982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143317842674109,0.275845588871144,0.0238679693375188,0,0,0,0,0.075741372569007,0,0.30971482612891,0,-0.0939342970655056,0,0
X600486.SH,0,0,0,0,0,0,0,0.0941458618289209,0.211197697115663,0,0,0,0,0,-0.00652227154365003,0,0,0,0,0,0,0,0.0740349993726045,0,0,0,0,-0.0779291556898311,-0.0868066307806639,0,0,0,0,0,0,0,0.101011752917014,0,0,0,0,0.00878617119694978,0,0.0255062607236496,0,0,0,0,0,0,0,-0.0542199254144894,-0.021924537054843,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.145516533217907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137834434017588,0,0,0,0.0419988267285677,0.177477468482868,0.0309403493743918,0,0,0,0,0,0,0,0,0,0,0,0.105700893292619,0,0,0,0,0,0,0,0,0,0,-0.0543601253465349,-0.0193521667929573,0,0,0,-0.129910542052218,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29193952792716,0,0,0,0.131871130949007,0,0,0,0,0.146091781878024,0,0,0,0,0.0167300160510704,0,0.200079263571347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353006685857089,0.0062367801476634,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0870381787207912,0,0,0,0,0,0,0.155147716467986,0,0,0,0,0,0,0,0,0,0,0,0,0.04048638883701,0.0565053943478007,0.207162087801046,0.245680694030425,0,0,0,0.0119211792492833,0,0,0,0,0,-0.0176247260372941,0,0,0,0,0,0,0,-0.00372187644014317,0,0,0,0,0,0
X002353.SZ,0.239941716112862,0,0,0,0,0,0,0,0,0.133698526160308,0,0,0,0,0,0,0,0.0409808710467056,0,0,0,0,0.0938078331620075,0,0,0,0.125603857096808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551586930653614,-0.150157525984562,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.622062751560654,0.0733626483824992,0,0,0,0,0.0410755470021678,0,0,0,-0.0311977477285683,0.130293938795731,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0584751285219674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103907538109353,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0949689390865815,0,0,0.0492330472042568,0.18278863221267,0,0,0,0,0,0,0.261161713310246,0,0.0517112772956613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538653964536521,0.0288065865734322,0,0,0,0,0,0,0,0,0,0.078760799302174,0,0.00755097793122374,0,0.0125551476926849,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0.333180110361867,0,0,0,-1.73472347597681e-18,-0.0166052571413447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376662696667513,0.0328673438845261,0,0,0.0924880737202772,0,0,0,0,0,0,0.242250475911732,0,0,0.136947217842901,0,0,0,0,-0.210538395348516,0,0,0,0,0,0
X600985.SH,0,0.255417812783244,0,0,0,0.0584988627644806,0,0,0.0375311085382669,0,0,0,0.0636284937032887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641173252471446,0,0,0,0,0,0,0,0,0,0,0.362699262623186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025047847512983,-4.33680868994202e-19,0,0,0,-0.0246501939496631,0,0
X600295.SH,0,0,0,-0.0352775032374069,0.311179712181593,0.282607260438238,0,0,0,0,-0.0872287356802121,0,0,0,0,0,0,0,0,0.214735821869522,0.142303589898246,0,0,0,0,0,0,0,0,0,-0.0427172310772217,0,0,0,0,0,0,0.246218431690934,0,0,0,0,-0.164980455295278,0.128508344027874,0.138178193900955,0.07114846374251,0,0,0,0,0,-0.08165437322171,-0.0503151895839937,0,0,0,-0.00623016178021896,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.053585568845302,0.00613473487271828,0,0,0.0663395967452246,-1.73472347597681e-18,0.0266836789980794,0,0.126675194014964,0,0,0,0,0,0,-1.73472347597681e-18,0.00471332280222505,0,0,0.11443681558982,0,0.0249455371238829,0,0,0,0.112469199269828,0,0,0,0,0,0,0,0.0890589620493429,0.0351490515323696,0,0,0,0,0,0.00665826375649737,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0,0.234457816541122,0,0,0,0.0104707081116098,0,0,0,0.050322382330236,0,0,0.0473721030668403,0,0.0765829678760605,0,0,0,0,0,0,0,0.0713759351314064,0,0,0,0,0,0,0,0,0.0351882143779734,0,0,0,0.165498854476681,0,0.161764342291173,0,0,0,0,0,0,0,0.0477132725306676,-0.0366664936706879,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0655367376809816,0,0,0,0,0,0,0,0,0,0,0,-0.0447682224099286,0,0,0,0,0,0,0,-0.151057810783857,0,0,0.00420245176158917,0,0,0,0.0247926493476124,-0.0316947479574508,0,0,0,0,-0.0889144220682718,0.00140092975341303,0,0,0,0.112269063142236,-0.0523570771934043,0,0,-0.125347028927906,0,0,0,-0.0712138725067407,-0.0395656602432094,-0.107724693312733,0,0,-0.115056867557159,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706080525482132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767329999480793,0,0,0,-1.95315529269675,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10010576927315,0,0,0,0.0304725636120719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150534177672178,0,0,0,0,0,0,0,0,0,0,0,-0.118560299030032,0.270441398413574,0,0,0,-0.509932568764673,0.177633322698553,0,0,0,0,0.0843835557604097,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.00107843443594917,0,0,0,-0.0817996926509615,0.0028152409592226,0,0,0,0,0,-0.0331982630494146,0,0,0,0.041987083316322,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.208650389437133,0,0,0,0,0,0,0,0,0.0920344066641882,0,0,0.0456075101375002,0,0,0,0,0,0,0,0,0,0,-0.0812248463774495,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-6.08859341325428e-05,-0.0511830596014001,0,0,0,0.148038087321469,0,0,0,0,-0.190064807584801,0,0,0.0552765349509117,0,0,0,0,0.00165388771974807,0,0,0,0,0,0.0595440754461487,0,-0.131037933513732,0,0,-0.162148152430981,0,0.118413813903585,0,0,0,0,0,0,0,0,0,0,0,-0.0276996362699459,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158924904464459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134884213710789,0,0,0.000633432267957423,0,0,0,0,0,0.00942237319846088,-0.00666222736321051,0,0,0,0.018126021735035,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528846948354516,0,-0.0622760539424213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209949473444739,0,0,0,0,0,0,0,0,0,-0.488062993101438,0.362977894012837,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670440428173556,0,0,0,0,0,0,0,0,-0.00429380431275672,0,0,0,0,0,0,0,0,0,0,-0.00277748466319081,0,0,0,0,0,0,0,-0.00452352253243214,0,0,0,0,0,0,0,0,-0.0569770532109257,0.0293082439881263,0,0,0,0.0163852149933215,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638195220931029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452943456275701,0.0320750762938999,0,0,0,0,0,0
