,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600027.SH,X600426.SH,X600362.SH,X601991.SH,X600803.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X000408.SZ,X600160.SH,X000539.SZ,X300037.SZ,X600219.SH,X600995.SH,X000629.SZ,X600688.SH,X600378.SH,X000932.SZ,X002080.SZ,X600985.SH,X600612.SH,X600157.SH,X002409.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,-6.93889390390723e-18,0.0485423317702932,0.380185138185746,0,0,0.252205617564954,0,0,0.0248408415891775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35625576949992,0,0,0,0,-0.3483788167864,0,0,0.00105351274042932,0,0,0,0,0,0,0,0,0,0,0.0772379133305429,0,0.1014701669071,0,0,0,0.0757207193700286,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261132650359328,0,0.0441705511645287,0,0,0,0,0.0747943216121496,0,-0.0157349987634272,0,0,0,0.623231888839533,0,0,0,0,0.125691723295071,0,0,-0.0420590900177521,0,0,0,0,0.00901044193361205,0,0.0090717466568577,0,0.0309569157826944,0,0,-0.0202927791871734,-0.0149746816278976,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.110392730603776,0.201932195453849,0,0,0,0,0,0,0.0614804210750788,0,0,0,0.0484103878778071,0,0,0,0,0,0,0,0.00687320976568273,0,0,-0.030445489629171,0,0.0999464675089246,0,0.221949031255259,0.01182839001627,0,0,0,0.035810687272623,0,0,0,-0.0532026309388819,0,0,0,0,0,0,-0.077040202918816,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.00760693134956663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179119857467335,0.653735226678569,0.128837222191227,0,0,0,0,0,0,0,0,0.173774112871824,0,0,0,0,0,0,0,-0.0178686628603823,0,0.100110657987834,0,0,0,0,0,0
X600886.SH,0.0545361904771811,0,0,0,0.0191434264824729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1254344257824,0.0571642652508546,0,0,0,0.134811501070927,0,0,0,0,-0.0637497980652033,0,0.0949438847770892,0,0,0,0,-0.0223781796373847,0.0113594391201409,0,0,0,0,0,0.0358615948064945,0,-0.0505907369625918,0,0,0,0,0,0,-0.0692267807482805,0.0501866489895742,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.159557718738455,2.16840434497101e-19,0,0,0,0,0,0,0.0289553783225984,0,0,0.0529837829476964,0.101177508174349,0,0,0,0,0,0,0,0.0686898945607405,0,0,-0.12882111566653,0,0,0,0,0.0446239546120461,0,0,0,0,0,0,0,0.0166859611974471,0,0.0588972280006803,0,0,0.0713179052383992,0,0.000458531492073435,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587976586282017,0,0,0,0,0,0,0,0,-0.0139534939845204,0,0,0,0,0.0181194814626651,0,0,0,0.00146477579217453,0,0,0,0,0,0,0.0688424154773192,0.241211218855614,0,0.0589125754563019,0,0,0,0.00124829534235236,0,0,0.151114084716172,0,0.0207774207250885,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.00586084223036878,0,0,0.0538504746933267,0,0,0,0,0,0.0380330983961714,0,0,0.137872405029993,0,0,0,0,0,0,0,0,0.045347681888623,0.0563041913275587,-0.0203392808951377,0,0.0502630594292763,0,0,0,0,0,0.00280123863855209,0,0,0,0.0359171514633669,0,0,0,0,0.0297327379891519,0,0,0,0.00246536415378955,0.141132392019594,0,-0.0146399447796448,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0535834792088009,0.0497091501412495,0,0,0,0.12040566848547,0,0,0,0.0271260047090631,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.157860065095905,0,0,0,0.192792576569386,0,0,0,0,0.0572506844727104,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0761576473487813,0,0,0,0.093623783173694,0.0560198693928192,0.0234226758574431,0,0,-0.143295800817583,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.117553027460475,0,0,-0.0234102179033079,0.0546414200330278,0.212060021264044,0,0,0,0.129834176624605,0,0,0,0,0,0,-0.0671975067402312,0,0,0,0,0,0,0,0.0438384446034385,0,0,0,0,0,0,0,-0.00833881245684374,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0374588754538572,0.0307414831461522,0,0,0,0,0,0,0,0,0,0.138384746535251,0,0,0,0,0.331175865543859,0,0,0,0.299410288344535,0,0,0.0813990309694509,0.0231950798712422,0.217830665087964,0,0,0,0.122145058516919,0,0,0,0,0,0,0,0,0,0,0.0816866469054671,0,0,0.126032248158814,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0343767997036439,0,0,-0.0476070778579942,0,0.0023309855244099,0,-0.0476709020123952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243299500790419,-0.0392159778816794,0.0651137842756086,0.0166021455409274,0,0,0,0,0,0.0572422337094377,0.787469577088333,0,0,0,-0.0800333876578169,0,0,0,0,0,0,0,0.0373365394990691,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.183392246871913,0.0999618486406605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395820635005818,0.0722915230941056,0,0,0,0,0,0,-0.00542321181695503,0.081982507775546,0,0,0,0,0,0,0,0,0,0,-0.0868343957298771,0,-0.0485120975168177,0,0,-0.000463085303868066,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.415023139071125,0,0,0,0,-0.0947329307734363,0,0,0,0,0,0,0,0,0,0,-0.0266635557090717,0,0,0,0.127451644768694,0,0,0.0232490529322869,0,0,0,0,0,0,0,0,0.478157529045596,0,0,0,0,0,0,0.00679861398080455,0,0,0,0,0.0368060959057492,0,0.237811799348118,0.0259363320637684,0,0.0391233470237681,0,0,0,0,0
X600426.SH,0,0,0,0.455814997420707,0,0,0,0,0,0,0.290395133748076,0,0,0,0,0,0,0,0,0,0,0,0,0.088531566856983,0,0,0,0.0564668320541341,0.0187063872485013,0,0,0.238073917303669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406311427332778,0,0,0,0.0893996883711592,-0.0240520255385332,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197838250791592,0,0,0,0,0,0.0528670367632584,0,0,0,0,0,0,0,0,0,0.123057551756649,0,0.0866973278346206,0.244083194188743,0,0,0,0,0,0,0.023931129355831,0,0,0,0,0,0,0.012797561599647,0,0.0473529413519017,0,0,0.0125116006174859,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.233627308605386,-0.0794924634635551,0,0,0,0,-0.0213337090634391,0,0,0,0,0,-0.120779814972679,0,0,-0.0383777214728436,0,0,0.487197909360004,0.0821004900771388,0,0,0,0,0,0,0,0,0.092186492799233,-0.0488472704908594,0,0,0.0352094601435335,-0.0103865840448043,0,0,0,0,0.144903572011433,0,0,0,-0.0845736794119541,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.0698497415040322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739737253059243,0,-0.106874014614922,0,0,0,0.244779854634966,0,0.107557181969662,0,0,0,0,0,0,0.205315593232991,0,0.307025513418973,0,0.000830890114359946,0,0,0,0,0,0,0,0,0.0440976338287198,0,-0.159098625174174,0,-0.0372970801360994,0,0,-0.0122759718250314,-1.73472347597681e-18,-0.29569493255384,-0.281560593377018,0,0,0,0
X601699.SH,0.241198524369722,0,0,0,0,0,0,0,0,0,0,-0.0513856375205977,0,0,0,0,0,0,0,0,0,0,0,-0.0953374961387786,0.0427016226779164,0,0,0.0792053363083705,0,0.137231931800305,0,0,0,0,0,0,-0.0289883479749957,0,0,0,0,0,0,0,0,0,-0.033540284682871,0,0,0.299936246505325,0,8.67361737988404e-19,-0.0684019767149604,0,0,0,0,0,0
X000983.SZ,0,0,0.0716600038690382,0,0,0.310893294371686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117238098967019,0,0,0,-0.137891820976735,0,0.0839512058553008,0,0,0.104636521383217,0,0,0,0,0,0,-0.135745440772947,0,0,0,0,0,0,0,0,0,0.362080444455794,0,0,-0.0364913457184262,0.0412074500881059,0,0,0.0276258136474504,0,0,0,0,0,0
X600176.SH,0,0,0,0.0422391699622481,0,0,0,0.187765191740275,0,0,0,0.108420651372896,0,0,0.243805277005162,0,0,0,0,0,-0.206493894395592,0.0957758015680283,0,0,0,0,0,0,0.121374572283873,0,0,0,0,0,0,0.00805989288277844,0,0.0334843212472966,0,0,0,0,0,0,0.232517512262134,0,0.0529628319519094,0,0,0,0,0.0138368560040458,0,0,0,0,0,0,0
X600489.SH,-0.107760785555572,0,0,0,0,0,0,0,0,-0.0213551109062519,0,0.599428429592713,0,0.153497355422614,0,0,0,0,0,0.0463569913115446,0,0,0,0,0,0,0,0,0,0,0,0,0.17355913461196,0,0,0,-0.0387234012362677,0.0627072530368701,0,0,0,0,0,0,0,0,0.130192664738276,0,0.0176507758595981,-0.12405687539587,0,5.64158063812402e-05,0,0,0,0,0,0,0
X000807.SZ,0.139656983546984,0,0,0,-0.189232462907993,0.00131960893777577,0,0,0,0,0,0,0,0.674500104517123,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.039254164438182,0,0,0,0,0.163634305312134,0,0,0,0,0,0,0,-0.0503951547071065,0,0,0,-0.0618006881401676,0,0,0.00456397871397883,0,0,0,0,0,0,0
X000786.SZ,1.35525271560688e-20,0,0,0,0,0.0325937659085566,0,0,0,0,0.0525703987547666,0,0,0,0,0,0,0,0.0730520568965076,0,0.0932805828589459,0,0,0,0,0,-0.0167100139056443,0,0,0,0.61709313010199,-0.0782018237631722,0,0,0,-0.0896983480591528,-1.73472347597681e-18,0,0,0,0,0,0,-0.115059509649122,0,0,0,0,-0.100717464325678,0,0,0.048040537669257,7.70385842726752e-05,0,0,0,0,0,0
X000408.SZ,0,-0.043489149087311,0,0,-0.139552238980443,-0.0669042303949886,0,0,0.763707820407118,0,0,0,0.0342722276194684,-0.0477279327039917,0,0,0,0,0,0,-0.0599559296487886,0,0,0,0,0,0,-0.00607924955960093,0,0,0,0,0,0,0,0,0,-0.0704274757346438,0,0,0.0581159059488603,0,0,0,0,0,0.0180769407647833,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0756572151898725,0,0.264378220104185,0,0,0,0.120946707938605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180329316704173,0.0134577079398132,0.108260197843919,0,0,0,0,0,0,0,0,0.0458958071071264,0,0,0,0,0.15944922031683,0,0.395696972829028,0,0,0,-0.247712393485348,0,0,0.120071736801891,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,-0.257815834769801,0,0,0,0,0,0,0,0,0,0,0,0,0.453134603421591,0,0,0,0,0,0,0,-0.172846168655937,0,0,0,0.105506243142156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722207851985764,0,0.338111532190033,-0.0387878407964239,0,0,0,0,0,0,0
X300037.SZ,0.104615998966927,0,0,0,0,0,0,0,0,0,0,-0.265583474993192,0.328834812573343,0,0,0,0,0,-0.0824278772854272,0,0,0,0,-0.143585681488474,0,0,0,0,0,0,0,0,0,0,0,0.303091227366926,0,0,0,0,0,0,0,0,0,0,0.298118736228757,0,0,0,-0.162208225350197,0.023770884626861,-0.0186175495031201,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0647721562429764,0,0,0.113635388216135,0,0,0,0,0.0868424390300098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181895731891358,0,0,0,-0.0188104061396019,0,0,0.0485981379647466,0.0019669307396144,0,0,0.0841870228734128,0.00955847593481274,0,0,0,0.0225387232191991,0,0,-0.0195014859872873,0,0,0,0,0,0,0
X600995.SH,0.201115979751935,0,0,0,0,0,0,0,0,0.0212306902670046,0,0,0.217332636929152,0,0,0,0,0.466993763588707,0,0,0,0.261388837903373,0,0,0,0,0,-0.509672985880154,0,0,0,0,0,0,0,0,0.46880071803664,0.0150279109261784,0,0,0.125094991175236,0,0,0,0,0,0,0,0,0,0,-0.0475690120892022,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0484433819190817,0,0,0.15559145908341,0.136315968748767,0,0,0,0,0,0,0,0,0,-0.0202857022851284,0.107890660014535,0.518400758112517,0,0,0,0,0,0,0,0,0,0,0,0.0615795287025408,0,0,0,0.167422292020892,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0260112139577806,0,0.0347449616128546,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0183050849099669,0.192752597841357,0,0,0.0573490007253707,0,0,0,0,0,0.0628390035983164,0.0202680217738326,0,0,0,0,0,0,0,0.18526271577751,0,0,0,0,0,0,0,-0.018475910188307,-0.0217430332283079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117078091173729,0,0,0,0,0.00229698582057319,0.0883559754707776,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127710403953881,-0.117236525663789,0,0,0,0,0,0,0,0.175892366601336,0,0,0.310344743292365,0,0,0,0.140921908758687,0,0,0,0,0.137040259661517,0,0,0.0434362297873012,-0.130291027074598,0,0,0,0,0,0
X000932.SZ,0,0.147303783631331,0,0,0,0,0,0,0.0011516162040715,0,0,0,0,0,0,0,0,0,0,0,0,0.0425027683425539,0,0,0,0,0,0,0,0,0,0,0.0448289614089111,0,0,0,0,0.00827071903602864,0.155685213503385,0,0,0,0.137950673368845,0,0,0,-0.169999251142584,0,0.107544528095514,0,0.0458967394066981,0.0620475619380882,-0.042567317446796,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0493845179344278,-0.100458930778174,0,0,0,0.32110593928344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286388406517543,0,0,0,0,0,0.559794484190997,0,0,0,-6.93889390390723e-18,0,0,0.0645899205871114,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200738550479187,0,0,0,0,0,0,0
X600985.SH,0,0,0.0530723793672885,0,-0.0155001311694622,0.17512579277465,0,0,0,0.0132645802291021,0.10063006003091,-0.0511690837544972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204231274637524,0,0,0.146548126410042,0,0,0,0,-0.003731691941054,0,0,0,0,0,0,-0.00463506784081262,0,0,0,-0.01317915626411,0,0,-0.0251598642395579,0,0,0,0,0,0,0
X600612.SH,0.0139563430571813,0,0,0,0,0,0,0,0,-0.0792608776724447,0,0.345885126706321,0,0,0,0,0,0,0.416753795623642,0,0,-0.175080770087928,0,0,0,0.24122056037941,0,0,0,0,-0.0711067024553672,0,0,0,0,-0.0349096585115212,0,0.281679131886662,0,0.0316594662587329,0,0,0,0,0,0,0,0,-0.228078239784244,0,0,0.114042354041228,-0.217731160622856,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0368222682340602,0,0,0.0121820112028299,0,0,0.0802714480993788,0,0,0,0,0,0.019763167955049,0,-0.0101585417518654,0,0,0.0155373594881815,0,0,0.150215742588844,0,0,0,0,0,0,0,0,0,0,-0.00816625773014691,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0.050101096115727,-0.124723853796371,0,0,0,0,0.242944630749496,0.0847730173947198,0.209134702043889,0,0,0,0,0,0,0,0,0.104079711112355,0,0,0,0,0,0,-0.373070422441776,0,0,0,0.104211164454662,1.73472347597681e-18,0,0,0,-0.023104242998611,-0.0846621238337562,0,0,0,0,0.350761440707156,0,-0.196605640381553,0,-0.40570934226589,0,0,-0.199365999501704,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0504490292169681,0,0,0,0,0,0,0,0,0.0475873289136494,0,0,0,0,0,0,0,0.208709036980665,0,0,0,0.146955647253801,0,0,0,0,0,0,0,0.0366693625241883,0,0.173477691172351,0,0.0492362089901444,0,0,0,-0.045902598259798,0,0,0.0139991944908803,0,0,0,0,0,0,0
Change_TY3M,0,0.0440522320461089,0,-0.144927436252931,0,0,0,0,0.0208024855201087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136611164984521,0,0,0,0.0684645244888589,3.46944695195361e-18,0,0,0.0757690740256615,0.108487164946459,0,0,-0.0716500916019719,0,0,0,-0.0470967419694374,0,0,0,0,0,0,0,0,-0.144534514157833,0,0,-0.0760660483487718,-0.141240383180618,0,0,0,0,0,0
Slope,0,0.0453136241898174,-0.306871313761716,0,0,0,0,0,0,-0.0385219315233425,0,0,0,0,0,0,0,0,0,0,0,-0.242930146138087,0,0,0,0,0,0,0,-0.0282676212773149,0,0.0118809855499387,0,0,0,0,-0.0896261968988099,0.0325332282235754,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,1.05508298088613,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234027829867453,0,0,0,0,0,0,0.41000701375072,0,0,-0.30841367932089,0,0,4.33680868994202e-19,0,0,0,0.407640711579701,0,0,0,0,0,0.362182793450447,0,0.0494859036200928,0,0,-0.736383250194463,0,0,0,0,0,-0.14142792703047,0,0,0.612575673591113,0,0,0,0,0.222549812656938,0,0
RealEstate_excess,0.18800465713677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154836385972441,0,0,0,0,-0.0323151299849513,0,0,0,0,0,0.0240796205504954,-0.165705261398329,0,0,0,0,0,0,0,0,0,0,0.0227175634628081,0,0.101917980292182,0,0,0,0,0.0297823068328758,0,0,0,0,0,0,0
MKreturn,0,-0.0546317310683192,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0382849020363782,0,0,0,0,0,0,0.185156928902725,0,0,0,0,0,-0.000365469355355917,0,0,0,0,0,0,0,0,0,0.00326789118386391,0,0,-0.0294892637294238,0,-0.0957015924661314,0,0,0,0,0,0,0,0,0.0294764596331787,0,0.0856484670394409,0,-0.00500296508807704,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251633387900084,0,0,0,0,0.00125870219469556,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000521263885942941,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350374792887038,-0.00549112916173177,0.00285006934753342,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00039020471259545,0,0.000715457437513732,0,0,0.00509931098283803,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
