,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X601158.SH,X000898.SZ,X600547.SH,X600352.SH,X600489.SH,X000792.SZ,X000709.SZ,X002353.SZ,X000883.SZ,X000831.SZ,X000539.SZ,X600008.SH,X000027.SZ,X000630.SZ,X000629.SZ,X600660.SH,X600549.SH,X000825.SZ,X600808.SH,X002470.SZ,X600315.SH,X600578.SH,X000983.SZ,X601699.SH,X600307.SH,X600863.SH,X600098.SH,X600021.SH,X000060.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0.112931646395057,0,0,0,0,0,0,0,0.0863293575395726,0,0.368431418299499,0,0,0,0.0552973023916544,0.0179337991640418,0,0,0,0,0,0,0,0,0,0.0868844650109073,0,0,0,0,0,0,0,0,0,0.0640758139348455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171125681931483,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0721400567526099,0,3.46944695195361e-18,0,0,0,0.0710931392222929,0,0,0.0479258004945878,0,0,0,0,0,0,0,0,0,0,0,0.14150956563743,0.0721885767469429,0,0,0,0,0,0,0,0,0.129698275790889,0,0.0274455070866607,0,0.141416908137665,0,0,0,0,0,0,-0.0171190227318556,0,0,0,0,0,0
X600188.SH,0.365185755484017,0,0,0,0,0.045195697729466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201693407775059,0,0.26313960503141,0,0,0,0,0,0,0,-1.73472347597681e-18,0.047126869391186,0.142439294111811,0,0,0,0,0,0,0,-0.0303804493000521,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.10247526281334,0,0,0,0,0.0245364000973976,0,0.027393726384761,0.0798978192947425,0,0,0,0.247745163204569,0,0,0,0.0243655901383327,0,0.0311684262911257,0.195609242990344,0,0,0,0.180429356849312,0,0,0,0,0,0.00130548762459137,0.0047000559803213,0,0,0,0,-0.0145743084253369,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.025610632403129,0,0,0.0969177134766972,0,0,0,0,0,0,0,0,0,0.0289002819191169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600423112750135,0,0,0,0,0,0,0,0.193978986314535,0,0.0202440514401997,0,0,0,0,0,0,0,0,-0.0105938615200974,0,0,0,0,0,0
X600027.SH,0,0,0,0.294156930179054,0,0,0,-1.73472347597681e-18,0,0.182543052642829,0.210880172401323,0,0,0,0,0,0,0,0,0,0.0411166242801241,0,0,0.0977674113351625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177009859478922,0,0,0,0,-0.0179898903405596,0,0,0,0,0,0
X600309.SH,0.00220473002889908,0,0,0,0,0,0,0,0,0,0,0.0501296655312604,0.168814230438474,0,0,0,0,0,0,0.252785008306495,0,0,0,0,0,0,0,0,0,0.0311213288904246,0,0.0612566424984147,0,0.0471650593892331,0,0.234801721820229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00966243791075719,0,0,0,0,0,0
X601992.SH,-0.144479068802946,0,0,0,0,0,3.46944695195361e-18,0.130424685271245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222029685898228,0,0,0,0.0544587809482937,0,0,0,0,0,0,0,0.211667463418953,0.0784238639366143,0,0,0,0.0354788743514391,0,0,0,0,0,0,0.153476396618711,0,0,0,0,0,0,0.0172687170916911,0,0,0,0,0
X600688.SH,0,0.482283665291549,0,0,0,0,0,-0.106947797724697,0.0156273154425248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334306389412218,0,0,-0.0692875678757526,0.125819094042396,0,0,0,0,0.0257845093585591,0.0512915819300728,0,0,0,0,0,0.170360806452539,0,0,0.123231426030543,0,0,0,-0.0139176505339397,-0.00619227299895112,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.090847670155725,0,0,0.0296181282127642,0,0,0,0,0.12856776901929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066506922757689,0,0,0,0,0,0.079319135499634,0,0,0,0,0.0830338254856512,0.144461731321834,0.000967040856110712,0,0.0914320224324353,0,0,0.0574085493780614,0,0,-0.0101858900118487,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0434411159929275,0.0167849113044233,0,0,0,0,0.162930317561535,0,0,0,0,0.0211197250021968,0.0649506069396798,0,0,0,0,0,0,0,0,0,0,0.0852291120080831,0,0,0,0.117212286966155,0,0,0.0874111991103013,0,0,0.0801605923917521,0,0,0,0.0371347204658817,0,0,0,0,0,0,0,0,0,-0.0880442287920047,-0.060775875747727,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.231216117206463,0.001806970211504,0.0763710968414711,0,0.0869083812417248,0,0,0.0889249051751983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250913748855567,0,0,0,0,0,0,0,0.0128954891042471,0,0,0.0744053279563067,0,0,0,0.0452573293402396,0,0,0.00991680531625749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0702998863666536,0.0232691344048634,0,0,0,0,0,0,0,0,0.0568581945202425,0.0878072034238859,0,0,0,0,0,0,0.0944797473461298,0,0,0,0,0.0790356282352117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151069008862979,0,0.0453496154597511,0,0,0,0,-0.00678681535576826,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0887811269677112,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0932577936566562,0,0.0529368883867651,0,0,0.214096583217364,0,0.136739842115528,0,0,0,0,0,0.0522294625432825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390133769448436,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0916845597357247,0.0407594002246133,0.0777412867156397,-0.089774761304932,0,0.175559787760094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.136865495284742,0.186348639933187,0,0,0,-0.0824637633695013,-0.0148779264664229,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.0257030060702302,0,0,0,0,0,0,0,0,0,-0.0233189066396073,0,0,0,0,0,0,0,0,0,0,0,0,0.117326661258197,0,0,0,0,0.224788998960924,0,0,0,0,0,0,0.0841432528095862,0,0.0529867376791487,0.102429224506076,0,0,0,0,0.00286134437884092,0.0413839869547961,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0651086546694703,0.0125278002710769,0,0,0.0198016196608997,0.00756535093719678,0,0.0493298093043499,0,0,0,0,0,0,0,0,0.491069990332391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118191895210181,0,0,0.102346040245622,0,0,0,-0.00170035604959526,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0987433162163172,-0.0213079479582083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819211065147095,0.135612920043981,0,0,0,0,0,0,0,0.251762817908341,0,0,0,0,0.00309443435203175,0,0,0.246580866885625,0,0,0,0,0,0,0,0,0,0,0,-0.00430843579936093,-0.0020111275793252,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.391018508686754,0,0,0,0,0,0,0,0,0.101454529501526,0.0634198485854286,0.0836610027500838,0,0,0,0,0,0,0,0,0,0,0,0.023320852841603,0.0168221665503506,0,0,-0.0272964195647117,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0764181332574575,-0.0283892843530015,0,0,0,0,0.0144807281000111,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.062538814948864,0,0,0.0883616961589457,0.138060189943216,0.153572412842409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127151047012674,0,0.105680285734947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736884801095198,0,0,-0.0390816185115088,-0.0270509429589507,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116001767962663,0,0,0,0,0.00261998269080316,0,0,0,0,0,0.167071198747978,0,0,0,0,0,0.068628641055506,0,0,0.0838091506846886,0,0,0,0,0.141980722498237,0,0,0,0,0,-0.027495717140225,0,0,0,0,0,0
X600008.SH,0,0,0.0782138285608808,0,0,0.0680340332989585,0,0,0,-3.46944695195361e-18,0,0,0.197059045129998,0,0,0,0,0.00748923003487953,0,0,0.398979998732425,0,0,0,-0.0581953788531703,0,0.0547125055094135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100066422235411,0,0,0,0,0,0,0,0,0,0,0.0162045632248421,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0876314859452434,0,0,0,0,0.0132351486978577,0,0,0,0,0.126212700786634,0.188277688976011,0,0.0914034479226297,0,0,0,0,0.00266960442008127,0,0,0,0,-6.93889390390723e-18,0.180088778111892,0,0,0,0,0,0,0,0.133161050357659,0,1.38777878078145e-17,0,0.0367305582936808,0,0,0,0.213050045123598,0,0,0,0.00786528094504716,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.252968845301133,0,0.51466459060362,0,0,0.069222235697123,0,0,0,0,0,0,0,0,0,0,0,0.198744077658426,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0559192866120945,0,0,0,0,-0.00328267834159429,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0165016489041667,0.0890815098263577,0.227103284408882,0.0266479655994752,0,0,0,0,0,0,0,0.0515968107352286,0,0,0,0.362058618647115,0,0,0,0,0.0210521634022997,0,0,0,0,0,0,0,0,0,0,0.00830020750106202,0,0,0,0,0,0,0.0147056333042016,0,0,0,0,0,0,-0.0263357566454613,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0244771692874243,0,0,0,-0.0266642710643856,0,0,0,0.0638438675536707,0,0,0,0,0.0370892038116322,0,0,0,0,0,0,0,0,0,0,0,0,0.132171272948269,0.00891448757149325,0.0121697511868311,0,0,0,0.335548657872746,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00282369247413217,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.157261333089519,0,0.047794783877279,0,0,0,0,0,0,0,0.00376892110384782,0,0,0,0,0,0.0654279760029221,0,0,0,0,0,0,0,0.0378550355085746,0,0,0,0,0,0.0930362043331618,0,0,0,0,0,0.141735388143444,0,0,0.0959568692249003,0,0,0,0,-0.0157366587422796,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.225096168676405,0,0,0,0,0,0,0,0,0.0993016994673371,0.0667445998120299,0,0.031426160403619,0.098900799449055,0,0,0,0,0,0.251015322407769,0.126524201887322,0,0,0,0.00787565478889642,0.113284840279594,0,0,0,0,0,0.00777622962233108,0,0,0,0,0,0,0,0,0,0,0,0,0.0493454917926535,0.0275722147976585,0.0582363122371334,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341582849002423,0,0,0,0,0,0.159892759398277,0,0,0,0,0.369999750159066,0,0,0,0.164122163822928,0,0,0,0,0,0,0,0,0,0.143158287562512,0.0199455021753009,0,0,0,0,0,0
X002470.SZ,-0.0681215985847113,0,0,0,0,0,0,0.159557894167618,0,0,0,0,-0.0192913374776776,0,0,0,0,0,0,0,0,0,0,0,0.0697271816939155,0,0,0.139637624880306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565665260349168,0,0,0,-0.071568861094593,-0.0251045988529816,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.273922946650438,0,0,0,0,0,-0.119406907554788,0,0,-1.35525271560688e-20,0.144595555567381,0,0,0,0,0,0,0,0.23510405553727,-0.117886214028486,0,0,0.0554604367295781,0,0,-0.144952066000273,0,0,0,0,0,-0.0127762005993744,0,0,0,0.0345731694949855,0,0,8.67361737988404e-19,0.0148791487574416,0,0,0,0,0,0
X600578.SH,0,0,0,0.293224309514143,0,0,0.0651025797283436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637646513002164,0,0,0,0,0.186331961153084,0.0624583335879065,0,0,0,0,0.0191735422650571,0.149177589926672,0,0,0,0,0,0,0,0.0236266146195411,0.00631356464824318,0,0,0,0.028029520959307,-0.0185008572229098,0,0,0,0,0,0
X000983.SZ,0,0,0.195142005674899,0,0,0,0.139362526135385,0.0332362336327259,0,0.0155391058559977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628112712465428,0,0,0,0,0.433710771463643,0.0191716212480251,0.0486041298779291,0,0,0,0,0,0,-0.00195790916929052,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.192106108697102,0,0,0,0,0.0781003638895029,0.0965574392406939,0,0,0,0.0134048844587543,0,0,0.0303752070931142,0,0,0,0,0,0,0,0,0,0,0,0,0.0667017850932027,0,0,0,0,0,0,0,0,0,0.248743688868957,0,0,0,0,0,0,0.168795756456365,0,-0.0161193251195574,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.02658148209778,0.226836427542454,0,0.0450166956835188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204405194526221,0,0,0.126499206174755,0.336507399079583,0,0,0,-0.0602337008044685,0,0,-0.0562624776134963,0.323823515914532,0,0,0.0559922338674159,0,0,0,-0.0564983489009198,0,0,0,-0.0637570863512067,0,0,0,0,0,0,0.00693062459276722,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.450707894130643,0,0,0.157316397962932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927992217168086,0,0.0049950730960961,0,0,0,0,0,0.120209179306352,0,0,0,0.076881067158944,0,0,0,0,0,0.095736856825933,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0.10657733752235,0,0,0,0.0642263964199698,0,-0.0572561646645016,0.0427163253542646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168007502643946,0,0,0,0,0,0.0362831069003081,0.147601851813224,0,0,0,0,0.249951312600851,0,0.129695033778802,0,0,0,0,0,0,0,0,0,0,0,0.0137246773132385,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.091065222398897,0,0,0.10815853296944,0,0,0,0,0,0,0,0,0.0689244573810533,0,0,0,0.369838967764135,0,0,0,0,0,0,0.0234858852300938,0,0,0,0,0,0,0.0662775784152376,0,0,0.240840148975174,0,0,0,0,0.0825085812425407,0,0,0,0,0,0.0252440507215982,0.0279779291833488,0,0,0,0,0
X000060.SZ,0.153620827075255,0,0,0,0,0,0,0.0371693375796848,0,0,0,0,0.0135350943217792,0,0,0,0,0,0,0,0,0.0946785188497488,0,0,0,0,0.0334293977683234,0,0,0,0,0,0,0,0,0,0,0,0.107192543155671,0,0,0.00539052037909068,0,0.142589796750149,0,0,0,0,0,0,0,0,-0.00303172062126959,0,0,0,0,0,0
X000937.SZ,0.0415138300950915,0,0,0,0,0.132316828483209,0,0,0,0,0,0,0,0,0.160063636915916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.079844922341421,0.547244336669538,0,0,0,0,0,0,0,-0.00591557338275453,0.00256520231143544,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0389665705940012,0,0,0,0,0.0362471110287886,-0.0494274091819231,0,0.096217166951201,-0.0809479405207352,0,0,0,-0.129679285280954,0,0,0,0,0,0,0.0355231169223607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408590343322377,0,0,0,0,0,0.020759161624394,0.0107203754875225,-0.0344356770494438,0,0,0,0,0
Slope,0,0,0,0,0,-0.528003427991916,0,0.493222521401751,0,0,0,0,0,0,0,-0.77073305927486,-0.0913779674221667,0,0.0834390542151185,0,-0.221296623550358,0,0,0,-0.0292799189457331,0,0,-5.42101086242752e-20,0,0,0,0.500170204566455,0.132438070872142,0,0,0,-0.374620768568478,0,0,0,0,0,0,-0.287414873329074,0,0,0,0,0,0,0,0,-0.235530697838734,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.592315735865601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276753983314085,0,0,0,0,0,-1.11836794388507,0,0.107137697257889,0,0,0,0,-0.707930378603416,0,0,-1.74601183162907,-0.390775277211,0,0,0,-1.83624981091107,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.035763390871357,0,0,-0.496780384430332,0,0,0,0,0,-0.0105598787614977,0,0,0.159948161451001,0,-0.119703352115884,0,0,0,0,0,0.2188674439616,0,0,0,-0.0814570883689101,0,0.227183298216214,0,-0.0174362095186248,0.0668047044069026,0,0,0,0,0,0.000476410299682085,0,0,0,0.0233150802696181,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.10842848694697,0,0,0,0,0,0,0,0.0867135198814272,0,0,0,0,0,0,0,-0.0539148385251494,0,-0.0446416465109633,0,0,0,0,-0.36206156292262,0,0,0,0,0,0,0,-0.283534877816081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313424248668465,-0.0114480818933418,-0.275576322176893,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203891546756057,0,0,0,0,0.0107531788193999,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0853673054873669,-0.0142077025992054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505985687101921,0,0,0.0206225176861326,0,0,0,0,0,0.0688384550882172,-0.195378261693956,0,0,0,0,0,0,0,0,-0.0137491459999407,0.00724548607873209,0,0,0.0315004688679593,-0.0129771635225039,0,0,0,0,0,0
CarbonVol_Guangdong,0.00350488202846286,0,0,0,0,0,0,-0.000273195083731059,0,0,0,0.00336247292827051,0,0,0,0,0,0,0,0,0,0,0.00607601606588245,0.00624058228688474,0,0,0,0,0.00488108467546784,0.00327002123903203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205422055906365,0,-0.00565095168461547,0,-0.000652288304740078,0.00638642935432596,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273180918685866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202580602478928,0,0,0,0,0,0,0,0,0.00309401725897245,0.0023051448569903,0,0,0,0,0.0020709788541993,0,0,0,0,0,0
