,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X600010.SH,X000708.SZ,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X002271.SZ,X601992.SH,X600027.SH,X000786.SZ,X000723.SZ,X600516.SH,X002466.SZ,X600489.SH,X002460.SZ,X600176.SH,X002353.SZ,X000898.SZ,X600299.SH,X601158.SH,X600583.SH,X600612.SH,X000883.SZ,X000709.SZ,X600426.SH,X600219.SH,X000027.SZ,X000629.SZ,X000792.SZ,X000630.SZ,X000553.SZ,X600315.SH,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0473562515800898,0,0,0,0,0,0,0.0606425869350695,0,0.0109413688539599,0,0,0,0,0,0,0,0,0.0881866490139848,0,-0.0225913296419221,0,0,0,0,0.0222762120651469,0,-0.0192192065733375,0,0,0,0.110852363181224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000105937755147128,0,0.0347381830284408,0,-0.026461399103396,0,0,0,0,0.0180532455131152,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.052002088472604,0,0,0,0.0222098143165118,0,0,0,0.0972951054916008,0,0,0,0,0,0,0,0.113957048216975,0,0,-0.019682891880437,0,0,0.0130030614261268,0,0,0,0.00342324538059917,0,0,0,0.0867522123762915,0,0,0,0,0,0,-0.0703578780063912,0,0,0,-0.00361767894789025,0.0155313173557098,0,0,0,0.00457264088052639,0,0
X601088.SH,0,0,0,0.154238463523162,0,0.0340487074784833,0,0,0,0,0.221421444793442,0,0,0,0,0,0,0,0,0,0,-0.111780776060121,0.05875146444664,0,0,0,0,0,0,0,0,0,-0.0394414934458007,0,0,0,0,-0.0625519816589585,0,0,0,0,0.170650587254272,0,-0.063204808023684,0,0,0,0,0,0,0,-0.0431888222248482,0,0,0,0.00361827578619975,0,0
X600585.SH,0,0,0,0,0,0,-0.0494197319719116,0,0,0,0.00330183387053695,0,0,0,0,0,0,0,0,0,0.579971692858438,0,0.046003353243987,0,0,0,-0.0110996006273831,0,0.00795441503745825,0,-0.125316197871347,0,0,0,0,0,0,0,0,0,-0.0523060800469439,0,0,0,-0.000536743432108725,0,0,0,0,-0.106079095127209,0,0,-0.0232558866132199,0,0,0,-0.00886236740386073,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625486205115051,0,0,0,0.0244995512746494,0,0,0,0.0391919743278546,0,0,0,0,0.105516772733663,0.0102142073138836,-0.102613298882582,0.132447665800027,0,0,0,0,0,0,0,0,0,0.0160940243886016,0,0,0,0,0,0,0,0,0,0,-0.0351942956283244,0,0,0,0,0,0,0
X600019.SH,0,0,0.187024572747237,0,0,0,0,0,0,0,0.0487451918304203,0,0,0,0,0,0,0,0.0768366766211643,0,0,0,0,0,0,0.0166100068763185,0.0424313519035179,0,0.031423702266231,0.0491027677225076,0,0,0,0,0,0,0.0843444217411658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187331160551491,0,0,0,0,-0.0307727097500575,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0125229722734631,0,0,0,0,-0.154981408423871,0,0,0.130413657799341,0,0,0,0,0,0,0,0,0,-0.102156434619443,1.14980538290549,0,0.0139712104301711,0.00991864317249855,0,0,0,0,0,0,0,0,0,0,0,0.167561601971763,0,0,0,0,0,0,0,-0.0209959992774513,0,0,0,0.0193777538922921,0,0
X600011.SH,0,0,0,0,0.0350390859876986,0,0,0,-0.108653030084249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156518248701657,0,0.2319613728264,0,-0.0776339579506081,0,0,0,0,0.164814770313976,0.0329488943259945,0,0,0,0,0,0,0,0,0,0,0,0.0636350326571303,0,0,0.168465468842446,0,0,0,0.0173956479623593,0,0,0,0,0.00506107144783444,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.493074507543268,0,0,0,0,0,0,0,0,0,0,-0.067261373691722,-0.130929243472456,0,0.016527464209368,0,0,0,0,0,0,0,0,-0.0289303721597096,0,0.222825827268723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621728451358413,0,0,0,0,0.0145117631989998,0,0
X600010.SH,0,0,0,-0.0245136526050105,-0.0280673338315474,0,0,0,0.250040356055668,0,0.0718118342020025,0,0.0247362211081617,0.0461668508391305,0,0,0,0,0,0,0,0,0,0.0924424969808627,0,0,0.160669318568059,0,0,0,0,0,0,0,0.138058412183736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230337682132852,0,0,0,0.0239349002971772,0,0
