,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X600801.SH,X600111.SH,X002271.SZ,X600027.SH,X601992.SH,X000786.SZ,X000723.SZ,X002466.SZ,X600516.SH,X002460.SZ,X600176.SH,X002353.SZ,X600489.SH,X000898.SZ,X600299.SH,X600583.SH,X601158.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X600219.SH,X000792.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600315.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.057788744937799,0.0625392505021294,0,0,0,0,0,0,0,0,0,0.0583984652405185,0,-8.67361737988404e-19,0,0,0,0,0.0099413902940894,-0.00792722573665624,0,0,0,0.12091222709372,0,0,0,0,0,0,0.017144464825237,0,0,0,0,0,0,0,0,0,-0.016759010280779,0,0,-0.0380480295283299,0,0,0,0,0.00388665433954224,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.010481705663517,0.0409556660818658,0,0,0,0,0,0,0,0.128936615011767,0,0,0,0,0,0,0,0,0.109196794608151,0,0,0,0,0.0141544772885686,-0.00337430602107261,0,0,0,0,0,0.0817797594859433,-0.0164439868259784,0,0,0,0,0,0,0,0,-0.0320440548355969,0,0,-0.00774912184107524,0.025482710563053,0,0,0,0.00768503660963255,0,0
X601088.SH,0,0,0,0.170115238532241,0,0.208109334854345,0,0,0,0.205678534054688,0,0,0,0,0,0,0,0,0,0,0,-0.093548333864542,0,0,0,0,0,0,0.0259856427639607,-0.02557720431749,0,-0.0822427539203832,0,0,0,0,0,0,0,-0.115217549746721,0,0,-0.0443317066523671,0,0.0819782429255276,0,0,0,0,0,0,-0.0261267582910203,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.056078127164544,0,-0.0196244906851055,0,0,0.0261185581028095,0,0,0,0,0,0,0,0,0,0,0.116091295864759,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0360345733995923,0.0409223107327041,0,0,0,0,0,0,0,0,0,0,0,-0.0279121997064327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101728914114404,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527571317817305,0,0,0.128760594157342,0,0.0567978309114518,0,0,0,0,0,0.0638159071066267,0.149595639654397,0,0,-0.0924131660321222,0,0,0,0,0,0.010562869601628,0,0,0,0.0169016943895097,0,0,0,0,0,0,0,0,-0.0425600888511716,0,0,0,0,-0.00774490225914932,0,0
X600019.SH,0,0,0.251784409266132,0,0,0,0,0,0,0.03435984285073,0,0,0,0,0,0,0,0,0,0,0,0.0728321947289536,0,0,0,0,0.0842768773246937,0,0,0,0,0,0,0,0,0.0247237193371119,0,0,0,0,0,0,0,0,0,0,0.122592076800027,0,0,0,0,-0.00204217907689443,0,0,0,0,0.0025452547710385,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108411698467134,0,0.108790932419699,0,0,0,0,0,0,0,0,0,-0.134153491207653,0.0621541069662892,0,0.0376794167336439,0,1.15167636477966,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.163074113335358,0,0,0,0,0,0,0,0,0,-0.0318640661701959,0,0,0,0.0109392043788049,0,0
X600011.SH,0,0,0,0,0.0831959820003062,0,0.0282501315289375,0,-0.0996105562466857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117606909512702,0.25859702321526,0,0,-0.112877916485201,0,0.0601373495947716,0,0.179987735609816,0.013753599302582,0,0,0,0.0593982924255154,0,0,0,0,0,0,0.0383429237287708,0,0,0,0,0,0.131560545223511,0,0,0.0162869433860089,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.509123701102691,0,0,0.0213668270082876,0,0,0,0,0,0,-0.0663887313079577,-0.139428334741494,0,0,0,0,-0.00491185063696475,0,-5.42101086242752e-20,0,0,-0.0314288849965155,0,0,0.212564348921254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650560463932023,0,0,0,0,0.0094906436842236,0,0
X000708.SZ,0,0,0.236268307858938,0,0,0,0.190305714779553,0,0.146217619538117,0,0,0.146787526275535,0,0,0.287281627460889,0,0,0.146257289375242,0,0,0,0,0,0,0.21261967494867,-0.0565254170718281,-0.135499831484104,0,0.0526633370274082,0,0,0,0,0,0,0,0,0,-0.214052914987902,0.0675390894334571,0,0,0,0,0,0,0,0,0,0,0,-0.0563909664841087,0.0185239634791463,0,0,0,0.0106107523783957,0,0
X600010.SH,0,0,0,0,-0.0779037899200633,0,0,0,0.0823226340065806,0.0883596063989156,0,0,0,0,0,0,0.00258099370423926,0,0,0,0,0,0,0,0.502247348195036,0,0.103927882176779,0.0419659045587854,0.0186980216710341,0,0,-0.00620529508172391,0,0,0,-0.069132264849361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0124052343028851,0,0
X600886.SH,0,0,0,0.0304579035994099,0,0,-0.121133918919349,0,0,0.155829865522601,0,0,0,0,0,0,0,0,0,0,0,0.123474888217138,0,0,0,0,0.0810513425065186,0.0690003752303391,-0.238369991239102,0,0,0,0,0,0,0,0,0,-0.0113246916462355,0,0,0,0,0,0.0924004543703702,0,0,0,0.233146144505832,0,0,0,-0.00999950386686977,0,0,0,0.0551773200598266,0,0
X601600.SH,0,0,0,0,0,0,0.0164207407823066,0,0,0,0,0,0,0.122915425865414,0,0,0,0,0,0,0,0,0.0166059109726601,0,0.0916808845714836,0,0.095629610716112,0.0148506449765829,0,0.0399313892131042,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449950759410409,0,0.228941149219592,0,0,0,0,0.0592163279893167,0,0.00386280425925845,0.0190263751069924,0,0,0,0.00787049425614731,0,0
X600660.SH,0,0,0,0,0,0,-0.100068415196706,0,0,0,0.0338057865501209,0,0.0255175989937011,0,0,0,0,0,0,0,0,0,0,0,0.0158769661928689,0,0.046789396558359,0,0,0.0993140421022478,0,0,0,0,0,0,0,0,0.0258635482511894,0,0,0,0,0,0.122888650301938,0,0,0,0.00442591669061704,0,0,0.0402142809020338,0,0,0,0,0.0329576099621492,0,0
