,X601857.SH,X600028.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X002466.SZ,X600362.SH,X600111.SH,X600188.SH,X601991.SH,X600547.SH,X300072.SZ,X600516.SH,X600660.SH,X002460.SZ,X000898.SZ,X600886.SH,X000709.SZ,X600157.SH,X600027.SH,X600339.SH,X600808.SH,X000959.SZ,X600489.SH,X600219.SH,X600549.SH,X600352.SH,X002092.SZ,X000723.SZ,X000807.SZ,X000553.SZ,X000983.SZ,X601158.SH,X601699.SH,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,X002271.SZ,X000792.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239361700800599,0,0,0,0,0,0,0,0,0.0699132466093835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11873763483881,0,0,0,-0.0160189781911533,-0.0779338047415765,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091286275064966,0,0,0,0,0,0,0.323825962910404,0,0,0,0,0,0,0,0,0,0,0.146581050060937,0,-0.0289109894299871,0,0,0,0.0531485897426673,0,0,0,0,0,0,0,0.0458409330355,0,0.0888413012548068,-0.0149016940190384,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10074859048432,0.255976694109116,0,0,0,0,0,0,0.160736946037548,0,0,0,0,0,0,0,0,0,0.0474913702476853,0,0,0,0,0.0398541978448552,0.063939284859802,0,0.128814802230703,0,0.0876161868330908,0,0,0,0,0,0,-0.0197222659685854,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.0188072283711342,0,0,0,0,0,0.26299674278627,0,0,0.260940948381518,0,0,0,0,0.116704879010427,0.178613133711161,0,0,0,0,0,0,0,0,0,0,0,0,0.14338496533531,0,0,0,0,0.0220221491783133,0.0530716180266883,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0346383616472569,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0759962345055354,0,0.0127630112345387,0,0,0,0,0.127348583537366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,6.93889390390723e-18,0,0,0,0.000752948016497084,0,0.338728431892625,0,0.293275285707553,0,0,0,0,0,0,0,0,-0.0107151829739866,0.0012370333182091,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038382686083421,0,0,0,0,0,0,0.13648437967474,0,0.136439682107152,0,0,0,0.00264931383065109,0.0395282808165867,0,0,0,0,0,0,0.00331380378067264,0.133435723999308,0,0,0,0,0,0,0,0,0,0,0,0.00857930146777924,-0.01326217014179,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0424812628797809,0.0117717149625859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185931800817047,0,0.594962712878201,0,0,0.0291090403893052,0,0,0,-0.0192901922284512,0,0,0,0,0,0,0,0,0,0,0,-0.00568262502344523,0.00192746287880989,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0425257404609991,0,0,0,0,0.0479220005065384,0,-0.0289066012683521,0,0.442175886107608,0,0,0,0,0,0.0267552742365779,0,0,0,0,0,0,0,0,-0.530510796175869,0,0,-0.27266361247377,0,0,0.199626006073423,0,0,0,0,0,0,0.182536963896045,0,0,0.368353933171469,0,0,0,-0.0436369051938546,0.133052526927613,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.34541718007194,0,0.429622913230671,0,0,0,0,0,0,0,0,-0.139914071845881,0,0,0,0.378687129342341,0.376583811298841,0,0,0,0,-0.193009002935289,0,0,0,0,0.269497442982157,0,-0.257984084222095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014700017574586,-0.0470114139339244,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.133296606554584,0.0888267050359321,0,0.0190781274720294,0,0,0,0,0,-0.131183092884184,0,0,0,0,0,0,0.0112695309178718,0,0,0,0,0,0,-0.018524136003575,0,0,0,0,0,0,0.0131460358358958,0,0,8.67361737988404e-19,0,0.109773666475148,0,0,0,0.0597553824714969,0.161853856203702,0,0,0,0.0143591027019265,-0.028771290450128,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.181981789345456,0,0,0,0.498240850192388,0,0.262689711130293,0,0,-0.103359913164439,0,0,0,0,-0.0236762754310695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193860149157885,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0847230900898862,0,0,0,0,0,0,0,0,0.0110705159004311,0,0,0,0,0,0,0,0,0,0,0,0,0.331205790519467,0,0,0,0,0,0,0,0,0,0.0284132332008189,0,0,0,0,0,-0.00515932461432592,0,0,0.361933997468185,0,-0.0150982072938867,-0.00699585732483643,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.120123097367949,0,0.0322053673035372,0.0159335873858565,0,0,0,0,0,0,0.0210702813286144,0,0,0,0,0.0397355240726496,0,0,0,0,0,0,0.00867833766801085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414146493668909,0,-0.109419692614065,0,0.00135100648701873,0.00869194826250914,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331919834415442,0,0,0,0,0,0,0,0.0276551110488013,0,0,0,0,0,0.115166589719301,0.204912579817107,0,0,0.145784095579867,0,0.132814175628627,0,0,0.0765049130480558,0,0,0,0,0,0,0.027287804464058,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0304193372111031,0,0,0,0,0,0,0,0.0794978610028007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122894515486902,0,0,0,0.00433068212769663,0,0,0.0172975175169381,0,0,0.0623945600751085,0,0,0,0,0.081539422936768,0,0,0.0744198451435852,0,0,-0.00242310097320464,0.0188179698553826,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0724184259939642,0,0.00719294517925414,0,0,0,1.0842021724855e-19,0,0,0,-0.0392290765286946,0.0221292282416574,0,0.0755541677386326,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.017487879611962,0,0,0,0,0,0,0,0.142212733694981,0,0,0,0,0,-0.000940643157071572,0.0102175812504662,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0149830322320296,0,0,0,0,0,0,0,0,0.0323716991610628,0,0,0.0743570984534516,0,0,0,0,0,0,0,0,0,0.0869397327515377,0,0,0,0,0,0,0,0,0,0,0,0.123448948435269,0,0,0,0,0.0328610214872305,-0.0454099368233011,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0472719411569649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156576355328129,0,0,0,0,0.105405916346947,0,0.111963414281159,0,0.156783716230204,0,0,0,0,0,0,0,0,0.136123754043454,0,-0.0450417533713053,0.00646224076956154,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0581227979798528,0,0,-0.0384730604887008,0,0,0,0,0,0,0,-0.0211096940321582,0.0924101249672242,0,0,0,0,0,0.191528422124148,0,0,0,0.0534365331977655,0,0.0503844881267932,0,0,0,0,0,0,0,0,0,0,0,0.193174403973691,0.0903632724213329,0,0,0.045352623167871,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0297627910274766,0,0,0,0,0,0,0,0,0,0.407368097217956,0,-0.0264307719195206,0,0,0,0,0.0143416298207634,0,0,0,0.0415169868874332,0,0,0,0,0,0,0,0,0.0719442879928691,0,0,0.106787553953375,0,0,0.0795881537125624,0,0,0.00043430791942007,0,0,-0.00917999377221533,0.00443141388322183,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.40728433919812,0,0,0,0,0,0,0,0.0763573433198731,0,0,0,0,0,-0.0140304797784957,-0.0377220370785863,0,0,0,0,0,0,0.0041016945885034,0,0,0,0,0,0.0719393363173281,0,0.0183959264964502,0,0.00660789880423674,0,0,0,0,0,0,0,0,0,0,-0.0205107388025447,0.0267687806725419,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.178066240995016,0,0,0,0,0,0.018793712997016,0,0.467568534427643,0,0,0,0,0,0,0.0352110123061073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.241664830750174,0,0,0,0,0,0,0.0662694944937351,0,0.00938092253494906,0.0239719878774839,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.156950225262061,0.0358459213518165,0,0,0,0,-0.0342890177206202,0,0,0.091296499777866,0,0.165600378310256,0,0,0,0,0,0,0,0,0,0,0,-0.114590881408018,0.0226728292204017,0,0,0,0,0,0,0,0,0,0,0,-0.0188601572429213,0.00334497115539856,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0635301252476346,0,0,0,0,0,-0.0805774152063564,0,0,0,0,0.192340533513312,0,0,0,0,0.511989788177973,0,0,0,0,0.0899801964767932,0,0,0,0,0,0,-0.237435277464076,0,0,0,0.415524808185325,0,0,0,0,0,0,0,0,-0.0420756296742113,0.0378306221092557,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.136136674101278,0,-0.0712882357306546,0,0,0.0637412903892058,0,0,0,0,0,0,0,0,0.172053775499816,-0.0970336778314175,0,-0.0199265988540676,0.0429713876653914,0,0,-1.73472347597681e-18,0,0,0,0.0629875450898182,0,0,-2.71050543121376e-20,0,0,0,0.216531243561918,0,0,0,0,0,0.152134952558761,0,-0.0720718836244552,0,0,-0.0277129971678327,0.059171410503245,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.171185844363402,0.830682981462458,0,0,0,0,0,0,0,0,0,0,0,0,0.0600258035012328,0,0,0,0,0,0,0,0,-0.037395732451388,0,0,0,0,0,-0.0265974149488025,0,0,0,0,0,0,0,0,0,-0.0316240476262481,0,0,0,0,-0.0334733751313088,-0.00613870479571015,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.112505112152905,0,0,0,-0.0672678240928311,0,0.0455707745856699,0,0,0,0,0.0294833902927999,0,0,0,0,0.150990404302579,0,0,0,0,0.057770357082196,0,0,0,0,0.0500703135897285,-0.122914609077601,0.0192458488871154,0,0,0,-0.0430546788200306,0,0,0.384079414350773,0,0,0,0,0,-0.0224290538549508,0.0509249716130482,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.126228691193921,0,0,0.22604178751193,0,0,0,0.0981677742029117,0.110094742198051,0,0,0,0,0.00376477783540758,0,0,0,0,0,0,0,0,0.0323719263035941,0,0,0,0,0,0,0,0,0.139059211645319,0,0,0.370511362237249,0,0,0,0,0,0,0,0,-0.01000875384015,0.0406761230168396,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350101170236675,0,0,0.00181074242840969,0,0.0366122154565578,0,0,0.0558539784916029,0.0241469436633785,0,0,0,0,0,0,0,0,0.0303889588742628,0,0,0,0,0,0.1620668365009,0.00643569573962649,0.0823037302123193,0,0,0,0.0071289293610817,-0.01098196355222,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0135926470138701,0,0,0,0,0,-0.01001302649924,0,0,0.469032063716635,0,0,0,-0.03297010776621,0,-0.0939379830274182,0,0,0,0,0,-0.0755607672321864,0.164998103462598,0,0,0,0.0876948151694699,0.00114443355325745,0.121841852465017,0,0,-0.0287030318362958,0.276789691161194,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00552802999762013,-0.00403767137341221,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0416024746526535,0,0,0,0.120341136519919,0,0,0,0,0.00232948507160371,0.0926317633312714,0,0,0,0,0,0,0,0,0,0,0,0.00106203008052754,0,0,0,0,0,0,0,0,0.137364026781603,0,0,-3.46944695195361e-18,0,0,-0.00883769585941446,0.00779675726406052,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0143013369016293,0,0.00405015652340244,0,0,0,0,0.40059735753738,0.0454042246299337,0.0194228024650934,0,0,0,0,0,0,0,0,0,0,0,0,0.122353294987031,0,0,0,0.0600144955941208,0,0,0,0,0,0,0,0,0,0,0,0.0233461378815495,0,0.00254316067496503,0,0,-0.00606062296073345,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0266397427721023,0,0,0,0.189536919597066,0,0,0,0,0,0.188783956712049,0,0,0,0,0,0,0,0,0,0,0,0.0126553716797978,0,0.0588545991716426,-0.126702563865646,0,0,0,0,0,0.342418079482988,0,0,0,0,0,0,0.085701292860968,0,0.196289476170892,0,0,-0.0147807376096137,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0100788426597813,0,0.451621215513024,0,0.17772302119677,0,0.00374279175831751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995698372558574,0,0,0,0.0289711865831903,0,0,0,0,0.281295104631631,0,0,0,0.054639647760359,0,-0.0113929072765505,0.0200265708769592,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.307623284064553,0,0,0,0,0,0,0,0,0,0,-0.0916336442794852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263275174512801,0.460104075430363,0,0,-0.0257622337752127,0,0,0,0,0,0,0,0,0,0.0175799068788915,0.0143050361533377,-0.0109157673958317,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0939300307784222,0,0.0201641642870958,0,0.0777478294848671,0,0,0,0.233716605274462,0.0449438233276997,0,0,0,0,0.34538617072129,0,0,0,0,0.238859882827478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23543302257774,0.0894413414564199,0,0,0.0142031179232281,0,-0.0139258791560227,0.0433432780920711,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.302925330956956,0,0,0,0,0,0,0,0,0,0,0,0,0.000968987818934064,0,0,0.263277701090572,0,0.0643159162740002,0,0,0,0.0926874520188449,0.101008656213951,0,0,0,0.0957754935860846,0,0,0,0,0,0,0,0,0,0,0,0,0.0776447010731688,0,0,-0.00797321036952838,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.351805449604894,0,-0.0577350258275861,0,0.107176032404048,0,0,0,0,0,0,-0.0652301824316997,0,0,0,0,0,0,0,0,-0.00400587930252701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18831021938503,0.065777355414745,0,0,0.0137975409736001,-0.048714498924789,0,0,0,0,0,0
Slope,0,0,0,0,0.694955328402012,0,0.723918351227103,0.027521346745589,0,0,0,0,0,0.685648638837947,0,0,0,0,0.0424075272000072,0,-0.216042278823712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147792698923293,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,1.86074300361746,0,0,0,14.240645535636,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.784732862520767,0,0,0,0.339597969983347,0,0,-0.169779377058609,0,0,-0.0976303615277301,0,0,0,0.424515053757052,0,0,0,0,0,-0.694094581395766,0,0,0,0.354244981240234,0,0.338321990790932,0,0,0,0.294620202536735,0,0,0,0,0.268613541622802,0,0,0,0,-6.18948366593141,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0515901626238912,0.0665626497255304,0,0,0,0,0,0,0,-0.10691011049071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358486859885755,0,0,0,-0.0626655748950344,0,0,0,0,0,0,0.294335343765825,-0.00987270952532644,0,0.0485691196566531,-0.00953522249351225,0.0227966759107258,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113895195373473,0,0,0,-0.0225115445630021,-0.0163866209962895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999923363934195,0,0,0,-0.113302161425732,0.0180836846093055,0,0,0,-0.00212641190469067,0.0136848915006793,0.0309298499661308,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000283773834910147,0,0,0,0.00010057396950658,0.000235617607541976,0,0,0,0,0,0.00032303608082262,0,0,0,0,0,0,0,0,0.00072513033998103,0,0,0.000416793835783564,0,0,9.3167912700355e-05,0,-0.000700134726967285,0,0,0,0,0,0.000642535058522883,0,0,0,0,0,0,-0.000929222157747989,0.000756540580571972,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0409305775179575,0,0,0,0,0,0,0,0,0,-0.00228055067964984,0,0,0,0,-0.0100229466796492,-0.00343592862544611,0,0,0.0220918810264157,0,0,-0.0267106117824664,0,-0.0321163437798734,0.000115155712931244,0,0,0,0,0,0,0,0,0.00556383326166772,0,0,0,0,0,0,0,0,0,0,0,0,0.037962675307453,-0.0486341212909987,-0.0778804572557702,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0177266914801436,0,0,0,0,0,0,-0.0115549576366895,0,0,0,0.00930649581608459,0,0,-0.0143376564710022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257411158011311,-0.016090181705869,-0.00761314409233674,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00295170162555367,0,0,0,0,-0.0078404040815222,0,0,0,0,0.0109026538197421,0,0,0,-0.00597155821763338,0,0,0,0,-0.00462393748896593,0,0,0.00355490003972362,0,0,0,0,-0.00402859119989164,-0.00890714554347603,0,0,0,-0.015753950376499,0,0,0,0,0,0,0,0.0175370849235011,0,0,0.0232160981388765,-0.00139315585043406,0.0134217710653734,0,0,0,0,0,0
