,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600362.SH,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600489.SH,X600426.SH,X600160.SH,X601991.SH,X000630.SZ,X000786.SZ,X000408.SZ,X601168.SH,X002271.SZ,X000933.SZ,X600985.SH,X000807.SZ,X600176.SH,X600612.SH,X600219.SH,X002128.SZ,X000932.SZ,X600348.SH,X600096.SH,X002353.SZ,X600995.SH,X000027.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.127947206483804,0,0,0,0.120061283870613,0,0,0,0.178943235255773,0,0,0.0975346058986313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674156813259609,0,0,0.0783647598360304,0,0.0363719069858811,0,0.212432344804913,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0881872273739728,0,-0.00919432821787275,0.00200894973919177,0.0412548042537735,0,0,0,0,0
X600547.SH,0,0,0,0,-0.193210371754351,-0.0631049961572716,0,0,0,0.0668159611547729,0,0,0,0,0,-0.0257520936434841,-0.0176551184860167,0,0,0,0,0,-0.046018100570796,0,0,0,0.0872180588316951,0.700046545450137,0,0,0,0,0,0,0,0,0.160153464998961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116804732477212,0,-0.0708671393209164,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504247185848806,-0.0225603475545557,-0.0432614490102896,0,0,0,0,0,0,0,0,0,0,0,0,0.0632094485939451,0,0,-0.0137063482723272,0,0.0375408967110224,-0.00439288216364001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835067006738822,-0.00703646264981875,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0504950994243565,0,0,0,0,0,0,0,0,0,0,0,0.123347956820144,0,0,0,0,0.224059056265413,0,0,0,0,0,0,0,0.0960764753157196,0,0,0,0,0,0,0,0,0,0,0.0243846986552079,0,0,0,0,0,0,0,0.0019080589684392,0.216309143157868,0,0,0.020138966455647,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.193707913524237,0,0,0,0,0,0,0,0.0976651101568868,0,0,0,0,0.0239324869381091,0,0.149490990106145,0,0,0,0.324679098156368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325489879668405,0,0,0,0,0,0,0,0.054147110918057,0,0,0,-0.00525288217304347,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.049908360640872,0,0,0,0,0.772665120706632,0,0,-0.0313135226532766,0.0424734956903962,0,0.100506411486877,0,0,-0.323836073420388,0,0,0,0,0,0,0,0.224663607390398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168410525384311,0,0,0.126000945378477,0,-0.00984929049041668,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0896124335571502,0,0,0,0,0,0,0,0,0,0,0,0.748076286116176,0,0,0,0,0,0,0,0,0,0,0,0,0.164022233793235,0,0,0,0,0,0,0,0,0,0.0408222539635407,0,0,0,0,0,0,0.0640923706541852,0,0,0,0,0,0.0572491720213384,-0.0765614363235851,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.161441691542149,0,0,0,0.13499043666192,0.0232976925495451,0,0,0.11549553633683,-0.0431626386665772,0,0,0,0,0,0,0,0.0419091334772476,0,0,0,0,0,0,0,0,0,0,-0.0970360415981157,0,0,0,0.196809478336484,0,0,0,0,0.0931134117699536,0,0.124867843315758,0,0,0,0,0,-0.0753177551502835,0.0903327291650115,0,0,0,0,0,0
X600362.SH,0,0,0,0.0490690539207254,0.0109496087753771,0,0,0,0,0,0.0766580968160827,0,0,0,0,0.0124832560497437,0,0,0,0,0,0,0,0.0341867354921378,0,0,0,0,0,0.0149106258267951,0,0.152116312164044,0,0,0.141836253421683,0,0,0,0.128322745530505,0,-0.0262041126159149,0.0947248352489624,0,0,0,0,0,0,0,0,0,-0.00101575013260432,0,0,0,0,0,0,0
X601699.SH,0,0.220404748290495,0,-0.0887479561467676,0,0,0,0,0,0,0.0216134826132231,0,0,0,0,0,0,0,0,0,0,0,-0.0208613019162283,0,0.197336851160174,0,0,0,0,0,0,0,0,0.0758644617416263,0.0576073150246118,-0.15532126280858,0,0.504616369975604,0,0,0,0,0,0,0,-0.0911131718063571,0,-0.067819313826717,0,0,0,-0.00422190971957055,0.0126383294146071,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.00399218568899631,0,0,0,0,0,0,0,0,0.175125156318954,0,0.111085410785245,0,0,0,0,0,0.11373846386295,0,0,0,0,0.0304136417062578,0,0,0,0,0,0,0,0,0,0,0,0,0.170702687463072,0,0,0,0,0,0.0169920011344119,0.0711092772142649,0,0,0,0,0.0181276856110646,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0162346122987121,0,-0.00786145174620712,0.130227960165037,0,0,-0.0101220068708675,0,0,0,0.0184873770322293,0,0,0,0,0.291194050164909,0,0,0,0,0.0111781275944808,0,0,0.0511011799340857,0,0,0,0,0,0,0,-0.0575938482352997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100191388050408,0.0182268573203042,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.037149884380053,0,0,0,0,0,-0.124786672924378,0.0340081679027834,0,0.0762432522131098,0,0,0,0,0,0,0,0,0,0,0,-0.00714346506963083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885238136249525,0,0,0.119107478798358,0,0,0,0,-0.0450923982555698,0.0674483269389465,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.499722184235641,0,0,0,-0.00255768640230497,0,0,0.463297734239738,0,0.148458514745443,0,0,0,0,0,0,0,0,0,0,0,-0.0331308555756575,0,0.0567952769062397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123725073847214,-0.178249581424423,0,0,0,-0.0747991432513466,0.0877439388227894,0,0,0,0,0,0
X000983.SZ,0.099274425472666,0.32483276157879,0,0,0.134933707175894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231855969187697,-0.0503803447702628,0,0,0,0,0,0,0,0,0,0.0645972435911849,0,0.0814897681540544,-0.0745503771120953,-0.0291790026965877,0,0,0.176600204875844,0,0,0,0,0,0,0,0,0.033586682631227,-0.0232081932921862,0,0,0,0,-0.0151263993778112,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.143412505744304,0,0,0,0.0209091894622974,0.0203423814484442,0,0,0,0.0505388696096535,0.139429996831406,0,0,0,0,0,0,0,0.101278719214744,0.013019438870352,0,0,-0.0693222181057676,0,0,0,0,0.0410853994813174,0,0,0,0,0,0,0,0.259471356580748,0,0,0.151668375325112,0,0,0,0,0,0,0,-0.0111064878176409,0,0.0449721663867265,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206795295167513,-0.0462832429998766,0,0,0,0,0,0,0.0525727547466001,0,0,0.141671183203866,0,0.0226263042990828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126557731753011,-0.00296989636072881,0,0,0,0,0,0
X600489.SH,0,0,0.0858192923973243,0,-0.00321796446892001,0,0,0,0,0,0.0354491467539385,0.516904496282712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793055861634176,0,0,0,0.111946235247856,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0509143959747043,0,0.147216141928238,0,0,-0.0434696021911442,0,0.0147790400898677,0,0,0,0,0,0
X600426.SH,0,0,0,0.121482495589112,0,0,0,0,0,0,0,0.134510567480575,0,0,0,0,0.12374047358873,0,0,0,0.0382289210394306,0,0,0,0,0,0,0.0583964902777039,0,0.0599161421478877,0,0,0.0428144672896269,0,0,0.237353878382532,0,0.307001954263344,0,0.0813685201738123,0,0,0,0,0,0,0,0,0,0,0,-0.00147226166404109,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.136762131520714,0,0,0,0,0,0,0.047247881469057,0,0,0,0,-0.0465846537452677,0,0,0,0,0,0,0,0,0,0,0,0.0722692969650334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195191881466159,0,0.233023321903236,0.0625345879662516,0,0,0,0,-0.0281439816701555,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.00913405936463787,0,0,0.216078132479293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504451832423444,0,0,0,0,0,0,0,0,0,0,0,0,0.0705913254205074,0,0.190212361942257,0,0,0,0,0,0,0,0.254145677356744,0,0,0,-0.0622267978236276,-0.00780112345861791,0,0,0,0,0,0,0
X000630.SZ,0.0593009115052958,0,0,0,0,0,0,0,0,0,0.474612599515974,0,0,0,0,-0.0230280295812971,-0.0142365151037155,0,0.0102582120561249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177789992982536,0,0.141105676314607,0,0,0,0.118944030533019,0,0,0,0,2.16840434497101e-19,0,0,0,-0.241161514188544,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0376901920018696,0.0180276863910932,0,0,0,0,-0.161885507463541,0,0,0,-0.0547495835793592,0,0,0,0,0,0,0,0,0,0.339824502752756,0,0,0,0,0,0,0,0,0,0,0,0.254345393053024,0,0,0.0907476790403059,-0.0325131292542426,0,0,0,0,0,0,0,0,0,0,0,0.0188154132925644,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230703293488145,0.11424123523839,0,0,0.0357696152025841,0,0,0,-0.0329756488462867,0.0411409206658283,-0.252516112051882,0,0,0,0.0573776218719173,0,0.121481882766955,-0.0573898653593858,0,0,0,0.219626538054001,0,0,0,0,0,0,0,0,0.127321714135167,0,0,0,0,0,0.0027102120894608,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.321473230476943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427669122377837,0,0,0.00284145942619529,0,0.511805620231117,0,0,0,0,0,0.0181619607190582,0,0,0,0,0,0,0,0.0152058423118519,0.0636380878691931,0.0843141111664058,0,0,0,0,-0.0248481608406748,-0.126527602096276,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0468800485305239,0,-0.0574790558103585,0,0,0,0,0,0,0,0.101323731216986,0.0298176502278349,0,0,-0.0657902710597928,0,0,0,0,0,0,0,0,0,0,0,0,0.0240767325516452,0,0,0,0,0,0.345235691482402,0.30473060364603,-0.0447795046506765,0,0,0,0,0,0,0,0,0,0,-0.026780984837529,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.0892475927516501,0,0,0,0,-0.0965734968685239,0,0,0,0,0.105996751694526,0,0,0,0.0330255039487175,0,0,0,0,0,0.253984785177376,0.0863344589159439,0.0114016228532209,0,0,0,0,0.067181394590395,0.177341030440967,0,0,0,0,0,0,0,0.228708023232314,0,0,0,0,0.0159507864777695,0,-0.0934082670393765,0,0,0,0,0
X600985.SH,0,0.268100290158113,0,0.0844866390498502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317608981200662,0,0,-0.193807972236552,0,0.373586432583049,-0.276817615456284,0,0,0,0,0,0,0.00802934252975821,0,0,0.101670976585259,0.0561389478178516,0,0,0,0,0,0,0,0.154721137949205,0,0,0,0,0,0.121018982209948,0.000460799208133383,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.241320338485989,0.133907984269241,0,0,0,0.0142618536291427,0,0,0,0,0,0,0,0,-0.142405592975688,0,0,0,0,0,0,0.272026464307761,0,0,0,0.0790082420403015,0.0303331916878836,0,0,0,0,0,0,0,0.194691586359247,0,0,0.123409688025545,0,0,-0.0932551609788089,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106757208611428,0,0,0,0.270328609517334,0,0,0.0132902424293885,0,0,0,0,0.08299864471643,0,0,0,0.215955046168312,0,0,0.21481768531203,0,0,0,0,0,0,0,0,0,0,0.0358682801595587,0.0965523524973954,0,0,0,0.0113859510923175,0.00775429937493488,0,0,0,0,0,0
X600612.SH,-0.0627386620523883,0,-0.260402739571344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420259359592365,0,0,0,0,0,0,0,0,0.000417399326645898,0,0,0,0,0,0,0,0,0,0.196740775132153,0.1865438623362,0.340708235378597,0,0,0.144290988074091,0.0696163824471183,-0.0216917793337524,0.0133795410177869,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883144270732367,0,0,0.0633110517757026,0,0,0,0,0.00278039383109793,0,0,0,0,0,0,0.0366606459811339,0,0,0,0,0,0,0,0.193898656277248,0.14829961248719,0,0,0,0,0,0.0412404325718239,0,0,0,0.0149033114576303,0,0,-0.00346605246979599,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.106127974515982,0.0421043714586637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687014733598645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704177391087636,0.0904272116187767,0,0.154259345196235,0,0,0,0.0033013006831413,0,0,0.0759804640976623,0,0,0,0,0,0,0,0.0190055091279124,-0.0217285915208957,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0909965673581174,0,0,0,0,0,0,0.111304836686792,0,0,0,0,0,0,0,0.037723316881778,0,0,0.140565057727416,0,0.240294043932077,0.121902359103666,0,0,0,0.124402360823691,0,0,0,0,0,0,0,0,0,0,0.00889692531688496,0,0,0,0,0,0,0.091979168707171,0,0,0,-0.0950024257970831,0.12344137355849,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0874200680738376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914529739979252,0,0,0,0,0,0,0,0,0,0.107437772390632,0,0,0.0700400194703447,0,0,0,0,0.0955690931943017,0,0,0.109267901941847,0,0,0.0158085706599103,0,0.131027624446794,0.0749197574607147,0,0,0,0,-0.0240008594251257,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179362962681005,0,0,0.229929456543944,0,0,0,0,0,0.0503969640438169,0,0,0.142973259250651,0,0,0,0.230921697813775,0.044400303644758,0.01315526494079,0.154155113959143,0,0,0,0,0,0,0.0137234074393546,0,0,0,0.0206252098779651,0,0,0,0.0236554592063638,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.239420819833778,0,0,-0.0268507083908202,0,0,0,0,0,0,0.18353215685212,-0.0785199089602062,0,0.207230680156488,0,0,0,0,0,0,-0.0183186939533359,0,0,0,0,0,-0.134337115787021,0,0,0.0452901341722934,0,0,0,0,0.383532103953005,0,1.38777878078145e-17,0.20159147535779,0,0,0,0.00645468933635107,0,0,0,0,0.129707917672209,-1.73472347597681e-18,-0.0388659380342439,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0.00213961015352738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200034703050775,0,0,0,0,0.187435842961659,0,0,0,0,0.0312425035656809,0,0,0.140445019680565,0,0,0,0,0.125165267184157,0,0,0,-0.0137022343742878,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0328856550070144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081994566759393,0,0,0.10427357586504,0,0,0,0,0,-2.16840434497101e-19,0.0468551777214795,0,0.028522160835957,0,0,0,0,0,0,0,0,0.266918796987981,0,0,0,0,-0.00882932339753748,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174823987116646,0,0,0,0,0,0,0,0,0,0,0,0,0.170734301413887,0,0.149731379047211,0.176959358773642,0.0118540870117781,0,0,0,0.000842544705916405,-0.00806782973629452,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0832749998743215,0,0,0,0,0,0,0,0,0,0,0,0,0.10511304640203,0,0,0,0,0,0,0,0.158369133809805,-0.228011180310805,0,0.0171718588385125,0,0,1.73472347597681e-18,-0.475994663519303,0,0.237588402428422,0,0,0,0,0,0,0,0,0,0,0.0626256836537065,-0.103900582884844,0,0,0,0,0,0
Slope,0,0,-0.34256581213805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573028671126615,0,0,0,0,0,0,0,0,-0.345525384767512,0,0,0,0,0,-0.224374814886851,0,0,0,0,0,0,0,0,0,0,0,0,1.35524323792295,0,1.1823477027415,0,0,0,0,0,0
TED,0,0,0,0,0.361459780612058,0,0,0,0,-0.265086710879862,0,0,-0.0104441083016145,0,-0.120154289431331,0.342251038040185,0,0,0,0,0,0,0.622148228279581,0,0,0,0.342264684515129,0,0,0,0,0,0.116903229135922,0,-0.0623270740020427,0,0,0,0,0,0,0,0,0,0,0,0,-0.193809341670427,0,0,0,0.829388526921667,0,0,0,0,0,0,0
RealEstate_excess,0.511300673137027,0,0,0.0327933334556327,0,0,0,0,0,0.0261043505336055,0,0,0,0,0,0,0.00928091951476998,0,0,0,-0.127569800021472,0,0,0,0,0.00307846568604849,0,0,0,-0.161004920995638,0,0,0,0,0,0,0,-0.102569013471767,0,0,0,0,0,0,0,-0.223856700193958,0,0,0,0,0,0,-0.0248979351552809,0,0.255251235469843,0,0,0,0
MKreturn,0,0,0,0,0,-0.0548835861897975,0,0,0,0,0,0,0,0,-0.0714262960543704,0,0.00885392881698368,0,0,-0.0763478250253346,0,0,0,-0.0348028763103663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654431743044933,0,0,0,0,0,0,-0.0976000724621092,-0.00249604882091002,0,0.211195929014311,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-3.24618024396417e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482943421827546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165988968368803,0.00142587531755414,-0.00049056538617046,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00585666424048713,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00485069545072707,0,0,0,0,0,0,0,0.000203989772009152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020712735469707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433039851057539,-0.00165233654757796,0,0,0,0,0,0
