,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600547.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X000629.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X000825.SZ,X600801.SH,X600339.SH,X601158.SH,X002110.SZ,X000553.SZ,X600489.SH,X600583.SH,X000883.SZ,X000786.SZ,X601699.SH,X600426.SH,X000301.SZ,X000630.SZ,X000792.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.104238853561354,0,0,0,0,0,0,0,0.183091849759229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102623073258199,0,0,0.224347099485479,0,0,0,0,0,0,0,0,0,0.382794634005621,0,0,0,0,0.0123547078219169,0.0260476605247715,0,0,0,0,0,0
X600028.SH,0.0468855006458147,0,0,0,0.267238001234958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290039812492087,0,0,0,0.036064382167498,0,0,0,0,0,0,0,0.0521740971425741,0,0,0.158279116247653,0,0,0,0.171493714204673,0,0,0.0103447733285276,0,0,0,-0.0256590676362417,0,0.00934232667087634,0,0,0,0,0,0
X601088.SH,0.0682879613952514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365327964722911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096821102866303,0,0,0.237674742967974,0,0.025748783141001,-0.0871332924960273,0,0,0,0,0,0
X600585.SH,0,0,0.0903287841195059,0,0,0.0836359098994989,0.0495779145285742,0,0,0,0,0,0,0,0,0,0,0,0,0.0680160155535473,0,0,0,0,0.0396102633480918,0.0440507820691399,0,0,0,0,0,0,0,0,0.479116925059118,0,0,0,0,0,0,0,0,0,0.0454786954116257,0,0,0.0771096901150525,0,0,0.00496643631301796,0,0,0,0,0,0,0
X600019.SH,0,0.0738299702785517,0,0.0591072678080159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639628989903475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424788606889858,0,0,0.0190137877247607,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114681729612937,0,0,0,0,0,0.00406178824042216,0
X600011.SH,0.0507869373803977,0.00247252216072599,0,0.0818530960017248,0,0,0.000110603194640898,0,0,0,0,0,0,0,0.076208571990761,0,0,0,0.75941950684612,0,0,0,0,0,3.46944695195361e-18,-0.0112659430402242,0,0,0.0168961541585194,0,0,0,0,0,0,0,0,0,0,-0.154686869171266,0,0,0,0,0,0,0,0.00943431231412509,0,0,-0.0237837874049728,0.0601170417654226,0,-0.0688064273571678,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805346663879739,0,0,0,-0.299962897721249,0,0,0,-0.154017713699614,0,0,0,0.24967835897384,0,0,0,0,0,-0.491619111049372,0,0,0.122538946015457,0,0.270765347564797,0,0,0,0,-0.218767838208947,0,0.027695350761569,0,0,0,0,-0.0887846758578534,0
X600010.SH,0.0636166750971383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347973240477117,0,0,0.168513999556951,0,0,0.162635642693653,0.0107001378038494,0,0,0,0,0,0,-0.021492914236863,0.0476316418270432,0,0.069760305038105,0,0,0,0,0,0,0,0,0,0,0,0.0775477851400265,0.109557640127352,0,0,0,0,0,0,0,0,0
X601898.SH,0.123281231649089,0,0.0700428175366668,0,0,0,0,0,0,0.107083793934692,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0268447302813757,0,0,0,0,0,0,0,0,0.0658386721735139,0,0,0,0.0692678283974926,0,0,0,0.21630549958364,0,0.199640389167704,0,0,0.107645354560079,0,0.0261110040114915,-0.0169197359709456,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.208932267095595,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512296506358616,0,0,0,0,0,0,0,0,0,0,0.0842463931946244,0,0,0,0,0,0,-8.67361737988404e-19,0,0.169564621198347,0,0.103503878718992,-0.0133113531755759,-0.0002651080133574,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0409473715409403,0,0,0,0,0,0.0680316784741702,0,0,0,0,0,0,0.149884598122731,0,0.0155386757933198,0,0,0,0,0.0166250090906411,0.0879829366021864,0,0,0,0,0,0.0411587714822744,0.00716856225219081,0,0,0,0,0,0,0.0631551587797002,0,0,0,0.326023465810156,0,0,0,0,0.0216700331123754,0,0.0855159257226129,0,0,0,0,0,0
X600688.SH,0.112424169089937,0,0,0,0,0,0,0,0,0,0.0866577242312233,0,0,0,0,0.032776436473099,0,0,0,0,0,0,0,0,0,0,0,0,0.0244414051213601,0.160967528072208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16463817760501,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0.136430539844264,0,0.00708505803990146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114773671557068,0.00726045163954189,0,0,0,0,0,0,0,0,0,0,0.00400692460468397,0,0,0.0164540597248239,0,0.165269705060471,0,0,0,0.128703876700143,0,0,0,0,0,0,-0.0978764738426813,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0078993451458857,0.0228179552635257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273387468475224,0,0,0,0,0,0.48216313352985,0,0,0,0,0,0,0,0,0,0,0.0119059714299047,0,0,0,0,0,0,0
X600886.SH,0,0.0226886077673632,0,0,0,0.23240149936007,0,0,0,0,0.0960541736714505,0,0,0,0,0,0,0,0.0451184493037043,0.0694386713446836,0,0,0.115738775473436,0,0,-0.0159077041381255,0,0,0,0,0,0,0,0.0467044493318634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502119369507999,0.00581809578772708,0,0,0,0,0.0144424430153924,0
X600188.SH,0,0,0.676398947246102,0,0,0,-8.67361737988404e-19,0,0,0,0.0327058075406671,0.0883710737107332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212319722064303,0,0,0,0,0,0,0,0,-0.0606079361296148,0,0,0.0341703168554289,0,0,0,0,0,0,0.474903823975905,0,0,0.0195901232922255,0,-0.0169135768990256,0.0267226335397117,0,0,0,0,0,0,0
X600795.SH,0,0.0526346060527091,0,0,0,0.0187478566824604,0,0,0,0,0,0,0,0,0.0525241738989863,0,0,0.138324664432696,0.11146598092709,0,0,0,0,0.0437615492997131,0.0100683956410484,0,0.0549651974235707,0,0,0,0.0411731899802781,0,0,0,0,0.0568663890363669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263709957529218,-0.0410579973637139,0,0,0,0,0,0
X600362.SH,0,0,0.0262913106883639,0.0485890415931987,0.0394337259367801,0,0.0771929395868036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175101132205257,0.0713127445994031,0,0,0,0,0.0490708817208466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827046664255951,0,0,0,0,0,-0.0831490135259032,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.500656990071326,0.414359181170141,0.000862409032136269,0,-0.00327598261041975,0,0,0,0,0,0,0,0.569472089645597,0,0,0,0,0,0,0,-0.179804960274836,0,-0.0529262308459965,-0.0138809848208174,0,0,0,0,0,0,0,0,0,-0.0291118275141862,0,0,-0.110126509863888,0,0,0,0,8.67361737988404e-19,0,-0.0581462956546515,0,0,-0.00224341769009771,-0.0331195829158485,-0.103888715870211,0,0,0,0,0
X000898.SZ,0,0,0,0.0102208804558598,0.588746938818907,0,0,0,0,0,0,0,0.0594788161254825,0,0,0,0,0,0.0254314806139521,0,0,0,0,0,0,-0.0457310303307177,-0.0609026324917933,0,0,0.30237663489054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107575427437195,0,0,-0.0551567343443293,0,-0.153275253979116,-0.0103082964194872,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.131973590422604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577069504887607,0,0.32077450402222,0,0,0.0410999885314327,0,0,0,0,0,0.0214788748310651,0.0660880279494363,0,0,0,0.124094907497326,0,0,0,0,0,0,0,0,0,0.0263342581445252,0,0,-0.0115556934689429,-0.0234675014379855,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.313914978291677,0,0,0,0,0,0,0,0.0338984765038575,0,0,0,-0.0208442933150418,0,0,0,0,0,0,0.0369971196468963,0,0,0.315378227592471,0,0,0,0,0,0.119873336327242,0,0,0,0,0,0,0,0,0,-0.0267289494584841,0.0259170516258998,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021721071679784,0,0,0,0,0,0,0,0,0,0,0,-0.00574972900920299,0.0117993155673597,0,0.00166712350097404,0,0,0,0.084923871602995,0.0694124286631821,0.499836704141012,-0.0517530726924117,0,0,0.176010166481354,0,0,0,0,0,0.0930795948997571,0,0,0,0,0,0.0367446333223939,-0.147203143023777,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0535231525027961,0,0,0,0,0,0.0812985374521388,0,0,0,0,0,0,0,0,0,0,0,0.450029485200292,0,0,0.166114840128299,0.00901520679061973,0,2.16840434497101e-19,0,0,0,0,0.0233363695128314,0,0,0,0,0.00506248575751184,0,0.102576804012522,0,0,0,0,0.0882606354079625,0,0,-0.0127166787910508,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.029039824256571,0,0,0.0519207638808076,0,0,0.216633620839925,0,0,0,0,0,0,0,0,0,0,0.107913842744972,0,0,0,0.122038764072913,0.644570718845759,0,0,0,0,0,-0.0603059914747852,0,0,0,0,0,0,0,0,0,0,-0.062770187774739,0,0,0,0,-0.0146085771576745,0.0538237150664096,0,0,0,0,0,0
