,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X000786.SZ,X600886.SH,X601898.SH,X600010.SH,X600362.SH,X600176.SH,X601600.SH,X600801.SH,X600489.SH,X600352.SH,X600188.SH,X600426.SH,X601991.SH,X600111.SH,X600795.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X600529.SH,X600803.SH,X002075.SZ,X002466.SZ,X600219.SH,X300037.SZ,X000027.SZ,X600315.SH,X002353.SZ,X000883.SZ,X600486.SH,X000723.SZ,X601158.SH,X000898.SZ,X000878.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222387927263885,0.0528298250141599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324174253529597,0,0.0227087657827318,0.0286638500672095,0.13775819459919,-0.00429047021337218,0.102779590393501,0,0.0255089097261597,0,0,0,0,0,0,0,0,-0.00812021559647474,-0.00708681848339574,0,0,0,0,0,0
X600028.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0285881954801098,0,0,0,0,0,0,0.0456291511894709,0,0,0,0,0.0415565509431535,0,0,0,0,0,0.0180782117832591,0,0,0,0,0,-0.0473988417224494,0,0,0.00743898647307669,0.0446700769651175,0,0.0117703642319352,-3.09465074767173e-05,0.0379732533082402,0,0,0,0,0,0.00721954911085215,0,0,-0.00991757825402047,-0.00860664083555407,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0346285453724055,0,0.0808090171504908,0,0,0,0,0,0,0,0,0,0.0964053066984485,0.303692462943652,0,0,0,-0.0346114806843288,0,-0.0146829342620952,0,0,0.0479084108176797,0,0,-0.0207852047058342,-0.0375578574940143,0,0,0.0140092891621698,0,0,0,0,0,0,0,0,0,0,0,0.00880638854369746,0.00129020252845193,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0368292507861277,0,0,0,0,0,0,0,0.0384988804854719,0.0492490232724528,0,0,0,0.0865423620916218,0,0,0,0,0.064480698753882,0,0,0,0,0,0.0464682739174686,0,0,0,0,0,0,0,0.0438012193965294,0.0802115849549713,0,0,0,0,0,0,0,0,0,0,0,0.156584030345617,0,-0.033220213978486,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.151082810803569,0,0.111090350004048,0,0,0,0,0,0,-0.0405612446069347,0,-0.173892531471683,0,0,0.246308355115318,0,0,0.389291913962448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16837257385632,0,0.0825105641074297,0,0.0300206410326829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0135611731950928,0,0,0,0,0.0475893616277308,0.0131565427996826,0,0,0,0,0,0,0,0,0,0.250510129424886,0,0,0,0,0,-0.0214585820475246,0.0505263993710829,0,0,0.0716915354540133,0,-0.00383760587783325,0,0,0.00783844299588347,0.0244649439950774,0,0,0,0,0,0,0,0,0.218173260895199,0,0,0,0.0504068871956475,0,0,0,0,-0.186303731461537,0,0
X600547.SH,0,0,0,0,0.011050135186919,0,0,0.014586503841031,0.0700187031007489,0,0,0.100434363464759,0,0,0,0,0,0,0,0,0.569593541794932,0,0,0.0188432495144783,0,0.0267680567816114,0,0,0,0,0,0,0,0,0.0390134734418882,0,0,0,0.111163420997504,0,0,0.0575433330238813,-0.0397375136471793,0,0,0,0,0,0,0.0894174492526147,0,-0.0125781906758935,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0951139105682725,0,0,0,0,0.16849040604709,0,0,0.0062119718915305,0,0,0,0,0,0,0,0.139427887228694,0,0,-0.0375221146299843,0,0.211189851974017,0,0,0,0,0,0,0.0666497547951803,0,0,0.0191509534762184,0,0,0,0,0,0.14739438301681,0,0,0,0.0770148154035632,0,0,0,0,0,-0.0707984478762771,0.0665928014789566,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.116891800809546,0,-0.0205024325434428,0,0,0,0.0708348622801949,0,0,0,0,0,0,0.34427114302408,0,0,0,0,0,0.153755488750381,0,0,0,0,0,0,0,0,0,0.215245082060118,0,0.161374907954829,0,0,0,0.166112692715577,0,0.0106937072873581,0,0,0,0,0,0,0,0,0,0.0985712609352953,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0433353037319975,0,0,0,-0.0308221254493133,0.0856975297434794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730159551377106,0.188740285334488,0,0,-0.0799960302863923,0,0,0.0631435868122087,0.0408189757423406,0,-0.243774961231983,0,0,0,0,0,0.103962343090499,0,0,0.241725682908038,0,0,-0.0188417239260758,0.0297791921423171,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103329931766052,0.0970702076709464,0,0,0.0423637763717656,-0.0569904348448047,0,0,0,0,0,0,0,0,0,0,0,0.085698111717917,0,0,0.223678524466651,0,0,0.0252237363244607,0,0,0,0,0,0,0.114125690988651,0,0.0528915230545415,0.0124547617038967,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0701893495227532,0,0.125697826306508,0,0,0,0,0,0,0,0,0,0,0.0689860411040746,0,0,0,0.0344781304499935,0,0,0.129048491070424,0,0,0,0,0,0,0.0585010861963281,0,0.207779242150088,0,0.212359670807672,0,0,0.125434661045606,0,0,0,0,0,0.0807392349064742,0,0,-0.0129464767009418,-0.0661316982381058,0,0,0,0,0,0
