,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X002466.SZ,X000709.SZ,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600583.SH,X000027.SZ,X600160.SH,X600623.SH,X600352.SH,X000630.SZ,X002470.SZ,X600578.SH,X000629.SZ,X600547.SH,X600489.SH,X600098.SH,X600021.SH,X600176.SH,X600022.SH,X000060.SZ,X600808.SH,X300072.SZ,X000825.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.135291219758918,0,0,0,0,0,0.110425500498695,0.0995777713284128,0,0,0,0,0,0,0,0,0,0,0,0.0687161041489038,0.0184518259427134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772214828762361,0,0,0,0,0.00906433638959869,0.0075417261430437,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0732679458549995,0,0,0,0,0,0.0250177755222315,0.247959431167592,0,0,0,0,0.0254894592555695,0,0,0,0,0,0.0437220367867892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456955583843846,0,0,0,0,0.0242225010601047,0.00461969033955365,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0816751711954967,0,0,0,0,0,0,0,0.146897412602748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521643375970003,0,0,0,0,0,0.0769676720573448,0,0,-8.67361737988404e-19,0,0,0,0.0786610547949123,0,0,0.347979120894757,0,0,0,-0.0266484825236002,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0583377258125349,0,0.0547771204743319,0,0,0,0,0,0,0,0,0,0,0.091636474426506,0,0,0,0,0,0,0,0.0400217048346673,0,0,0,0,0.0260328900435079,0,0,0,0,0,0,0,0,0.0940365041824908,0.156208235161053,0,0,0,0.0138628731903161,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0882128418669011,0,0,0,0,0,0,0.0467754608078656,0.100177879382177,0.327681498924495,0,0.0546150511626124,0,0,0,0,0.0109450822218782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109563098468939,0.00217122981970895,0,0,0,0,0,0.108757018642706,0.0543729183229085,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0557208169593412,0,0.000363390215234825,0.142677182273709,0,0,0.610462374018262,0,0,0,0,-4.33680868994202e-19,0.0501653386510526,0,0,0,-0.0017061020092557,0,0,0,-0.109354294446662,0,0,0,0.0868593071619797,0,0.160661053199214,0,0,0,-0.04306056926571,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0907107821275871,0,0.202751886015278,0,0,0,0,0,0,0,0,0,0.00730821704889592,0,0,-3.46944695195361e-18,0,0,0.0227527585576048,0.134428769085197,0.0555677750873367,0,0,0,0,0,0,0.0357266971358527,0,0,0,0,0,0,0,0,0,0.0582082174813076,0,0,0,0,0,0,0,0.00517003639062423,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0136244303141033,0,0,0,0,0,0,0,0,0,0.112446987224519,0,0,0.234089437071733,0,0.0370934364647198,0,0,0,0,0,0,0.0189073678862823,0,0,0,0,0,0,0,0,0,0.0925923034385244,0,0,0,0,0,0,0.0455785671523786,0,0,0.290822939293412,0,0,0.0287919824013771,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164718381314415,0,0,0,0.174285254682595,0,0,0,0,0.0133928548805927,0.0294942960178439,0,0,0,0,0,0,0,0,0,0.04084562214422,0,0,0.0842914323616635,0,0,0,0,0,0,0.113673194740394,0,0,0.199365568294306,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278377095619115,0,0,0.158272943036048,0,0,0,0,0,0,0,0,0,0,0,0.00742216632320594,0.0628722731549997,0,0.061212775590926,0,0.0248422495187379,0,0.0466460642769269,0,0,0.128762773906076,0.159563573408993,0,0,0,0,0,0,0,0,0,-0.00533950373127955,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0585114066542111,0,0,0,0,0,0,0,0,0,0,0.0834129869555649,0.0296546530671512,0.0427207992399859,0,0,0,0,0,0,0,0,0,0,0.00753050523235075,0,0,0,0,0,0.0562107499868719,0,0,0,0.254210560096693,0,0,0.0536178411468003,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.257900288159634,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0167725748236583,0,0.0841716185775735,0,0,0,0,0,0,0.0472967122200322,0,0,0,0,0,0,0,0,0.113317439408279,0,0,0,0.21644990937828,0,0,0,0,0,4.33680868994202e-19,-0.00495257346647318,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0258810429575408,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0105507636110479,0,0,0.119481714894832,0,0,0,0,0,0,0,0,0,0.0782196343474405,0,0,0.124799850728406,0.207663990735763,0,0,0,0,0,0,0.099236426570985,0,0,-0.00253860811324307,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150781920602174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413309057836705,0,0,0.0196666014446316,-0.0218291486463623,0.0797492344082981,0,0.0374186604497997,0,0,0.0164726500627893,0.225782068192762,0,0,0,0,0,0.0264101321762987,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.342754210124414,0,0,0,0,0,0,0,0,0,0.254491973421977,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317275016659832,0,0,0.034537193727762,0,0,0,0.0921536503126768,0,0,0,0,0,0.208071542868585,0,0,0,0,0,-0.0334155790817923,0.027313494938219,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126933730012741,0,0,0,0,0,0,0,0,0,0.0815881521495039,0,0,0.288271864064721,0,0.169188127636536,0,0,0,0.0319073960896355,0,0,0.0540208447686455,0,0,0.225329876192953,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0630342056519725,0,0,0,0,0,0,0,0,0,0.213991501329237,0,0,0,0,0.00851367263059906,-6.93889390390723e-18,0,0.0688308864867902,0,0,0,0,0,0,0.156836005880392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254261979796785,0.143701858229619,0,0,0,0,-0.0432108602058364,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119147123189103,0,0,0.293472521629251,0,0,0,0,0,0,0,0,0,0,0,0,0.0426678723510576,0.0974689169759556,0,-0.048838062252676,-0.00756894363880441,0,0.100374504619675,0,0,0,0.150942278627745,0.249650045968973,0,0,0,0,0.0202907636828698,0.0173278721604474,-0.021618337889358,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.355948107730201,0,0,0,0,0,0,0,0,0,0.0239105688177621,0,0.00080546516770736,0.122310714695415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274093647574202,0.0826846612030296,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22746294250544,0,-0.0196835915558817,0.0864622993681464,0,0,0.0845570247215914,0,0,0,0.0944821535025503,0,0,0.402657614024067,0,0,0,0,0,-0.0112002493102131,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459967158121061,0,0,0.307948629422779,0,0,0,0.199190938423606,0,0,0,0,0,0,0.00987078574814864,0,0.219042986561676,0,0,0,0,0.126438609278968,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0962478541400906,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125115052061089,0,0,0,0,0,0,0.0600068008264485,0,0,0,0,0,0,0,0.010906785605139,0.1765175516192,-0.0230907455330629,0.0709908702761355,0,0,-0.0252186061564464,0,0,0,0.0903250996535494,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0854060711938796,0,0,0,0.0742859343377051,0,0,0,0.0988571996616504,-0.1367919305695,0,0,0,0.0681120076109997,0,0,0,0,0.177593619744629,0.234723239429627,0,0.0149891457517492,-0.0372639777208999,0,0,0,0,0,0,0.157366749366324,0,0,0,0,0.159620714394173,0,0,0,0,-0.0552004198628451,-0.0150005832007861,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.313253119126136,0,0,0,0,0,0,0,0,0.536315656455579,0,0,0,0,0,0,0,0,0,0,-0.0619972957134279,-0.114339210761653,-0.0353178321542603,0,0,0,-0.0429397964515415,-0.125740303035906,0,0.386230928614527,0,-0.24747823283569,0,0,0,0,0,0,0,0.193543278022533,0.117329846343478,0,0.323452643055188,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0505677595173943,0,0,0.110700415395328,0,0,0,0,0,0,0,-0.0641530133243275,0,0,0,0.0705683398291186,0,0,0,0.393998117575468,0,0,-0.0409530916208999,0.0712104567476995,0,0,0.0641893907500396,-0.0212089225371532,0,0,0,0,-0.0214562327332862,0,0,0,0,0,0,0.262437579760631,0,0,0.0241407338957781,-0.0453909189279042,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.146828014931803,0,0.00115224512307623,0,0,0,0,0,0,0,0,0,0,0,0.143653096180605,0.0515960707262137,0,0,0,0,0,0,0,0,0,0.150131853063194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12987152165327,0,0.103390584672807,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0154749346467941,0,0,0,0,0,0,0,0,0,0,0.143089740836877,0,0,0,0,0,0.0207379574288869,0,0,0,0,0,0.0793962451456088,0.0120903342147062,0,0.0673807282311879,0,0,0,0.188185078218451,0,0,0.161657792146033,0,0,0,0,0,0,0,0,0,0,-0.0028454356773819,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.110434075498817,0,0.0319890825783467,0,0,0,0,0,0,0,0,0,0.00718137261944829,0,0,0,0,0,-0.0509701397654914,0.549438099383807,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177127662186336,0,0,0.0284172633780759,0,0,0,0.113125425084337,0,0,0,0.134390991958002,0,0,-0.0305803609487671,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.100923684095586,0.0541042434651253,0,0,0,0,0,0,0,0,0,0.0440288957769151,0,0,0,0,0.11186672374323,0,0.145930534481772,0,0,0.0881188567210166,0.0561210282237836,0,0,0.0243532903635261,0,0,0,0,0,0,0,0,0,0,0,0,0
