,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X600188.SH,X300072.SZ,X601992.SH,X601991.SH,X600547.SH,X600362.SH,X002460.SZ,X600886.SH,X600111.SH,X000786.SZ,X000898.SZ,X600176.SH,X600516.SH,X000709.SZ,X600157.SH,X600027.SH,X000553.SZ,X000792.SZ,X600352.SH,X000408.SZ,X600489.SH,X002271.SZ,X600339.SH,X600219.SH,X600299.SH,X000959.SZ,X000723.SZ,X600808.SH,X601158.SH,X000883.SZ,X002092.SZ,X002470.SZ,X000825.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.111324878553104,0,0.0266063192871424,-0.144772796259847,0,0,0,0,0,0,0.139651794952407,0,0,0,0,0,0,0,0,-0.0581407856587507,0,0.108127251596211,0,0,0,0,0.0409368341417766,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966329847632298,-0.261930788535458,0.0522797231050297,0,0,0,-0.0479018177507939,0.0354798752059301,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0753710579303092,0,0,0,0,0,0,0,0,0.215517595881568,0,-0.0191346651235588,0,0,0.00848466584660476,0,0,0,0,-0.0257035330036497,0,0,0,0,0,0,0,0.0897698993843348,0,-0.249441010563666,0,0,0,0,0.0675603145234264,0,0,0.0628530034436183,0,0,0,0,0,0,0,0,0,-0.0146241130397613,0,0,0,0,0,0
X600795.SH,0,0,0,0.196249813229734,0,0,0,-0.0846685298432345,0,0,0,0,0,0,0,0,0,0,0,0,-0.116978503910528,0,0,0,0.217907780537688,-0.0611640633770937,0.106174861109702,0,0,0,0,0,0,0,0,0,-0.0720567502619399,0,0,0,0.0720911878636255,0,0,0,0,0,-0.248434936017352,0,0,0,0,-0.0197751707895425,0,0,0,0,0,0
X002466.SZ,0,0,-0.131754690106486,0,-0.217843453496103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470129462227706,0.586349796852945,0,0,0,0,0,0,0,0,0,0,0.0194973038504303,0,0.0850498027590091,0,0,0,0.00568399286749805,0.0195003431791505,0,0,0.0345516075748168,0,0,0,0,0,0.0846761142918954,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,-0.0270704147096457,0,0.334106171763004,0,0,0,0,0,0,0,0,0,0.101544232620463,0,0,0.0876119248675089,-0.00778928546814046,0,0,0,0,0,0,0,0,0,0.0422639042709664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259861016563757,0,0,0,-0.00435247642804308,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0798159863579686,0,0,0,0,0,-0.208675820889313,0,0,0,0,0,0,0,0,-0.0519989449151241,8.67361737988404e-19,0,0,0.115482117697876,0,0.17277666602027,0,0,0,0,0.20759578131824,-0.096134377911373,0,0,0,0,0,0,0,0,0,-0.0223322787655587,0,0,-0.156453808231594,0,0,0,0,0,-0.0958345408540173,0.110173859250233,-0.0594841146403763,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111680181425779,0,0,0,0,0,0,9.0150406709355e-05,0,0,0,0.0754102459691743,-0.00456809441059601,0,0,0,0,0.0350829326079463,0,0,0.0855091839863317,0,0,0,0,0,0,0.0781364637625625,0,0,-0.22453065684562,0,-0.00529206523019151,0,0,0,0,0,0
X601991.SH,0,0,-0.0672993632264407,0,0,0.188753883182197,0,0.0444871508544891,0,0,0,0,0,0,0,0,0,0,0.0477307231734901,0,0,0,0,-0.0337075478632854,0,0.0619348571929103,0,0,0,0,0.0709428604620491,0.0627254527967238,0,0,0,0,0,0,0,0,0,0,0,0,0.0289988895741718,0,0,0,0,0,-0.0162104636786609,0,0,0,0,0,0,0
X600547.SH,0,0,0.0585042535783127,0,-0.161238752480047,0,0,0.0504009180875046,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101020246687228,0.139518138913313,0,-0.0442469135426032,0,0,0,0,0,0,0,0,0,0.0354758762788316,0.670935009980582,-5.42101086242752e-20,0,0.0773204180434947,0.046516549804401,0,0,0,0,0,0,0,0,0,0,0,0.00618812540097341,-0.0101207223320435,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734470649403938,0,0,0,0,0,0.01685015468108,0,0.19102098017402,0,0,0,0,0,0,0,-0.0372304761694198,0.0541743325867004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800902182785197,0.248497374060918,0,-0.0837774964570393,0.0317112166395429,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0239023133911204,0,0,0,0,0,0,0,0,0.659934255459737,0,0,0,0,0,0,0,0,0,0.101122728151268,0,0,-0.0810666511956325,0,0,0,0,0.084022868223732,0,0.0811574869125563,0,0,0,0,-0.132559461828745,0,0.0643353483607731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0246178070395634,0,-0.18239060444413,0,0,0,0,0,0,0,0,0,0,0.0989031058330507,-0.0203146954851925,-0.00126782493544717,0,0,-0.0305936644719417,0,0,0,0,0,0,0.0790354530668228,-0.0103209569680259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145886233895275,0.00872350069659189,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.233101700207742,0.0963917101992926,0,0,0,0,0,0,0,0,0,0,0.209334764722444,0,0,0,0,0,0,0.0292707968799593,0,0.154038319076751,0,0,0.0201289208675702,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.246625590492839,0.435878768174255,0,0,0,-0.00726999852912039,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0373835634739278,0,0,0,0,0,0,0,0.247296252178634,-0.0775389513947007,0,0,0,-0.102085533327362,0,0,0,0,0.400100468333913,0,0,0,0,0,0,0.443384134482204,0,0,0.0313271499903821,-0.144071475014206,0,0,0,0,0.0185152718027623,0,0,0,-0.273671700806507,0.234218677419254,0,0,0,-0.00605353270897816,0.0106035873977376,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0686176984872548,0,0,0,0,0,0,0,0,0,0.124797664654962,0,0,0,0,0,0,0,0,0.0126085262421738,0,0,0,0,0,0,0,0,0.0689901120610328,0,0,0,0,0,0,0,0.213683483907097,0.00980102300555954,0.467299601862264,0,0,0,0,0,0.134632223026005,0,0,-0.0153214312502843,0,0,0,0,0,0,0
X600176.SH,0,0,-0.00978262093481377,-0.0031754647738371,0,0,0,0.0627908563656903,0,0,0,0,0,0,0,0.000145243980578031,0,0,0,0,-0.0928583994593352,0,0,0.0718183670784307,0,0,0.0456644953386604,0,0,0,0,0,0.105510892126501,0,0,0,0,0,0.0772258975915813,0,0,0,0,0,0,0,0,0,0,0,0,0.024797415207564,0,0,0,0,0,0
X600516.SH,0,0,0,0.236241014063542,0,0,0,0.423049797171676,0,0,0.432368535392049,0,0,0,0,0.113087344775935,0,0,0,0,0,0,0.0580379864898305,0,0,0,0,0,0,0,0,0,0,0,0,-0.275539472593274,0,0,-0.216013975244661,0,0.232450872109373,0,0,0,0.499159079618433,0,0,0,0,0,0.0468180747358192,-0.00949435989682268,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.056871024999185,0,0,0,0,0,0,-0.0146485021759833,0,0,0,0,0,0,0,0,0,0,0.218715628180138,0,0,0,0,0,0,0,0,0,0,0.070923494496491,0,0,0,0.0202802769929947,0,0.0790848896306129,0,0,0,0,0,0.143208770522929,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600157.SH,0,0,0,0.0381297777036683,0,0.0357497063040041,0,0,0,0,-0.0102730921999821,0.0655934466645748,0,0,0,0,0,0,0,0,0,0,0.0180575275646452,-0.0147843034713045,0,0,0,0,0,0,0,0.0219967567944223,0.0377537281718079,0,0,0,0,0,0,0,0,0,0,0,0.0149094781160293,0,0.011127005684192,0.15539749340582,0,0,0,-0.00358534085940324,0,0,0,0,0,0
X600027.SH,0,0,-0.0131478379114366,-0.055334139200455,0,0,0,0,0,0.117339277622804,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0415930801025607,0.0905777125420448,0,0,0,0,0,0,0,0,0.06721083861344,0,0,0.0624301387288658,0,0.0308256390830719,0,0,0.00728701410808911,0,0,0.0220899948720301,0,-0.0958295826053318,0,0,0,0,0.00842956139657686,0,0,0,0,0,0
X000553.SZ,0,0,-0.139833130099268,0,-0.0184478286812357,0,0.0617152587629332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128534707690525,0,0,0.0326771692948951,0,0,0,0,-0.0632615387935251,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.208238324827669,0,0.159073693340877,0,0,0,-0.0546088410725122,0.0622916675962571,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377307308582804,0,0,0,0,0,0,0.210412144003694,0,0.136884177520903,0.0287357560228567,0.277467422171325,0,-0.267097826172547,0,0,0,0,0,0,0.15527275275451,0,0.0995318235116814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432280061564791,-0.254683244431574,0,0,0,-0.122026246530679,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.104907015909107,0,0,0,0,0,0,0,0,0,0.0657288679046892,0,0,0.0317251423871854,0,0,-0.0767154720958536,0,0,0,0,0.0611652843516958,0,0.0157557176781292,0,0,0,0,0,0,0.0251370667245173,0,0,0,0.365982159902748,0,0,0,0,0,-1.73472347597681e-18,-0.0164907204185266,0,0,0,0,0,0
X000408.SZ,0,0,0.333210013027952,0,0,0,0,0.32714291461034,0,0,0,0,0,0.482958414084458,0.167046592620217,0,0,0,0.230296638044642,0,0,0,0,-0.122912587682639,0,0,0.150470489018791,0,0,0,0,0.176874082823797,0,0,0,0,0,0,0,0,0,0,0,0,0.00999659629007803,0,0,0,0,0,0.00730026982810758,-0.051483425299746,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0183544802620055,0,0,0,0,0,0,0,0,0,0,0.0228642569102694,0,0.321860079445538,0,-0.012230414492956,0,0,0.0276821005266231,0,0,0,0,0,0,0,0,0,0,0,0,0.0201938386453328,0,0.06375605082175,0,0,0,0,0,0,-0.0871404294503701,0.118610476099908,0.117299402584733,0,0,0,0.00673668864343333,0.042696815868418,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.187144055285171,0,0,0,0,0,-0.0678238822939238,0,0,0,0,0,0,-0.157103751167164,0,0,0,0,0,-0.0496392926356834,0,0,0,0,-0.0663947924481394,0,-0.162107276922835,0,0,0,-0.0461142324755776,0,0.213468803618174,0,0,0,0,0,0,0,0,0,0,0.0364325266519652,0.0433484346766762,0.188131151808179,0,0,0,0,0
X600339.SH,0,0,0,0,-0.193592812943139,0,0,0.00552740693997021,0,0,0,-0.377040496618256,0,0,0,0,0,0.185851956370156,0,0,0,0,0.0862495040763011,0.00445672410098542,0,0,0,0,0,0,0.00736744824368939,0,0,0,0,0,0,0,0.0324300140112696,0,0,0,0,0,0,0,0.118059748494754,0,0,0,-0.0273955462857988,0.00451774484677421,0,0,0,0,0,0
X600219.SH,0,0,0,0.0117531676939216,-0.122128136665321,0.130354357959305,0,-0.00537943787392645,0,0,0,0,0,0,0.0674700096089386,0.00641723804430456,0,0,0,0,-0.0392881023496992,0,0.0888889658137168,0,0,0,0.0761861293344888,0,0,0,0,0,0,0.0516575883695338,0,0,0,0,0,0,0.107492556670921,0,0,0,0,0,0,0.210279681602118,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.090233633411444,0,0,0,0.0748769474305147,0,0.057675615130106,0,0,0,0.00446155719625847,0.00601852114435157,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0187208391139772,0,0,0,0,0.0867044908506096,0,0,0.113385748567222,0,0.000812728553963632,0,0,0,0,0,0,0,0,0.000475638115446869,-0.00854914919807023,0.102693502601251,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101775663078493,0,0,0.148796504083482,0.355271547001212,0,0,0,0.0263586849120511,0,0,0,0.181960853243571,0,-0.0394327044565856,0,0,0,0.128390044201377,0,0,0,0,0.0628772875097483,0,0,0,0,0.0246792642964881,0.0095277476631703,0,0,0,0,0
X000723.SZ,0,0.191714197553445,0,0,0,0,0,-0.0566850667084073,0,0,0,0,0.002739918704509,0,0,0,0,0,0,0,0,0,0,0,0.00720919957899225,0,0,0,0,0,0.222893757226099,-0.0404889453753177,0,-0.0320388959713822,0,0,0,-0.0218443635787897,0,0.0886118020904779,0,0,0,0,0.125339761254473,0,-0.183776776995261,0,0,0,0,0.0155810269598022,0,0,0,0,0,0
X600808.SH,0,0,0.0763456155164258,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.146626796087422,0.355684339458451,0,0.0385211141521989,0,0,0,0,0.0972371515189005,0,0,0,0,0,0,0.0344408253113928,0.322928042251495,0,0,0,0,0.0187968482479514,0,0.198374427254939,0,0,0,0,-0.0469195539140246,0,0,0,0,0,0
X601158.SH,0,0,0,-0.0175195936218071,-0.0999373959878478,-0.0234535371834633,0,0.0328591090004732,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606793353856538,0,0.0772479206771256,0,0,0.060752227127467,-0.0192272057610874,0,0,0,0,0.0309977169100816,0,2.16840434497101e-19,0,0,0,0,0.121431039469751,0,0.00993015405736188,0,0,0,0,0,0,0,0,0,0,0.0101044167009646,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,5.12195153910175e-05,0,0,0,0.0285485097929239,0,0,0,0.0489598272693893,0,0,0,0.0191975888188085,0.00413208280916618,0,0,-0.0121577081482828,0,0,0,0,0,0,0,0,0.0245489944379311,0,0.0495830467863736,0,0.0523786916726105,0,0.111673713691348,0,0,1.73472347597681e-18,0,0,0.061931816876607,0,0,0,0,0,0,-0.00326433248638244,0,0,0,0,0,0
X002092.SZ,0,0,0.0403564482537155,0,0,0,0,0.0663565967377072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224146764412561,0,0,0,0.129859901460779,0,0,0,0,0,0.177142624092359,0,0,0,0,0,0.247457735736731,0,0.165549762536031,0.183336673760713,0,0,0,0,0,0,0,0,0.000247936609227588,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.00619233412072456,0,0,0,0,0,0,0,0,0,0,0,0.00965340128272344,0,0,0,0,0,0,0,0,0,0.0427441253538668,0,0,0,0.0265434176242359,-0.00245836891930048,0,0.0129858720978771,0,-0.0185579290356068,0,0,0,0,0.0517128740384813,0,0,0,0,0,0,0,0,0,-0.0106021341446607,-0.016902430795352,0,0,0,0,0,0
X000825.SZ,0,0,0.166325945854204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239910295446439,0.181232709676669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533666372086828,0,0,0,0,0,0,0,0,0.0234307697106363,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0653428433325838,0,0,0,0,0,0,0.183927868819886,0,0,0,0,0,0,0,0.249902990629333,0,0,0,0,0,0,0,0,-0.00695203260354398,0,0,0,0,0,0.0432082413406114,0,0,0.0503029721457763,0.252765797427804,0,0,0.0966050923783037,0,0.0978259238806066,0,0,0,-0.0279356446442515,0.0342103736269153,0,0,0,0,0,0
X000630.SZ,0,0,0.03332500014256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248784684461096,0.0704362099806243,0,0.161779168615778,-0.0141788362829465,0,0,-0.0129127181572095,0,0,0,0,0,0,0,0.0499120175401907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344344815265452,0.00504127979099207,0.0433994152031177,0,0,0,0,0
Change_TY3M,0,0,-0.102607061512788,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0150678853004613,0,0,0,0,0,-0.0257670954923883,-0.072148847662313,-0.0295917724288471,0,-0.060686209957399,-0.00435371457868805,0,0.059660972430118,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0701387965188565,0,0,0,0,0,0.0330809671830678,-0.0299855879029199,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105540674817962,-0.396508683640853,0,0,0,-0.49050025795431,0,0,0,0,0,-0.147276963135306,0,0.0774421496214452,0,0,0,0,0,0,-0.0124694485243256,0.331681507006938,0,0,-0.322859585646193,0,0,0,0,0,0,0.715492046467429,0,0,0,0,0,0
TED,0,0,0,0,0.728826534038829,0.0867423249746808,0,0,0,0,0,0,0,-0.520266923310597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258909479506114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132369945152013,0,0,0,1.49640160518371,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520918342637862,-0.0256556526421972,0,0,0,0,0,0.166889585383162,0,-0.132419409876211,-0.0611185880473703,0,0,0,0,0,0,0,-0.129942961779941,0,0,0,0.234684173456903,0,0,0,0.304443244635115,0,0,0,0,-0.00951205079089464,0,0,0,0,0,0.0785615148302699,-0.0593452777612567,0,0,0,0,0,0
MKreturn,0,0,0,0.0283236215093271,0,0,0,0,0,0,0,0,0.0125764317619104,-0.00354643465811955,0,0.00199664872774157,0,0,-0.079368291922029,0,-0.0241521298012677,0,0,0,0,-0.097763587044296,0,0,0,0,0,0,-0.00718099152830495,0.00810015327769178,0,0,0,0,0,0,0,0.0419344988656514,0,0,-0.0178459584347578,0,0,0,0,0,0,0.00207581072805385,-0.00405838537780626,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001311814274511,0,0,0,0,0,0,0,0,0,0.000702565506784111,0,0,0,0,0,0,0,0.00109708491598991,0,0.00100230117710903,0,0,0,0,-0.00128622091467444,0,-0.00281906882808803,0.00128376741669496,0,0,0,0,0,0,0,0,0.00135651251187178,0.000874116073620001,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00174292196088093,0,0,0,0,0,0,0,0,0,0,0,0,0.00695566907245785,0,0,0,0,0,-0.0223166441738814,0,0,0,0,0,0,0.0560319151270136,0.0479525169986915,0,0,0,0,0.0072972921736207,0,-0.0451379782932252,0,0,0,0,0,0,0,0,0,0,0,0,0.0684894538509137,0.00303471641934574,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0128005818153652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.458212283629e-05,0,0.00806104970557679,0.00321466710325135,0.00276018172643746,0,0.00162313887053463,0,0,0,0,0.00799185263018228,0,-0.0331304403582544,0,0,0,0,0,0.0197318777351906,0,0,0,0,0,0,0,0,0,0,0.0315995698853444,-0.00486986192734374,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00486437855045993,0,0,0,0,0,0,0,-0.00816771793850749,0,0,0,0,0,0,0,-0.00508131283306366,0,0,-0.00327611416306838,0,0,0,0,0.00721850755737262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010108333429364,-0.0168921491328878,0,0,0,0,0,0
