,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600111.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X601158.SH,X000898.SZ,X600583.SH,X000709.SZ,X000792.SZ,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X000825.SZ,X600489.SH,X000629.SZ,X600547.SH,X000630.SZ,X600549.SH,X600808.SH,X600352.SH,X600660.SH,X000831.SZ,X601699.SH,X600578.SH,X600008.SH,X000959.SZ,X000983.SZ,X002470.SZ,X600098.SH,X600315.SH,X600307.SH,X000937.SZ,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.623612478410129,0,0,0,0,0,0,0,0,0,0,0,0,0.0661802622943885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133377730328729,0,0,0,0,0,0,0,0,0,0,0,0,0.0965541143488768,0,0,0,-0.0332285742677792,0,0,0,0,-0.0925043596979113,0,0
X600028.SH,0.554111424117011,0,0,0,0,0,0,-0.00880429105727536,0,-0.0111615053750026,0,-0.0674794145562845,0,0,0,0,0,0.397589652698014,0,0,0,0,0,0,-0.0394511445669619,0.0777962515069475,0,0,0,0,0,0,0.0453766322013592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198035296278372,0,0,0,0,0,0,0
X601088.SH,0,0.0853269572791755,0,0,0,0,0.152026022798632,0,0,0,0,0,0,0,0.143816166384742,0,0,0,0.0909720926229725,0,0,0,0,0,0,0.0176595667002244,0,0,0,0,0,0,0,0,0,0,0,0.0817831739212394,0,0.012404539172889,0.0307615789479559,0,0.117863502127962,0,-3.46944695195361e-18,0,0,0.0187689129876492,0,0,0,-0.0179053254285171,0.0045517273585558,0,0,0,0,0,0
X600011.SH,0.0279133495411557,0,0,0,0,0.182745394472494,0,0,0,0,0,0.00906621356533552,0,0,0.00695068315130276,0.270413672120203,0,0.18883186414383,0,0,0,0,0,0,-0.0971021183890755,0,0,0.0172302251402327,-0.0443058749755581,0,0,0,0,0,0,0,0,0.114668034642336,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.019813458346962,-0.0359042559479688,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.200484874583277,0.035482902960987,0,0,0,0.116664981614997,0,0,0,0,0.00706384097678386,-0.0215301184048736,0,0,0,0,0,0,0,0,-0.0137242222565006,0,0,0,0,0,0,0,0.0818477753791267,0.0987288348987732,0,0,0,-0.0324695330621912,0.0243813755766992,0,0,0,0,0,0,0,0,-0.0200455680333454,0,0,0,0,-0.0873156279804026,0,0
X600019.SH,0,0,0,0.0557704184533798,0,0,0,0,0,0,0,0,0,0,0.0493056980634136,0.101757570908549,0,0,0,0,0.240531923832407,0,0.119808151777958,0,0,0,0,0.0773152998110229,-0.0111427613748055,0,0.195180086541702,0,0,0,0,0,0,0,0,0,0,0.120840592156281,0,-0.082014653429148,0,0,0,0,0,0,0,0,0.00254022679109108,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.336094406433768,0,0,0,0,0,0.092083235620883,0,0,0,0.132216033917896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219824923700873,0.0781239921455716,0,0,0,0.141712317066169,0,0,0,0,0,0,0,0,-0.0215142208235874,-0.0288064714185456,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0428991215152181,0,0,0,0,0,0,0.0456084980130799,0.0219284124185299,0,0.0156992754943689,0,0.00197844968312747,0,0,0,0.0399613737885221,0,0,0,0,0,0.104152481296497,0,0,0,0,0,0.0349938436533845,0,0.00864443590904672,0.116449935601533,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00996880391171131,-0.0327833135392751,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349666631187867,0,0.0394627745597057,0,0,0,0,0.125998775665303,0,0,0,-0.007802405845149,0,0,-0.00490653950399208,0,0,0.203745511639166,0,0,0,0.0294144164000753,0,0,0,0.11124424646309,0,0,0.0202869499887454,0,0,0,0,0,0,0,0,0,0.0219235174569877,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0858460503523319,0,0,0,0,0,0,0,0,0,0.346524876183098,0,0,0,0,0.145905945076426,0,0.241664899116366,0.19761595801553,-0.0480578377571684,0,0,0,0,0,0,0,0.142529224737758,0,0,0.256890739652489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852260487238821,0,0,0,0,0.19579087327003,0,0
