"x"
"000012.SZ"
"000027.SZ"
"000037.SZ"
"000059.SZ"
"000060.SZ"
"000155.SZ"
"000301.SZ"
"000401.SZ"
"000407.SZ"
"000408.SZ"
"000422.SZ"
"000510.SZ"
"000523.SZ"
"000525.SZ"
"000531.SZ"
"000539.SZ"
"000543.SZ"
"000544.SZ"
"000545.SZ"
"000552.SZ"
"000553.SZ"
"000565.SZ"
"000571.SZ"
"000587.SZ"
"000600.SZ"
"000601.SZ"
"000605.SZ"
"000612.SZ"
"000629.SZ"
"000630.SZ"
"000635.SZ"
"000637.SZ"
"000657.SZ"
"000683.SZ"
"000685.SZ"
"000690.SZ"
"000692.SZ"
"000695.SZ"
"000698.SZ"
"000707.SZ"
"000708.SZ"
"000709.SZ"
"000717.SZ"
"000723.SZ"
"000731.SZ"
"000737.SZ"
"000751.SZ"
"000761.SZ"
"000767.SZ"
"000782.SZ"
"000786.SZ"
"000789.SZ"
"000791.SZ"
"000792.SZ"
"000795.SZ"
"000807.SZ"
"000815.SZ"
"000818.SZ"
"000819.SZ"
"000822.SZ"
"000825.SZ"
"000830.SZ"
"000831.SZ"
"000875.SZ"
"000877.SZ"
"000878.SZ"
"000883.SZ"
"000898.SZ"
"000899.SZ"
"000902.SZ"
"000912.SZ"
"000930.SZ"
"000932.SZ"
"000933.SZ"
"000935.SZ"
"000937.SZ"
"000953.SZ"
"000959.SZ"
"000960.SZ"
"000962.SZ"
"000966.SZ"
"000968.SZ"
"000983.SZ"
"000985.SZ"
"000990.SZ"
"000993.SZ"
"001896.SZ"
"002002.SZ"
"002004.SZ"
"002037.SZ"
"002054.SZ"
"002057.SZ"
"002066.SZ"
"002067.SZ"
"002068.SZ"
"002075.SZ"
"002080.SZ"
"002082.SZ"
"002088.SZ"
"002092.SZ"
"002094.SZ"
"002096.SZ"
"002098.SZ"
"002102.SZ"
"002109.SZ"
"002110.SZ"
"002114.SZ"
"002125.SZ"
"002128.SZ"
"002136.SZ"
"002145.SZ"
"002149.SZ"
"002160.SZ"
"002162.SZ"
"002165.SZ"
"002167.SZ"
"002170.SZ"
"002171.SZ"
"002182.SZ"
"002192.SZ"
"002201.SZ"
"002203.SZ"
"002205.SZ"
"002207.SZ"
"002211.SZ"
"002215.SZ"
"002225.SZ"
"002226.SZ"
"002228.SZ"
"002233.SZ"
"002237.SZ"
"002246.SZ"
"002250.SZ"
"002256.SZ"
"002258.SZ"
"002271.SZ"
"002274.SZ"
"002295.SZ"
"002297.SZ"
"002302.SZ"
"002319.SZ"
"002326.SZ"
"002333.SZ"
"002341.SZ"
"002345.SZ"
"002346.SZ"
"002353.SZ"
"002360.SZ"
"002361.SZ"
"002378.SZ"
"002379.SZ"
"002386.SZ"
"002391.SZ"
"002392.SZ"
"002398.SZ"
"002407.SZ"
"002408.SZ"
"002409.SZ"
"002411.SZ"
"002428.SZ"
"002440.SZ"
"002442.SZ"
"002455.SZ"
"002457.SZ"
"002460.SZ"
"002466.SZ"
"002470.SZ"
"002476.SZ"
"002479.SZ"
"002496.SZ"
"002497.SZ"
"002501.SZ"
"002513.SZ"
"002538.SZ"
"002539.SZ"
"002540.SZ"
"300019.SZ"
"300034.SZ"
"300037.SZ"
"300041.SZ"
"300054.SZ"
"300057.SZ"
"300064.SZ"
"300067.SZ"
"300072.SZ"
"300073.SZ"
"300080.SZ"
"300082.SZ"
"300084.SZ"
"300089.SZ"
"300093.SZ"
"300107.SZ"
"300109.SZ"
"300121.SZ"
"300132.SZ"
"300135.SZ"
"300160.SZ"
"300163.SZ"
"300174.SZ"
"300179.SZ"
"600008.SH"
"600010.SH"
"600011.SH"
"600019.SH"
"600021.SH"
"600022.SH"
"600027.SH"
"600028.SH"
"600075.SH"
"600078.SH"
"600091.SH"
"600096.SH"
"600098.SH"
"600101.SH"
"600103.SH"
"600111.SH"
"600116.SH"
"600117.SH"
"600121.SH"
"600123.SH"
"600126.SH"
"600135.SH"
"600141.SH"
"600157.SH"
"600160.SH"
"600165.SH"
"600168.SH"
"600172.SH"
"600176.SH"
"600187.SH"
"600188.SH"
"600217.SH"
"600219.SH"
"600227.SH"
"600230.SH"
"600231.SH"
"600249.SH"
"600255.SH"
"600259.SH"
"600273.SH"
"600277.SH"
"600281.SH"
"600282.SH"
"600283.SH"
"600293.SH"
"600295.SH"
"600299.SH"
"600301.SH"
"600307.SH"
"600308.SH"
"600309.SH"
"600310.SH"
"600311.SH"
"600315.SH"
"600319.SH"
"600328.SH"
"600331.SH"
"600339.SH"
"600348.SH"
"600352.SH"
"600362.SH"
"600367.SH"
"600370.SH"
"600378.SH"
"600389.SH"
"600395.SH"
"600396.SH"
"600397.SH"
"600399.SH"
"600408.SH"
"600409.SH"
"600423.SH"
"600425.SH"
"600426.SH"
"600449.SH"
"600452.SH"
"600456.SH"
"600459.SH"
"600461.SH"
"600470.SH"
"600483.SH"
"600486.SH"
"600489.SH"
"600490.SH"
"600505.SH"
"600507.SH"
"600508.SH"
"600509.SH"
"600516.SH"
"600529.SH"
"600531.SH"
"600547.SH"
"600549.SH"
"600552.SH"
"600569.SH"
"600578.SH"
"600581.SH"
"600583.SH"
"600585.SH"
"600586.SH"
"600589.SH"
"600595.SH"
"600596.SH"
"600610.SH"
"600612.SH"
"600618.SH"
"600623.SH"
"600644.SH"
"600660.SH"
"600668.SH"
"600678.SH"
"600688.SH"
"600691.SH"
"600711.SH"
"600714.SH"
"600719.SH"
"600720.SH"
"600722.SH"
"600725.SH"
"600726.SH"
"600727.SH"
"600731.SH"
"600740.SH"
"600744.SH"
"600746.SH"
"600758.SH"
"600768.SH"
"600769.SH"
"600780.SH"
"600782.SH"
"600784.SH"
"600792.SH"
"600793.SH"
"600795.SH"
"600796.SH"
"600801.SH"
"600802.SH"
"600803.SH"
"600808.SH"
"600819.SH"
"600844.SH"
"600863.SH"
"600868.SH"
"600876.SH"
"600883.SH"
"600886.SH"
"600961.SH"
"600969.SH"
"600971.SH"
"600979.SH"
"600982.SH"
"600985.SH"
"600995.SH"
"600997.SH"
"601001.SH"
"601003.SH"
"601005.SH"
"601088.SH"
"601101.SH"
"601137.SH"
"601158.SH"
"601168.SH"
"601600.SH"
"601666.SH"
"601678.SH"
"601699.SH"
"601857.SH"
"601898.SH"
"601918.SH"
"601991.SH"
"601992.SH"
"872925.BJ"
