date,frm
2014-10-15,0.070119
2014-10-16,0.071831
2014-10-17,0.069233
2014-10-20,0.06854
2014-10-21,0.070022
2014-10-22,0.071948
2014-10-23,0.072679
2014-10-24,0.069388
2014-10-27,0.069118
2014-10-28,0.068727
2014-10-29,0.069699
2014-10-30,0.065982
2014-10-31,0.066906
2014-11-03,0.068247
2014-11-04,0.067147
2014-11-05,0.066539
2014-11-06,0.066999
2014-11-07,0.069289
2014-11-10,0.069156
2014-11-11,0.074572
2014-11-12,0.074503
2014-11-13,0.072553
2014-11-14,0.073225
2014-11-17,0.074049
2014-11-18,0.070311
2014-11-19,0.072653
2014-11-20,0.069575
2014-11-21,0.071269
2014-11-24,0.071501
2014-11-25,0.071123
2014-11-26,0.072648
2014-11-27,0.069101
2014-11-28,0.071765
2014-12-01,0.070877
2014-12-02,0.071965
2014-12-03,0.071526
2014-12-04,0.073289
2014-12-05,0.074588
2014-12-08,0.074199
2014-12-09,0.079105
2014-12-10,0.079661
2014-12-11,0.079461
2014-12-12,0.07679
2014-12-15,0.079011
2014-12-16,0.077
2014-12-17,0.083051
2014-12-18,0.083104
2014-12-19,0.079158
2014-12-22,0.082574
2014-12-23,0.079188
2014-12-24,0.081016
2014-12-25,0.081365
2014-12-26,0.08138
2014-12-29,0.086028
2014-12-30,0.085429
2014-12-31,0.085748
2015-01-05,0.088394
2015-01-06,0.087986
2015-01-07,0.089079
2015-01-08,0.091615
2015-01-09,0.091064
2015-01-12,0.093083
2015-01-13,0.094599
2015-01-14,0.096191
2015-01-15,0.091049
2015-01-16,0.094129
2015-01-19,0.101795
2015-01-20,0.104517
2015-01-21,0.10519
2015-01-22,0.110413
2015-01-23,0.109251
2015-01-26,0.109524
2015-01-27,0.114732
2015-01-28,0.108917
2015-01-29,0.112791
2015-01-30,0.107579
2015-02-02,0.104477
2015-02-03,0.107409
2015-02-04,0.106703
2015-02-05,0.103878
2015-02-06,0.106773
2015-02-09,0.105266
2015-02-10,0.104244
2015-02-11,0.104787
2015-02-12,0.104564
2015-02-13,0.103201
2015-02-16,0.109947
2015-02-17,0.103133
2015-02-25,0.10409
2015-02-26,0.102361
2015-02-27,0.102006
2015-03-02,0.105041
2015-03-03,0.102985
2015-03-04,0.103763
2015-03-05,0.104778
2015-03-06,0.102503
2015-03-09,0.102734
2015-03-10,0.103314
2015-03-11,0.103019
2015-03-12,0.100447
2015-03-13,0.10462
2015-03-16,0.097353
2015-03-17,0.1019
2015-03-18,0.096275
2015-03-19,0.099254
2015-03-20,0.093056
2015-03-23,0.094523
2015-03-24,0.099014
2015-03-25,0.094525
2015-03-26,0.097525
2015-03-27,0.095637
2015-03-30,0.093618
2015-03-31,0.093081
2015-04-01,0.091857
2015-04-02,0.092051
2015-04-03,0.089122
2015-04-07,0.094152
2015-04-08,0.097197
2015-04-09,0.097772
2015-04-10,0.096205
2015-04-13,0.101384
2015-04-14,0.095462
2015-04-15,0.096014
2015-04-16,0.101371
2015-04-17,0.102341
2015-04-20,0.105087
2015-04-21,0.110141
2015-04-22,0.103016
2015-04-23,0.107933
2015-04-24,0.095377
2015-04-27,0.09481
2015-04-28,0.099841
2015-04-29,0.102759
2015-04-30,0.096569
2015-05-04,0.101877
2015-05-05,0.107535
2015-05-06,0.108379
2015-05-07,0.110901
2015-05-08,0.114662
2015-05-11,0.116696
2015-05-12,0.119247
2015-05-13,0.11958
2015-05-14,0.116958
2015-05-15,0.119723
2015-05-18,0.119791
2015-05-19,0.117895
2015-05-20,0.119692
2015-05-21,0.137577
2015-05-22,0.134245
2015-05-25,0.124995
2015-05-26,0.127736
2015-05-27,0.135894
2015-05-28,0.168116
2015-05-29,0.15104
2015-06-01,0.14928
2015-06-02,0.147031
2015-06-03,0.147528
2015-06-04,0.155724
2015-06-05,0.157399
2015-06-08,0.162289
2015-06-09,0.15789
2015-06-10,0.157751
2015-06-11,0.153665
2015-06-12,0.151031
2015-06-15,0.147244
2015-06-16,0.1583
2015-06-17,0.160014
2015-06-18,0.162226
2015-06-19,0.172538
2015-06-23,0.176185
2015-06-24,0.182432
2015-06-25,0.18395
2015-06-26,0.211785
2015-06-29,0.220263
2015-06-30,0.218832
2015-07-01,0.229716
2015-07-02,0.226418
2015-07-03,0.219562
2015-07-06,0.218477
2015-07-07,0.220074
2015-07-08,0.216187
2015-07-09,0.227203
2015-07-10,0.236192
2015-07-13,0.236116
2015-07-14,0.233423
2015-07-15,0.219832
2015-07-16,0.222682
2015-07-17,0.221748
2015-07-20,0.270635
2015-07-21,0.231737
2015-07-22,0.241365
2015-07-23,0.248433
2015-07-24,0.245786
2015-07-27,0.253403
2015-07-28,0.256172
2015-07-29,0.25563
2015-07-30,0.252923
2015-07-31,0.241631
2015-08-03,0.231996
2015-08-04,0.248499
2015-08-05,0.252033
2015-08-06,0.257386
2015-08-07,0.271645
2015-08-10,0.272987
2015-08-11,0.280613
2015-08-12,0.226792
2015-08-13,0.248319
2015-08-14,0.254496
2015-08-17,0.27593
2015-08-18,0.255764
2015-08-19,0.258074
2015-08-20,0.261325
2015-08-21,0.269396
2015-08-24,0.257821
2015-08-25,0.26269
2015-08-26,0.253383
2015-08-27,0.263092
2015-08-28,0.25568
2015-08-31,0.270299
2015-09-01,0.275658
2015-09-02,0.255645
2015-09-07,0.265338
2015-09-08,0.26295
2015-09-09,0.257034
2015-09-10,0.245936
2015-09-11,0.264431
2015-09-14,0.270221
2015-09-15,0.273745
2015-09-16,0.266458
2015-09-17,0.263799
2015-09-18,0.258869
2015-09-21,0.261306
2015-09-22,0.262392
2015-09-23,0.263783
2015-09-24,0.268546
2015-09-25,0.249587
2015-09-28,0.236866
2015-09-29,0.240959
2015-09-30,0.234534
2015-10-08,0.21498
2015-10-09,0.229295
2015-10-12,0.22424
2015-10-13,0.213253
2015-10-14,0.228698
2015-10-15,0.225831
2015-10-16,0.222224
2015-10-19,0.238694
2015-10-20,0.242662
2015-10-21,0.243941
2015-10-22,0.252833
2015-10-23,0.275772
2015-10-26,0.258768
2015-10-27,0.257151
2015-10-28,0.269114
2015-10-29,0.278909
2015-10-30,0.271116
2015-11-02,0.244152
2015-11-03,0.251445
2015-11-04,0.248005
2015-11-05,0.250789
2015-11-06,0.260014
2015-11-09,0.263359
2015-11-10,0.277115
2015-11-11,0.256294
2015-11-12,0.263083
2015-11-13,0.26438
2015-11-16,0.242157
2015-11-17,0.251886
2015-11-18,0.256042
2015-11-19,0.254434
2015-11-20,0.256962
2015-11-23,0.266583
2015-11-24,0.251722
2015-11-25,0.256175
2015-11-26,0.235817
2015-11-27,0.249389
2015-11-30,0.223973
2015-12-01,0.17635
2015-12-02,0.172547
2015-12-03,0.191064
2015-12-04,0.171824
2015-12-07,0.167905
2015-12-08,0.165786
2015-12-09,0.16769
2015-12-10,0.157638
2015-12-11,0.166852
2015-12-14,0.156438
2015-12-15,0.163428
2015-12-16,0.165156
2015-12-17,0.149685
2015-12-18,0.135484
2015-12-21,0.127138
2015-12-22,0.13403
2015-12-23,0.132166
2015-12-24,0.135626
2015-12-25,0.139177
2015-12-28,0.129945
2015-12-29,0.133053
