date,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600372.SH,X000063.SZ,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000050.SZ,X600118.SH,X000559.SZ,X002475.SZ,X601877.SH,X000550.SZ,X002129.SZ,X002456.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600271.SH,X002292.SZ,X600435.SH,X300124.SZ,X000400.SZ,X002038.SZ,X300003.SZ,X000869.SZ,X600839.SH,X002049.SZ,X600566.SH,X000977.SZ,X000800.SZ,X002007.SZ,X002008.SZ,X000623.SZ,X600177.SH,X300146.SZ,X600867.SH,X000970.SZ,X002465.SZ,X600809.SH,X600252.SH,X600166.SH,X600312.SH,X000596.SZ,X600582.SH,X600060.SH,X000727.SZ,X600498.SH,X002491.SZ,X002276.SZ,X600198.SH,X002223.SZ,X000547.SZ,X000016.SZ,X000066.SZ,X002414.SZ,X002055.SZ,X002489.SZ,X002179.SZ,X002498.SZ,X002074.SZ,X300032.SZ,X002242.SZ,X002506.SZ,X600006.SH,X600525.SH,X300142.SZ,X002085.SZ,X002180.SZ,X300001.SZ,X002426.SZ,X600584.SH,X002512.SZ,X600699.SH,X002249.SZ,X002508.SZ,X000981.SZ,X600522.SH,X600487.SH,X600418.SH,X300115.SZ,X300136.SZ,X000536.SZ,X000980.SZ,X600884.SH,X600707.SH,X000661.SZ,X600201.SH,X600779.SH,X002371.SZ,X600183.SH,X600776.SH,X300014.SZ,X002463.SZ,X003816.SZ,X002156.SZ,X002185.SZ,X000021.SZ,X601799.SH,X000799.SZ,X600460.SH,X600702.SH,X000733.SZ,X600563.SH,X002176.SZ,X002432.SZ,X002056.SZ,X002025.SZ,X002028.SZ,X000988.SZ,X000921.SZ,X002281.SZ
2014-10-15,0.084533,0.045905,0.04765,0.049395,0.11673,0.070172,0.071763,0.038307,0.056617,0.089659,0.091915,0.065409,0.076363,0.044444,0.058931,0.104913,0.085901,0.058959,0.080031,0.056074,0.06811,0.076248,0.041175,0.090008,0.045183,0.050888,0.096447,0.072503,0.045687,0.064331,0.05542,0.074894,0.095639,0.059358,0.04987,0.062866,0.066614,0.051368,0.056985,0.054964,0.073358,0.052398,0.122765,0.047122,0.048938,0.109736,0.09638,0.081026,0.100159,0.101844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-16,0.08499,0.043701,0.06098,0.058417,0.101058,0.057014,0.069032,0.063933,0.052714,0.082335,0.098743,0.048287,0.07844,0.047418,0.054985,0.074166,0.091494,0.08298,0.080433,0.07464,0.074128,0.078972,0.039882,0.079263,0.046433,0.045153,0.066347,0.074957,0.054136,0.083585,0.062917,0.074341,0.09953,0.071077,0.08924,0.04837,0.065073,0.054283,0.053315,0.074777,0.061208,0.061188,0.092484,0.050926,0.074526,0.13243,0.073605,0.054957,0.14109,0.107611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-17,0.047912,0.040508,0.06069,0.063872,0.067885,0.054344,0.0642,0.055467,0.054555,0.087272,0.082704,0.051308,0.089129,0.05496,0.06887,0.061947,0.11506,0.066941,0.080853,0.057015,0.078822,0.080764,0.036404,0.068912,0.045261,0.044101,0.080957,0.073535,0.058969,0.066207,0.057203,0.087285,0.106397,0.065987,0.085086,0.075734,0.063845,0.052303,0.060733,0.060899,0.068424,0.0419,0.107232,0.067641,0.044823,0.13963,0.107698,0.053209,0.083419,0.072755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-20,0.086289,0.040499,0.083162,0.06101,0.075468,0.043202,0.068961,0.064819,0.055044,0.072275,0.09049,0.053554,0.091277,0.048817,0.053458,0.093238,0.075521,0.061979,0.075513,0.052182,0.074348,0.071625,0.036615,0.071053,0.043183,0.035329,0.065901,0.085453,0.062038,0.085855,0.05607,0.067413,0.103035,0.075097,0.08167,0.048326,0.071369,0.06627,0.061123,0.064208,0.056524,0.044416,0.086846,0.046258,0.050512,0.115236,0.097867,0.08367,0.102913,0.070039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-21,0.091695,0.048476,0.104706,0.063255,0.065233,0.054959,0.05481,0.091036,0.049704,0.060563,0.103553,0.055361,0.085602,0.048355,0.043892,0.094411,0.099761,0.063377,0.083205,0.053867,0.078816,0.079004,0.049351,0.047527,0.057056,0.057412,0.069331,0.054358,0.063316,0.071125,0.053562,0.069583,0.095732,0.097998,0.073658,0.048413,0.06136,0.065054,0.058096,0.086222,0.077682,0.042798,0.106355,0.072732,0.049556,0.108844,0.091575,0.054013,0.074893,0.069858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,0.077539,0.054212,0.110376,0.061309,0.082732,0.05542,0.071074,0.080504,0.05233,0.072576,0.097537,0.058777,0.08773,0.053506,0.057266,0.073269,0.092971,0.063835,0.066539,0.072147,0.071615,0.059149,0.046594,0.071798,0.041649,0.062426,0.063273,0.069972,0.057124,0.079842,0.059671,0.069318,0.128731,0.065742,0.087976,0.077395,0.064045,0.070463,0.067764,0.07706,0.071286,0.089989,0.101752,0.041728,0.043098,0.120963,0.08561,0.08457,0.068279,0.056885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,0.066999,0.049228,0.098745,0.068214,0.069457,0.058976,0.036929,0.076664,0.045973,0.102354,0.096239,0.054308,0.123774,0.058704,0.052759,0.063047,0.091361,0.086712,0.068884,0.095942,0.077166,0.054836,0.047505,0.053923,0.055817,0.055775,0.061114,0.057346,0.124639,0.055237,0.055929,0.074154,0.13329,0.05653,0.083713,0.058792,0.079224,0.084671,0.067146,0.105529,0.076498,0.058498,0.10729,0.044192,0.07478,0.100612,0.079706,0.054024,0.072147,0.058596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-24,0.058055,0.060088,0.069663,0.06127,0.059932,0.057759,0.048836,0.107983,0.057271,0.082211,0.089123,0.052123,0.120824,0.052469,0.046613,0.069023,0.076179,0.065817,0.057842,0.106632,0.073385,0.048876,0.054867,0.051675,0.048075,0.056113,0.059985,0.094924,0.102504,0.062226,0.058305,0.067954,0.1219,0.058149,0.082032,0.037847,0.073753,0.066694,0.081589,0.088255,0.070366,0.051167,0.088911,0.047351,0.048739,0.088997,0.098325,0.056574,0.078325,0.051828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-27,0.067252,0.049899,0.080449,0.048257,0.057246,0.052235,0.033841,0.088393,0.049066,0.095214,0.069637,0.047784,0.117677,0.086602,0.068019,0.073741,0.089408,0.088399,0.043996,0.106569,0.068881,0.042114,0.03993,0.100837,0.05359,0.053609,0.040613,0.066377,0.06704,0.064014,0.0653,0.063506,0.121416,0.066878,0.07818,0.033973,0.077918,0.064122,0.075692,0.07846,0.065691,0.046713,0.097457,0.069103,0.057798,0.090872,0.088807,0.058773,0.08408,0,0.060481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-28,0.074014,0.045662,0.06329,0.045502,0.05961,0.040697,0.046887,0.080536,0.0609,0.094982,0.089994,0.055416,0.131425,0.062208,0.072478,0.081514,0.063998,0.065553,0.066231,0.109348,0.072756,0.077299,0.050496,0.106419,0.053487,0.058151,0.032081,0.054293,0.047334,0.071709,0.057529,0.060842,0.10282,0.054401,0.068483,0.036189,0.079645,0.065546,0.066968,0.053708,0.074167,0.053147,0.111998,0.0606,0.041661,0.129261,0.081725,0.064008,0.080918,0.058469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
