date,frm
2014-10-15,0.006675
2014-10-16,0.006528
2014-10-17,0.006683
2014-10-20,0.00686
2014-10-21,0.006869
2014-10-22,0.006703
2014-10-23,0.006889
2014-10-24,0.007042
2014-10-27,0.006845
2014-10-28,0.006492
2014-10-29,0.006899
2014-10-30,0.006687
2014-10-31,0.006449
2014-11-03,0.006753
2014-11-04,0.006767
2014-11-05,0.006749
2014-11-06,0.006805
2014-11-07,0.006418
2014-11-10,0.006533
2014-11-11,0.006626
2014-11-12,0.006238
2014-11-13,0.006505
2014-11-14,0.006292
2014-11-17,0.006288
2014-11-18,0.00613
2014-11-19,0.006232
2014-11-20,0.006234
2014-11-21,0.005881
2014-11-24,0.006103
2014-11-25,0.005908
2014-11-26,0.00633
2014-11-27,0.006242
2014-11-28,0.006312
2014-12-01,0.007018
2014-12-02,0.008902
2014-12-03,0.010586
2014-12-04,0.008925
2014-12-05,0.007397
2014-12-08,0.00741
2014-12-09,0.007659
2014-12-10,0.008012
2014-12-11,0.00795
2014-12-12,0.008128
2014-12-15,0.007775
2014-12-16,0.007637
2014-12-17,0.007699
2014-12-18,0.007877
2014-12-19,0.008168
2014-12-22,0.008012
2014-12-23,0.008337
2014-12-24,0.008296
2014-12-25,0.008098
2014-12-26,0.008725
2014-12-29,0.00828
2014-12-30,0.008569
2014-12-31,0.008728
2015-01-05,0.009156
2015-01-06,0.009209
2015-01-07,0.00945
2015-01-08,0.009412
2015-01-09,0.009062
2015-01-12,0.009914
2015-01-13,0.010038
2015-01-14,0.009431
2015-01-15,0.009508
2015-01-16,0.009678
2015-01-19,0.011432
2015-01-20,0.011917
2015-01-21,0.012469
2015-01-22,0.013551
2015-01-23,0.013684
2015-01-26,0.013678
2015-01-27,0.013591
2015-01-28,0.014038
2015-01-29,0.014465
2015-01-30,0.014022
2015-02-02,0.013594
2015-02-03,0.013694
2015-02-04,0.014141
2015-02-05,0.013979
2015-02-06,0.014789
2015-02-09,0.014254
2015-02-10,0.013889
2015-02-11,0.014403
2015-02-12,0.017022
2015-02-13,0.014599
2015-02-16,0.015643
2015-02-17,0.013921
2015-02-25,0.015555
2015-02-26,0.014173
2015-02-27,0.013723
2015-03-02,0.014996
2015-03-03,0.016697
2015-03-04,0.017852
2015-03-05,0.017822
2015-03-06,0.017446
2015-03-09,0.016471
2015-03-10,0.017088
2015-03-11,0.017454
2015-03-12,0.015962
2015-03-13,0.015368
2015-03-16,0.015514
2015-03-17,0.016902
2015-03-18,0.01833
2015-03-19,0.015661
2015-03-20,0.016494
2015-03-23,0.014882
2015-03-24,0.013879
2015-03-25,0.014323
2015-03-26,0.013691
2015-03-27,0.014713
2015-03-30,0.014588
2015-03-31,0.014411
2015-04-01,0.014285
2015-04-02,0.012818
2015-04-03,0.01314
2015-04-07,0.013971
2015-04-08,0.013176
2015-04-09,0.013536
2015-04-10,0.013404
2015-04-13,0.014616
2015-04-14,0.01547
2015-04-15,0.015418
2015-04-16,0.014319
2015-04-17,0.014264
2015-04-20,0.014387
2015-04-21,0.014742
2015-04-22,0.014821
2015-04-23,0.015272
2015-04-24,0.008681
2015-04-27,0.009879
2015-04-28,0.009762
2015-04-29,0.009024
2015-04-30,0.008812
2015-05-04,0.008891
2015-05-05,0.009342
2015-05-06,0.009795
2015-05-07,0.009566
2015-05-08,0.010314
2015-05-11,0.009929
2015-05-12,0.014081
2015-05-13,0.015052
2015-05-14,0.011457
2015-05-15,0.012602
2015-05-18,0.012169
2015-05-19,0.010595
2015-05-20,0.011273
2015-05-21,0.010956
2015-05-22,0.011591
2015-05-25,0.012087
2015-05-26,0.012308
2015-05-27,0.012167
2015-05-28,0.013339
2015-05-29,0.013196
2015-06-01,0.014357
2015-06-02,0.01436
2015-06-03,0.014392
2015-06-04,0.014475
2015-06-05,0.015852
2015-06-08,0.015776
2015-06-09,0.015839
2015-06-10,0.015811
2015-06-11,0.0163
2015-06-12,0.016805
2015-06-15,0.017558
2015-06-16,0.017869
2015-06-17,0.017819
2015-06-18,0.019019
2015-06-19,0.017667
2015-06-23,0.017978
2015-06-24,0.018382
2015-06-25,0.01811
2015-06-26,0.017728
2015-06-29,0.018216
2015-06-30,0.018089
2015-07-01,0.018863
2015-07-02,0.020067
2015-07-03,0.01963
2015-07-06,0.019928
2015-07-07,0.019295
2015-07-08,0.018381
2015-07-09,0.020734
2015-07-10,0.022804
2015-07-13,0.022318
2015-07-14,0.022061
2015-07-15,0.021941
2015-07-16,0.02331
2015-07-17,0.024935
2015-07-20,0.026911
2015-07-21,0.024446
2015-07-22,0.024539
2015-07-23,0.023742
2015-07-24,0.023541
2015-07-27,0.024263
2015-07-28,0.023958
2015-07-29,0.024096
2015-07-30,0.0233
2015-07-31,0.023925
2015-08-03,0.024773
2015-08-04,0.024527
2015-08-05,0.027918
2015-08-06,0.025455
2015-08-07,0.026527
2015-08-10,0.026476
2015-08-11,0.025733
2015-08-12,0.025187
2015-08-13,0.025845
2015-08-14,0.026095
2015-08-17,0.02572
2015-08-18,0.031067
2015-08-19,0.030735
2015-08-20,0.033923
2015-08-21,0.029138
2015-08-24,0.028776
2015-08-25,0.02817
2015-08-26,0.026785
2015-08-27,0.028275
2015-08-28,0.028971
2015-08-31,0.028594
2015-09-01,0.030797
2015-09-02,0.028211
2015-09-07,0.026446
2015-09-08,0.027441
2015-09-09,0.028919
2015-09-10,0.028618
2015-09-11,0.029327
2015-09-14,0.029991
2015-09-15,0.029953
2015-09-16,0.030572
2015-09-17,0.032792
2015-09-18,0.031828
2015-09-21,0.030555
2015-09-22,0.031083
2015-09-23,0.030021
2015-09-24,0.029762
2015-09-25,0.029087
2015-09-28,0.027489
2015-09-29,0.026661
2015-09-30,0.026743
2015-10-08,0.02766
2015-10-09,0.026355
2015-10-12,0.024287
2015-10-13,0.02916
2015-10-14,0.026229
2015-10-15,0.026597
2015-10-16,0.024168
2015-10-19,0.026463
2015-10-20,0.026103
2015-10-21,0.024257
2015-10-22,0.024574
2015-10-23,0.024691
2015-10-26,0.025089
2015-10-27,0.02638
